null_best_deltaD_add,null_best_k2,null_reference_deltaD_add
1.7951151450370588,19.32,1.6259628205643821
3.2444756631874867,23.93,1.669673779828571
3.953351416378503,23.12,1.1449790391334957
6.267701772619205,21.35,1.3954704878098028
6.651496958826549,23.97,1.2524966838488538
2.4080842893338144,21.32,0.3422088293583556
2.502115858902762,23.15,0.7521281776641544
16.01097918822645,18.31,2.794149318414526
4.314694958501505,19.42,4.209670403596981
4.727716945221992,24.0,1.6810376670288107
8.16021477030315,21.64,0.14495669600752592
2.710570757221845,18.0,0.5112225413744049
5.265849367217093,19.65,5.165829540769991
3.288379495212066,21.75,0.9269059142034308
3.757578218340509,21.77,0.2311095964276717
10.174999994501263,23.35,0.7794040658327077
3.6532123641822594,21.94,0.41600811438663143
2.6759053161686452,18.0,0.9960868052588516
5.240629888339363,19.89,4.360335599300683
2.215608092830017,21.42,1.3856610770284803
1.204586089719072,20.17,0.5849263767792614
10.479667910009539,22.009999999999998,1.8848862488605889
3.2846431888264433,23.47,0.07827685296249598
3.892372201270252,20.8,1.2771558387207307
3.530006748743773,21.48,0.38469044474054925
7.080727627668789,22.66,1.7324002831504473
6.5707383817684075,22.25,0.8180133215006471
7.497996109995242,23.78,3.011447730213362
4.470059337861443,23.84,2.7995667836738853
7.1149395070886925,18.0,4.7774058320899435
3.779968434684683,21.21,0.6301988846825495
2.313882933770582,20.56,0.8412483713415568
3.8803286303164164,23.04,1.1680577299466073
9.066268689764584,18.24,1.4072326576658583
7.1318520795109706,22.509999999999998,0.7427070674825345
0.6133937709314665,22.93,0.19838691110248163
9.204562375969566,23.92,0.7404540726240256
7.6722559107360695,18.0,0.7174917928090778
2.6327082053621353,23.28,0.45517328419891356
2.797253731228146,22.61,0.9003233967485755
4.827610989098801,23.96,0.6228818981597684
2.7400864656956827,24.0,2.415698441323258
11.68213025959692,18.0,1.1490927752234228
2.4894489779529536,21.13,0.5099219082568993
9.347854418666913,18.53,3.327017182104946
2.592976190034399,23.53,0.5462858695339321
3.813767124160492,22.6,0.6454427585182216
3.737842498540566,20.22,1.966732000429289
1.186581618205647,19.41,1.1687603870084509
3.3446921990630187,21.08,0.7396041534970408
3.3762961765275286,19.92,2.72218238720189
3.9431609939060905,23.33,0.33890866264998465
4.883431657315313,24.0,3.822047862829969
10.823008729630867,20.01,9.088677572043991
2.084497118438712,23.62,0.3076214876825176
10.385590297830532,20.55,5.663968700772436
8.410122691755916,18.0,0.14021446287777906
3.518487747917682,18.65,0.37750609115327904
6.9626030700503705,23.21,3.166574190827234
5.275399266173423,19.89,4.287622798724996
6.187197166630973,22.83,2.066199924084735
4.019051265394786,19.78,3.682609761243519
4.268893228893081,20.14,2.1400289635563112
2.6674459916840334,23.240000000000002,0.0499849150237921
2.389123496213518,20.2,1.1830678230121165
5.0877036502277235,21.42,1.2296388535880283
4.010847063143295,24.0,1.8939366592830282
5.925642599366327,22.4,2.3480825728345778
6.321180688215094,19.73,5.9007107425540966
3.3659239310621842,18.0,0.9099796093848838
7.973247451770199,23.04,1.4535686472100906
11.674763541367057,21.63,1.8073334134218229
7.963146532281236,18.0,2.3107244607509685
1.4786522754529159,19.29,1.3756581528821457
1.085204471447419,18.95,0.8024922964096248
3.2214804543352287,21.96,0.6389235144088659
4.796837862412673,24.0,0.10688821155097727
1.6803581581792244,21.64,1.0285894156352526
8.470149925334695,19.8,7.645950939482411
1.738049690442189,19.83,1.498185114633074
6.243472940540613,18.0,3.9818535433677624
3.267794187852374,22.44,1.6611219666997599
2.0681228626836656,18.62,1.2134399329388685
3.426482162981685,23.97,0.9987639313290586
1.9322479676435407,19.46,1.9097163635479042
4.282060272235029,18.0,1.0006711887169146
6.790207065109016,22.18,0.968747142334017
4.299077705996552,18.09,2.674059363520115
9.629195848465905,22.63,1.320983210780284
6.003975181478026,21.58,2.226116304308725
11.52725775999659,18.26,5.7756655436069835
3.524025263790854,22.84,1.7509655413837635
2.4852362558678465,21.43,1.1364067057455287
8.607050234350453,19.42,8.418706570391763
6.951943993203038,18.57,3.401096448272181
4.808038447387524,18.17,1.6079595287938844
8.966877005411398,24.0,2.794913931941231
3.126158260865523,22.35,0.37006802076106027
2.926614459498772,18.3,1.3750629905404494
2.5956527252537747,18.15,0.49826338518327873
10.851391040756887,18.79,5.1871881665263615
3.994235630108342,22.12,1.5626789214062455
6.3120501936206,23.310000000000002,1.7637773584830612
2.157060275249844,20.71,2.09117471433564
5.030642687417789,19.08,4.117782917606824
8.20153618017568,18.59,4.424123742347355
4.443867520117081,23.27,0.005670035779623106
3.9389057044286204,23.11,1.4291301259036402
3.6846709927876518,23.09,1.5776730511378503
3.355898117846415,18.78,1.5242380038769952
1.4102874788215445,21.03,0.7440356091295328
6.620730827872329,18.72,4.730174563733122
4.151197834607423,21.61,3.5017374750564088
5.116685060999892,24.0,0.9042726670470813
4.05183505709627,21.28,1.0216448308191701
3.03740892922994,20.14,1.8650898130019726
1.9398033670153083,23.78,1.0877942333289141
5.859497955510015,19.29,5.6090977800076445
4.505476448249766,23.91,2.5150121910357655
11.07626204109405,21.62,0.35982476569139266
1.5416888357987872,19.32,1.4412337752060864
4.757457075443135,18.51,2.1129114238559374
5.231753419440437,21.56,0.20202276573857603
2.5906837050750724,22.63,1.2975995350997067
3.0789679572573903,20.98,1.1990159813605104
2.9816707437372543,18.42,0.24972470955935222
3.600928492890006,20.41,0.6171972945168278
3.012266239716869,24.0,0.7871351110806444
2.6592935696991056,20.89,0.6767986839705706
4.3620212085913295,23.4,1.3598768562205166
9.055384218126601,20.85,2.101601033435699
1.3709913407972145,24.0,0.39906537859674884
7.990357859431462,18.0,1.5532089467771755
4.042974727180596,18.48,1.6910993493950173
2.249985219443097,24.0,0.42106322783546446
10.499014166995543,23.36,1.1246481436614317
6.3499556947596645,18.76,1.9307463019702311
7.306725392028866,20.02,6.426501621886267
8.66155122056773,22.04,0.2549579842597822
2.357770697831171,19.23,2.011852705552826
2.2065271725409517,21.490000000000002,0.28413320671614173
2.5247367154938303,20.67,1.5734249277048349
4.642212913518513,22.22,1.3194497433000336
3.4761277170279214,21.77,1.9668423986010595
4.469417105330251,18.0,0.28871814056314804
15.603890356307431,19.13,12.693134276436009
3.0441232927055566,21.990000000000002,0.23238151572748933
2.3304690814236224,19.79,2.1918696616364812
3.145690978820717,19.5,3.1409417575860985
5.071420558541973,24.0,1.822675399021577
6.758687619808917,19.89,5.633205669916698
5.585048614688244,20.05,3.9610572176067507
2.6557586478549062,23.34,2.399058611569778
6.708208321605618,18.78,3.101705860856569
11.881552442480967,18.77,6.590929294405122
14.718551499188393,19.16,12.353326372257541
8.850485494048712,22.22,3.3817426830222246
6.270750307372225,18.67,2.2691065776825994
3.1068162788892764,22.64,0.2412323143756936
1.0230923188161078,23.21,0.09005028726536679
4.529317079702018,18.1,2.2384524304513675
5.860847117696849,18.0,0.5419382726144022
7.5088657280622435,19.19,6.9026322616343165
7.673918601597549,22.060000000000002,0.6375310897557611
4.313178348083916,20.08,2.542910028516104
14.424530004601237,21.44,1.2711134224465894
6.678795613320197,23.48,0.29382432836116124
5.520459060521638,23.009999999999998,3.3919436106712233
2.777882637976653,23.43,0.18474735898944772
3.9194355602174653,22.88,3.5030313124758834
1.741326348302639,21.3,0.05673238025619298
2.12359872631275,21.76,0.7869280796827809
2.6580945095043766,21.58,0.06753738376651697
3.731446928882768,23.72,0.10079054480958405
6.042252684487398,22.55,0.5606778472187202
8.442324810427337,22.05,0.37290411504245213
2.47483376205642,18.0,1.4843039444999846
5.504132897022416,19.29,4.879797938495265
10.473245180528941,20.32,4.292122971125345
10.407808292579844,23.66,0.23000385546637148
9.718270963251875,21.15,1.3411378198585098
5.798539676087877,19.65,5.686889090179825
4.213377716533234,18.42,1.333090241632764
8.399608512432536,21.45,2.9830871696422037
1.1796098780285007,22.990000000000002,0.8484580864742739
4.512389163481064,20.72,2.0880194491662465
3.3521643954009477,24.0,1.6250540875831874
1.9569951247923711,23.78,0.04599404213304581
4.317741221049424,18.0,0.8057982712593414
3.3695375202201774,18.47,2.374897949498248
5.273306303757678,23.03,0.9208363668589428
1.9931125599369324,23.6,0.7186202452011514
6.260483900226774,23.14,0.5421996142893164
3.1484480556740913,20.46,1.21314891842691
8.177166093397119,22.509999999999998,1.9867656972885896
6.721317188275755,22.53,1.1581073622091083
5.261060427310859,23.240000000000002,0.3268511778015295
3.1985640668295403,23.63,0.039021791220321234
2.4271287828565526,24.0,0.42378864598887844
8.103371218860357,20.93,1.5028797667152247
1.4587081315460608,18.0,1.083586967112737
5.77143133138928,19.72,5.620820073244161
2.4950533257288825,24.0,0.8560469614333641
3.640092163534028,20.28,3.49074208159481
4.095554764381276,19.95,3.5330163290231624
6.372221578219126,21.56,0.8142078216049242
16.417343863150222,20.990000000000002,0.49170298585769956
6.948333300325274,19.15,6.115310095962521
5.672057568339156,18.86,4.359846313359
3.804380493232415,24.0,2.8160240828775684
3.26936627286846,18.04,1.2538550270586413
8.250354089741961,22.91,0.5982085233495198
3.022473913637029,22.96,0.02417567355854544
3.2588745469338853,18.46,1.6658568422310296
1.767111237801533,18.66,0.2997700437219599
5.278090527887137,18.78,2.0303586408492507
11.758298269025474,23.54,2.5398107190312373
11.91124324114292,18.33,5.460414053525106
1.6668325222366462,22.47,0.5903696349948007
2.4332984821359744,18.0,0.48874976441565465
3.059344476579298,19.9,2.7912965753945578
2.2438052447139114,24.0,0.3169483565217561
3.3034818556885526,18.45,1.2070496866145852
4.636705757164599,18.52,0.8185538198063647
3.9944737586377315,23.44,1.9439114332412544
7.001403280294042,19.96,4.723905925296513
4.044902974734519,18.0,0.10728890161844618
8.547691381158828,21.77,2.4302569531143163
7.831109154374232,24.0,0.9564715241960613
3.3126999982768695,19.61,3.270631887479972
11.327040596840675,22.62,1.2035932594895584
7.443719484811389,21.47,0.29781668911536485
2.7111104190429955,22.67,0.054429786384584844
3.376704425882302,20.04,2.6070728655998536
4.968183093549101,24.0,0.05147015675951394
5.565256176521906,18.92,4.503926161863447
7.458894983878707,21.02,1.7847927931560008
6.7366767766921924,22.810000000000002,0.8300109845400705
6.478387280708276,20.23,4.273616197351387
4.6913880884124595,20.95,1.73123867277598
6.33855698645781,20.01,4.645348419298514
4.683509592129958,19.9,4.041120232670124
6.980314974906115,19.65,6.8634316375683255
4.491801220419305,24.0,3.558785359300906
6.338326341229248,18.8,4.218384802200653
3.7084490392307785,20.13,3.155051467881009
5.105059324057255,18.0,1.7052353382375998
2.856888228521619,23.5,2.376219850387649
10.574877696683949,23.39,1.3648433326196425
9.191919933458987,22.23,0.5914685922166001
3.8987692424534828,22.78,1.2294163457524263
3.9687880797715565,19.34,3.849454872283715
8.536191403373955,22.77,0.10384455692429384
7.406369868110907,21.14,2.7934346948771704
5.153948682966224,20.6,2.1310641720605332
6.4846708660137224,19.61,6.430447885454505
1.8109202166004437,22.43,1.3726528578728576
4.25193148071682,22.88,3.2171880532779156
5.248799120201227,21.97,0.8565822945823669
8.553053979517884,18.95,6.21909402242003
3.870360191502222,22.09,0.9262813363679001
5.919990200008073,23.54,2.220763039897257
8.24653000580308,19.29,8.079453780686606
8.071566654422291,18.0,3.131238413766212
1.982028883172255,22.15,0.7467723626294287
11.383239612992263,20.97,2.6416434743592134
1.3801561652768832,20.21,0.361566501030012
6.027635602439503,18.36,1.5842114123732287
9.698961193898697,24.0,4.199759988832582
5.562624217938858,20.04,3.6324249085223457
2.268614653015291,18.78,0.8174297052717847
3.1362883882857844,21.26,0.7993663520519121
1.7560329664772354,18.0,0.9341395557851797
5.5988331639206805,22.97,0.06222732272396314
2.8893069951118804,19.15,2.481341751914158
3.3316971549134564,22.2,0.2406439238099516
2.687271175553164,19.43,2.661337391221714
3.837904688597572,23.52,0.49012386284728393
5.450221204682492,23.75,0.8934215527617084
3.158622671661533,21.85,2.126231336648452
11.96588054614444,20.41,4.227580703006765
10.118705239811412,22.97,0.6168236010493189
3.626835414681125,18.0,2.8362442655022804
10.247260270336788,22.75,0.35933622394076536
1.9193843408773397,18.02,0.07350321207641741
7.030523372767263,18.92,4.051017571794951
5.887135656031042,24.0,0.6011557556134548
4.211575923540558,19.04,3.3180359845598417
1.9030019398806957,24.0,0.250920890100339
5.2767774479583025,22.61,3.078315893574974
2.3187639015863084,18.39,0.3478089139057019
4.612831403653104,24.0,0.580821545130334
6.796486658536288,18.3,1.4046298459024484
12.384300331203306,20.26,9.90251167785506
