ell,q2_center,N_signal,N_Blow,N_Bhigh,N_side,alpha,R_subtracted,variance,z_residual
1.68733946187799,5.405081133911694,150.0,352.0,245.0,597.0,0.28495897903372835,-20.12051048313583,198.47736697997107,-1.4281818191509166
1.7092020621786586,5.52455146983826,156.0,349.0,234.0,583.0,0.28495897903372835,-10.131084776663641,203.34054430372385,-0.7104670788193559
1.7310646624793273,5.646662498996396,179.0,347.0,272.0,619.0,0.28495897903372835,2.610391978122152,229.26380261407385,0.17240028540667313
1.752927262779996,5.7714725895215,180.0,330.0,270.0,600.0,0.28495897903372835,9.024612579762987,228.7209718391669,0.5967268412328761
1.7747898630806649,5.8990413996796,137.0,325.0,265.0,590.0,0.28495897903372835,-31.125797629899722,184.90895564184746,-2.2889774626432255
1.7966524633813337,6.029429906383552,169.0,348.0,273.0,621.0,0.28495897903372835,-7.959525979945312,219.42620585353774,-0.5373323126262457
1.818515063682002,6.1627004343395315,168.0,337.0,292.0,629.0,0.28495897903372835,-11.239197812215139,219.0758188113933,-0.7593431738118164
1.8403776639826708,6.298916685837779,186.0,365.0,301.0,666.0,0.28495897903372835,-3.7826800364630913,240.08027874147527,-0.2441301197122442
1.8622402642833396,6.438143771201784,176.0,419.0,304.0,723.0,0.28495897903372835,-30.025341841385597,234.7087710661961,-1.9598521100705875
1.8841028645840079,6.5804482399105355,190.0,405.0,322.0,727.0,0.28495897903372835,-17.165177757520524,249.0335775451239,-1.0877256037529386
1.9059654648846767,6.7258981124086645,212.0,444.0,308.0,752.0,0.28495897903372835,-2.2891522333637226,273.06361803842253,-0.13852965575233817
1.9278280651853454,6.874562912619683,222.0,423.0,304.0,727.0,0.28495897903372835,14.834822242479476,281.0335775451239,0.8849184312908948
1.9496906654860142,7.026513701177894,191.0,449.0,296.0,745.0,0.28495897903372835,-21.294439380127614,251.49520670029892,-1.3427691499097294
1.971553265786683,7.18182310939483,189.0,480.0,294.0,774.0,0.28495897903372835,-31.55824977210574,251.8500536725253,-1.9885745879743542
1.9934158660873513,7.340565373976456,234.0,490.0,304.0,794.0,0.28495897903372835,7.742570647219679,298.4740860671642,0.4481587304922818
