region,k1,k2,k3,n1,n2,n3,delta1,delta2,delta3,Q_low,Q_high,Q_mean,koide_error,integer_error_10_15_20,score
B_high_sideband_Kst_signal,7.74,9.5,12.940000000000001,5.8884724532590935,7.227453269504055,9.844552137619209,1044.7837903605396,105.64340901119431,330.3629238124631,0.8147368421052632,0.6810526315789475,0.7478947368421054,0.14876737828191416,13.43317768552501,61.10776829713722
B_high_sideband_Kst_signal,16.86,27.32,28.7,12.826827591982985,20.784634033984293,21.834516719449095,203.26923877976515,129.21829547395464,149.62671426725865,0.617130307467057,0.5252562225475842,0.5711932650073206,0.14983579208156136,6.69465434028255,25.033614435174282
B_high_sideband_Kst_signal,9.5,11.620000000000001,15.56,7.227453269504055,8.840316525435487,11.837807670892957,105.64340901119431,150.05756086775727,196.66254929883144,0.8175559380378657,0.6695352839931152,0.7435456110154905,0.15091653713326772,10.594814745758454,20.317383313376997
B_high_sideband_Kst_signal,9.5,18.12,26.0,7.227453269504055,13.785416130885631,19.780398421800573,105.64340901119431,138.35288068408045,149.6390906732886,0.5242825607064017,0.717439293598234,0.6208609271523178,0.15116578076944556,3.034873012342405,23.69357978893678
B_high_sideband_Kst_signal,11.620000000000001,14.26,18.12,8.840316525435487,10.848787749802929,13.785416130885631,150.05756086775727,260.07938145420485,138.35288068408045,0.814866760168303,0.6353436185133241,0.7251051893408136,0.1514740936910017,7.5629677755244185,27.379612052959477
B_high_sideband_Kst_signal,15.56,27.32,30.0,11.837807670892957,20.784634033984293,22.82353664053912,196.66254929883144,129.21829547395464,137.31873345232452,0.5695461200585651,0.5490483162518301,0.5592972181551976,0.15253352722520935,6.69416814120988,23.80186688651073
B_high_sideband_Kst_signal,15.56,26.0,27.32,11.837807670892957,19.780398421800573,20.784634033984293,196.66254929883144,149.6390906732886,129.21829547395464,0.5984615384615384,0.5253846153846153,0.5619230769230769,0.15688389824307067,5.1812543533041175,25.493994850378538
B_high_sideband_Kst_signal,7.74,9.5,11.620000000000001,5.8884724532590935,7.227453269504055,8.840316525435487,1044.7837903605396,105.64340901119431,150.05756086775727,0.8147368421052632,0.6115789473684211,0.7131578947368422,0.15798554893375236,14.207592220282113,50.99018346665126
B_high_sideband_Kst_signal,9.5,11.620000000000001,14.26,7.227453269504055,8.840316525435487,10.848787749802929,105.64340901119431,150.05756086775727,260.07938145420485,0.8175559380378657,0.6135972461273665,0.7155765920826161,0.15994979090736086,11.374242899101631,21.922989844429768
B_high_sideband_Kst_signal,9.5,11.620000000000001,16.86,7.227453269504055,8.840316525435487,12.826827591982985,105.64340901119431,150.05756086775727,203.26923877976515,0.8175559380378657,0.7254733218588639,0.7715146299483648,0.16194380170239722,9.853076589306689,20.36645840307918
B_high_sideband_Kst_signal,11.620000000000001,18.12,30.0,8.840316525435487,13.785416130885631,22.82353664053912,150.05756086775727,138.35288068408045,137.31873345232452,0.641280353200883,0.8278145695364237,0.7345474613686533,0.1631352552660022,3.285184758389975,24.053810278207987
B_high_sideband_Kst_signal,12.940000000000001,16.86,18.12,9.844552137619209,12.826827591982985,13.785416130885631,330.3629238124631,203.26923877976515,138.35288068408045,0.7674970344009492,0.5373665480427048,0.6524317912218269,0.1639673252010938,6.58543051129854,33.20638366385977
B_high_sideband_Kst_signal,16.86,28.7,30.0,12.826827591982985,21.834516719449095,22.82353664053912,203.26923877976515,149.62671426725865,137.31873345232452,0.5874564459930313,0.5226480836236933,0.5550522648083622,0.16436426412353694,7.916686944908992,23.052832814626534
B_high_sideband_Kst_signal,14.26,26.0,28.7,10.848787749802929,19.780398421800573,21.834516719449095,260.07938145420485,149.6390906732886,149.62671426725865,0.5484615384615384,0.551923076923077,0.5501923076923076,0.1647378029513445,5.1901928007837235,29.059942475480817
B_high_sideband_Kst_signal,9.5,16.86,18.12,7.227453269504055,12.826827591982985,13.785416130885631,105.64340901119431,203.26923877976515,138.35288068408045,0.5634638196915778,0.5373665480427048,0.5504151838671413,0.16543684081828391,7.143580779553539,21.538929213571823
B_high_sideband_Kst_signal,11.620000000000001,14.26,16.86,8.840316525435487,10.848787749802929,12.826827591982985,150.05756086775727,260.07938145420485,203.26923877976515,0.814866760168303,0.5911640953716689,0.7030154277699859,0.16632470046884185,8.368502333303187,28.201637428349986
B_high_sideband_Kst_signal,9.5,18.12,27.32,7.227453269504055,13.785416130885631,20.784634033984293,105.64340901119431,138.35288068408045,129.21829547395464,0.5242825607064017,0.7538631346578366,0.6390728476821191,0.16696244386160347,3.1269601716656146,20.888014695270584
B_high_sideband_Kst_signal,12.940000000000001,18.12,30.0,9.844552137619209,13.785416130885631,22.82353664053912,330.3629238124631,138.35288068408045,137.31873345232452,0.7141280353200883,0.8278145695364237,0.7709713024282561,0.16799175013606074,3.0776187505112675,33.84231813455805
B_high_sideband_Kst_signal,7.74,9.5,14.26,5.8884724532590935,7.227453269504055,10.848787749802929,1044.7837903605396,105.64340901119431,260.07938145420485,0.8147368421052632,0.7505263157894737,0.7826315789473685,0.17016820386140616,12.69101363538427,55.79342297402747
B_high_sideband_Kst_signal,15.56,27.32,28.7,11.837807670892957,20.784634033984293,21.834516719449095,196.66254929883144,129.21829547395464,149.62671426725865,0.5695461200585651,0.5252562225475842,0.5474011713030746,0.17154974287189287,6.340739667914199,23.058505764036756
B_high_sideband_Kst_signal,7.74,14.26,15.56,5.8884724532590935,10.848787749802929,11.837807670892957,1044.7837903605396,260.07938145420485,196.66254929883144,0.5427769985974755,0.5455820476858345,0.5441795231416551,0.1732343349570969,10.037858612828206,63.837749027982845
B_high_sideband_Kst_signal,14.26,18.12,28.7,10.848787749802929,13.785416130885631,21.834516719449095,260.07938145420485,138.35288068408045,149.62671426725865,0.7869757174392935,0.7919426048565121,0.7894591611479028,0.17369032323982964,2.3581997823056935,30.79774744060358
B_high_sideband_Kst_signal,12.940000000000001,16.86,27.32,9.844552137619209,12.826827591982985,20.784634033984293,330.3629238124631,203.26923877976515,129.21829547395464,0.7674970344009492,0.8102016607354686,0.7888493475682089,0.1754111101947698,2.3157057067277984,37.04604100781506
B_high_sideband_Kst_signal,9.5,16.86,27.32,7.227453269504055,12.826827591982985,20.784634033984293,105.64340901119431,203.26923877976515,129.21829547395464,0.5634638196915778,0.8102016607354686,0.6868327402135233,0.17678552583878193,3.609064179955337,23.101211809543667
B_high_sideband_Kst_signal,9.5,15.56,26.0,7.227453269504055,11.837807670892957,19.780398421800573,105.64340901119431,196.66254929883144,149.6390906732886,0.6105398457583548,0.8354755784061698,0.7230077120822623,0.17789510591342605,4.21125878475722,23.17598336910481
B_high_sideband_Kst_signal,14.26,26.0,27.32,10.848787749802929,19.780398421800573,20.784634033984293,260.07938145420485,149.6390906732886,129.21829547395464,0.5484615384615384,0.5253846153846153,0.5369230769230768,0.18420931124255083,4.918160253860726,26.284061414606345
B_high_sideband_Kst_signal,12.940000000000001,15.56,18.12,9.844552137619209,11.837807670892957,13.785416130885631,330.3629238124631,196.66254929883144,138.35288068408045,0.8316195372750644,0.5822622107969153,0.7069408740359899,0.1852931776742458,6.97457360922076,30.069631394321743
B_high_sideband_Kst_signal,11.620000000000001,16.86,28.7,8.840316525435487,12.826827591982985,21.834516719449095,150.05756086775727,203.26923877976515,149.62671426725865,0.6892052194543299,0.8511269276393834,0.7701660735468566,0.18583211304800107,3.071318230024815,26.13981614082578
B_high_sideband_Kst_signal,14.26,27.32,30.0,10.848787749802929,20.784634033984293,22.82353664053912,260.07938145420485,129.21829547395464,137.31873345232452,0.5219619326500732,0.5490483162518301,0.5355051244509517,0.18647663768182954,6.492672077951562,24.095645896057395
B_high_sideband_Kst_signal,9.5,11.620000000000001,12.940000000000001,7.227453269504055,8.840316525435487,9.844552137619209,105.64340901119431,150.05756086775727,330.3629238124631,0.8175559380378657,0.5567986230636833,0.6871772805507745,0.1866509020071385,12.196796184455224,22.414694267786867
B_high_sideband_Kst_signal,11.620000000000001,15.56,26.0,8.840316525435487,11.837807670892957,19.780398421800573,150.05756086775727,196.66254929883144,149.6390906732886,0.7467866323907456,0.8354755784061698,0.7911311053984578,0.18685731880315248,3.3752853124719886,25.394721276254298
B_high_sideband_Kst_signal,9.5,11.620000000000001,18.12,7.227453269504055,8.840316525435487,13.785416130885631,105.64340901119431,150.05756086775727,138.35288068408045,0.8175559380378657,0.7796901893287436,0.7986230636833047,0.18852556561346365,9.178767267224037,16.402854184109824
B_high_sideband_Kst_signal,7.74,15.56,18.12,5.8884724532590935,11.837807670892957,13.785416130885631,1044.7837903605396,196.66254929883144,138.35288068408045,0.49742930591259643,0.5822622107969153,0.5398457583547559,0.18911741444317628,8.09476199527381,59.333755493441416
B_high_sideband_Kst_signal,9.5,18.12,28.7,7.227453269504055,13.785416130885631,21.834516719449095,105.64340901119431,138.35288068408045,149.62671426725865,0.5242825607064017,0.7919426048565121,0.6581125827814569,0.18965045299036318,3.539446417426721,19.801574675135175
B_high_sideband_Kst_signal,15.56,28.7,30.0,11.837807670892957,21.834516719449095,22.82353664053912,196.66254929883144,149.62671426725865,137.31873345232452,0.5421602787456445,0.5226480836236933,0.5324041811846689,0.19037645047338664,7.619745073431863,21.032796991233678
B_high_sideband_Kst_signal,12.940000000000001,26.0,30.0,9.844552137619209,19.780398421800573,22.82353664053912,330.3629238124631,149.6390906732886,137.31873345232452,0.4976923076923077,0.5769230769230769,0.5373076923076923,0.1913275878979852,5.554163507634531,28.692319170737715
B_high_sideband_Kst_signal,11.620000000000001,14.26,15.56,8.840316525435487,10.848787749802929,11.837807670892957,150.05756086775727,260.07938145420485,196.66254929883144,0.814866760168303,0.5455820476858345,0.6802244039270687,0.1913759458961001,9.230320282888243,24.995925502608024
B_high_sideband_Kst_signal,15.56,18.12,26.0,11.837807670892957,13.785416130885631,19.780398421800573,196.66254929883144,138.35288068408045,149.6390906732886,0.8587196467991168,0.717439293598234,0.7880794701986754,0.19865096733539314,2.2138147762298237,24.778872664970407
B_high_sideband_Kst_signal,14.26,18.12,30.0,10.848787749802929,13.785416130885631,22.82353664053912,260.07938145420485,138.35288068408045,137.31873345232452,0.7869757174392935,0.8278145695364237,0.8073951434878586,0.20110423739228167,3.1887323154813885,26.16691370809777
B_high_sideband_Kst_signal,14.26,27.32,28.7,10.848787749802929,20.784634033984293,21.834516719449095,260.07938145420485,129.21829547395464,149.62671426725865,0.5219619326500732,0.5252562225475842,0.5236090775988287,0.2023273924923889,6.127632752155043,23.667887036899046
B_high_sideband_Kst_signal,12.940000000000001,26.0,28.7,9.844552137619209,19.780398421800573,21.834516719449095,330.3629238124631,149.6390906732886,149.62671426725865,0.4976923076923077,0.551923076923077,0.5248076923076923,0.20425088831640545,5.122677493558465,28.411791349342423
B_high_sideband_Kst_signal,12.940000000000001,15.56,16.86,9.844552137619209,11.837807670892957,12.826827591982985,330.3629238124631,196.66254929883144,203.26923877976515,0.8316195372750644,0.5417737789203084,0.6866966580976864,0.20690017624829435,7.840792482862865,29.932432647632215
B_high_sideband_Kst_signal,14.26,16.86,26.0,10.848787749802929,12.826827591982985,19.780398421800573,260.07938145420485,203.26923877976515,149.6390906732886,0.8457888493475683,0.771055753262159,0.8084223013048637,0.2073206157829257,2.343361647789276,30.18667302267765
B_high_sideband_Kst_signal,12.940000000000001,16.86,28.7,9.844552137619209,12.826827591982985,21.834516719449095,330.3629238124631,203.26923877976515,149.62671426725865,0.7674970344009492,0.8511269276393834,0.8093119810201663,0.2102197681845202,2.848208901542072,32.6876844297126
B_high_sideband_Kst_signal,7.74,15.56,16.86,5.8884724532590935,11.837807670892957,12.826827591982985,1044.7837903605396,196.66254929883144,203.26923877976515,0.49742930591259643,0.5417737789203084,0.5196015424164524,0.21033192264758038,8.852034878433848,56.84741110864508
B_high_sideband_Kst_signal,15.56,18.12,27.32,11.837807670892957,13.785416130885631,20.784634033984293,196.66254929883144,138.35288068408045,129.21829547395464,0.8587196467991168,0.7538631346578366,0.8062913907284768,0.2109207699774739,2.3384613697027987,22.56529902248115
B_high_sideband_Kst_signal,9.5,16.86,28.7,7.227453269504055,12.826827591982985,21.834516719449095,105.64340901119431,203.26923877976515,149.62671426725865,0.5634638196915778,0.8511269276393834,0.7072953736654806,0.21136796233555918,3.971793710867735,21.003621860245673
B_high_sideband_Kst_signal,7.74,9.5,15.56,5.8884724532590935,7.227453269504055,11.837807670892957,1044.7837903605396,105.64340901119431,196.66254929883144,0.8147368421052632,0.8189473684210525,0.8168421052631578,0.21240100984040777,11.99743827084292,48.23411269471911
B_high_sideband_Kst_signal,9.5,18.12,30.0,7.227453269504055,13.785416130885631,22.82353664053912,105.64340901119431,138.35288068408045,137.31873345232452,0.5242825607064017,0.8278145695364237,0.6760485651214128,0.215039252764291,4.139394703137589,17.151251317798497
B_high_sideband_Kst_signal,9.5,15.56,27.32,7.227453269504055,11.837807670892957,20.784634033984293,105.64340901119431,196.66254929883144,129.21829547395464,0.6105398457583548,0.8778920308483291,0.744215938303342,0.2185551978310048,4.278098440467873,19.093813011208994
B_high_sideband_Kst_signal,12.940000000000001,26.0,27.32,9.844552137619209,19.780398421800573,20.784634033984293,330.3629238124631,149.6390906732886,129.21829547395464,0.4976923076923077,0.5253846153846153,0.5115384615384615,0.2202565595056358,4.84685709262803,26.311228550669572
B_high_sideband_Kst_signal,14.26,16.86,18.12,10.848787749802929,12.826827591982985,13.785416130885631,260.07938145420485,203.26923877976515,138.35288068408045,0.8457888493475683,0.5373665480427048,0.6915776986951365,0.22091463737050313,6.6380849365941765,24.512060214773502
B_high_sideband_Kst_signal,14.26,28.7,30.0,10.848787749802929,21.834516719449095,22.82353664053912,260.07938145420485,149.62671426725865,137.31873345232452,0.49686411149825777,0.5226480836236933,0.5097560975609755,0.2226527790157274,7.443347270758746,21.637383167352027
B_high_sideband_Kst_signal,11.620000000000001,16.86,30.0,8.840316525435487,12.826827591982985,22.82353664053912,150.05756086775727,203.26923877976515,137.31873345232452,0.6892052194543299,0.8896797153024911,0.7894424673784105,0.22414907143150717,3.7469858868978196,21.689422592984926
B_high_sideband_Kst_signal,11.620000000000001,15.56,27.32,8.840316525435487,11.837807670892957,20.784634033984293,150.05756086775727,196.66254929883144,129.21829547395464,0.7467866323907456,0.8778920308483291,0.8123393316195373,0.2259100780870644,3.4583199179266098,21.11809444214682
B_high_sideband_Kst_signal,12.940000000000001,27.32,30.0,9.844552137619209,20.784634033984293,22.82353664053912,330.3629238124631,129.21829547395464,137.31873345232452,0.4736456808199122,0.5490483162518301,0.5113469985358712,0.226033575673085,6.438828628369845,24.086378514377763
B_high_sideband_Kst_signal,15.56,18.12,28.7,11.837807670892957,13.785416130885631,21.834516719449095,196.66254929883144,138.35288068408045,149.62671426725865,0.8587196467991168,0.7919426048565121,0.8253311258278144,0.229299820905079,2.8667407633485267,21.686597175006487
B_high_sideband_Kst_signal,14.26,16.86,27.32,10.848787749802929,12.826827591982985,20.784634033984293,260.07938145420485,203.26923877976515,129.21829547395464,0.8457888493475683,0.8102016607354686,0.8279952550415184,0.22953660024209932,2.4614567894782255,26.859972236324282
