region,k1,k2,k3,n1,n2,n3,delta1,delta2,delta3,Q_low,Q_high,Q_mean,koide_error,integer_error_10_15_20,score
sideband_subtracted_charm_trimmed,15.44,23.12,31.080000000000002,11.746513524330801,17.589338904308818,23.645183959598533,537.9973398787406,73.73272397170877,251.06569578498966,0.6678200692041522,0.6721453287197232,0.6699826989619377,0.005598756585625081,4.800244947015936,122.90379522406725
sideband_subtracted_charm_trimmed,7.640000000000001,11.56,15.44,5.81239399779063,8.794669452154409,11.746513524330801,309.29596010818204,644.1498704310252,537.9973398787406,0.6608996539792388,0.6678200692041522,0.6643598615916955,0.005881222045666349,11.142809800127614,126.41278299958222
sideband_subtracted_charm_trimmed,11.56,17.1,23.12,8.794669452154409,13.0094158851073,17.589338904308818,644.1498704310252,787.6373009486051,73.73272397170877,0.6760233918128655,0.6760233918128655,0.6760233918128655,0.01323240760115186,3.3506020005831663,231.42682151951237
sideband_subtracted_charm_trimmed,10.14,15.44,19.880000000000003,7.714355384502224,11.746513524330801,15.124396947130593,323.57363317241834,537.9973398787406,315.63796096310034,0.6567357512953369,0.6437823834196892,0.650259067357513,0.02494621213411779,6.291331392071621,122.7606546379553
sideband_subtracted_charm_trimmed,15.44,23.12,29.66,11.746513524330801,17.589338904308818,22.564869891946344,537.9973398787406,73.73272397170877,706.9616792978377,0.6678200692041522,0.6414359861591695,0.6546280276816608,0.025257030234864756,4.041477825579454,166.38833787788045
sideband_subtracted_charm_trimmed,13.120000000000001,19.880000000000003,25.14,9.981493357462444,15.124396947130593,19.126123704771786,1100.8473284053362,315.63796096310034,212.90755552394694,0.6599597585513078,0.6322937625754527,0.6461267605633803,0.03502112436989508,0.8828798761072845,259.0966946739485
sideband_subtracted_charm_trimmed,13.120000000000001,19.880000000000003,28.080000000000002,9.981493357462444,15.124396947130593,21.36283029554462,1100.8473284053362,315.63796096310034,906.3072094227027,0.6599597585513078,0.7062374245472837,0.6830985915492958,0.04013511549396963,1.3686210252395137,330.1015670389684
sideband_subtracted_charm_trimmed,17.1,25.14,31.080000000000002,13.0094158851073,19.126123704771786,23.645183959598533,787.6373009486051,212.90755552394694,251.06569578498966,0.6801909307875895,0.6181384248210025,0.649164677804296,0.050377534443874425,6.274459888781682,108.98581631316212
sideband_subtracted_charm_trimmed,15.44,23.12,28.080000000000002,11.746513524330801,17.589338904308818,21.36283029554462,537.9973398787406,73.73272397170877,906.3072094227027,0.6678200692041522,0.6072664359861591,0.6375432525951557,0.05941142770806792,3.407681303539375,151.6275655761592
sideband_subtracted_charm_trimmed,11.56,17.1,25.14,8.794669452154409,13.0094158851073,19.126123704771786,644.1498704310252,787.6373009486051,212.90755552394694,0.6760233918128655,0.7350877192982457,0.7055555555555556,0.0690578652195014,2.485740659721906,163.75475872082703
sideband_subtracted_charm_trimmed,15.44,25.14,31.080000000000002,11.746513524330801,19.126123704771786,23.645183959598533,537.9973398787406,212.90755552394694,251.06569578498966,0.6141607000795545,0.6181384248210025,0.6161495624502784,0.07149732011675829,5.776034315779684,78.93059388886613
sideband_subtracted_charm_trimmed,17.1,23.12,31.080000000000002,13.0094158851073,17.589338904308818,23.645183959598533,787.6373009486051,73.73272397170877,251.06569578498966,0.7396193771626297,0.6721453287197232,0.7058823529411764,0.07315814176562582,5.389677729717963,88.78802467644991
sideband_subtracted_charm_trimmed,7.640000000000001,11.56,17.1,5.81239399779063,8.794669452154409,13.0094158851073,309.29596010818204,644.1498704310252,787.6373009486051,0.6608996539792388,0.7396193771626297,0.7002595155709342,0.0731803006556051,10.24257963137977,107.67061822219827
sideband_subtracted_charm_trimmed,10.14,17.1,23.12,7.714355384502224,13.0094158851073,17.589338904308818,323.57363317241834,787.6373009486051,73.73272397170877,0.5929824561403509,0.6760233918128655,0.6345029239766082,0.0742759125581633,3.8727100775937435,103.26103016069477
sideband_subtracted_charm_trimmed,17.1,23.12,29.66,13.0094158851073,17.589338904308818,22.564869891946344,787.6373009486051,73.73272397170877,706.9616792978377,0.7396193771626297,0.6414359861591695,0.6905276816608996,0.07719252041214353,4.726501612558298,127.15190698954898
sideband_subtracted_charm_trimmed,17.1,25.14,29.66,13.0094158851073,19.126123704771786,22.564869891946344,787.6373009486051,212.90755552394694,706.9616792978377,0.6801909307875895,0.5898965791567223,0.6350437549721559,0.07795224215054361,5.714896180966777,130.02054409314744
sideband_subtracted_charm_trimmed,13.120000000000001,19.880000000000003,29.66,9.981493357462444,15.124396947130593,22.564869891946344,1100.8473284053362,315.63796096310034,706.9616792978377,0.6599597585513078,0.7459758551307846,0.7029678068410462,0.07959227343973059,2.5679514518164623,194.89418177388742
sideband_subtracted_charm_trimmed,10.14,15.44,23.12,7.714355384502224,11.746513524330801,17.589338904308818,323.57363317241834,537.9973398787406,73.73272397170877,0.6567357512953369,0.7487046632124353,0.7027202072538861,0.08263689222953675,4.649799186416051,73.7323706290914
sideband_subtracted_charm_trimmed,11.56,15.44,19.880000000000003,8.794669452154409,11.746513524330801,15.124396947130593,644.1498704310252,537.9973398787406,315.63796096310034,0.7487046632124353,0.6437823834196892,0.6962435233160622,0.08516996710678859,5.98410403536583,107.94205828306906
sideband_subtracted_charm_trimmed,13.120000000000001,19.880000000000003,23.12,9.981493357462444,15.124396947130593,17.589338904308818,1100.8473284053362,315.63796096310034,73.73272397170877,0.6599597585513078,0.5814889336016096,0.6207243460764587,0.0854413765488945,2.4139395217263493,132.83507817611985
sideband_subtracted_charm_trimmed,7.640000000000001,13.120000000000001,17.1,5.81239399779063,9.981493357462444,13.0094158851073,309.29596010818204,1100.8473284053362,787.6373009486051,0.5823170731707317,0.6516768292682926,0.6169969512195121,0.08567116871012771,9.570251784479009,132.3722870990754
sideband_subtracted_charm_trimmed,11.56,17.1,19.880000000000003,8.794669452154409,13.0094158851073,15.124396947130593,644.1498704310252,787.6373009486051,315.63796096310034,0.6760233918128655,0.5812865497076024,0.628654970760234,0.08589128405958894,5.402476467064191,129.49929663864873
sideband_subtracted_charm_trimmed,7.640000000000001,10.14,13.120000000000001,5.81239399779063,7.714355384502224,9.981493357462444,309.29596010818204,323.57363317241834,1100.8473284053362,0.7534516765285996,0.6469428007889546,0.7001972386587771,0.08899813942941599,13.076204986143374,88.99064050417769
sideband_subtracted_charm_trimmed,11.56,19.880000000000003,25.14,8.794669452154409,15.124396947130593,19.126123704771786,644.1498704310252,315.63796096310034,212.90755552394694,0.5814889336016096,0.6322937625754527,0.6068913480885312,0.09185174329192618,1.4939732626077864,106.51802766105448
sideband_subtracted_charm_trimmed,15.44,25.14,29.66,11.746513524330801,19.126123704771786,22.564869891946344,537.9973398787406,212.90755552394694,706.9616792978377,0.6141607000795545,0.5898965791567223,0.6020286396181385,0.09300818707797417,5.162728336874108,105.27890956692833
sideband_subtracted_charm_trimmed,11.56,19.880000000000003,28.080000000000002,8.794669452154409,15.124396947130593,21.36283029554462,644.1498704310252,315.63796096310034,906.3072094227027,0.5814889336016096,0.7062374245472837,0.6438631790744467,0.09392066380381119,1.8236235204886444,163.52375326385152
sideband_subtracted_charm_trimmed,17.1,23.12,28.080000000000002,13.0094158851073,17.589338904308818,21.36283029554462,787.6373009486051,73.73272397170877,906.3072094227027,0.7396193771626297,0.6072664359861591,0.6734429065743944,0.09407701830737039,4.19744759888168,133.87577245773292
sideband_subtracted_charm_trimmed,13.120000000000001,23.12,31.080000000000002,9.981493357462444,17.589338904308818,23.645183959598533,1100.8473284053362,73.73272397170877,251.06569578498966,0.5674740484429066,0.6721453287197232,0.6198096885813149,0.09934380326913304,4.471284441466416,103.27586759131846
sideband_subtracted_charm_trimmed,7.640000000000001,11.56,13.120000000000001,5.81239399779063,8.794669452154409,9.981493357462444,309.29596010818204,644.1498704310252,1100.8473284053362,0.6608996539792388,0.5674740484429066,0.6141868512110726,0.09936012251110383,12.50650417120367,103.585358576084
sideband_subtracted_charm_trimmed,10.14,17.1,25.14,7.714355384502224,13.0094158851073,19.126123704771786,323.57363317241834,787.6373009486051,212.90755552394694,0.5929824561403509,0.7350877192982457,0.6640350877192983,0.10055249039233051,3.154402670265627,102.58727772812412
sideband_subtracted_charm_trimmed,13.120000000000001,17.1,23.12,9.981493357462444,13.0094158851073,17.589338904308818,1100.8473284053362,787.6373009486051,73.73272397170877,0.7672514619883042,0.6760233918128655,0.7216374269005849,0.10101905441725947,3.1263484342856245,151.86041622460027
sideband_subtracted_charm_trimmed,13.120000000000001,23.12,29.66,9.981493357462444,17.589338904308818,22.564869891946344,1100.8473284053362,73.73272397170877,706.9616792978377,0.5674740484429066,0.6414359861591695,0.6044550173010381,0.10235117365695423,3.644664047590402,140.31056929117162
sideband_subtracted_charm_trimmed,10.14,13.120000000000001,17.1,7.714355384502224,9.981493357462444,13.0094158851073,323.57363317241834,1100.8473284053362,787.6373009486051,0.7728658536585366,0.6516768292682926,0.7122713414634145,0.10725186498594719,8.903810785104191,124.82167488065787
sideband_subtracted_charm_trimmed,17.1,25.14,28.080000000000002,13.0094158851073,19.126123704771786,21.36283029554462,787.6373009486051,212.90755552394694,906.3072094227027,0.6801909307875895,0.558472553699284,0.6193317422434368,0.1090361031989462,5.285715392552841,125.93136875423964
