region,well_rank,peak_index,k,n_eff,delta_chi2,prominence,nearest_integer_n,distance_to_integer,distance_to_n10,distance_to_n15,distance_to_n20
B_high_sideband_Kst_signal,1,87,7.74,5.8884724532590935,1044.7837903605396,1026.7500431753251,6.0,0.11152754674090648,4.1115275467409065,9.111527546740906,14.111527546740906
B_high_sideband_Kst_signal,2,347,12.940000000000001,9.844552137619209,330.3629238124631,292.3859097824097,10.0,0.15544786238079134,0.15544786238079134,5.155447862380791,10.155447862380791
B_high_sideband_Kst_signal,3,413,14.26,10.848787749802929,260.07938145420485,219.78479565381713,11.0,0.15121225019707119,0.8487877498029288,4.151212250197071,9.151212250197071
B_high_sideband_Kst_signal,4,543,16.86,12.826827591982985,203.26923877976515,182.81998172154636,13.0,0.17317240801701494,2.826827591982985,2.173172408017015,7.173172408017015
B_high_sideband_Kst_signal,5,478,15.56,11.837807670892957,196.66254929883144,174.5539925437115,12.0,0.16219232910704307,1.837807670892957,3.162192329107043,8.162192329107043
B_high_sideband_Kst_signal,6,281,11.620000000000001,8.840316525435487,150.05756086775727,97.22860874064281,9.0,0.15968347456451326,1.1596834745645133,6.159683474564513,11.159683474564513
B_high_sideband_Kst_signal,7,1000,26.0,19.780398421800573,149.6390906732886,124.55659546157767,20.0,0.21960157819942694,9.780398421800573,4.780398421800573,0.21960157819942694
B_high_sideband_Kst_signal,8,1135,28.7,21.834516719449095,149.62671426725865,118.38795721802671,22.0,0.16548328055090522,11.834516719449095,6.834516719449095,1.8345167194490948
B_high_sideband_Kst_signal,9,606,18.12,13.785416130885631,138.35288068408045,101.10234396118904,14.0,0.2145838691143691,3.785416130885631,1.214583869114369,6.214583869114369
B_high_sideband_Kst_signal,10,1200,30.0,22.82353664053912,137.31873345232452,83.12617048278844,23.0,0.17646335946087888,12.823536640539121,7.823536640539121,2.823536640539121
B_high_sideband_Kst_signal,11,1066,27.32,20.784634033984293,129.21829547395464,83.05782767169148,21.0,0.2153659660157068,10.784634033984293,5.784634033984293,0.7846340339842932
B_high_sideband_Kst_signal,12,175,9.5,7.227453269504055,105.64340901119431,27.75654259640214,7.0,0.2274532695040552,2.772546730495945,7.772546730495945,12.772546730495945
B_high_sideband_Kst_signal,13,217,10.34,7.86651229543915,95.13440908021221,8.748498227614618,8.0,0.13348770456085024,2.1334877045608502,7.13348770456085,12.13348770456085
B_high_sideband_Kst_signal,14,731,20.62,15.687377517597225,92.69431935438479,68.12223427373465,16.0,0.3126224824027748,5.687377517597225,0.6873775175972252,4.312622482402775
B_high_sideband_Kst_signal,15,1264,31.28,23.79734087053546,85.59022441842171,42.43194906122517,24.0,0.20265912946453923,13.79734087053546,8.79734087053546,3.7973408705354608
B_high_sideband_Kst_signal,16,932,24.64,18.745731427429465,82.99605674841587,50.53901144490737,19.0,0.2542685725705347,8.745731427429465,3.7457314274294653,1.2542685725705347
B_high_sideband_Kst_signal,17,862,23.240000000000002,17.680633050870973,77.31114121861901,49.689983359490725,18.0,0.3193669491290265,7.6806330508709735,2.6806330508709735,2.3193669491290265
B_high_sideband_Kst_signal,18,795,21.9,16.661181747593556,77.06620948269483,43.97720640130865,17.0,0.33881825240644403,6.661181747593556,1.661181747593556,3.338818252406444
B_high_sideband_Kst_signal,19,668,19.36,14.72878897869458,75.68717790123628,50.62025027202981,15.0,0.27121102130542063,4.728788978694579,0.27121102130542063,5.271211021305421
