n1,n2,n3,k1,k2,k3,deltaD1,deltaD2,deltaD3,mean_deltaD,score,Q_low,Q_high,Q_mean,koide_error,integer_error_10_15_20
12.142121492766814,17.634985977589896,23.508242739755296,15.96,23.18,30.9,256.3461134299205,132.57647192975423,52.15752713982101,147.02670416649858,53.133758216117315,0.6885245901639344,0.6665228645383952,0.6775237273511647,0.021858396525466055,4.882581562341242
12.142121492766814,18.502280369930386,23.508242739755296,15.96,24.32,30.9,256.3461134299205,115.67273855665144,52.15752713982101,141.3921263754643,44.50747924590355,0.6562499999999999,0.6352796052631577,0.6457648026315788,0.03307044856049103,5.400224013910811
11.168317262770476,17.634985977589896,23.508242739755296,14.68,23.18,30.9,223.02182368357532,132.57647192975423,52.15752713982101,135.91860758438352,45.77651005429006,0.6333045729076789,0.6665228645383952,0.649913718723037,0.0333624036759281,4.540471721047123
6.953570829817586,11.168317262770476,14.911377271818894,9.14,14.68,19.6,125.08764974392987,223.02182368357532,154.25628385232108,167.45525242660875,43.30661778079423,0.622615803814714,0.6675749318801091,0.6450953678474116,0.04406022541589507,7.060920942588323
13.085494340575764,18.502280369930386,23.508242739755296,17.200000000000003,24.32,30.9,250.57540655195749,115.67273855665144,52.15752713982101,139.4685574161433,37.270082118900845,0.707236842105263,0.6352796052631577,0.6712582236842104,0.051294120117866625,5.839007641403677
13.085494340575764,19.080476631490708,23.508242739755296,17.200000000000003,25.08,30.9,250.57540655195749,124.68887151400531,52.15752713982101,142.4739350685946,36.49319131400014,0.6858054226475279,0.6160287081339713,0.6509170653907496,0.054134044970368944,6.203090519000393
12.142121492766814,19.080476631490708,23.508242739755296,15.96,25.08,30.9,256.3461134299205,124.68887151400531,52.15752713982101,144.3975040279156,36.80510001076452,0.6363636363636364,0.6160287081339713,0.6261961722488039,0.05901251129976886,5.791954864375327
6.953570829817586,11.168317262770476,14.013651497291022,9.14,14.68,18.42,125.08764974392987,223.02182368357532,200.4844357457696,182.8646363910916,41.47726159132012,0.622615803814714,0.6273841961852862,0.6250000000000001,0.059021953586119655,7.732974310290127
6.953570829817586,11.168317262770476,15.824318737440455,9.14,14.68,20.8,125.08764974392987,223.02182368357532,147.90161281855285,165.337028748686,40.0683747484298,0.622615803814714,0.7084468664850135,0.6655313351498637,0.060712960847437936,6.434192823828948
11.168317262770476,18.502280369930386,23.508242739755296,14.68,24.32,30.9,223.02182368357532,115.67273855665144,52.15752713982101,130.28402979334928,32.296698927720946,0.6036184210526314,0.6352796052631577,0.6194490131578946,0.07042889249842955,5.09300502033259
11.168317262770476,15.824318737440455,19.080476631490708,14.68,20.8,25.08,223.02182368357532,147.90161281855285,124.68887151400531,165.2041026720445,50.13243584497082,0.7057692307692308,0.6028846153846156,0.6543269230769232,0.074814173691496,1.6999970095907813
13.085494340575764,17.634985977589896,23.508242739755296,17.200000000000003,23.18,30.9,250.57540655195749,132.57647192975423,52.15752713982101,145.1031352071776,34.34571794956816,0.7420189818809318,0.6665228645383952,0.7042709232096636,0.07535245242991154,5.363878591920794
14.013651497291022,19.080476631490708,23.508242739755296,18.42,25.08,30.9,200.4844357457696,124.68887151400531,52.15752713982101,125.7769447998653,26.238829700625836,0.7344497607655502,0.6160287081339713,0.6752392344497608,0.08460940071869724,6.713229848805563
11.168317262770476,15.824318737440455,23.508242739755296,14.68,20.8,30.9,223.02182368357532,147.90161281855285,52.15752713982101,141.02698788064973,34.51003281537489,0.7057692307692308,0.7427884615384617,0.7242788461538463,0.08557767333772742,3.7884342053714843
11.168317262770476,14.911377271818894,19.080476631490708,14.68,19.6,25.08,223.02182368357532,154.25628385232108,124.68887151400531,167.32232634996726,47.30563355813541,0.7489795918367346,0.639795918367347,0.6943877551020408,0.08658784420586181,1.4894100978818543
11.168317262770476,15.824318737440455,18.502280369930386,14.68,20.8,24.32,223.02182368357532,147.90161281855285,115.67273855665144,162.1987250195932,42.796788846097506,0.7057692307692308,0.5846153846153849,0.6451923076923078,0.09089237264839187,2.070659483758444
6.953570829817586,11.168317262770476,13.085494340575764,9.14,14.68,17.200000000000003,125.08764974392987,223.02182368357532,250.57540655195749,199.56162665982092,36.82322997978871,0.622615803814714,0.5858310626702998,0.6042234332425069,0.09205907555183773,8.471889506003418
11.168317262770476,14.911377271818894,18.502280369930386,14.68,19.6,24.32,223.02182368357532,154.25628385232108,115.67273855665144,164.31694869751595,42.836489158210384,0.7489795918367346,0.6204081632653062,0.6846938775510204,0.09442069046023163,1.9015739019910904
6.953570829817586,12.142121492766814,15.824318737440455,9.14,15.96,20.8,125.08764974392987,256.3461134299205,147.90161281855285,176.44512533080106,36.3348358216339,0.5726817042606517,0.6516290726817041,0.6121553884711779,0.09518036767798611,5.9063113918531736
11.168317262770476,19.080476631490708,23.508242739755296,14.68,25.08,30.9,223.02182368357532,124.68887151400531,52.15752713982101,133.28940744580055,27.93148813122223,0.5853269537480063,0.6160287081339713,0.6006778309409888,0.09581415209690612,5.506634352095206
14.013651497291022,18.502280369930386,23.508242739755296,18.42,24.32,30.9,200.4844357457696,115.67273855665144,52.15752713982101,122.77156714741402,24.579710130585994,0.7574013157894736,0.6352796052631577,0.6963404605263157,0.09601002122167522,6.378333109234099
6.953570829817586,12.142121492766814,14.911377271818894,9.14,15.96,19.6,125.08764974392987,256.3461134299205,154.25628385232108,178.5633490087238,33.44614699346488,0.5726817042606517,0.6140350877192983,0.593358395989975,0.10771841189394278,6.583485514589139
6.953570829817586,12.142121492766814,17.634985977589896,9.14,15.96,23.18,125.08764974392987,256.3461134299205,132.57647192975423,171.33674503453486,34.39630403165967,0.5726817042606517,0.7261904761904762,0.6494360902255639,0.11124862722158328,4.800155370114609
11.168317262770476,14.911377271818894,17.634985977589896,14.68,19.6,23.18,223.02182368357532,154.25628385232108,132.57647192975423,169.95152648855023,38.195662936030985,0.7489795918367346,0.5913265306122448,0.6701530612244897,0.11158653032849436,2.6393390348028767
11.168317262770476,15.824318737440455,17.634985977589896,14.68,20.8,23.18,223.02182368357532,147.90161281855285,132.57647192975423,167.8333028106275,36.51197346614699,0.7057692307692308,0.5572115384615386,0.6314903846153848,0.11623009769330901,2.763649386875865
12.142121492766814,15.824318737440455,19.080476631490708,15.96,20.8,25.08,256.3461134299205,147.90161281855285,124.68887151400531,176.31219925415954,38.354566027638654,0.7673076923076925,0.6028846153846156,0.685096153846154,0.11915018299534337,2.4725915748266276
14.911377271818894,19.080476631490708,23.508242739755296,19.6,25.08,30.9,154.25628385232108,124.68887151400531,52.15752713982101,110.36756083538246,18.52133696799208,0.7814992025518341,0.6160287081339713,0.6987639553429027,0.1255018491583979,7.28558050997494
12.142121492766814,15.824318737440455,23.508242739755296,15.96,20.8,30.9,256.3461134299205,147.90161281855285,52.15752713982101,152.13508446276478,29.241195235333134,0.7673076923076925,0.7427884615384617,0.7550480769230771,0.1261869394849612,4.1923684227074665
12.142121492766814,17.634985977589896,19.080476631490708,15.96,23.18,25.08,256.3461134299205,132.57647192975423,124.68887151400531,171.20381895789333,33.77616234194619,0.6885245901639344,0.5409836065573771,0.6147540983606558,0.12756959049102454,3.518147071556784
14.013651497291022,17.634985977589896,23.508242739755296,18.42,23.18,30.9,200.4844357457696,132.57647192975423,52.15752713982101,128.40614493844828,22.58201497721557,0.7946505608283003,0.6665228645383952,0.7305867126833477,0.1279839749493207,5.946454116937891
12.142121492766814,15.824318737440455,18.502280369930386,15.96,20.8,24.32,256.3461134299205,147.90161281855285,115.67273855665144,173.30682160170826,35.14337915457699,0.7673076923076925,0.5846153846153849,0.6759615384615387,0.1298500247529303,2.740684214017516
6.953570829817586,12.142121492766814,14.013651497291022,9.14,15.96,18.42,125.08764974392987,256.3461134299205,200.4844357457696,193.97273297320666,31.949812892663562,0.5726817042606517,0.5770676691729324,0.574874686716792,0.12985050446703023,7.299627980036361
11.168317262770476,17.634985977589896,19.080476631490708,14.68,23.18,25.08,223.02182368357532,132.57647192975423,124.68887151400531,160.0957223757783,31.972688752281265,0.6333045729076789,0.5409836065573771,0.587144089732528,0.1300356139617865,3.0254982323276196
11.168317262770476,14.013651497291022,18.502280369930386,14.68,18.42,24.32,223.02182368357532,200.4844357457696,115.67273855665144,179.72633266199878,37.470459466914924,0.796959826275787,0.6601520086862107,0.7285559174809988,0.13045592439414178,2.1403300412739155
6.953570829817586,11.168317262770476,17.634985977589896,9.14,14.68,23.18,125.08764974392987,223.02182368357532,132.57647192975423,160.2286484524198,28.501870440371658,0.622615803814714,0.7895095367847412,0.7060626702997277,0.13050229598305035,5.4365259692120915
6.953570829817586,11.168317262770476,12.142121492766814,9.14,14.68,15.96,125.08764974392987,223.02182368357532,256.3461134299205,201.4851956191419,30.60979119336474,0.622615803814714,0.5435967302452317,0.5831062670299729,0.13071605780766787,9.257903538175277
11.168317262770476,14.013651497291022,19.080476631490708,14.68,18.42,25.08,223.02182368357532,200.4844357457696,124.68887151400531,182.73171031445008,38.69436226287444,0.796959826275787,0.6807817589576547,0.7388707926167208,0.1310554969137534,1.7842006110632334
6.953570829817586,12.142121492766814,18.502280369930386,9.14,15.96,24.32,125.08764974392987,256.3461134299205,115.67273855665144,165.7021672435006,30.37915173254523,0.5726817042606517,0.7619047619047621,0.6672932330827068,0.13380384128656614,4.437495277894903
6.953570829817586,13.085494340575764,17.634985977589896,9.14,17.200000000000003,23.18,125.08764974392987,250.57540655195749,132.57647192975423,169.41317607521387,31.011216050126187,0.5313953488372093,0.6738372093023256,0.6026162790697674,0.1354612347094469,4.305735005211324
11.168317262770476,14.013651497291022,17.634985977589896,14.68,18.42,23.18,223.02182368357532,200.4844357457696,132.57647192975423,185.36091045303306,36.39285237500301,0.796959826275787,0.6292073832790445,0.7130836047774157,0.13557103434304063,2.8162279597859547
6.953570829817586,13.085494340575764,18.502280369930386,9.14,17.200000000000003,24.32,125.08764974392987,250.57540655195749,115.67273855665144,163.7785982841796,29.761282680421964,0.5313953488372093,0.7069767441860466,0.6191860465116279,0.14114967862852712,3.8973358463444745
14.911377271818894,18.502280369930386,23.508242739755296,19.6,24.32,30.9,154.25628385232108,115.67273855665144,52.15752713982101,107.36218318293118,17.00586006033674,0.8059210526315789,0.6352796052631577,0.7206003289473684,0.14274779029467455,6.978206189042043
12.142121492766814,17.634985977589896,18.502280369930386,15.96,23.18,24.32,256.3461134299205,132.57647192975423,115.67273855665144,168.19844130544206,30.46207702856223,0.6885245901639344,0.5245901639344264,0.6065573770491803,0.14374804850235945,3.7114686691611394
11.168317262770476,17.634985977589896,18.502280369930386,14.68,23.18,24.32,223.02182368357532,132.57647192975423,115.67273855665144,157.090344723327,28.768005173407634,0.6333045729076789,0.5245901639344264,0.5789473684210527,0.1459409535689272,3.2482734519862606
13.085494340575764,17.634985977589896,19.080476631490708,17.200000000000003,23.18,25.08,250.57540655195749,132.57647192975423,124.68887151400531,169.28024999857234,29.67943842238526,0.7420189818809318,0.5409836065573771,0.6415012942191545,0.14654078956585867,4.160402583050722
11.168317262770476,14.911377271818894,23.508242739755296,14.68,19.6,30.9,223.02182368357532,154.25628385232108,52.15752713982101,143.14521155857247,25.581502231951006,0.7489795918367346,0.7882653061224489,0.7686224489795918,0.14683884624836352,3.6987276644115754
12.142121492766814,15.824318737440455,17.634985977589896,15.96,20.8,23.18,256.3461134299205,147.90161281855285,132.57647192975423,178.9413993927425,32.29291884068931,0.7673076923076925,0.5572115384615386,0.6622596153846155,0.14869109298299826,3.2956755296699596
6.953570829817586,13.085494340575764,15.824318737440455,9.14,17.200000000000003,20.8,125.08764974392987,250.57540655195749,147.90161281855285,174.52155637148007,28.618341250979704,0.5313953488372093,0.6046511627906975,0.5680232558139534,0.14880944912305938,5.512021100775705
6.953570829817586,13.085494340575764,19.080476631490708,9.14,17.200000000000003,25.08,125.08764974392987,250.57540655195749,124.68887151400531,166.7839759366309,29.505133270440552,0.5313953488372093,0.7290697674418605,0.6302325581395349,0.14897139461546657,3.713702442864858
12.142121492766814,14.911377271818894,19.080476631490708,15.96,19.6,25.08,256.3461134299205,154.25628385232108,124.68887151400531,178.43042293208228,33.44949189103757,0.8142857142857143,0.639795918367347,0.7270408163265306,0.15004472777848626,2.3328226899956324
12.142121492766814,18.502280369930386,19.080476631490708,15.96,24.32,25.08,256.3461134299205,115.67273855665144,124.68887151400531,165.5692411668591,28.366439197559053,0.6562499999999999,0.5156249999999999,0.5859374999999999,0.15140043597654834,4.207157651503913
6.953570829817586,12.142121492766814,19.080476631490708,9.14,15.96,25.08,125.08764974392987,256.3461134299205,124.68887151400531,168.70754489595188,28.78393251187547,0.5726817042606517,0.7857142857142857,0.6791979949874687,0.1516756696354662,4.27711625704497
12.142121492766814,14.911377271818894,18.502280369930386,15.96,19.6,24.32,256.3461134299205,154.25628385232108,115.67273855665144,175.425045279631,31.77269696994819,0.8142857142857143,0.6204081632653062,0.7173469387755103,0.15469722801940677,2.6152825025261888
13.085494340575764,18.502280369930386,19.080476631490708,17.200000000000003,24.32,25.08,250.57540655195749,115.67273855665144,124.68887151400531,163.64567220753807,26.83064891778175,0.707236842105263,0.5156249999999999,0.6114309210526314,0.15639540979377548,4.757285606368348
6.953570829817586,12.142121492766814,13.085494340575764,9.14,15.96,17.200000000000003,125.08764974392987,256.3461134299205,250.57540655195749,210.66972324193594,30.15636103851371,0.5726817042606517,0.5388471177944862,0.555764411027569,0.15865374320307654,8.078278824431198
11.168317262770476,14.911377271818894,15.824318737440455,14.68,19.6,20.8,223.02182368357532,154.25628385232108,147.90161281855285,175.05990678481643,28.88945118664208,0.7489795918367346,0.530612244897959,0.6397959183673467,0.15901642472672622,4.336949760018974
13.085494340575764,17.634985977589896,18.502280369930386,17.200000000000003,23.18,24.32,250.57540655195749,132.57647192975423,115.67273855665144,166.27487234612104,27.250014194071824,0.7420189818809318,0.5245901639344264,0.6333045729076792,0.1608219637884523,4.325111619151153
11.168317262770476,18.502280369930386,19.080476631490708,14.68,24.32,25.08,223.02182368357532,115.67273855665144,124.68887151400531,154.46114458474403,25.560302035648142,0.6036184210526314,0.5156249999999999,0.5596217105263157,0.16367243611693502,3.804793850042587
11.168317262770476,14.013651497291022,15.824318737440455,14.68,18.42,20.8,223.02182368357532,200.4844357457696,147.90161281855285,190.46929074929926,30.477898406321227,0.796959826275787,0.5646036916395221,0.6807817589576546,0.16550878620882714,4.446814882786849
12.142121492766814,14.911377271818894,17.634985977589896,15.96,19.6,23.18,256.3461134299205,154.25628385232108,132.57647192975423,181.05962307066525,30.474390643063245,0.8142857142857143,0.5913265306122448,0.7028061224489796,0.16573327765012508,3.192151281490306
6.953570829817586,13.085494340575764,14.911377271818894,9.14,17.200000000000003,19.6,125.08764974392987,250.57540655195749,154.25628385232108,176.63978004940282,26.29366912211406,0.5313953488372093,0.5697674418604651,0.5505813953488372,0.16639648192002388,6.232186123557853
6.953570829817586,11.168317262770476,18.502280369930386,9.14,14.68,24.32,125.08764974392987,223.02182368357532,115.67273855665144,154.59407066138553,23.897992868950663,0.622615803814714,0.8283378746594008,0.7254768392370574,0.16756508589748476,5.11914908730122
15.824318737440455,19.080476631490708,23.508242739755296,20.8,25.08,30.9,147.90161281855285,124.68887151400531,52.15752713982101,108.24933715745972,14.947654626032808,0.829346092503987,0.6160287081339713,0.7226874003189792,0.17037839779478856,7.92973804211006
6.953570829817586,14.013651497291022,18.502280369930386,9.14,18.42,24.32,125.08764974392987,200.4844357457696,115.67273855665144,147.0816080154503,23.921338430370536,0.496199782844734,0.6601520086862107,0.5781758957654723,0.17059132231318977,3.5350782378938117
6.953570829817586,14.013651497291022,19.080476631490708,9.14,18.42,25.08,125.08764974392987,200.4844357457696,124.68887151400531,150.0869856679016,24.56760910405339,0.496199782844734,0.6807817589576547,0.5884907709011944,0.17105026837261436,3.3315367749687574
13.085494340575764,15.824318737440455,19.080476631490708,17.200000000000003,20.8,25.08,250.57540655195749,147.90161281855285,124.68887151400531,174.38863029483855,28.388518487438198,0.8269230769230771,0.6028846153846156,0.7149038461538464,0.17248265737174023,3.3234469954935597
6.953570829817586,14.013651497291022,17.634985977589896,9.14,18.42,23.18,125.08764974392987,200.4844357457696,132.57647192975423,152.71618580648456,24.017427745199452,0.496199782844734,0.6292073832790445,0.5627035830618892,0.17453411240177225,3.9808171753964006
14.013651497291022,18.502280369930386,19.080476631490708,18.42,24.32,25.08,200.4844357457696,115.67273855665144,124.68887151400531,146.9486819388088,21.749543065184845,0.7574013157894736,0.5156249999999999,0.6365131578947367,0.17619977758465916,5.405634963308275
13.085494340575764,15.824318737440455,23.508242739755296,17.200000000000003,20.8,30.9,250.57540655195749,147.90161281855285,52.15752713982101,150.2115155034438,22.685532290821165,0.8269230769230771,0.7427884615384617,0.7848557692307694,0.17741658514010067,4.744211612867436
14.911377271818894,17.634985977589896,23.508242739755296,19.6,23.18,30.9,154.25628385232108,132.57647192975423,52.15752713982101,112.99676097396544,15.873244246434945,0.8455565142364108,0.6665228645383952,0.756039689387403,0.17888990536801785,6.5857835471020705
14.013651497291022,17.634985977589896,19.080476631490708,18.42,23.18,25.08,200.4844357457696,132.57647192975423,124.68887151400531,152.58325972984304,22.751323133214864,0.7946505608283003,0.5409836065573771,0.6678170836928388,0.17937700176781735,4.888565502173058
13.085494340575764,15.824318737440455,18.502280369930386,17.200000000000003,20.8,24.32,250.57540655195749,147.90161281855285,115.67273855665144,171.38325264238725,26.850488781998568,0.8269230769230771,0.5846153846153849,0.7057692307692309,0.18004035634970825,3.5274552863099986
11.168317262770476,13.085494340575764,17.634985977589896,14.68,17.200000000000003,23.18,223.02182368357532,250.57540655195749,132.57647192975423,202.05790072176237,31.1393533787046,0.8534883720930231,0.6738372093023256,0.7636627906976743,0.18695926374507926,3.2593846769983057
