region,top_wells_used,best_koide_n1,best_koide_n2,best_koide_n3,best_koide_Q_low,best_koide_Q_high,best_koide_Q_mean,best_koide_error,best_koide_integer_error,best_koide_score,best_integer_n1,best_integer_n2,best_integer_n3,best_integer_koide_error,best_integer_error,best_integer_score,best_score_n1,best_score_n2,best_score_n3,best_score_koide_error,best_score_integer_error,best_score,uniform_p_koide_error,uniform_p_integer_error,uniform_p_joint_same_triplet,empirical_p_koide_error,empirical_p_integer_error,empirical_p_joint_same_triplet
B_high_sideband_Kst_signal,9,12.492082387921748,18.60879020758623,22.97569355147605,0.6713000817661489,0.6173344235486508,0.6443172526573998,0.04954935667129427,5.2998673099292,53.92037348637997,10.57490531011646,13.45067092682439,19.65867289305103,0.13563605771768625,1.6874361873936006,48.51229162735216,12.492082387921748,18.60879020758623,22.97569355147605,0.04954935667129427,5.2998673099292,53.92037348637997,0.6572253710985156,0.9926760292958828,0.5113219547121811,0.623185507257971,0.9928040287838849,0.4732301070795717
B_low_sideband_Kst_signal,12,9.814120755431825,14.56141637666396,19.01961386711593,0.6739811912225707,0.6530825496342736,0.6635318704284221,0.015428237262522073,1.0899833291253533,224.07385627354654,9.814120755431825,14.56141637666396,19.97820240601858,0.020668798792949458,0.4768457017979547,215.61463985081247,9.814120755431825,14.56141637666396,19.01961386711593,0.015428237262522073,1.0899833291253533,224.07385627354654,0.3072187711249155,0.29794280822876706,0.04894780420878316,0.21787112851548593,0.3014507941968232,0.07385970456118175
signal_B_signal_Kst,11,12.142121492766814,17.634985977589896,23.508242739755296,0.6885245901639344,0.6665228645383952,0.6775237273511647,0.021858396525466055,4.882581562341242,53.133758216117315,11.168317262770476,14.911377271818894,19.080476631490708,0.08658784420586181,1.4894100978818543,47.30563355813541,12.142121492766814,17.634985977589896,23.508242739755296,0.021858396525466055,4.882581562341242,53.133758216117315,0.40317038731845073,0.9968640125439499,0.27344690621237516,0.3285666857332571,0.9969880120479518,0.21928312286750853
