null_best_deltaD_add,null_best_k2,null_reference_deltaD_add
4.269105503617467,18.0,1.302568842548805
8.586534875821336,18.76,4.049832348657539
5.2144636559733755,18.38,0.369280198602965
4.385364290094085,22.810000000000002,3.4259866688851055
4.4772473521685185,23.310000000000002,0.7505877168693189
1.518834239605539,18.46,0.5681894179439979
10.63275568636309,22.8,0.6255414800455128
6.952310004629695,18.0,0.44622025264121845
3.341194925490907,21.27,0.11739074416077955
1.7941659646426302,18.0,0.918251975421029
2.739958118173142,18.59,1.2777304385462394
4.043741449275998,19.17,3.2703514554754776
13.49296962001607,23.86,0.5137533609910321
3.186389566464001,22.48,2.9253033713837624
2.3231703406256585,24.0,0.43944223417470596
3.6514153802370615,23.79,1.1394293902898838
4.0883336776613675,21.12,0.5889749116730485
7.729875778954636,24.0,0.8909877754427313
6.912919402574719,24.0,1.5196488030344497
5.590994596536532,21.48,1.6981510513342215
6.455498440152965,22.39,1.525150906940386
3.7262781094437223,20.56,0.7065413548687793
4.159773283295117,21.2,2.4878629597172477
5.264872968866207,21.84,1.2391726014895568
5.729079447437712,18.54,3.215645185486963
5.151145721701361,24.0,4.20462402782222
5.3460842524422105,18.26,2.475154259130207
8.248004801288836,19.26,7.123981426875616
2.5053948217751696,18.0,0.6524290085883706
1.9822192234680713,22.560000000000002,0.5423400118280028
5.8756522452500235,21.37,2.540108041476927
6.847909648653371,21.58,4.444960010724063
4.581303428793802,19.92,3.6181276337446633
3.6047745551087473,21.21,0.6687546514432512
1.5964555908820657,20.09,0.9760296301963791
2.7736715427163006,20.1,1.3742341658027435
3.835339614114581,22.18,0.2692377947933551
13.811627940664266,24.0,4.238349614889138
6.70999367666257,23.75,2.9789353951074915
6.526109247187115,18.65,0.9706036323206035
7.2899534317893355,23.71,6.382930146367471
6.211676998987414,22.810000000000002,2.0686613609328077
7.5977569295770735,24.0,1.186678281785614
3.605797690238738,19.31,3.468410741489855
4.28495628370991,19.18,4.0227868549029715
4.117829443918886,18.54,1.0690988196071842
9.703710267651566,18.0,2.809408659501898
2.2457113134002142,21.88,0.424448562635078
6.2962141169750225,22.38,2.49860112244523
3.0631021856476437,19.03,1.8813229028539666
3.935372850458041,22.53,1.2551565362691655
2.9676353096293724,24.0,1.2421252034869283
2.3270366914225633,23.89,0.7211744396125503
3.0183479563177613,23.58,0.08694173072704814
6.607025027695073,23.759999999999998,0.36484471274447117
2.637438129539728,20.56,0.5163666850829358
2.6071322533292047,18.0,0.15852798983904393
2.220012276336476,21.06,0.5812477748963616
2.107777140657099,18.82,0.7682614067558404
4.0537049425633604,22.27,0.44936950685989885
