mc,delta_chi2_vs_const,delta_chi2_vs_charm,p_local_rough_vs_const,p_local_rough_vs_charm,best_k,wct_aic_minus_charm_aic,wct_bic_minus_charm_bic,wct_preferred_over_charm_by_aic,wct_preferred_over_charm_by_bic,hit_delta_vs_const,hit_delta_vs_charm,hit_k_window,hit_delta_vs_charm_and_k
41,79.70210191827593,-21.939252468770736,2.220446049250313e-16,1.0,2.0,25.939252468770736,27.484429913250302,False,False,True,False,False,False
42,75.61048288790194,-31.50168673804333,1.4432899320127035e-15,1.0,2.0,35.50168673804333,37.046864182522896,False,False,True,False,False,False
43,83.00824445684671,-11.67838753374935,0.0,1.0,2.0,15.67838753374935,17.223564978228914,False,False,True,False,False,False
44,89.87264138692726,-23.07642873778242,0.0,1.0,2.0,27.07642873778242,28.62160618226199,False,False,True,False,False,False
45,90.19334358695131,-15.912396774359124,0.0,1.0,2.0,19.912396774359124,21.457574218838687,False,False,True,False,False,False
46,72.86795042558838,-2.418542545309716,5.662137425588298e-15,1.0,2.0,6.418542545309716,7.963719989789283,False,False,True,False,False,False
47,67.77238453753226,-30.1811356780319,6.694644838489694e-14,1.0,2.0,34.1811356780319,35.72631312251146,False,False,True,False,False,False
48,84.90335669320214,-4.39100189541924,0.0,1.0,2.0,8.391001895419242,9.936179339898803,False,False,True,False,False,False
49,120.07153691949847,-18.889727548049798,0.0,1.0,2.0,22.88972754804979,24.434904992529358,False,False,True,False,False,False
50,108.28608002500997,-2.4562361921378546,0.0,1.0,2.0,6.456236192137855,8.001413636617421,False,False,True,False,False,False
51,87.97578138731951,-14.627123836069167,0.0,1.0,2.0,18.627123836069163,20.17230128054873,False,False,True,False,False,False
52,76.93220427661932,-20.53331096632693,7.771561172376096e-16,1.0,2.0,24.53331096632693,26.078488410806493,False,False,True,False,False,False
53,118.56708404873099,-12.920634939345746,0.0,1.0,2.0,16.920634939345746,18.46581238382531,False,False,True,False,False,False
54,99.45647039929374,-25.447378754786683,0.0,1.0,2.0,29.447378754786683,30.99255619926625,False,False,True,False,False,False
55,111.32396638679039,-10.342614505463276,0.0,1.0,2.0,14.342614505463276,15.88779194994284,False,False,True,False,False,False
56,69.43884120733674,-22.442788964394516,2.986499936241671e-14,1.0,2.0,26.442788964394516,27.98796640887408,False,False,True,False,False,False
57,77.73519665386463,-14.17958268952911,5.551115123125783e-16,1.0,2.0,18.17958268952911,19.724760134008676,False,False,True,False,False,False
58,91.42619377907337,-10.261449900118983,0.0,1.0,2.0,14.261449900118983,15.806627344598546,False,False,True,False,False,False
59,69.76024600377961,-4.755116314597069,2.55351295663786e-14,1.0,2.0,8.755116314597068,10.300293759076634,False,False,True,False,False,False
60,91.37849917404044,-11.57123715065651,0.0,1.0,2.0,15.57123715065651,17.11641459513607,False,False,True,False,False,False
61,73.27993758828653,-22.74066563629168,4.551914400963142e-15,1.0,2.0,26.74066563629168,28.285843080771244,False,False,True,False,False,False
62,89.38823162032703,-18.309254798323344,0.0,1.0,2.0,22.309254798323348,23.854432242802908,False,False,True,False,False,False
63,101.09913432386914,-5.859197633411293,0.0,1.0,2.0,9.859197633411295,11.404375077890858,False,False,True,False,False,False
64,112.45560545964068,-31.441112442701236,0.0,1.0,2.0,35.44111244270124,36.9862898871808,False,False,True,False,False,False
65,88.480463666334,-19.253821217907802,0.0,1.0,2.0,23.253821217907802,24.79899866238737,False,False,True,False,False,False
66,87.2655393878775,-32.04721400575377,0.0,1.0,2.0,36.04721400575377,37.592391450233336,False,False,True,False,False,False
67,84.52172568805995,-16.94963761189458,0.0,1.0,2.0,20.94963761189458,22.494815056374144,False,False,True,False,False,False
68,75.55023666499707,-10.449700256180869,1.5543122344752192e-15,1.0,2.0,14.449700256180869,15.994877700660432,False,False,True,False,False,False
69,96.19113027186486,-12.464345724069634,0.0,1.0,2.0,16.464345724069638,18.009523168549194,False,False,True,False,False,False
70,110.13844457834884,-13.65084850538258,0.0,1.0,2.0,17.650848505382577,19.19602594986214,False,False,True,False,False,False
71,94.73720678606385,-13.360985266166688,0.0,1.0,2.0,17.360985266166686,18.90616271064625,False,False,True,False,False,False
72,59.41181534675264,-17.40740851431856,3.855804564523169e-12,1.0,2.0,21.40740851431856,22.952585958798124,False,False,True,False,False,False
73,87.47442822177851,-19.832611704553813,0.0,1.0,2.0,23.832611704553813,25.37778914903338,False,False,True,False,False,False
74,98.91111846081222,-15.36547515911177,0.0,1.0,2.0,19.365475159111774,20.91065260359133,False,False,True,False,False,False
75,77.46435723266119,-24.0331599164103,5.551115123125783e-16,1.0,2.0,28.0331599164103,29.578337360889865,False,False,True,False,False,False
76,146.2426848858041,-12.198299819592178,0.0,1.0,2.0,16.19829981959218,17.743477264071743,False,False,True,False,False,False
77,98.3081895959165,-13.935917411664201,0.0,1.0,2.0,17.935917411664207,19.481094856143763,False,False,True,False,False,False
78,73.07109806185004,1.68132584915549,5.10702591327572e-15,0.4314244267533639,2.0,2.3186741508445117,3.863851595324075,False,False,True,False,False,False
79,55.96257382712113,-11.887765387117398,2.0417334489764016e-11,1.0,2.0,15.887765387117401,17.43294283159696,False,False,True,False,False,False
80,95.15106343490453,-7.663923643550451,0.0,1.0,2.0,11.66392364355045,13.209101088030017,False,False,True,False,False,False
81,113.85478369408071,-19.70686079973277,0.0,1.0,2.0,23.70686079973277,25.252038244212336,False,False,True,False,False,False
82,75.9877984859252,-6.775646429142407,1.2212453270876722e-15,1.0,2.0,10.775646429142407,12.320823873621972,False,False,True,False,False,False
83,111.28615736773006,-20.6540309721835,0.0,1.0,2.0,24.6540309721835,26.199208416663062,False,False,True,False,False,False
84,67.77142144180027,-30.27421800674999,6.705747068735946e-14,1.0,2.0,34.27421800674999,35.81939545122955,False,False,True,False,False,False
85,82.47966475369482,-13.887334996550909,0.0,1.0,2.0,17.887334996550905,19.432512441030468,False,False,True,False,False,False
86,106.90158137410653,-23.145655273806007,0.0,1.0,2.0,27.145655273806007,28.69083271828557,False,False,True,False,False,False
87,105.54318996503962,-26.013937156108547,0.0,1.0,2.0,30.013937156108547,31.55911460058811,False,False,True,False,False,False
88,65.98656861739644,-20.476492817554238,1.5942802633617248e-13,1.0,2.0,24.476492817554238,26.0216702620338,False,False,True,False,False,False
89,94.06517618634221,-13.104631530100718,0.0,1.0,2.0,17.10463153010072,18.64980897458028,False,False,True,False,False,False
90,72.86733014868659,-16.109850469812777,5.662137425588298e-15,1.0,2.0,20.109850469812777,21.655027914292344,False,False,True,False,False,False
91,86.88011573439732,-16.84563635202943,0.0,1.0,2.0,20.84563635202943,22.390813796508997,False,False,True,False,False,False
92,52.68783097476574,-12.104440698128709,9.904754794121118e-11,1.0,2.0,16.10444069812871,17.649618142608276,False,False,True,False,False,False
93,73.60574187434187,-28.35238269478154,3.885780586188048e-15,1.0,2.0,32.35238269478154,33.8975601392611,False,False,True,False,False,False
94,87.18039920307723,-12.25921117224977,0.0,1.0,2.0,16.25921117224977,17.804388616729334,False,False,True,False,False,False
95,129.75657375877904,-26.707449874215047,0.0,1.0,2.0,30.707449874215047,32.252627318694614,False,False,True,False,False,False
96,97.19059406264195,-24.392025778582312,0.0,1.0,2.0,28.392025778582312,29.93720322306188,False,False,True,False,False,False
97,94.61835219683104,-12.702159205814597,0.0,1.0,2.0,16.702159205814596,18.247336650294162,False,False,True,False,False,False
98,82.92637974555305,-19.839754240311258,0.0,1.0,2.0,23.839754240311258,25.38493168479082,False,False,True,False,False,False
99,77.66006873592153,-18.50323328852388,5.551115123125783e-16,1.0,2.0,22.50323328852388,24.048410733003443,False,False,True,False,False,False
100,91.21254228486077,-13.51358784495337,0.0,1.0,2.0,17.51358784495337,19.058765289432934,False,False,True,False,False,False
101,93.82892580139226,-12.19163809511659,0.0,1.0,2.0,16.19163809511659,17.73681553959615,False,False,True,False,False,False
102,74.92125420841916,-10.052215443339378,2.1094237467877974e-15,1.0,2.0,14.052215443339378,15.597392887818941,False,False,True,False,False,False
103,86.380422463859,-15.272300180170559,0.0,1.0,2.0,19.27230018017056,20.817477624650124,False,False,True,False,False,False
104,88.90132971442546,-22.965842891118314,0.0,1.0,2.0,26.965842891118314,28.511020335597877,False,False,True,False,False,False
105,86.00274980687945,0.1552648260494962,0.0,0.9253044939176476,2.0,3.844735173950504,5.389912618430067,False,False,True,False,False,False
106,94.89934293543868,-23.03415695486591,0.0,1.0,2.0,27.034156954865914,28.579334399345473,False,False,True,False,False,False
107,87.7714722001833,-30.815579046689837,0.0,1.0,2.0,34.815579046689834,36.360756491169404,False,False,True,False,False,False
108,73.890185649247,-16.00128820850386,3.4416913763379853e-15,1.0,2.0,20.00128820850386,21.54646565298342,False,False,True,False,False,False
109,81.95957753564954,-2.242218049611406,1.1102230246251565e-16,1.0,2.0,6.242218049611406,7.7873954940909655,False,False,True,False,False,False
110,87.06659521818256,-20.25570965114764,0.0,1.0,2.0,24.25570965114764,25.800887095627203,False,False,True,False,False,False
111,119.32382088492449,-22.587333844323997,0.0,1.0,2.0,26.587333844323997,28.132511288803563,False,False,True,False,False,False
112,86.76608849793004,-14.489616215587303,0.0,1.0,2.0,18.489616215587304,20.034793660066867,False,False,True,False,False,False
113,69.91497998470734,-14.489024078663714,2.3647750424515834e-14,1.0,2.0,18.489024078663714,20.03420152314328,False,False,True,False,False,False
114,90.52284918793637,-17.971469207970088,0.0,1.0,2.0,21.971469207970088,23.51664665244965,False,False,True,False,False,False
115,103.1822097227011,-42.459461353058686,0.0,1.0,2.0,46.459461353058686,48.00463879753824,False,False,True,False,False,False
116,75.42128404133645,-12.304302869088133,1.6653345369377348e-15,1.0,2.0,16.30430286908813,17.849480313567696,False,False,True,False,False,False
117,114.98361323683545,-21.908786886067865,0.0,1.0,2.0,25.908786886067865,27.45396433054743,False,False,True,False,False,False
118,118.83507234863552,-27.027807443310163,0.0,1.0,2.0,31.027807443310163,32.57298488778973,False,False,True,False,False,False
119,134.1448810289785,-10.146266567968034,0.0,1.0,2.0,14.146266567968034,15.691444012447597,False,False,True,False,False,False
120,66.46960626772281,-7.1965994609120045,1.2612133559741778e-13,1.0,2.0,11.196599460912005,12.741776905391568,False,False,True,False,False,False
121,54.78747218081057,-10.78792057768565,3.599764930584115e-11,1.0,2.0,14.78792057768565,16.333098022165217,False,False,True,False,False,False
122,124.90889074069912,-8.299102610275352,0.0,1.0,2.0,12.299102610275352,13.844280054754918,False,False,True,False,False,False
123,82.19412617455973,-18.675392415230544,1.1102230246251565e-16,1.0,2.0,22.675392415230544,24.22056985971011,False,False,True,False,False,False
124,95.25263606011484,-28.976742129913298,0.0,1.0,2.0,32.9767421299133,34.52191957439286,False,False,True,False,False,False
125,70.70845789605019,-21.154135421211592,1.609823385706477e-14,1.0,2.0,25.154135421211592,26.699312865691155,False,False,True,False,False,False
126,86.89810860543753,-8.80604106613746,0.0,1.0,2.0,12.80604106613746,14.351218510617022,False,False,True,False,False,False
127,86.81120298595445,-25.483890335451044,0.0,1.0,2.0,29.483890335451044,31.029067779930607,False,False,True,False,False,False
128,103.9255078337436,-6.642034964938073,0.0,1.0,2.0,10.642034964938073,12.18721240941764,False,False,True,False,False,False
129,92.28332706347665,-24.206387043208927,0.0,1.0,2.0,28.206387043208927,29.75156448768849,False,False,True,False,False,False
130,76.30689977659117,-29.000296551359103,9.992007221626409e-16,1.0,2.0,33.0002965513591,34.54547399583867,False,False,True,False,False,False
131,101.93397441660971,-16.97858714501775,0.0,1.0,2.0,20.97858714501775,22.52376458949732,False,False,True,False,False,False
132,54.762768812708174,-14.176380117523292,3.642919299551295e-11,1.0,2.0,18.176380117523294,19.721557562002854,False,False,True,False,False,False
133,59.958601481952556,-1.4505991302021002,2.9595215167432798e-12,1.0,2.0,5.4505991302021,6.995776574681663,False,False,True,False,False,False
134,84.93979182681342,2.045099598830177,0.0,0.3596766666097495,2.0,1.954900401169823,3.500077845649386,False,False,True,False,False,False
135,86.88145356538539,-5.898368579874381,0.0,1.0,2.0,9.898368579874383,11.443546024353946,False,False,True,False,False,False
136,75.5112876324589,-16.601333325880784,1.5543122344752192e-15,1.0,2.0,20.601333325880784,22.14651077036035,False,False,True,False,False,False
137,93.8311272344629,-7.054213803621199,0.0,1.0,2.0,11.054213803621195,12.599391248100765,False,False,True,False,False,False
138,87.43021358499989,-16.7553884849169,0.0,1.0,2.0,20.7553884849169,22.300565929396463,False,False,True,False,False,False
139,88.30085532232532,-11.533385522937447,0.0,1.0,2.0,15.533385522937447,17.078562967417014,False,False,True,False,False,False
140,68.44781048367383,-12.719083917491686,4.829470157119431e-14,1.0,2.0,16.719083917491687,18.26426136197125,False,False,True,False,False,False
141,74.31563995928883,-20.639151754256787,2.7755575615628914e-15,1.0,2.0,24.639151754256787,26.18432919873635,False,False,True,False,False,False
142,74.66322801609158,-14.199368999725358,2.3314683517128287e-15,1.0,2.0,18.199368999725355,19.74454644420492,False,False,True,False,False,False
143,99.22792297494499,-24.52911643768665,0.0,1.0,2.0,28.52911643768665,30.074293882166216,False,False,True,False,False,False
144,77.6039159737712,-10.925144199674483,5.551115123125783e-16,1.0,2.0,14.925144199674484,16.470321644154048,False,False,True,False,False,False
145,90.49757583116194,-25.950247500088775,0.0,1.0,2.0,29.950247500088775,31.49542494456834,False,False,True,False,False,False
146,94.9299519543205,-17.651514949991487,0.0,1.0,2.0,21.651514949991487,23.19669239447105,False,False,True,False,False,False
147,62.3390536744519,-15.808311069526788,9.346967644319193e-13,1.0,2.0,19.808311069526788,21.35348851400635,False,False,True,False,False,False
148,60.496003755264354,-17.781738790878947,2.2818413825120842e-12,1.0,2.0,21.781738790878947,23.32691623535851,False,False,True,False,False,False
149,142.19063955026246,-9.833825641717524,0.0,1.0,2.0,13.833825641717524,15.379003086197088,False,False,True,False,False,False
150,64.08924838489415,-19.369846508086788,4.0023540037736893e-13,1.0,2.0,23.36984650808679,24.91502395256635,False,False,True,False,False,False
151,81.68677313743129,-38.4808363302231,1.1102230246251565e-16,1.0,2.0,42.480836330223084,44.02601377470266,False,False,True,False,False,False
152,89.13598915668206,-18.72304534479779,0.0,1.0,2.0,22.72304534479779,24.268222789277356,False,False,True,False,False,False
153,108.36099218702321,-16.053541273699167,0.0,1.0,2.0,20.053541273699164,21.59871871817873,False,False,True,False,False,False
154,84.334745376891,-14.21091491603976,0.0,1.0,2.0,18.210914916039762,19.756092360519325,False,False,True,False,False,False
155,107.15124604330279,-9.517931439245402,0.0,1.0,2.0,13.517931439245405,15.063108883724965,False,False,True,False,False,False
156,82.31454017506496,-19.107923081063575,1.1102230246251565e-16,1.0,2.0,23.107923081063575,24.653100525543138,False,False,True,False,False,False
157,101.5892405356254,-23.1029945738809,0.0,1.0,2.0,27.1029945738809,28.648172018360462,False,False,True,False,False,False
158,70.50265543696958,-6.274798273833916,1.7763568394002505e-14,1.0,2.0,10.274798273833916,11.81997571831348,False,False,True,False,False,False
159,92.19383133270823,-24.62311265721266,0.0,1.0,2.0,28.62311265721266,30.16829010169222,False,False,True,False,False,False
160,84.09875288572127,-20.768957251296783,0.0,1.0,2.0,24.76895725129679,26.314134695776346,False,False,True,False,False,False
161,90.19945813701463,-20.222324641687656,0.0,1.0,2.0,24.222324641687656,25.76750208616722,False,False,True,False,False,False
162,85.25771521631472,-2.2484344198904616,0.0,1.0,2.0,6.2484344198904616,7.793611864370028,False,False,True,False,False,False
163,69.78873582730719,-1.6483184391739591,2.5202062658991053e-14,1.0,2.0,5.648318439173959,7.193495883653526,False,False,True,False,False,False
164,71.1146621769814,-9.21971779210985,1.3211653993039363e-14,1.0,2.0,13.21971779210985,14.764895236589417,False,False,True,False,False,False
165,76.08779794440952,-13.869735681430537,1.2212453270876722e-15,1.0,2.0,17.869735681430537,19.414913125910104,False,False,True,False,False,False
166,76.68618384860332,-20.663544688278392,8.881784197001252e-16,1.0,2.0,24.663544688278392,26.208722132757956,False,False,True,False,False,False
167,60.92738533892566,-7.3884586501644325,1.851852005074761e-12,1.0,2.0,11.388458650164432,12.933636094643994,False,False,True,False,False,False
168,79.749945573753,-20.684094438399725,2.220446049250313e-16,1.0,2.0,24.684094438399725,26.22927188287929,False,False,True,False,False,False
169,69.96885229485724,-21.370932369602908,2.3092638912203256e-14,1.0,2.0,25.370932369602908,26.916109814082475,False,False,True,False,False,False
170,167.15941134237806,-9.112265688005554,0.0,1.0,2.0,13.112265688005557,14.657443132485113,False,False,True,False,False,False
171,81.29800719984867,-7.2103547417243234,1.1102230246251565e-16,1.0,2.0,11.210354741724323,12.755532186203887,False,False,True,False,False,False
172,91.14097223116843,-24.59829725024523,0.0,1.0,2.0,28.59829725024523,30.143474694724794,False,False,True,False,False,False
173,111.52062758494202,-18.066262425794946,0.0,1.0,2.0,22.066262425794946,23.61143987027451,False,False,True,False,False,False
174,75.19244241489588,-16.172930447226825,1.7763568394002505e-15,1.0,2.0,20.172930447226825,21.71810789170639,False,False,True,False,False,False
175,85.23201547548769,-7.114743795122015,0.0,1.0,2.0,11.114743795122017,12.65992123960158,False,False,True,False,False,False
176,90.72017274347832,-21.76389149008049,0.0,1.0,2.0,25.763891490080482,27.30906893456005,False,False,True,False,False,False
177,106.21624489787145,-7.318014809108291,0.0,1.0,2.0,11.318014809108291,12.863192253587854,False,False,True,False,False,False
178,79.6106422616339,-15.569723653618999,2.220446049250313e-16,1.0,2.0,19.569723653619,21.114901098098564,False,False,True,False,False,False
179,95.1028532109455,-13.625592150117978,0.0,1.0,2.0,17.625592150117978,19.170769594597544,False,False,True,False,False,False
180,99.2452827953185,1.4328087381716799,0.0,0.4885055876969323,2.0,2.56719126182832,4.112368706307883,False,False,True,False,False,False
181,87.73693241426272,-19.812244651834256,0.0,1.0,2.0,23.812244651834256,25.35742209631382,False,False,True,False,False,False
182,88.91191927620558,-24.96584213233139,0.0,1.0,2.0,28.96584213233139,30.511019576810952,False,False,True,False,False,False
183,87.80443076943865,-12.978384149949953,0.0,1.0,2.0,16.978384149949953,18.523561594429516,False,False,True,False,False,False
184,107.83592500491204,-23.508895929966236,0.0,1.0,2.0,27.508895929966236,29.0540733744458,False,False,True,False,False,False
185,44.6658444143559,-17.93736694485479,4.6655651564364575e-09,1.0,2.0,21.937366944854787,23.48254438933435,False,False,True,False,False,False
186,123.50243876131137,-2.5917156027545545,0.0,1.0,2.0,6.5917156027545545,8.136893047234118,False,False,True,False,False,False
187,64.81090204178243,-14.251304853711362,2.8199664825478976e-13,1.0,2.0,18.25130485371136,19.796482298190927,False,False,True,False,False,False
188,88.85783989542972,-18.075924991556853,0.0,1.0,2.0,22.075924991556853,23.62110243603642,False,False,True,False,False,False
189,93.49287355135982,-19.372353435460134,0.0,1.0,2.0,23.372353435460138,24.917530879939697,False,False,True,False,False,False
190,56.41167233904258,-10.496676001598063,1.6437295968785293e-11,1.0,2.0,14.496676001598061,16.041853446077624,False,False,True,False,False,False
191,92.47050455669864,-4.84687697648058,0.0,1.0,2.0,8.84687697648058,10.392054420960143,False,False,True,False,False,False
192,116.65597537764805,-18.035518051287916,0.0,1.0,2.0,22.035518051287916,23.58069549576748,False,False,True,False,False,False
193,79.0697555816356,-14.906113409349253,2.220446049250313e-16,1.0,2.0,18.90611340934925,20.451290853828816,False,False,True,False,False,False
194,74.41206652346581,-13.692994811791124,2.6645352591003757e-15,1.0,2.0,17.692994811791127,19.238172256270687,False,False,True,False,False,False
195,78.54506570984545,-9.729308686782403,3.3306690738754696e-16,1.0,2.0,13.729308686782403,15.274486131261966,False,False,True,False,False,False
196,76.60967449487444,-8.774426636379332,8.881784197001252e-16,1.0,2.0,12.774426636379332,14.319604080858895,False,False,True,False,False,False
197,85.8035395329515,-7.357904149687361,0.0,1.0,2.0,11.35790414968736,12.903081594166927,False,False,True,False,False,False
198,73.85799596894807,-6.921640981811182,3.4416913763379853e-15,1.0,2.0,10.921640981811182,12.466818426290743,False,False,True,False,False,False
199,109.11015723294047,-7.132710749100495,0.0,1.0,2.0,11.132710749100497,12.67788819358006,False,False,True,False,False,False
200,79.96795324261223,-19.675382677495733,2.220446049250313e-16,1.0,2.0,23.675382677495733,25.220560121975296,False,False,True,False,False,False
201,72.08507362267366,-2.4839965726586497,8.215650382226158e-15,1.0,2.0,6.483996572658651,8.029174017138214,False,False,True,False,False,False
202,93.22409837981803,-10.244101464785638,0.0,1.0,2.0,14.244101464785636,15.789278909265203,False,False,True,False,False,False
203,107.78193317881606,-3.147264738655192,0.0,1.0,2.0,7.147264738655192,8.692442183134752,False,False,True,False,False,False
204,86.33218583432,-13.418748123679684,0.0,1.0,2.0,17.418748123679684,18.963925568159247,False,False,True,False,False,False
205,92.80039544600915,-21.1402409729862,0.0,1.0,2.0,25.1402409729862,26.685418417465762,False,False,True,False,False,False
206,90.75770975279795,-18.063872375674176,0.0,1.0,2.0,22.063872375674176,23.609049820153743,False,False,True,False,False,False
207,87.03507034230736,-11.746901774748022,0.0,1.0,2.0,15.746901774748022,17.29207921922759,False,False,True,False,False,False
208,74.44310670048681,-37.968158635757526,2.6645352591003757e-15,1.0,2.0,41.968158635757526,43.51333608023708,False,False,True,False,False,False
209,99.97746188671599,-8.030131784649257,0.0,1.0,2.0,12.030131784649257,13.57530922912882,False,False,True,False,False,False
210,70.06593244885434,-1.761998307347266,2.19824158875781e-14,1.0,2.0,5.7619983073472625,7.307175751826826,False,False,True,False,False,False
211,87.76972228585535,-7.730776014626661,0.0,1.0,2.0,11.730776014626663,13.275953459106226,False,False,True,False,False,False
212,100.28972927432766,-9.51425041319332,0.0,1.0,2.0,13.51425041319332,15.059427857672887,False,False,True,False,False,False
213,100.22278896265207,-5.463483846290488,0.0,1.0,2.0,9.463483846290488,11.008661290770053,False,False,True,False,False,False
214,82.90389127634091,-24.37881419035709,0.0,1.0,2.0,28.378814190357097,29.923991634836653,False,False,True,False,False,False
215,117.49795249864152,-31.426760789316397,0.0,1.0,2.0,35.4267607893164,36.97193823379596,False,False,True,False,False,False
216,86.58107435128258,-6.4955127862224415,0.0,1.0,2.0,10.495512786222442,12.040690230702005,False,False,True,False,False,False
217,83.36826743316908,-15.550587786572292,0.0,1.0,2.0,19.550587786572294,21.095765231051853,False,False,True,False,False,False
218,115.31603575135497,-9.746972075566568,0.0,1.0,2.0,13.746972075566571,15.29214952004613,False,False,True,False,False,False
219,106.38280949050502,-22.103104488812434,0.0,1.0,2.0,26.103104488812434,27.648281933291997,False,False,True,False,False,False
