null_best_deltaD_add,null_best_k2,null_reference_deltaD_add
3.5151448859088674,18.0,0.9517609045750639
4.244545561494199,20.87,2.163897273075129
4.77603293160189,19.22,4.235541591474963
2.306120114027525,24.0,2.2326294832387354
2.7816305471254736,19.38,2.6961260746509623
3.227245387344201,20.57,0.8203519644685429
5.426649940422557,20.72,3.0581885503509625
2.963445502432606,19.1,2.3816407174459897
1.4001541334556435,19.2,1.2792406764864381
5.07249801117073,18.0,0.25917470976115453
3.287969583866225,18.72,1.5506495197724846
2.3672100718651805,18.0,0.23811723512424265
4.741012610944196,19.26,4.021978723755971
7.103577518414177,22.810000000000002,0.06217038053642909
5.246546552770745,23.11,0.9562719595447007
6.920545798567673,24.0,4.487759365061841
1.8412137903355799,18.0,0.4588004214858614
8.25772890149507,21.59,3.6303663586469526
1.7929790554612097,18.76,0.6694995656718774
10.781285353465979,19.44,10.68531670820704
3.104609939862378,24.0,0.2681402334082392
4.85859823226486,21.37,0.18771757292604008
3.4120556108993867,23.509999999999998,0.523401008005564
11.977916023859876,19.43,11.894961094256843
7.00023587320722,19.53,7.00023587320722
2.883661882856046,19.33,2.7791498745621297
3.981915623354226,18.0,0.6348701391675817
3.9983145757618246,20.53,2.1220919348439224
3.047537062733209,18.87,1.3237384900457165
15.127452939252393,23.29,1.4754473149263134
2.5053107860310924,21.5,0.6435680277410469
7.310841457930064,18.58,1.3082812891075193
3.407785360708509,23.82,0.7231087441508706
4.72948030983153,22.7,2.247964101151375
2.5846789743896252,18.98,1.7531197553090436
1.8264105171905776,18.0,1.2255450801730987
5.357939594193546,19.4,5.202851396359883
6.808991578037343,19.07,4.519213018278123
5.943200217981328,24.0,1.004889116636015
6.175522019816846,21.93,1.2901308360551482
3.869634641138596,18.64,1.5516843650247267
1.3948581103492472,19.88,1.1589836316235562
3.5098388040528867,21.39,0.4862797445633653
5.805574623771449,19.6,5.773202847741416
2.2675897696099767,18.36,1.210872050122802
3.135235031173252,21.91,0.27813359287316075
4.949188585493189,18.0,0.6424960558300583
4.532580418851353,23.03,0.10882987177649284
5.203514702699259,18.05,1.1661328957708292
3.7251563169036785,23.17,0.04173632779605896
3.017550663236065,18.0,0.8775327254377174
9.051562835131271,18.0,0.21672397138984678
2.0452344401295406,22.87,0.003119969336424333
4.558616549824585,21.57,3.449858613310404
3.506661340760182,21.7,0.6248519599956666
3.6837918984814166,23.88,1.1518517679861233
5.22280041110708,21.25,0.41109678654370185
2.144139357340606,18.27,0.8670351854957552
4.426549804625907,24.0,1.7033358935414924
1.4543246746970198,19.34,1.4033008475130444
5.070737185828545,23.08,0.07756301563571455
4.059306669338376,19.04,2.7417012714889353
7.932651320342259,22.16,0.889597377020884
6.936873406618091,20.91,0.6625517321619441
10.094382123421575,19.41,9.93890646517324
2.485450125405645,20.48,1.6620253125929239
3.577455894778417,19.19,3.223410147668428
7.610576723121902,23.79,0.4205440407712473
8.190989067902727,21.75,0.5982395685164406
4.752202195371353,19.63,4.714046571808559
1.777234583851552,21.16,0.10038407809813066
2.3594238985032803,20.86,1.2370972557269937
3.1727283828959756,19.04,2.3182060063128063
5.764001319122702,18.0,0.3670334130317059
5.259594063707233,18.54,4.177013723149486
5.315461217601403,19.64,5.249483919055663
5.713528435557706,22.89,3.1253218745516946
4.461216343110976,23.11,1.4355477122233893
7.148445284814066,21.53,2.6394332570468535
5.5270765878147685,19.08,4.409791327898741
9.110176268192504,21.11,-0.05809889005563207
6.648847747332621,19.0,4.985572536746556
4.090644021383085,24.0,2.47006058513972
5.94165577152776,18.93,3.707154260965538
6.403266966405962,23.240000000000002,0.6248066439126845
3.4019802411735967,23.22,0.28921739479800124
2.7470276095437107,22.08,0.14825200244791858
9.390183603610659,24.0,0.6040347879453591
1.5840750524167504,22.88,0.45591981869151255
5.049244784532952,20.01,3.4911035689017496
4.339672382496481,20.36,1.0479518284200182
3.229630136311492,22.060000000000002,0.467717193898153
2.42869099203806,19.94,1.995966800033635
8.999645590384855,18.09,1.422283882261432
4.862781761244399,22.69,0.6973871619206022
1.8926658272365344,22.54,0.24647431951810717
3.6912868077187326,19.39,3.580113619901823
1.4751621153189234,24.0,0.6213795140295737
4.593430098266744,18.1,0.6466947325857504
2.4779814052912172,23.740000000000002,1.1277004704261202
2.2014861693257544,18.7,1.052213489793374
5.293950143036881,22.37,1.218358623656421
2.4690179951436093,18.0,0.03312653893924988
7.461265592706432,21.7,4.9976987240748585
5.270745762743282,23.03,0.13754380198998462
3.860172095068343,18.0,0.26120105508415037
12.470583964987952,20.1,8.389236007265211
2.257131665392116,19.85,2.0363545695297773
1.6569452491541838,19.38,1.6241582593227193
6.839247095386078,18.0,1.3354192274734586
3.0673315307449798,24.0,0.2550505130811729
4.49044626232525,20.17,3.150472129182795
3.907087529691772,23.310000000000002,0.18785259813968125
3.962869668935582,22.4,0.7453990403294029
1.3865869102366446,21.13,0.20451839542135986
6.306258658302667,23.36,0.614956792969167
4.960380115124124,19.69,4.845028728469984
4.054805669923752,21.77,0.526273984184563
1.3460013754849527,18.54,0.3912543671240343
6.167202140229534,20.06,3.97085589824637
7.958745717854029,24.0,7.231931008572772
9.178720173492422,21.68,4.016325069746927
1.6576409213918808,20.91,0.37614748749242466
7.439300125406405,20.64,2.656667797487728
3.308042844475139,18.94,1.2205240064174632
5.850704571110903,21.28,2.6173494620769517
13.433655404452033,23.94,1.4235928410666219
3.898841397857609,22.36,0.1094485753966481
14.43562964073871,22.0,0.26380250344998757
4.692533526275945,23.009999999999998,0.4637664653407114
6.001218724273933,24.0,2.5963888472533654
7.11665944399104,21.61,1.9158871202390628
5.857942012219475,22.46,0.404072991128416
4.88728829783112,23.53,1.618350445016361
2.900429129050842,18.94,2.4857386866095297
1.6418922975144383,18.0,0.6595877665898797
6.610305322052,18.11,1.199409469523701
4.417686239940025,18.0,1.8134792408452398
5.0949453800710245,20.03,3.0573287383142116
3.833576565482062,21.25,0.7982873708184002
7.03517191991665,24.0,0.34783722416890583
1.4720904518046822,19.97,1.1824742423353811
3.7213763220328993,24.0,1.9270085144730587
8.395882752070353,18.9,3.4792873926404795
3.5325026316394244,18.0,0.5335180858117639
4.171126808165091,24.0,2.111616935621001
4.989536705286483,19.38,4.884707880750682
3.2840182174744363,21.73,0.30457807588781804
9.893288124457577,21.51,2.0289593658869975
5.96678410583467,19.0,4.426078704596748
9.57080136018947,21.32,0.5469652265511868
3.7796608515961267,24.0,1.3158228641550807
4.301149595807161,19.69,4.125224952534111
4.6242251008264645,21.58,1.59493249208451
2.441352263550087,20.81,1.338849065923128
2.0529386178080244,23.72,0.20006630768838463
6.472261579805142,24.0,0.2835593708161923
3.6641703089872095,18.24,0.09951450573064591
4.297091898839209,18.61,1.3739469213589288
2.499826615636799,23.61,0.21456554724399268
3.66762991574355,19.33,3.5065169386703303
2.547559681215027,22.44,0.07777860834236705
2.4483051956177704,23.48,0.6152275191765213
4.950691327082691,21.46,1.6868266181564628
6.947609151671102,21.22,0.5102316166293406
9.993835480788412,19.4,9.815011671268394
3.648030106272312,20.51,1.47864480111447
12.450757948351821,20.94,5.069857863570228
4.2784589734789265,21.94,0.6648300212341951
5.1667434848123435,22.8,2.630111093135042
1.9176497890442334,24.0,0.15648498486622486
2.5517732615270035,18.05,0.04733544059535433
5.2859744444581835,18.93,3.9503548915572466
7.459170438199962,21.28,1.4151511631819034
5.555301221094318,24.0,0.046173942241892973
9.635089976658406,20.31,6.445554893199713
5.671197047055774,18.0,5.251189694264724
6.809275753466665,22.28,2.036390595058375
2.450871138659494,23.57,0.5216551456094578
2.39868802460272,18.0,1.8124105824130012
7.586648532292472,18.88,5.398517980556825
2.7957039877549263,19.84,2.24662109531641
4.9992264856638045,21.28,2.0718061374447174
2.9188481305855483,18.0,0.22317726899914447
6.2054143284795416,20.8,1.6105736303038185
4.0351493004601835,19.31,3.828225767449247
4.897876468408754,21.06,2.805217026771224
1.8990834546902065,19.69,1.7979087307969692
4.340116840036224,18.0,0.392811446977575
1.3520842946222622,20.79,0.7595343391689084
2.0974593703670408,23.17,1.0943255370731357
2.6684484045331374,24.0,1.0903378020122574
2.6044475966630927,18.31,2.2006525681611038
11.759882706543692,22.33,0.8260606827285244
1.6955340013576787,18.94,1.2296188924778413
7.104083711347272,23.46,3.4201949498722897
3.916547209016386,23.96,3.457906238047755
4.44109618328806,21.48,0.698986435539112
1.9349633448837977,18.0,0.4571488258119487
1.845793388946774,23.11,0.2988011460513924
4.342851284643608,18.81,3.3606291165988083
6.830296557830941,21.98,0.9990947849289213
4.22485082213219,22.15,1.2143561012722586
4.828342881552398,18.93,3.270071457267896
2.9348437090190345,19.4,2.851389407377148
1.460885201818762,22.3,1.4425040702670202
4.883359642977073,22.58,0.39197640822504454
6.30600802740674,23.310000000000002,4.702856493969048
3.178661714987392,19.62,3.148759318880167
4.4570781949578375,23.85,2.193072894214822
2.7539822102639846,24.0,1.028859022473327
4.1328927891671405,23.44,3.0864492248501705
3.9518371561012486,18.0,1.7418460987400124
3.5459438738910514,22.509999999999998,0.999774922391893
7.218961024175577,23.14,1.2238268695322603
5.943837982694276,18.61,5.43195931427357
3.770579498258705,18.51,0.8004764342839508
5.888249147021174,19.43,5.829581653931431
3.4524792315954613,18.0,1.1819128951099316
1.578158512065876,18.19,0.8033902867897709
7.808034006423668,23.62,2.1564287866183705
3.3330836196304787,22.23,0.3226470331820579
2.384964593452146,22.14,1.8391800238316165
12.08141896674465,21.41,1.5809056900150154
7.954603230720323,19.75,7.54158104490601
5.877058237494005,18.0,1.7127976642588862
4.424933417712804,18.0,0.5420655030983283
9.607852253493974,19.32,8.94248540568794
11.33786085918652,18.42,3.394226687252491
5.2960082016790295,23.61,0.6857345482153505
5.888820571063221,20.88,0.9390905085711729
8.48090615343822,20.63,2.2132037647478455
8.684289949937991,20.27,6.194470962229602
6.949481657123563,20.56,3.3147436224572004
5.916482295229606,19.77,5.568693639919992
4.963411437986956,21.33,3.1868076633370848
6.0953747019906075,19.41,6.031233820066454
2.7620405057458193,20.13,1.6471473898274525
4.035899638402377,23.759999999999998,0.09268402300547507
8.403967056750325,23.44,1.5700592314290063
3.7643221827730784,18.04,0.425698656421325
3.236086138004204,24.0,0.18155949581887398
2.2490916084170074,23.84,1.4025504214553735
7.4130015870192665,24.0,2.686691693266418
2.2454537763537807,23.259999999999998,1.997590596198858
3.6854095337259665,23.4,0.45168131009066315
3.3694853192919894,22.04,1.8250400290730298
1.9593733509613998,21.240000000000002,1.356868277646523
0.981598365946752,23.86,0.24759903727380816
3.1839606433881187,23.1,1.1839022170011049
5.091007614954961,20.38,2.682009057277128
3.789834168311124,20.92,1.5988985713671013
1.1106263256853879,19.27,1.015395755446086
10.431870159171766,21.87,1.313886942005503
4.955131751246359,19.73,4.736809352762432
5.8824317916674715,24.0,4.167596166820012
5.0550854074438405,22.48,1.6079580424265387
9.825939602614923,20.22,5.8519197010609645
8.508900355339598,22.990000000000002,1.6298144720044334
2.1329867750941673,18.0,0.2501874687490684
9.203829791608719,23.68,0.7437167540336418
12.664398652376804,22.36,2.9126643794303604
3.0170370469130248,22.35,0.044497831930442544
9.856548633531418,18.05,4.25057727124608
2.51069213092223,23.3,0.6371197436899294
4.798661053238661,21.61,2.0696857041221506
3.089553956577923,23.68,1.4223435546797063
9.924166330654458,22.73,0.6188389898172915
4.586696474901203,22.36,0.5546374276441739
2.5660735849341982,20.39,1.1746870144234869
8.33786457908883,18.07,0.7791698482032032
2.034971778440081,23.16,0.7530919287450644
14.685968676488763,20.69,2.760386365737631
3.0964411476683473,20.46,0.9115778273517137
9.068482873808158,24.0,1.4669859408169899
9.908744817292305,20.94,3.6214761166126976
3.796544297476167,19.67,3.6299821850145477
7.40126341453589,23.89,0.9152949004493891
5.370780562328786,22.7,2.7935333611886293
7.26503384188063,21.490000000000002,1.0096677786786685
2.6520438413657743,20.62,0.8153502517615827
1.5291420591386782,24.0,0.6505319239139453
12.788585408162241,18.23,1.0277422369669083
3.4595526629350317,18.0,-0.08807864729975279
4.345073181572381,18.0,2.1512612016080794
5.283742848026641,20.03,3.85410982217795
5.530742756424438,20.76,0.6546328954214289
11.136628390102313,19.07,8.903114670489337
6.781434810158586,24.0,0.8103192688867722
5.623279416146566,23.41,2.2165488027178526
3.8636606656018273,23.28,0.16733936110745518
3.354599436978056,21.78,0.7793153495477725
2.448861931689649,23.98,1.0934073579939394
2.8966038145751156,24.0,2.0135937621402036
5.806856983491876,24.0,1.434260364010136
3.115452992455822,18.15,0.00806735765106481
10.276787589091683,22.16,6.517139706814618
11.802145332946523,22.79,3.2289448637089393
3.3895502567333793,21.5,0.5774953416721971
6.898800531788439,21.12,4.836245284240135
4.282970458946096,23.92,0.6893211703844031
5.223791289487295,20.28,2.2201166434735313
10.388606703358647,21.18,1.2917586372029177
5.162813981809819,18.0,1.2236485223941926
6.795922750951426,19.26,6.076288387858369
2.9583684246650748,18.0,1.6151164722193272
4.914982851076147,20.33,3.3377312486426263
6.488730366559047,22.0,0.06393982031094225
4.7652044274692855,18.0,1.078504497853075
4.74630605783976,20.42,1.2261526637411961
3.1153073595282805,23.15,0.37398309226436055
8.028273383256767,23.93,0.8006850553062463
7.890674987180859,21.1,2.338345905164168
9.286621186818603,21.0,4.607286134387763
2.71480013828927,24.0,0.4487359631939505
3.0060597218847107,21.85,1.1015090853990372
3.9589221414072355,22.29,0.2888862850385365
2.824874669063739,23.33,0.5648987788132871
1.6669213822873914,21.89,0.9863169967858738
6.449857971884676,23.86,1.610006441533173
3.3146394078411845,20.44,1.4546835745082092
1.8428633594848094,24.0,0.9542598973637837
5.707224924589852,24.0,1.2600743407892452
6.071373898466405,20.55,2.2127902963594863
2.5379186242474248,19.86,2.1949914808802866
4.840916601206956,19.26,4.423868891942732
7.362106708474926,18.7,3.031607856695281
3.2247881882574347,22.19,1.6020574500732039
5.128156359689839,24.0,2.2140577640131482
3.7286618065492263,20.33,3.0266750654740022
5.5580815029234,18.0,0.39380015193398066
4.686235803073757,19.01,2.6871011826026034
5.69272673736085,24.0,1.5315238190704292
4.3003917538700875,18.99,3.4616022866417637
3.629804115978395,18.76,1.9164571512473643
2.601073751615594,23.21,0.5438418644982903
4.879103426626969,24.0,2.3875257737781013
7.313145310224954,23.11,0.02493290319650754
1.8877522685280042,20.07,1.0069330944533803
2.95258949424948,21.21,0.2672354098834546
1.8882681185438166,21.66,0.7978831296032283
5.70322489413131,23.509999999999998,0.09448382540244182
4.357350847244781,22.34,0.7100919718161052
2.0133556139790443,23.32,0.8845839447963328
6.081956026885031,18.91,4.017012319599267
2.927564068815556,18.0,1.9775219468849343
8.070541762367924,23.21,0.8628491427140617
5.23478749824223,24.0,1.1329984359951304
6.447600620671665,18.19,0.15507228143852814
3.1581238497897104,19.68,2.9678635094847223
4.9880034954625145,21.29,1.0819301464329456
5.307300688655374,24.0,0.18256854857431648
3.938603814169742,19.62,3.8887632316183662
6.2207079587575365,22.89,2.2176912150843435
2.46197554657828,21.240000000000002,1.997107886365221
2.242780513773763,21.57,0.2712328858128856
4.863723285381887,18.0,0.4973122492394424
7.020343549648281,21.28,4.33245282778779
4.4527030005041475,19.39,4.376129910735326
5.309329315492171,18.51,0.406857137965396
6.002749688738735,22.0,0.07638794198191334
2.912091563114096,22.92,0.14825344308265187
4.870546694457559,19.63,4.804558775226631
9.267410875283424,22.59,5.445444961342361
2.7694917792179368,24.0,1.2669037428019863
4.956569100019983,21.03,1.194849120108799
4.488838012544015,18.91,2.055376545210315
1.8386725456815185,21.27,0.37066074779972524
2.7020926078769207,22.62,1.2563065239705935
4.124809805994651,18.97,3.681448659016098
7.271265205992471,23.95,0.1624537207099621
3.8692604018107737,21.2,0.7467372240183074
7.977154470107891,20.84,1.2069565663337087
6.562584281391764,19.02,5.394562980846892
3.2717093071302656,20.41,0.44906140632601677
6.658192883556694,23.57,4.3628331380496945
3.2246850729240535,20.87,0.8217445617355708
3.788396549625915,21.55,1.5585723523287598
6.381515063629937,20.37,2.7443273022752663
5.008342378708189,19.02,3.997843147971242
0.8559200660492721,21.78,0.11362217845412914
9.056429395749696,18.26,3.3410886476032857
2.008058268939166,18.28,0.760044149752062
5.0212253416197825,20.48,2.625005215246233
7.256218062140206,22.060000000000002,0.9162868542422515
4.159450403341566,20.78,1.6587155454368343
5.047866478777017,18.3,4.188006536773649
2.6725489540873824,20.68,0.7155109142610243
3.8865883372328724,19.21,3.0991489886123844
1.4841108396482525,18.0,0.8468147071369927
3.1740462711995505,21.34,1.0858510544887068
6.224926200258082,18.07,0.8352306742493916
6.624345228112631,22.810000000000002,0.21066474801702384
2.3091826884951168,18.0,0.17547068591543535
4.057944104584841,21.78,0.06362041721589051
13.490150714614877,23.65,1.4777124024778843
1.5386028858713523,23.75,1.2121847534183487
5.764484759064146,22.14,3.4678368055964093
6.259751975591264,19.2,5.373595945377307
10.264407001455368,24.0,0.9716721390840846
3.6635451444830487,24.0,3.141511241030159
2.319188528659133,22.68,0.47162190097086665
3.4895809853640856,22.05,0.052946825441210876
9.827335760009433,22.2,1.7604727342931454
5.762718169938161,19.96,4.493736464838264
5.539548172707278,23.759999999999998,1.9338174344971435
8.036976989992674,23.009999999999998,2.6717197110815576
5.349340225242692,22.560000000000002,1.2678924357992116
5.965933948669864,24.0,1.410563359735903
6.780006955238832,19.29,6.374705551605999
1.3365852195896437,22.4,0.10492036102301228
1.5907678275743429,22.42,-0.10429985851197898
4.678522362106101,19.48,4.665340303100653
5.65423875099593,21.8,0.68360945740109
5.625201605232739,18.77,4.044962026339498
5.357449980323743,19.56,5.350076259676246
4.916631561234418,19.18,4.250781283747649
7.5392053542718145,22.259999999999998,0.6123303506628375
4.348321392143021,22.72,0.3300994925430132
5.672691967669927,20.01,4.771004826811122
16.163917762934283,19.52,16.163811231100322
13.289021440849147,21.9,6.520114871986138
7.874674193144429,22.91,1.561937806083165
7.341412436405484,22.1,1.4783774652131285
7.617731507067667,23.29,0.07785270175418191
13.701717692041786,24.0,3.7309649676125787
3.6386262299959,18.0,0.9317831556418028
3.9571444014739043,18.22,0.7744144334929359
5.507457040442915,21.19,0.8454570063615208
5.743932928787991,18.78,2.985193307537436
2.471601131332335,22.89,-0.11857850177050011
7.541253930264837,18.12,1.659492593419884
6.16593533001258,22.42,0.6731391648715288
4.849577124780666,19.65,4.76078780594456
6.793581655316764,18.0,3.382607573959234
1.7301495645426357,20.94,0.5377186391900679
4.568359662571325,19.01,2.6946221118238824
5.90338316235043,19.06,4.837252188653331
2.0387788756848693,18.0,1.1943126582251473
1.6132088388048338,22.21,0.7234821307190167
