k2,deltaD_add_exact,D_base_exact,D_two_exact,C,a1,b1,A1,phi1,a2,b2,A2,phi2,success,message,n_iter,amplitude1_bound_active,amplitude2_bound_active
18.48,127.64108131556509,1255.9044965985288,1128.2634152829637,-0.023930412384696422,0.01870980315506585,0.08197636430240776,0.08408436857313246,-1.3464057452202254,0.09501146786999971,0.031190078120902683,0.1,-0.3171929580953056,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,False,True
18.49,126.69371110155657,1255.9044965985288,1129.2107854969722,-0.023783245101970798,0.018755272194130427,0.08189406199336628,0.08401427036432109,-1.3456601289827093,0.094603338896397,0.03240691700321801,0.1,-0.3300276327600012,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,False,True
18.5,125.6845215248602,1255.9044965985288,1130.2199750736686,-0.023636014286612085,0.018800298882456434,0.08181607804244358,0.08394832853795786,-1.3449299243758959,0.09417985978802629,0.03361776331506469,0.1,-0.3428553601896601,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,True
18.51,124.61372866000738,1255.9044965985288,1131.2907679385214,-0.023488164163875835,0.018844542681066775,0.0817423741640215,0.08388642633244925,-1.3442191290907683,0.09374059490671416,0.03482385484887215,0.1,-0.35569137610663143,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,False,True
18.52,123.48157467366468,1255.9044965985288,1132.422921924864,-0.023340349053295927,0.01888897552593346,0.08167228592453542,0.083828131820758,-1.3435148063385371,0.09328560295555427,0.0360249397115205,0.1,-0.36853522755595397,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,True
18.53,122.28832806967944,1255.9044965985288,1133.6161685288494,-0.02319225329065582,0.01893276159991604,0.08160789500916871,0.08377528268902922,-1.3428323949883028,0.09281493601598793,0.03722079596607341,0.1,-0.3813867733056433,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,True
18.54,121.03428399101699,1255.9044965985288,1134.8702126075118,-0.02304389529962984,0.01897534640600291,0.08154709708018584,0.08372569983841917,-1.3421728235137058,0.09232815264721117,0.03841239681083798,0.1,-0.3942588108238537,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,False,True
18.55,119.71976453685647,1255.9044965985288,1136.1847320616723,-0.022895961325695675,0.01901834563377314,0.08148991295811525,0.0836797668768673,-1.3415174631528182,0.09182486557187917,0.03960043008234028,0.1,-0.40716130681895824,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,True
18.56,118.34511912345238,1255.9044965985288,1137.5593774750764,-0.022747665001503395,0.019061083967182885,0.08143779764939696,0.08363874585374963,-1.3408782328419724,0.0913064022867133,0.04078162455637193,0.1,-0.42006110386726264,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,True
18.57,116.91072486085113,1255.9044965985288,1138.9937717376777,-0.022599682665066366,0.019102664037776985,0.08138932338332977,0.08360103907330584,-1.3402618161698119,0.09077093996228179,0.04195993873165017,0.1,-0.4330039303796731,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,False,True
18.58,115.4169869993325,1255.9044965985288,1140.4875095991963,-0.02245166361358818,0.019143312795663458,0.08134490652348636,0.08356710023751779,-1.339666814862686,0.09021902086550573,0.04313384140172821,0.1,-0.4459757681960027,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,False,True
