k,delta_chi2,chi2_null,chi2_cos,C,a,b,A,phi
0.05,0.05376666602003635,0.09650001338531598,0.04273334736527963,8.988208623357878,-9.042497060179358,0.0937297212858823,9.042982823383259,-3.1312275559831497
0.052476238119059535,0.05376739485123602,0.09650001338531598,0.04273261853407996,8.156987117826247,-8.2112781149267,0.0892927292914294,8.21176360303793,-3.1307186814026977
0.054952476238119066,0.05376815871056912,0.09650001338531598,0.04273185467474686,7.435581507768347,-7.48987518899321,0.08525495405217498,7.490360388785477,-3.130210451597423
0.05742871435717859,0.053768957572787435,0.09650001338531598,0.04273105581252855,6.8054661853022935,-6.859762674513149,0.08156475361863613,6.860247572768541,-3.129702896764459
0.05990495247623812,0.05376979140741098,0.09650001338531598,0.042730221977905006,6.2518634602936345,-6.306162881369119,0.07817902487154527,6.306647464880808,-3.129196047038657
0.062381190595297654,0.053770660184717343,0.09650001338531598,0.04272935320059864,5.762869168004499,-5.817171644839846,0.0750615085085542,5.8176559004111175,-3.1286899325380046
0.06485742871435718,0.05377156387377836,0.09650001338531598,0.042728449511537626,5.328807333144823,-5.38311298965391,0.07218148268093216,5.383596904098845,-3.1281845833412154
0.06733366683341671,0.05377250244087277,0.09650001338531598,0.042727510944443214,4.941747801514339,-4.996056761628665,0.06951274479121139,4.996540321773048,-3.1276800294820815
0.06980990495247624,0.05377347585254369,0.09650001338531598,0.042726537532772293,4.595141447750393,-4.649453835421468,0.06703280991555971,4.649937028102701,-3.127176300962822
0.07228614307153577,0.05377448407389522,0.09650001338531598,0.04272552931142076,4.283541309023576,-4.337857248223372,0.06472227407277842,4.338340060290941,-3.1266734277449175
0.0747623811905953,0.05377552706734322,0.09650001338531598,0.042724486317972765,4.002387269826386,-4.056706884546543,0.06256430402321911,4.05718930286291,-3.12617143974008
0.07723861930965484,0.05377660479592468,0.09650001338531598,0.042723408589391304,3.7478382704156274,-3.802161684670182,0.06054422512080038,3.802643696110572,-3.125670366827611
0.07971485742871437,0.05377771722019783,0.09650001338531598,0.042722296165118155,3.5166404160123648,-3.570967753837351,0.058649186103274076,3.5714493452906138,-3.1251702388346994
0.0821910955477739,0.05377886429947694,0.09650001338531598,0.042721149085839044,3.3060224714116657,-3.3603538568657427,0.05686788439294688,3.360835015234726,-3.1246710855432362
0.08466733366683342,0.05378004599135483,0.09650001338531598,0.04271996739396115,3.113612428745739,-3.167947985910814,0.05519033964155895,3.168428698113015,-3.1241729366831694
0.08714357178589295,0.05378126225320819,0.09650001338531598,0.042718751132107796,2.9373704292784737,-2.9917102822610104,0.053607705835052144,2.9921905352285223,-3.1236758219447442
0.08961980990495248,0.05378251304039691,0.09650001338531598,0.04271750034491907,2.7755344743831074,-2.829878747314069,0.05211211461746501,2.8303585279942447,-3.12317977096365
