null_delta_chi2,null_best_k
0.004579127384568518,4.752376188094047
0.004826540037517785,2.10280140070035
0.0020009158263826904,2.276138069034517
0.004921150374525868,1.778414207103552
0.011050546458469021,3.036343171585793
0.00623806512824495,0.9761130565282643
0.005607473001696964,3.989694847423712
0.007422072761157819,3.3037768884442222
0.001320270797854045,3.499399699849925
0.002411506468077168,0.05
0.00651553725606089,3.3037768884442222
0.006138823118098057,2.957103551775888
0.008087525087955655,3.7123561780890446
0.004424228398213218,4.019409704852427
0.006789880281760183,3.073486743371686
0.0022090483361279292,2.0508004002001
0.004841588414553358,2.803576788394197
0.0028851169086990466,2.055752876438219
0.0031794050828449494,1.4589794897448727
0.0008611479024804927,1.694222111055528
0.002581249616294433,3.7197848924462233
0.0039017935068509577,1.0528764382191096
0.002750305379996293,5.0
0.008341072007123168,0.05
0.0009463153965793489,2.811005502751376
0.004167724897973714,2.8456728364182093
0.005503432372326478,4.519609804902451
0.005297120010430513,4.561705852926464
0.002308920357559939,1.2212606303151576
0.0070480793771449946,2.583191595797899
0.008703285827775492,5.0
0.008683126896070988,0.05
0.0036187495037786482,1.657078539269635
0.006965449729142349,0.05
0.005986417624305743,1.6867933966983493
0.007888152249223582,4.408179089544773
0.0032793232978418144,4.891045522761381
0.005775579524703638,3.922836418209105
0.003782978789299493,3.9129314657328664
0.0012092423629843155,3.756928464232116
0.003117261722226594,3.061105552776388
0.006133086201781393,1.436693346673337
0.011341883721614758,2.952151075537769
0.004893195437123125,5.0
0.003669703995576881,5.0
0.008209333296250891,1.4664082041020512
0.002966835929163962,2.3479489744872435
0.0072003831323215126,1.73631815907954
0.004199828183135641,4.95047523761881
0.0016441990476496748,0.05
0.002741347697853197,3.811405702851426
0.004157004245960945,4.690470235117559
0.005551705867082729,2.6698599299649826
0.0017621607012014429,3.766833416708354
0.005925826625986223,4.068934467233617
0.005636675249349618,0.05
0.0032526022334837326,5.0
0.010473740917542836,4.829139569784893
0.008857218491762214,3.514257128564282
0.004233988035348427,0.05
0.004920165396802338,0.8622061030515259
0.00320900595876919,1.3227863931965984
0.0037439619380433,1.404502251125563
0.0020391363489507403,0.05
0.0016780945099554995,2.100325162581291
0.003742557306191052,4.274462231115558
0.004642265341332295,0.05
0.003783050143502553,2.783766883441721
0.006102154896316055,3.2121560780390195
0.0006749585952340043,4.608754377188594
0.003862537524747231,3.836168084042021
0.0055064655718578825,3.9079789894947474
0.0017560143116425939,0.05
0.0005007755533753197,4.762281140570286
0.002674227839264659,3.779214607303652
0.0045246504932958675,2.647573786893447
0.0056692747274687885,0.05
0.004503267140992688,0.05
0.0020572707635497303,2.4445222611305653
0.002708332345768359,2.900150075037519
0.004582025231520327,5.0
0.003792062833498193,0.05
0.0015679093223977536,1.741270635317659
0.005050987829100059,0.05
0.007465656647021222,4.586468234117059
0.0052768076562191985,2.887768884442221
0.0016457832911152062,2.0854677338669334
0.0016307531072983703,2.5930965482741373
0.004591548781682851,5.0
0.00558791367269057,5.0
0.003669914234233969,1.7066033016508255
0.006342297973285085,3.0957728864432217
0.0051222348647770866,5.0
0.010083734849618126,0.9018259129564784
0.004247645937578343,0.05
0.004504831451538807,0.05
0.006583732480382909,2.7540520260130066
0.0042750284264075,5.0
0.0027991451159178685,3.7197848924462233
0.0071139119707518406,5.0
0.0014815359779654994,0.05
0.003383862830924414,1.0999249624812408
0.002667398452189537,3.900550275137569
0.004199512444797118,3.511780890445223
0.0018891863975609158,0.05
0.004889423197172615,3.9723611805902954
0.007157768098717602,0.05
0.006949784677168641,2.5930965482741373
0.008277679423506153,4.972761380690345
0.007259343404284899,2.4073786893446725
0.006191271219920073,4.732566283141571
0.0034139658892643754,3.9921710855427714
0.002088958676732526,5.0
0.0057144121825931996,4.660755377688845
0.002283728704937288,5.0
0.0036407364544610507,2.610430215107554
0.0033766714536402967,4.163031515757879
0.0022736017910226433,3.3805402701350675
0.004478669231258343,5.0
0.004991633200006632,4.026838419209605
0.004344801294993327,4.311605802901451
0.003305750771159799,4.839044522261131
0.005179291752655024,3.1131065532766384
0.004198261889196878,2.7639569784892446
0.0057913304875823815,4.187793896948475
0.00803401080238475,1.9963231615807906
0.0013194511372110473,0.05
0.005856653415504592,3.9822661330665334
0.003981555154415617,4.576563281640821
0.0019389820379986586,0.872111055527764
0.010285806656405053,2.6327163581790898
0.0034692132838570477,1.4441220610305154
0.0034030031554247928,1.7759379689844925
0.0037348043662515373,1.9393696848424213
0.002735778525688279,3.9773136568284144
0.007453254985499577,1.404502251125563
0.007255792621117051,1.3846923461730867
0.0030517256723808887,3.593496748374187
0.0034156991875485196,1.3302151075537771
0.003687677434091756,3.1700600300150077
0.0030108112825847078,3.4077788894447223
0.004277597191144601,1.3326913456728366
0.005072769442329386,1.7957478739369688
0.006378992357707947,1.0949724862431216
0.0019307088528063357,1.9789894947473738
0.00316392740834031,0.9364932466233118
0.0027596799943223962,5.0
0.0031326422679277856,0.36200600300150076
0.0025087247834950643,3.1180590295147574
0.0017236358965803666,4.853901950975488
0.0016743735005015983,4.252176088044022
0.00540557307913829,0.8646823411705854
0.0035660228396121943,4.437893946973487
0.0002766266630791839,2.4816658329164585
0.009569754103170187,3.066058029014507
0.006980996871364234,4.0763631815907955
0.007115487948689075,1.8081290645322663
0.006908845248751249,4.004552276138069
0.00678392376437037,1.562981490745373
0.004466146131634083,2.801100550275138
0.0063696807454363576,2.642621310655328
0.004206590379830934,1.1717358679339671
0.006912357524138914,5.0
0.007981138066785073,4.824187093546773
0.006301603373147804,1.2806903451725864
0.00612594712765617,2.357853926963482
0.0013981402455328362,4.586468234117059
0.0022195821886626804,1.4144072036018012
0.005519635121061017,1.8229864932466235
0.002943661632404719,4.16055527763882
0.002561211652220674,4.247223611805903
0.0032009095980015875,5.0
0.011451370821459292,2.729289644822411
0.0038606305146497225,5.0
0.011960661359051526,4.517133566783392
0.010643378230866044,5.0
0.002752834159422596,2.573286643321661
0.006696850434986655,2.7565282641320663
