k,delta_chi2,chi2_null,chi2_cos,C,a,b,A,phi
2.6649074537268636,0.0033933168293680156,0.01857724628588854,0.015183929456520525,0.0027156526656149614,-0.012803357574623378,-0.003809605568166335,0.013358108390362378,2.852387480542053
2.667383691845923,0.0033971530896235395,0.01857724628588854,0.015180093196265001,0.002719112268875805,-0.01280248307191948,-0.003865226621514094,0.013373240057758857,2.8483824150981714
2.6698599299649826,0.003400944057990166,0.01857724628588854,0.015176302227898375,0.002722551018154617,-0.012801341349632876,-0.003920876700604529,0.013388338748745638,2.844378548739507
2.6723361680840423,0.0034046893642297477,0.01857724628588854,0.015172556921658793,0.0027259685192359256,-0.01279993113977284,-0.003976554116783748,0.013403403292695336,2.840375876273033
2.6748124062031016,0.0034083886354703725,0.01857724628588854,0.015168857650418168,0.002729364371517818,-0.012798251164018164,-0.004032257166563709,0.013418432498417864,2.836374391795718
2.6772886443221613,0.003412041496242758,0.01857724628588854,0.015165204789645783,0.002732738168071949,-0.012796300133792755,-0.004087984131371353,0.013433425154161112,2.8323740886905755
2.6797648824412206,0.003415647568518452,0.01857724628588854,0.015161598717370089,0.002736089495705942,-0.01279407675034882,-0.004143733277296953,0.013448380027616499,2.8283749596228973
2.6822411205602803,0.0034192064717498173,0.01857724628588854,0.015158039814138723,0.002739417935028231,-0.012791579704857703,-0.004199502854842034,0.013463295865929481,2.824376996536641
2.6847173586793396,0.0034227178229118815,0.01857724628588854,0.01515452846297666,0.002742723060515286,-0.012788807678508624,-0.004255291098666827,0.013478171395715157,2.820380190651004
2.6871935967983993,0.0034261812365459898,0.01857724628588854,0.015151065049342551,0.002746004440581272,-0.012785759342615215,-0.00431109622733775,0.013493005323078993,2.816384532457136
2.6896698349174586,0.0034295963248053805,0.01857724628588854,0.01514764996108316,0.002749261637650122,-0.01278243335873021,-0.004366916443074782,0.013507796333642871,2.812390011715032
2.6921460730365183,0.0034329626975026315,0.01857724628588854,0.01514428358838591,0.00275249420823003,-0.012778828378768143,-0.00442274993149931,0.013522543092576455,2.808396617450555
2.694622311155578,0.003436279962159016,0.01857724628588854,0.015140966323729525,0.0027557017029903475,-0.012774943045136378,-0.004478594861382266,0.013537244244634058,2.8044043379526284
2.6970985492746373,0.003439547724055806,0.01857724628588854,0.015137698561832735,0.0027588836668409307,-0.012770775990874412,-0.0045344493843930914,0.013551898414197076,2.800413160770559
2.699574787393697,0.0034427655862875207,0.01857724628588854,0.01513448069960102,0.002762039639013872,-0.012766325839801598,-0.004590311634849602,0.013566504205322077,2.7964230727114976
2.7020510255127563,0.0034459331498171743,0.01857724628588854,0.015131313136071366,0.0027651691531477194,-0.012761591206673481,-0.004646179729468897,0.013581060201794762,2.79243405983805
2.704527263631816,0.0034490500135334803,0.01857724628588854,0.01512819627235506,0.002768271737374043,-0.012756570697346615,-0.004702051767119721,0.013595564967189704,2.7884461074660027
2.7070035017508753,0.003452115774310101,0.01857724628588854,0.01512513051157844,0.0027713469144065254,-0.012751262908952232,-0.004757925828576268,0.013610017044936208,2.7844592001621877
2.709479739869935,0.0034551300270669293,0.01857724628588854,0.015122116258821611,0.0027743942016324142,-0.012745666430078602,-0.004813799976273947,0.013624414958390238,2.7804733217424586
2.7119559779889943,0.003458092364833399,0.01857724628588854,0.015119153921055142,0.0027774131112064653,-0.01273977984096234,-0.004869672254066948,0.01363875721091258,2.7764884552698015
2.714432216108054,0.003461002378813898,0.01857724628588854,0.015116243907074643,0.002780403150147305,-0.012733601713688657,-0.0049255406869882475,0.01365304228595339,2.772504583052542
2.716908454227114,0.0034638596584552345,0.01857724628588854,0.015113386627433306,0.002783363820436243,-0.012727130612400646,-0.00498140328101195,0.013667268647143155,2.7685216866426785
2.719384692346173,0.0034666637915162536,0.01857724628588854,0.015110582494372287,0.002786294619118559,-0.012720365093517755,-0.0050372580228184,0.013681434738390317,2.7645397468343154
2.721860930465233,0.0034694143641395246,0.01857724628588854,0.015107831921749016,0.002789195038407207,-0.012713303705963375,-0.00509310287956222,0.013695538983985518,2.760558743662196
2.724337168584292,0.0034721109609252027,0.01857724628588854,0.015105135324963338,0.0027920645657890162,-0.012705944991401747,-0.005148935798643513,0.013709579788712704,2.7565786564003427
2.726813406703352,0.003474753165007045,0.01857724628588854,0.015102493120881496,0.0027949026841333317,-0.012698287484484242,-0.005204754707482472,0.013723555537967195,2.7525994635607867
2.729289644822411,0.0034773405581305736,0.01857724628588854,0.015099905727757967,0.002797708871803149,-0.01269032971310499,-0.00526055751329765,0.01373746459788078,2.748621142892392
2.731765882941471,0.0034798727207334384,0.01857724628588854,0.015097373565155102,0.0028004826027686796,-0.01268207019866599,-0.005316342102888154,0.013751305315453995,2.7446436713797633
2.7342421210605306,0.003482349232027983,0.01857724628588854,0.015094897053860558,0.0028032233467234356,-0.012673507456351806,-0.00537210634241988,0.013765076018695746,2.7406670252422454
