k,delta_chi2,chi2_null,chi2_cos,C,a,b,A,phi
0.05,0.003846160829372093,0.0541937185479115,0.05034755771853941,-4.173769669605235,4.165491529252904,0.3702249520044205,4.181911787133293,-0.08864612536426734
0.052476238119059535,0.0038460781518731904,0.0541937185479115,0.05034764039603831,-3.7889682603159827,3.7806886645857958,0.35276421378038236,3.79711066062758,-0.09303749072585324
0.054952476238119066,0.0038459914472179224,0.0541937185479115,0.05034772710069358,-3.4550045660161004,3.4467234444792894,0.33687751679519806,3.463147262829762,-0.09742902786617824
0.05742871435717859,0.0038459007116283875,0.0541937185479115,0.050347817836283115,-3.1633024239896486,3.155019706204939,0.3223612499676918,3.1714454310333378,-0.10182074479905227
0.05990495247623812,0.0038458059403587708,0.0541937185479115,0.05034791260755273,-2.907020716031411,2.8987363315433186,0.3090454680904813,2.9151640470403173,-0.10621264954081164
0.062381190595297654,0.003845707128823095,0.0541937185479115,0.05034801141908841,-2.6806485806138767,2.6723624589532733,0.2967872100470359,2.688792249332456,-0.11060475009044643
0.06485742871435718,0.003845604271743519,0.0541937185479115,0.050348114276167984,-2.479706663962645,2.4714187346451126,0.28546534752286945,2.487850684143082,-0.11499705444423622
0.06733366683341671,0.003845497363986615,0.0541937185479115,0.05034822118392489,-2.3005238157968506,2.2922340083223958,0.2749765705005949,2.308668201200429,-0.11938957057782484
0.06980990495247624,0.0038453864000199886,0.0541937185479115,0.050348332147891514,-2.140068212622168,2.131776456474995,0.2652322270269778,2.148212977019452,-0.1237823064602257
0.07228614307153577,0.0038452713742861064,0.0541937185479115,0.050348447173625396,-1.9958182615717135,1.9875244862192005,0.2561558126202996,2.0039634187429827,-0.1281752700404189
0.0747623811905953,0.003845152280957921,0.0541937185479115,0.05034856626695358,-1.8656629229828638,1.8573670578754218,0.24768095852938998,1.8738084867186502,-0.13256846925637486
0.07723861930965484,0.0038450291139381573,0.0541937185479115,0.050348689433973345,-1.7478240334441466,1.7395260080141384,0.2397498070064703,1.755970017545073,-0.13696191203174912
0.07971485742871437,0.0038449018670849364,0.0541937185479115,0.050348816680826566,-1.640795249391573,1.6324949930531432,0.2323116894017243,1.6489416676693767,-0.1413556062712636
0.0821910955477739,0.003844770533689444,0.0541937185479115,0.05034894801422206,-1.5432936672009134,1.5349911093491073,0.2253220431669849,1.5514405334777572,-0.14574955987474705
0.08466733366683342,0.0038446351072507143,0.0541937185479115,0.05034908344066079,-1.4542212002483268,1.4459162702587207,0.218741518998522,1.4623685283582488,-0.15014378071295145
0.08714357178589295,0.003844495580823365,0.0541937185479115,0.05034922296708814,-1.3726335251921995,1.3643261524202615,0.21253524009991764,1.3807813289808797,-0.15453827664755823
0.08961980990495248,0.0038443519472658727,0.0541937185479115,0.05034936660064563,-1.2977149501238046,1.289405063904269,0.2066721843135202,1.3058632434489048,-0.1589330555226613
0.09209604802401201,0.003844204199338834,0.0541937185479115,0.05034951434857267,-1.2287579475409416,1.2204454771873259,0.20112466591763223,1.2369067442727761,-0.16332812516084386
0.09457228614307155,0.003844052329432808,0.0541937185479115,0.050349666218478695,-1.1651463880758968,1.1568312628798338,0.1958678988092455,1.1732957020973442,-0.16772349337214754
0.09704852426213106,0.0038438963298475445,0.0541937185479115,0.05034982221806396,-1.1063417300871095,1.098023879317907,0.19087962659668545,1.1144915752943292,-0.17211916794395524
0.0995247623811906,0.003843736192625069,0.0541937185479115,0.050349982355286434,-1.0518715836500405,1.0435509365540412,0.18613980788556983,1.0600219739526597,-0.17651515664589557
0.10200100050025013,0.0038435719095541304,0.0541937185479115,0.05035014663835737,-1.0013201939303755,0.9929966797303322,0.18163034741591577,1.009471143251698,-0.1809114672293831
0.10447723861930966,0.0038434034722850327,0.0541937185479115,0.05035031507562647,-0.954320484384354,0.9459940322790104,0.17733486543947663,0.9624720066619801,-0.185308107423174
0.10695347673836919,0.0038432308721885813,0.0541937185479115,0.05035048767572292,-0.9105473741347367,0.9022179132981378,0.17323849912074252,0.9186994833206633,-0.18970508493755758
0.10942971485742872,0.003843054100458987,0.0541937185479115,0.050350664447452516,-0.8697121417585336,0.8613796013396069,0.1693277309138157,0.8778648518196873,-0.19410240746061905
0.11190595297648825,0.0038428731480454822,0.0541937185479115,0.05035084539986602,-0.8315576521800381,0.8232219613019183,0.1655902397180391,0.8397109770984625,-0.19850008265952196
0.11438219109554779,0.003842688005714495,0.0541937185479115,0.05035103054219701,-0.7958542989465016,0.7875153867060831,0.1620147713722364,0.8040082527198522,-0.20289811817817194
0.11685842921460732,0.003842498663959637,0.0541937185479115,0.050351219883951866,-0.7623965418375036,0.754054337304801,0.15859102560802185,0.7705511384791972,-0.2072965216399433
0.11933466733366684,0.003842305113115646,0.0541937185479115,0.05035141343479586,-0.7309999421554778,0.7226543743731781,0.15530955708706262,0.7391551956952404,-0.21169530064270803
0.12181090545272637,0.003842107343242772,0.0541937185479115,0.05035161120466873,-0.7014986154423006,0.6931496134251489,0.15216168849818068,0.7096545399263298,-0.21609446276294333
0.1242871435717859,0.003841905344230838,0.0541937185479115,0.050351813203680665,-0.6737430359305314,0.6653905286648367,0.14913943405335184,0.6818996454219821,-0.22049401555072254
0.12676338169084544,0.0038416991056958796,0.0541937185479115,0.05035201944221562,-0.6475981381537359,0.6392420545968243,0.14623543194020083,0.6557554467329313,-0.22489396653400673
