k,delta_chi2,chi2_null,chi2_cos,C,a,b,A,phi
0.05,0.020271005608171955,0.03204779534800304,0.011776789739831085,-10.355191894337509,10.387641515248106,0.2600416447530378,10.390895914516314,-0.025028524816063248
0.052476238119059535,0.020271005231411784,0.03204779534800304,0.011776790116591256,-9.398783083540934,9.431233430304701,0.24779883842877126,9.434488236318048,-0.026268233338284323
0.054952476238119066,0.02027100478133107,0.03204779534800304,0.011776790566671969,-8.5687292240425,8.601180331644628,0.23666068655172978,8.604435564174418,-0.027507967700658525
0.05742871435717859,0.020271004250768037,0.03204779534800304,0.011776791097235003,-7.843714621437755,7.876166524850305,0.2264842969109786,7.8794222036847215,-0.028747729174309473
0.05990495247623812,0.020271003631869774,0.03204779534800304,0.011776791716133266,-7.206735964879158,7.239188699060378,0.217150403751603,7.242444844004887,-0.029987519036458247
0.062381190595297654,0.02027100291954272,0.03204779534800304,0.01177679242846032,-6.644096241346688,6.676549841240956,0.20855867863239297,6.679806472122341,-0.031227338582822523
0.06485742871435718,0.020271002100974926,0.03204779534800304,0.011776793247028114,-6.1446622036338,6.1771167041692365,0.2006241148843877,6.180373840828705,-0.032467189091600096
0.06733366683341671,0.020271001167979377,0.03204779534800304,0.011776794180023663,-5.6993093623868845,5.731764798475979,0.19327421076434348,5.735022460775106,-0.03370707186562946
0.06980990495247624,0.020271000112414027,0.03204779534800304,0.011776795235589013,-5.300502248991194,5.332958655530291,0.18644675145763934,5.336216863352216,-0.0349469882181307
0.07228614307153577,0.02027099892410766,0.03204779534800304,0.01177679642389538,-4.941973549815941,4.974430961684021,0.18008804705356596,4.97768973493248,-0.03618693946486312
0.0747623811905953,0.02027099759154864,0.03204779534800304,0.011776797756454401,-4.618476363998127,4.65093481605598,0.1741515207846831,4.654194174655081,-0.037426926926262934
0.07723861930965484,0.020270996106279575,0.03204779534800304,0.011776799241723465,-4.3255911421397,4.3580506692302095,0.1685965689564295,4.361310633128734,-0.038666951946070734
0.07971485742871437,0.020270994455961602,0.03204779534800304,0.011776800892041438,-4.059573929777741,4.092034566724308,0.1633876329859998,4.095295155892841,-0.039907015862995325
0.0821910955477739,0.020270992629724073,0.03204779534800304,0.011776802718278967,-3.8172361246460866,3.849697906252345,0.15849343958606,3.8529591406859627,-0.041147120033378906
