null_delta_chi2,null_best_k
0.003127557300275474,1.741270635317659
0.003091192601842648,4.05407703851926
0.001347239047666822,2.974437218609305
0.005940856946202163,2.699574787393697
0.007763459930283264,1.2014507253626814
0.00318651370092584,5.0
0.002908756484513407,3.858454227113557
0.004581825409777279,2.8506253126563283
0.0006232446649219875,2.568334167083542
0.006399810493789293,0.05
0.00289977026477475,1.483741870935468
0.00413762406253429,4.928189094547274
0.0018130936855576749,3.1279639819909955
0.005570912260417921,1.741270635317659
0.0014723087040721915,4.271985992996498
0.003708362328752199,3.4449224612306155
0.004569449163738092,4.952951475737869
0.008246715782184496,4.465132566283142
0.0036341240843771466,2.283566783391696
0.0009066940607056276,2.1696598299149574
0.004543322244715577,1.1271635817908956
0.003162640480953445,1.483741870935468
0.0008812226670480566,0.05
0.009040066401654286,2.082991495747874
0.0037167038390916417,4.133316658329165
0.0037324819573831235,1.7288894447223613
0.005577416742321161,4.42056028014007
0.001684981700965489,1.8824162081040523
0.0049033897821743715,3.395397698849425
0.001442523770240206,3.4077788894447223
0.0022441959289310268,2.461855927963982
0.007413026148594824,0.3124812406203102
0.005321218309464797,4.101125562781391
0.0026468074330036687,2.1498499249624814
0.0027655478133137706,5.0
0.0007290716156120557,3.5514007003501753
0.0038350515575226903,2.3380440220110055
0.003743903520350849,5.0
0.0016499562724803796,1.6075537768884445
0.0015380802619642739,2.5633816908454228
0.0028609833610193196,4.94799899949975
0.0029990849271795267,2.5930965482741373
0.0020645263121744813,5.0
0.005010091026266733,2.3974737368684345
0.004699697778704638,5.0
0.002290569145360844,0.05
0.0017092642397573826,2.191945972986493
0.003167450119169763,0.9662081040520262
0.0027225728408576504,0.05
0.004956888345236395,0.05
0.0038035459115970637,1.689269634817409
0.004667938967596305,1.9641320660330168
0.0029369945989880034,4.683041520760381
0.004520274884059247,5.0
0.0016746694921417962,3.224537268634317
0.005986675097776756,0.8993496748374188
0.004061844780320505,1.4391695847923964
0.001107333262187038,1.899749874937469
0.0018646723692642558,3.2691095547773887
0.003502654867606231,1.6966983491745875
0.00201176650002452,3.984742371185593
0.004660962232355431,1.8378439219609808
0.008803569696208956,2.573286643321661
0.0002719209487955822,3.2121560780390195
0.0016404260922478209,2.7763381690845423
0.007368947641180255,0.05
0.0026667130560647997,0.05
0.0026422468866239314,2.2365182591295647
0.006000496565533371,0.05
0.0051440573189623084,4.3239869934967485
0.003438291974664536,3.7816908454227116
0.004332285128126532,1.278214107053527
0.0012732722960319548,0.05
0.004754335421692853,2.196898449224612
0.006538291906330502,1.4317408704352177
0.0029818006159595747,1.530790395197599
0.0011796472062938282,5.0
0.008619347794741251,1.2460230115057531
0.0028369660103471674,5.0
0.002713585634541691,5.0
0.002337217534357214,3.145297648824412
0.0010498097481722451,2.0681340670335167
0.0023857804673342344,5.0
0.003351516101246392,0.8547773886943473
0.0010304944191453433,2.5386193096548273
0.005205220712264716,1.8824162081040523
0.003084743771892263,0.8275387693846925
0.0023262208369847492,0.17381190595297652
0.0032725009734804016,4.512181090545273
0.0018095558389080897,3.68511755877939
0.003224196241073153,4.31655827913957
0.0065884941373482095,0.05
0.004644058210395492,4.081315657828915
0.0018428940805705965,3.514257128564282
0.0047550191109335185,1.0256378189094548
0.004850296107974644,1.8378439219609808
0.002675333510111219,0.9340170085042523
0.01209711613819374,0.05
0.008467193117897977,3.115582791395698
0.0065197349226145465,4.182841420710355
0.002260766979612708,5.0
0.010096709527742824,0.7260130065032517
0.009506033428026556,2.5138569284642323
0.0027375870352802575,4.576563281640821
0.0020004887786877062,2.2290895447723864
0.0030977620803967626,3.489494747373687
0.00393594376877876,5.0
0.0008752966899136377,3.3235867933966983
0.010737058415706227,1.6867933966983493
0.005030241703869301,1.57783891945973
0.010474521087685689,3.2542521260630317
0.0046563166801979125,2.7020510255127563
0.0023342286898172665,1.2187843921960981
0.0026949907776368173,0.05
0.005038080320796827,4.328939469734868
0.0028242964119778793,3.727213606803402
0.0027827345900170615,3.1279639819909955
0.008930727869892782,3.3483491745872938
0.0021719924619143724,1.119734867433717
0.00376505376493658,4.460180090045022
0.0014503083329734379,3.504352176088044
0.0019927897747756274,0.05
0.0019062604082674406,4.732566283141571
0.006099947239264644,0.05
0.003545263630990326,3.3632066033016508
0.0046856176463125725,1.129639819909955
0.004983981564905357,4.353701850925463
0.009313993405421436,4.482466233116559
0.005881524607317754,5.0
0.0058188233620828575,3.6504502251125563
0.0009025810387588915,0.05
0.003370001043317368,5.0
0.004682462832064173,2.620335167583792
0.0028318141770609546,5.0
0.008333061928365477,0.05
0.004207459516538354,3.8980740370185094
0.006017605472650126,2.6277638819409703
0.001322679859272629,1.325262631315658
0.006773596516684497,5.0
0.0023088513717329957,4.908379189594798
0.002847122273856837,0.2951475737868935
0.00582593636995225,3.3087293646823412
0.003644168074117233,2.345472736368184
0.0030190590520384544,2.9645322661330664
0.0022105744271129213,3.7965482741370686
0.002182668721286661,4.031790895447724
0.0012769876060610766,2.6847173586793396
0.004305500546250087,1.352501250625313
0.006183107882110472,2.721860930465233
0.001507168371089003,1.0058279139569786
0.003706190297728989,0.05
0.001881558550003732,0.05
0.002236219195644984,4.195222611305653
0.003538166938092644,2.2290895447723864
0.00234508574831354,5.0
0.001940288457411156,2.8803401700850424
0.00572535291419805,5.0
0.0015342521983061144,0.7408704352176089
0.0054996620644857,1.2707853926963484
0.00394279063790727,4.385892946473237
0.002488439069078023,5.0
0.0038719525872385023,3.3731115557778892
0.004533028212354039,3.4498749374687345
0.005410804753989789,2.73671835917959
0.0026956011202794866,2.7020510255127563
0.006981703112945683,3.115582791395698
0.005741542209655698,2.224137068534267
0.004102848668885883,5.0
0.00402069223773701,1.6546023011505755
0.004364882631382055,3.400350175087544
0.002970701559474348,3.5563531765882943
0.0007470874939684222,3.3013006503251625
0.0017637532297461456,4.385892946473237
0.0014462460550858994,2.910055027513757
0.0034564137543284627,0.05
0.0016016035973930413,1.6546023011505755
0.003968852160584027,2.5633816908454228
0.0012870294352299583,4.405702851425713
0.0018239002408471164,4.4725612806403205
0.004765821319459417,5.0
0.004305271133434107,4.269509754877439
0.002508886374735137,2.4296648324162082
0.0036557240573738686,1.4193596798399202
0.001886214377257587,2.6921460730365183
0.004498515094384797,4.551800900450226
0.006341788533948185,4.187793896948475
0.0048388674646918615,2.016133066533267
0.004770415554632049,0.05
0.0005922273937247861,3.598449224612306
0.01192757082035429,1.6372686343171587
0.0022892898477797456,4.0763631815907955
0.000988425251000527,0.05
0.005221712328144834,5.0
0.0015735253301529875,3.994647323661831
0.005269020409652693,0.05
0.002896911593934043,0.05
0.006904717803738327,4.405702851425713
0.006747604266782847,4.257128564282142
0.005523689995618194,2.783766883441721
0.005755888867893501,0.05
0.006567322214830466,5.0
0.0015739647057115662,3.900550275137569
0.0029917207325859743,0.9686843421710857
0.007770611690271809,0.9092546273136569
0.002304368373883991,1.3921210605302654
0.006853698699802149,5.0
0.008656701912357425,4.4032266133066535
0.0045197973574846485,4.3834167083541775
0.00115361269700371,5.0
0.0012407072430642464,5.0
0.0016728463260647156,4.883616808404202
0.005929012729501429,2.0483241620810406
0.003949259568544399,4.754852426213107
0.002117347847570991,3.0759629814907457
0.005905673008225535,4.499799899949975
0.006096252271733743,3.058629314657329
0.0013080611810618002,4.4527513756878445
0.006113300708656157,4.539419709854927
0.008463470176525514,4.759804902451226
0.0013627165550273157,3.058629314657329
0.0037542904165506173,0.05
0.002050679789075062,2.971960980490245
0.0038421003990709475,3.0239619809904954
0.005254308331159335,0.05
0.003556592001221409,5.0
0.0032206140306053274,1.530790395197599
0.0028874580855765136,5.0
0.0029678603783495523,1.7709854927463733
0.0011441769575054883,3.8658829414707356
0.0044948570229347805,2.716908454227114
0.0008197351652000119,1.5951725862931467
0.0020285642945070334,1.325262631315658
0.0026951968402968082,5.0
0.0028947632886783987,0.05
0.002518886039963173,1.2088794397198601
0.0017727434885519422,0.05
0.0012969260784341727,1.2757378689344674
0.007223327010661692,3.5018759379689848
0.006278117183119446,5.0
0.0023401881970823366,3.937693846923462
0.004604090893491591,2.9546273136568284
0.0031376128089763075,2.635192596298149
0.003579923389769927,1.05040020010005
0.001228283104939519,3.4325412706353178
0.0029861644503501386,0.6987743871935969
0.006555292346129889,3.135392696348174
0.0011094748253636967,2.699574787393697
0.006495913336545946,2.026038019009505
0.0030507258045567934,1.6744122061030517
0.008644895429462243,5.0
0.0023860109466258828,4.460180090045022
0.003927132261377579,1.0281140570285143
0.008138427633211664,2.6550025012506255
0.006663281545023398,4.663231615807904
0.006678798299620734,4.326463231615808
0.0033884625730412274,4.068934467233617
0.0031849395574997524,3.484542271135568
0.0021180337189886864,4.522086043021511
0.005957339237002229,0.05
0.0017273584144616196,5.0
0.0031980927493456927,5.0
0.0010711808601186305,3.2864432216108055
0.003551660809642719,2.016133066533267
0.002071824284134882,5.0
0.0018216469851404203,1.9368934467233618
0.006311146273978021,0.05
0.003953814685987118,5.0
0.00721254383971065,3.4721610805402703
0.0032571912368851465,4.534467233616809
0.008122107763433972,3.430065032516258
0.0011889295018123504,2.5584292146073038
0.0032721133003768624,4.588944472236118
0.009203495575104328,3.774262131065533
0.005581346510383785,4.05407703851926
0.001739357920371859,1.3178339169584794
0.002473349383665037,3.9475987993997
0.005056376606463943,4.343796898449225
0.004563022847173706,2.885292646323162
0.0016834987100832893,4.390845422711356
0.0013639190277108387,5.0
0.004974294860144831,3.851025512756378
0.00499103760895311,1.241070535267634
0.0023682726783684736,2.835767883941971
0.0007908643841231071,4.957903951975989
0.005868350423732887,4.239794897448725
0.003001529132626045,4.819234617308655
0.003292248305018553,1.530790395197599
0.0030951045857908963,1.2484992496248126
0.0038086054993053016,4.752376188094047
0.0006822669274867688,3.915407703851926
0.004932999483016679,4.512181090545273
0.0023432257287288732,1.5332666333166585
0.004632297704835555,3.8906453226613307
0.002038994692068783,2.0681340670335167
0.004291124892980634,4.1655077538769385
0.0029742436725086335,4.970285142571286
0.003306997132559296,0.05
0.005699086296877438,2.3182341170585294
0.0015932014928609836,0.05
0.009693041632427686,1.5827913956978492
0.008661927599109269,2.9026263131565786
0.0006502648598398358,3.3755877938969485
0.00493392477742037,2.204327163581791
0.0031333343201287583,4.9653326663331665
0.00456739774528778,4.933141570785393
0.004395257160800081,5.0
0.00554543317783307,2.73671835917959
0.015402809498923312,1.1766883441720861
0.0030634878594648467,2.5113806903451725
0.001858499002021917,1.1841170585292649
0.003279078697562398,1.8452726363181593
0.001481663286416652,2.6129064532266133
0.001592656532339698,1.820510255127564
0.0038553270016414565,2.825862931465733
0.003477198962631406,1.8452726363181593
0.007109723242633703,2.055752876438219
0.0015509545945566784,4.239794897448725
0.003711079339005413,5.0
0.0016058190410452658,1.1024012006003003
0.0030887006449480496,4.073886943471736
0.005538332056387044,4.928189094547274
0.001929679048905418,2.026038019009505
0.002116826370461705,3.5340670335167585
0.0026941363012712473,1.9789894947473738
0.0010272599591964401,4.621135567783893
0.002797405672402515,5.0
0.0026008379627837815,1.441645822911456
0.0027969281136430123,5.0
0.006950205828228452,0.05
0.004028755869224132,0.05
0.008975193446143302,0.05
0.004316136366266675,0.05
0.0026159435778210366,4.356178089044523
0.0016321798643052568,5.0
0.0015572220690425742,3.749499749874938
0.003952370947333927,5.0
0.0029200521522695817,3.5291145572786395
0.005941316902179035,0.05
0.0043759364980553925,4.836568284142071
0.00458491458684358,1.3822161080540272
0.009573328377418377,0.05
0.003200490016343583,4.227413706853427
0.006079359383570092,2.5188094047023513
0.0020591096508658646,0.05
0.0022454921305121653,4.928189094547274
0.005153918536873386,4.286843421710856
0.007004438333741425,2.635192596298149
0.007443633358759517,3.925312656328164
0.004506130622760857,1.8502251125562783
0.002431262423708287,3.3384442221110557
0.001485867411753855,4.549324662331165
0.0020895535735533377,1.6397448724362182
0.0013074879452314933,5.0
0.010545790996430864,1.5506003001500752
0.009078425688615888,1.9368934467233618
0.005235992585049712,1.9393696848424213
0.004059698423479606,4.873711855927964
0.0030758998745139994,0.05
0.009328968158101785,0.05
0.002403340643962734,3.73711855927964
0.004970013781627383,3.2691095547773887
0.00512741963767642,3.9649324662331167
0.001731324978175526,3.3186343171585793
0.0024965297174302167,1.451550775387694
0.003311219077282535,1.2584042021010506
0.013123445568816165,3.6256878439219613
0.0025465440810418447,3.125487743871936
0.005629830333141225,4.16055527763882
0.0026797119111068753,5.0
0.002534312590479617,3.9822661330665334
0.00448685480881093,1.0603051525762883
0.0012521610198153663,3.8435967983992
0.0025215234140193443,5.0
0.0015936870778441269,2.6599549774887445
0.0006203524460466348,1.3005002501250627
0.0021845142895445396,4.972761380690345
0.006816501224542165,4.242271135567784
0.004324322249187343,0.05
0.00344469211984862,0.6393446723361682
0.005271611668591206,3.732166083041521
0.007581551996511816,1.9294647323661833
0.005206573710247891,3.256728364182091
0.0011309630118270034,1.4639319659829917
