"KDE_BANDWIDTH_SCALE","n","k2","D_base","A1_base","base_success","D_two","deltaD","C","A1","phi1","A2","phi2","success","A1_bound_active","A2_bound_active","delta_k_from_reference","abs_delta_k_from_reference","p_vs_integer_scanmax_null","z_vs_integer_scanmax_null","p_vs_fixed_n_null","z_vs_fixed_n_null","null_best_p95","null_best_p99","null_best_mean","log_period","rho_q2","winding_check"
0.75,20,26.2886514675504,581.265005107917,0.0433574474623255,"True",488.870396419071,92.3946086888454,-0.0234611214928785,0.0547789644134694,-2.06205156485916,0.1,-2.07410336024233,"True","False","True",6.75905146755044,6.75905146755044,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,11.1112521294947,14.5680607675435,6.02496955931451,0.239007516796184,1.26998808278953,20
0.75,21,27.603084040928,581.265005107917,0.0433574474623255,"True",545.324215173398,35.9407899345186,-0.0151448569418003,0.0346856031762997,-1.94496169712141,0.0652412410354031,0.439867772701114,"True","False","False",8.07348404092797,8.07348404092797,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,11.1112521294947,14.5680607675435,6.02496955931451,0.227626206472556,1.25561589660797,21
0.75,22,28.9175166143055,581.265005107917,0.0433574474623255,"True",554.395444729168,26.8695603787489,-0.0168983114021404,0.0487044654420238,-2.01105979000505,0.0604478813712872,-2.84702089408969,"True","False","False",9.38791661430548,9.38791661430548,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,11.1112521294947,14.5680607675435,6.02496955931451,0.217279560723804,1.2426914613059,22
1,10,13.1443257337752,823.943220693117,0.0610096136911411,"True",699.165251348929,124.777969344188,-0.0210674594263634,0.0849232982589114,-1.57814939009639,0.1,-1.36063465723086,"True","False","True",-6.38527426622478,6.38527426622478,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.869733092313,13.9315304102616,5.91811505956574,0.478015033592368,1.61286973042743,10
1,11,14.4587583071527,823.943220693117,0.0610096136911411,"True",725.148696052676,98.7945246404413,-0.0314642622294644,0.0954912391845762,-1.59045714438164,0.1,1.59926734244521,"True","False","True",-5.07084169284726,5.07084169284726,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.869733092313,13.9315304102616,5.91811505956574,0.434559121447607,1.54428206800259,11
1,12,15.7731908805303,823.943220693117,0.0610096136911411,"True",823.725672599722,0.217548093394953,-0.015141868605255,0.0620292259515417,-1.53508344151032,0.00526930875094829,-0.896110127362143,"True","False","False",-3.75640911946974,3.75640911946974,1,-Inf,0.893021395720856,-1.24275749867522,10.869733092313,13.9315304102616,5.91811505956574,0.398345861326973,1.48935905253719,12
1,13,17.0876234539078,823.943220693117,0.0610096136911411,"True",771.79589956861,52.147321124507,-0.0273954009291838,0.0477732857511169,-1.46671973979035,0.0864687071971523,-2.96497545818163,"True","False","False",-2.44197654609221,2.44197654609221,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.869733092313,13.9315304102616,5.91811505956574,0.367703871994129,1.44441424412622,13
1,14,18.4020560272853,823.943220693117,0.0610096136911411,"True",723.217058138595,100.726162554522,-0.0195923240857009,0.0548853162251411,-1.5110715255656,0.1,-0.0851836444986463,"True","False","True",-1.12754397271469,1.12754397271469,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.869733092313,13.9315304102616,5.91811505956574,0.341439309708834,1.40697120122298,14
1,15,19.7164886006628,823.943220693117,0.0610096136911411,"True",765.689587277582,58.2536334155354,-0.0263504246181636,0.0521097488867393,-1.9994231887815,0.0931678095373524,2.38941524803538,"True","False","False",0.186888600662829,0.186888600662829,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.869733092313,13.9315304102616,5.91811505956574,0.318676689061579,1.37530660135002,15
1,16,21.0309211740404,823.943220693117,0.0610096136911411,"True",807.245376827191,16.6978438659264,-0.0155933187774366,0.0536036987937599,-1.67149617738958,0.0467639545678776,-0.980422598336331,"True","False","False",1.50132117404035,1.50132117404035,0.0023995200959808,2.82022222738145,0.000599880023995201,3.23893715760132,10.869733092313,13.9315304102616,5.91811505956574,0.29875939599523,1.34818520568671,16
