"k","n_eff","delta_chi2","amp","phase"
10.2,7.7600024577833,319.278294037947,2.16585617530273,2.36661945969432
10.22,7.77521814887699,316.333771241156,2.15416750231651,2.34253773225325
10.24,7.79043383997069,312.680420935754,2.13991614241484,2.31751476174382
10.26,7.80564953106438,308.356900838902,2.12318351471008,2.29145256016758
10.28,7.82086522215807,303.408602050637,2.1040706847142,2.26424666848003
10.3,7.83608091325177,297.887534867004,2.08270040724878,2.23578595353156
10.32,7.85129660434546,291.85213225121,2.05921920783485,2.20595255965132
10.34,7.86651229543915,285.366966402678,2.03379946734589,2.17462207921121
10.36,7.88172798653284,278.50237542321,2.00664146280245,2.14166402458441
10.38,7.89694367762654,271.333998866903,1.97797530099399,2.10694270455436
10.4,7.91215936872023,263.942222933205,1.94806266004045,2.07031863039382
10.42,7.92737505981392,256.411538167937,1.91719822605722,2.03165059831373
10.44,7.94259075090762,248.829814713918,1.88571067715643,1.99079861183941
10.46,7.95780644200131,241.287502333686,1.85396302540371,1.94762781359658
10.48,7.973022133095,233.876764540262,1.82235208100544,1.90201358176006
10.5,7.98823782418869,226.690558146736,1.79130675653853,1.85384789980201
10.52,8.00345351528238,219.821671311427,1.76128489086324,1.80304701485332
10.54,8.01866920637608,213.361734649388,1.73276825563465,1.74956024629189
10.56,8.03388489746977,207.400221146185,1.70625543008607,1.6933795844303
10.58,8.04910058856346,202.023451400932,1.68225231325192,1.63454943595338
10.6,8.06431627965716,197.313621108584,1.66126020698793,1.57317555870288
10.62,8.07953197075085,193.347867645367,1.64376165867353,1.50943194596759
10.64,8.09474766184454,190.197392139122,1.63020459001391,1.44356426282353
10.66,8.10996335293824,187.92665249393,1.62098561864821,1.37588851092968
10.68,8.12517904403193,186.592641514733,1.61643382995227,1.30678398667993
10.7,8.14039473512562,186.244262573666,1.61679648219774,1.23668031160466
10.72,8.15561042621931,186.921813216999,1.62222813716129,1.16603925338361
10.74,8.17082611731301,188.656584781147,1.63278444817836,1.09533301063988
