"k1","k2","k3","n1","n2","n3","delta1","delta2","delta3","Q_low","Q_high","Q_mean","koide_error","integer_error_10_15_20","score"
11.62,16.86,28.7,8.84031652543549,12.826827591983,21.8345167194491,150.057560867757,203.269238779765,149.626714267259,0.68920521945433,0.851126927639383,0.770166073546857,0.185832113048001,3.07131823002481,26.1398161408258
14.26,27.32,30,10.8487877498029,20.7846340339843,22.8235366405391,260.079381454208,129.218295473951,137.318733452325,0.521961932650073,0.54904831625183,0.535505124450952,0.18647663768183,6.49267207795156,24.0956458960574
9.5,11.62,12.94,7.22745326950406,8.84031652543549,9.84455213761921,105.643409011194,150.057560867757,330.362923812463,0.817555938037866,0.556798623063683,0.687177280550775,0.186650902007138,12.1967961844552,22.4146942677869
11.62,15.56,26,8.84031652543549,11.837807670893,19.7803984218006,150.057560867757,196.662549298828,149.639090673289,0.746786632390746,0.83547557840617,0.791131105398458,0.186857318803152,3.37528531247199,25.3947212762541
9.5,11.62,18.12,7.22745326950406,8.84031652543549,13.7854161308856,105.643409011194,150.057560867757,138.35288068408,0.817555938037866,0.779690189328744,0.798623063683305,0.188525565613464,9.17876726722404,16.4028541841098
7.74,15.56,18.12,5.88847245325909,11.837807670893,13.7854161308856,1044.78379036054,196.662549298828,138.35288068408,0.497429305912596,0.582262210796915,0.539845758354756,0.189117414443176,8.09476199527381,59.3337554934413
9.5,18.12,28.7,7.22745326950406,13.7854161308856,21.8345167194491,105.643409011194,138.35288068408,149.626714267259,0.524282560706402,0.791942604856512,0.658112582781457,0.189650452990363,3.53944641742672,19.8015746751352
15.56,28.7,30,11.837807670893,21.8345167194491,22.8235366405391,196.662549298828,149.626714267259,137.318733452325,0.542160278745645,0.522648083623693,0.532404181184669,0.190376450473387,7.61974507343186,21.0327969912335
12.94,26,30,9.84455213761921,19.7803984218006,22.8235366405391,330.362923812463,149.639090673289,137.318733452325,0.497692307692308,0.576923076923077,0.537307692307692,0.191327587897985,5.55416350763453,28.6923191707377
11.62,14.26,15.56,8.84031652543549,10.8487877498029,11.837807670893,150.057560867757,260.079381454208,196.662549298828,0.814866760168303,0.545582047685835,0.680224403927069,0.1913759458961,9.23032028288824,24.995925502608
15.56,18.12,26,11.837807670893,13.7854161308856,19.7803984218006,196.662549298828,138.35288068408,149.639090673289,0.858719646799117,0.717439293598234,0.788079470198675,0.198650967335393,2.21381477622982,24.7788726649702
14.26,18.12,30,10.8487877498029,13.7854161308856,22.8235366405391,260.079381454208,138.35288068408,137.318733452325,0.786975717439294,0.827814569536424,0.807395143487859,0.201104237392282,3.18873231548139,26.1669137080979
14.26,27.32,28.7,10.8487877498029,20.7846340339843,21.8345167194491,260.079381454208,129.218295473951,149.626714267259,0.521961932650073,0.525256222547584,0.523609077598829,0.202327392492389,6.12763275215504,23.667887036899
12.94,26,28.7,9.84455213761921,19.7803984218006,21.8345167194491,330.362923812463,149.639090673289,149.626714267259,0.497692307692308,0.551923076923077,0.524807692307692,0.204250888316405,5.12267749355846,28.4117913493424
12.94,15.56,16.86,9.84455213761921,11.837807670893,12.826827591983,330.362923812463,196.662549298828,203.269238779765,0.831619537275064,0.541773778920308,0.686696658097686,0.206900176248294,7.84079248286286,29.9324326476321
14.26,16.86,26,10.8487877498029,12.826827591983,19.7803984218006,260.079381454208,203.269238779765,149.639090673289,0.845788849347568,0.771055753262159,0.808422301304864,0.207320615782926,2.34336164778928,30.1866730226778
12.94,16.86,28.7,9.84455213761921,12.826827591983,21.8345167194491,330.362923812463,203.269238779765,149.626714267259,0.767497034400949,0.851126927639383,0.809311981020166,0.21021976818452,2.84820890154207,32.6876844297126
7.74,15.56,16.86,5.88847245325909,11.837807670893,12.826827591983,1044.78379036054,196.662549298828,203.269238779765,0.497429305912596,0.541773778920308,0.519601542416452,0.21033192264758,8.85203487843385,56.8474111086449
15.56,18.12,27.32,11.837807670893,13.7854161308856,20.7846340339843,196.662549298828,138.35288068408,129.218295473951,0.858719646799117,0.753863134657837,0.806291390728477,0.210920769977474,2.3384613697028,22.5652990224808
9.5,16.86,28.7,7.22745326950406,12.826827591983,21.8345167194491,105.643409011194,203.269238779765,149.626714267259,0.563463819691578,0.851126927639383,0.707295373665481,0.211367962335559,3.97179371086773,21.0036218602457
7.74,9.5,15.56,5.88847245325909,7.22745326950406,11.837807670893,1044.78379036054,105.643409011194,196.662549298828,0.814736842105263,0.818947368421053,0.816842105263158,0.212401009840408,11.9974382708429,48.234112694719
9.5,18.12,30,7.22745326950406,13.7854161308856,22.8235366405391,105.643409011194,138.35288068408,137.318733452325,0.524282560706402,0.827814569536424,0.676048565121413,0.215039252764291,4.13939470313759,17.1512513177985
9.5,15.56,27.32,7.22745326950406,11.837807670893,20.7846340339843,105.643409011194,196.662549298828,129.218295473951,0.610539845758355,0.877892030848329,0.744215938303342,0.218555197831005,4.27809844046787,19.0938130112087
12.94,26,27.32,9.84455213761921,19.7803984218006,20.7846340339843,330.362923812463,149.639090673289,129.218295473951,0.497692307692308,0.525384615384615,0.511538461538461,0.220256559505636,4.84685709262803,26.3112285506694
14.26,16.86,18.12,10.8487877498029,12.826827591983,13.7854161308856,260.079381454208,203.269238779765,138.35288068408,0.845788849347568,0.537366548042705,0.691577698695137,0.220914637370503,6.63808493659418,24.5120602147737
14.26,28.7,30,10.8487877498029,21.8345167194491,22.8235366405391,260.079381454208,149.626714267259,137.318733452325,0.496864111498258,0.522648083623693,0.509756097560976,0.222652779015727,7.44334727075875,21.6373831673522
11.62,16.86,30,8.84031652543549,12.826827591983,22.8235366405391,150.057560867757,203.269238779765,137.318733452325,0.68920521945433,0.889679715302491,0.789442467378411,0.224149071431507,3.74698588689782,21.6894225929849
11.62,15.56,27.32,8.84031652543549,11.837807670893,20.7846340339843,150.057560867757,196.662549298828,129.218295473951,0.746786632390746,0.877892030848329,0.812339331619537,0.225910078087064,3.45831991792661,21.1180944421465
12.94,27.32,30,9.84455213761921,20.7846340339843,22.8235366405391,330.362923812463,129.218295473951,137.318733452325,0.473645680819912,0.54904831625183,0.511346998535871,0.226033575673085,6.43882862836985,24.0863785143776
15.56,18.12,28.7,11.837807670893,13.7854161308856,21.8345167194491,196.662549298828,138.35288068408,149.626714267259,0.858719646799117,0.791942604856512,0.825331125827814,0.229299820905079,2.86674076334853,21.6865971750063
14.26,16.86,27.32,10.8487877498029,12.826827591983,20.7846340339843,260.079381454208,203.269238779765,129.218295473951,0.845788849347568,0.810201660735469,0.827995255041518,0.229536600242099,2.46145678947823,26.8599722363243
11.62,12.94,16.86,8.84031652543549,9.84455213761921,12.826827591983,150.057560867757,330.362923812463,203.269238779765,0.897990726429675,0.651468315301391,0.774729520865533,0.231822799805072,8.90942819815286,25.2574994077349
7.74,16.86,26,5.88847245325909,12.826827591983,19.7803984218006,1044.78379036054,203.269238779765,149.639090673289,0.459074733096085,0.771055753262159,0.615065243179122,0.232360694360758,4.65570208837759,58.4348063467048
11.62,12.94,18.12,8.84031652543549,9.84455213761921,13.7854161308856,150.057560867757,330.362923812463,138.35288068408,0.897990726429675,0.70015455950541,0.799072642967543,0.233735447872203,8.15748497327217,23.2200180906784
12.94,15.56,26,9.84455213761921,11.837807670893,19.7803984218006,330.362923812463,196.662549298828,149.639090673289,0.831619537275064,0.83547557840617,0.833547557840617,0.236020969840873,3.17361768606899,29.3159534408582
11.62,26,30,8.84031652543549,19.7803984218006,22.8235366405391,150.057560867757,149.639090673289,137.318733452325,0.446923076923077,0.576923076923077,0.511923076923077,0.237362922828029,5.67181046869502,17.4414926919199
7.74,15.56,26,5.88847245325909,11.837807670893,19.7803984218006,1044.78379036054,196.662549298828,149.639090673289,0.497429305912596,0.83547557840617,0.666452442159383,0.23903500362432,5.19156469159543,56.0440225982019
12.94,27.32,28.7,9.84455213761921,20.7846340339843,21.8345167194491,330.362923812463,129.218295473951,149.626714267259,0.473645680819912,0.525256222547584,0.499450951683748,0.239278111584008,6.07055240805863,23.891657113155
11.62,12.94,15.56,8.84031652543549,9.84455213761921,11.837807670893,150.057560867757,330.362923812463,196.662549298828,0.897990726429675,0.601236476043277,0.749613601236476,0.240399522608206,9.72341977085421,23.9061643616335
12.94,14.26,18.12,9.84455213761921,10.8487877498029,13.7854161308856,330.362923812463,260.079381454208,138.35288068408,0.907433380084152,0.635343618513324,0.771388499298738,0.242795682901229,7.47514413575829,27.1775899922388
7.74,16.86,18.12,5.88847245325909,12.826827591983,13.7854161308856,1044.78379036054,203.269238779765,138.35288068408,0.459074733096085,0.537366548042705,0.498220640569395,0.244566824323626,7.76198362204097,51.0383571366906
12.94,16.86,30,9.84455213761921,12.826827591983,22.8235366405391,330.362923812463,203.269238779765,137.318733452325,0.767497034400949,0.889679715302491,0.82858837485172,0.244747998805456,3.5663989559992,27.9203409113934
7.74,18.12,26,5.88847245325909,13.7854161308856,19.7803984218006,1044.78379036054,138.35288068408,149.639090673289,0.427152317880795,0.717439293598234,0.572295805739514,0.244836645377796,4.29279601144403,54.2167860464514
9.5,14.26,26,7.22745326950406,10.8487877498029,19.7803984218006,105.643409011194,260.079381454208,149.639090673289,0.666199158485274,0.91164095371669,0.788920056100982,0.24497473314521,4.99677929992087,20.515435372196
9.5,16.86,30,7.22745326950406,12.826827591983,22.8235366405391,105.643409011194,203.269238779765,137.318733452325,0.563463819691578,0.889679715302491,0.726571767497034,0.245734913037623,4.51464869599144,17.9815237422071
11.62,26,28.7,8.84031652543549,19.7803984218006,21.8345167194491,150.057560867757,149.639090673289,149.626714267259,0.446923076923077,0.551923076923077,0.499423076923077,0.247897835046303,5.25000251678699,17.5999291153239
15.56,18.12,30,11.837807670893,13.7854161308856,22.8235366405391,196.662549298828,138.35288068408,137.318733452325,0.858719646799117,0.827814569536424,0.84326710816777,0.250704993522419,3.58121629768055,19.2877731550932
