"k","n_eff","delta_chi2","amp","phase"
17.08,12.9942001940136,189.978582942887,7.28139583728524,3.03466608112071
17.1,13.0094158851073,185.789820164173,7.18940505948474,3.03173896046434
17.12,13.024631576201,180.771057078451,7.08118115812449,3.02886758267127
17.14,13.0398472672947,174.977534314927,6.9572675345236,3.02594150709897
17.16,13.0550629583884,168.470065987709,6.81816363479796,3.02284033829764
17.18,13.0702786494821,161.31445749434,6.66432118239034,3.0194333073315
17.2,13.0854943405758,153.581006197452,6.49614537004784,3.01557856878222
17.22,13.1007100316695,145.344073737651,6.3140009905121,3.01112207689314
17.24,13.1159257227632,136.681710177992,6.11822327068312,3.00589585836073
17.26,13.1311414138568,127.675303551063,5.90913298418411,2.99971543507334
17.28,13.1463571049505,118.409224109266,5.68705526612614,2.99237605746751
17.3,13.1615727960442,108.970430988575,5.45234145946942,2.98364727170193
17.32,13.1767884871379,99.4480102679336,5.20539330946137,2.97326513478257
17.34,13.1920041782316,89.9326175635579,4.9466889272598,2.96092106685245
17.36,13.2072198693253,80.5158051706276,4.67681022121914,2.94624581454602
17.38,13.222435560419,71.2892229739555,4.39647203386347,2.9287861655262
17.4,13.2376512515127,62.3436932854602,4.10655417772731,2.90797067754247
17.42,13.2528669426064,53.7681716088991,3.80813921221363,2.88305836469069
17.44,13.2680826337001,45.6486170895769,3.50256167559594,2.85306029367625
17.46,13.2832983247938,38.0668069964486,3.19147962839885,2.81661706894801
17.48,13.2985140158875,31.0991379434381,2.87698891216604,2.7718029040037
17.5,13.3137297069812,24.8154617708642,2.56181891206547,2.71580567756506
17.52,13.3289453980748,19.2780054355244,2.24968493669222,2.64439825330624
17.54,13.3441610891685,14.5404216355091,1.94594375364097,2.55107727568285
17.56,13.3593767802622,10.6470103914398,1.65882648322128,2.42578469647035
17.58,13.3745924713559,7.6321420168133,1.40165862249348,2.25367660554906
17.6,13.3898081624496,5.51989979445352,1.19606417546048,2.01700032414294
17.62,13.4050238535433,4.32394743125769,1.07287926231624,1.7092173321215
17.64,13.420239544637,4.04761327204687,1.06040272870488,1.36321162025979
17.66,13.4354552357307,4.68417152177062,1.16017070598964,1.04498525059884
17.68,13.4506709268244,6.21729134341513,1.3447203683717,0.794650815516358
17.7,13.4658866179181,8.62161834130166,1.58162626171807,0.609823259352429
17.72,13.4811023090118,11.8634499188811,1.84773754075612,0.473111310758433
17.74,13.4963180001055,15.9014662750196,2.12904605565569,0.369002654175921
17.76,13.5115336911992,20.6874820275734,2.41727905326298,0.286842137925537
17.78,13.5267493822929,26.1671890561702,2.70739990455244,0.21975944320702
17.8,13.5419650733865,32.2808684297488,2.99619062852136,0.163338732551776
17.82,13.5571807644802,38.9640574685945,3.28148326354307,0.114695295495321
17.84,13.5723964555739,46.1481663429695,3.56173494905395,0.0719044746187906
17.86,13.5876121466676,53.7610464570644,3.83578321641435,0.0336556539797795
17.88,13.6028278377613,61.7275196320807,4.10269854401731,-0.000959598540967463
17.9,13.618043528855,69.9698823254294,4.36169194802721,-0.0325801055914217
17.92,13.6332592199487,78.4084024673721,4.61205560902998,-0.0616601939063098
17.94,13.6484749110424,86.9618277523405,4.85312470782958,-0.0885257961369454
