KDE_BANDWIDTH_SCALE,label,Q,n_minus,n0,n_plus,k_minus,k0,k_plus,deltaD,p_vs_model_scanmax_null,p_vs_fixed_model_null,A_minus,A0,A_plus,any_A_bound_active,success
0.75,dense_Q_0.725000,0.725,10.875,15.0,21.75,14.29445423548055,19.716488600662828,28.5889084709611,320.2308627415373,0.0001999600079984003,0.0001999600079984003,0.10323511728733555,0.13642289767893254,0.06849091979433816,True,True
0.75,dense_Q_0.720000,0.72,10.799999999999999,15.0,21.599999999999998,14.195871792477238,19.716488600662828,28.391743584954476,318.3772283730284,0.0001999600079984003,0.0001999600079984003,0.10055953639426822,0.13287587963270528,0.07352106815193202,True,True
0.75,dense_Q_0.715000,0.715,10.725,15.0,21.45,14.097289349473924,19.716488600662828,28.194578698947847,321.6834401732765,0.0001999600079984003,0.0001999600079984003,0.1102750229433334,0.13063710486706182,0.07733517924209113,True,True
0.75,dense_Q_0.710000,0.71,10.649999999999999,15.0,21.299999999999997,13.998706906470607,19.716488600662828,27.997413812941215,327.13104013593943,0.0001999600079984003,0.0001999600079984003,0.12714445359868143,0.1311427558930167,0.07869931313364872,True,True
0.75,dense_Q_0.705000,0.705,10.575,15.0,21.15,13.900124463467295,19.716488600662828,27.80024892693459,329.80273408149856,0.0001999600079984003,0.0001999600079984003,0.14142135623730953,0.13512874577679923,0.07674516981696765,True,True
0.75,dense_Q_0.700000,0.7,10.5,15.0,21.0,13.801542020463982,19.716488600662828,27.603084040927964,325.710902403584,0.0001999600079984003,0.0001999600079984003,0.13017825213654693,0.13788776961297355,0.07588814749509558,True,True
0.75,dense_Q_0.695000,0.695,10.424999999999999,15.0,20.849999999999998,13.702959577460666,19.716488600662828,27.40591915492133,320.9275381913819,0.0001999600079984003,0.0001999600079984003,0.115368691815619,0.13512997915924477,0.07894185474506354,True,True
0.75,dense_Q_0.690000,0.69,10.35,15.0,20.7,13.604377134457351,19.716488600662828,27.208754268914703,317.3263503662856,0.0001999600079984003,0.0001999600079984003,0.1046347829652337,0.1330348246016266,0.08291704544271733,True,True
0.75,dense_Q_0.685000,0.685,10.275,15.0,20.55,13.505794691454039,19.716488600662828,27.011589382908078,315.27508995564654,0.0001999600079984003,0.0001999600079984003,0.10006209284239442,0.13197927680027663,0.0862497306477834,True,True
0.75,dense_Q_0.680000,0.68,10.200000000000001,15.0,20.400000000000002,13.407212248450726,19.716488600662828,26.814424496901452,314.34519541592726,0.0001999600079984003,0.0001999600079984003,0.102663098798232,0.13213701983473836,0.08787062666788474,True,True
0.75,dense_Q_0.675000,0.675,10.125,15.0,20.25,13.30862980544741,19.716488600662828,26.61725961089482,313.6869407080667,0.0001999600079984003,0.0001999600079984003,0.11076872982131811,0.13337202285539493,0.08754680563249514,True,True
0.75,dense_Q_0.670000,0.67,10.05,15.0,20.1,13.210047362444095,19.716488600662828,26.42009472488819,312.25304400953655,0.0001999600079984003,0.0001999600079984003,0.1207918656463353,0.13508806977913132,0.08611249936815331,True,True
0.75,koide_lepton,0.6666666666666666,10.0,15.0,20.0,13.14432573377522,19.716488600662828,26.28865146755044,310.32009880660485,0.0001999600079984003,0.0001999600079984003,0.12494001114294037,0.13571502377634637,0.08569970285048649,True,True
0.75,dense_Q_0.665000,0.665,9.975000000000001,15.0,19.950000000000003,13.111464919440783,19.716488600662828,26.222929838881566,309.3528466952007,0.0001999600079984003,0.0001999600079984003,0.1236015513957497,0.13541189936824233,0.0864641897057104,True,True
0.75,dense_Q_0.660000,0.66,9.9,15.0,19.8,13.012882476437468,19.716488600662828,26.025764952874937,307.4904993486334,0.0001999600079984003,0.0001999600079984003,0.11930830396411476,0.13431223983860324,0.08979493523536286,True,True
0.75,dense_Q_0.655000,0.655,9.825000000000001,15.0,19.650000000000002,12.914300033434154,19.716488600662828,25.828600066868308,306.8613103695202,0.0001999600079984003,0.0001999600079984003,0.11283375370739461,0.13260555257897405,0.09440191503152735,True,True
0.75,low_bw_empirical,0.65,9.75,15.0,19.5,12.815717590430838,19.716488600662828,25.631435180861676,306.2506428880688,0.0001999600079984003,0.0001999600079984003,0.1047990214562443,0.1304384253461089,0.09944531772016402,True,True
0.75,dense_Q_0.645000,0.645,9.675,15.0,19.35,12.717135147427525,19.716488600662828,25.43427029485505,304.2879673050734,0.0001999600079984003,0.0001999600079984003,0.10056967916925261,0.12926101031035475,0.1000323822746508,True,True
0.75,dense_Q_0.640000,0.64,9.6,15.0,19.2,12.61855270442421,19.716488600662828,25.23710540884842,299.8680880759357,0.0001999600079984003,0.0001999600079984003,0.10044608265998253,0.128187390925335,0.10373731648906734,True,True
0.75,dense_Q_0.635000,0.635,9.525,15.0,19.05,12.519970261420898,19.716488600662828,25.039940522841796,292.5677738614427,0.0001999600079984003,0.0001999600079984003,0.09904760263593551,0.12764376890098889,0.1023041121465724,True,True
0.75,quark_like,0.63026,9.4539,15.0,18.9078,12.426514105453755,19.716488600662828,24.85302821090751,284.47053307594274,0.0001999600079984003,0.0001999600079984003,0.0962911221960937,0.12737971463956838,0.0998544361078517,True,True
0.75,dense_Q_0.630000,0.63,9.45,15.0,18.9,12.421387818417582,19.716488600662828,24.842775636835164,284.0281521499321,0.0001999600079984003,0.0001999600079984003,0.09615250005154682,0.12737704698959373,0.09970342459956001,True,True
0.75,dense_Q_0.625000,0.625,9.375,15.0,18.75,12.322805375414267,19.716488600662828,24.645610750828535,276.2765236658388,0.0001999600079984003,0.0001999600079984003,0.09368400558345778,0.12747004631469153,0.09699365520399111,True,True
0.75,dense_Q_0.620000,0.62,9.3,15.0,18.6,12.224222932410955,19.716488600662828,24.44844586482191,271.01287831928335,0.0001999600079984003,0.0001999600079984003,0.09146174635942145,0.1275530182189452,0.09563868104851221,True,True
0.75,dense_Q_0.615000,0.615,9.225,15.0,18.45,12.12564048940764,19.716488600662828,24.25128097881528,268.8136273104483,0.0001999600079984003,0.0001999600079984003,0.08930242479072795,0.12734495845575322,0.09626666154883337,True,True
0.75,dense_Q_0.610000,0.61,9.15,15.0,18.3,12.027058046404328,19.716488600662828,24.054116092808655,269.2208111777484,0.0001999600079984003,0.0001999600079984003,0.08716327831293691,0.12689054667634958,0.09848955674139255,True,True
0.75,dense_Q_0.605000,0.605,9.075,15.0,18.15,11.928475603401012,19.716488600662828,23.856951206802023,271.47928858328555,0.0001999600079984003,0.0001999600079984003,0.08515077520226572,0.12649192474817705,0.10168589070466545,True,True
0.75,dense_Q_0.600000,0.6,9.0,15.0,18.0,11.829893160397697,19.716488600662828,23.659786320795394,274.63369143889827,0.0001999600079984003,0.0001999600079984003,0.08345939745893612,0.12659078999991763,0.10436984578724873,True,True
0.75,dense_Q_0.595000,0.595,8.924999999999999,15.0,17.849999999999998,11.731310717394381,19.716488600662828,23.462621434788762,277.0531000605906,0.0001999600079984003,0.0001999600079984003,0.08244535792921731,0.1277696442290732,0.10202653569936841,True,True
0.75,dense_Q_0.590000,0.59,8.85,15.0,17.7,11.632728274391068,19.716488600662828,23.265456548782137,278.33082279642576,0.0001999600079984003,0.0001999600079984003,0.08002980336628238,0.12844000006522538,0.10992199680449204,True,True
0.75,dense_Q_0.585000,0.585,8.774999999999999,15.0,17.549999999999997,11.534145831387754,19.716488600662828,23.068291662775508,276.84559004298285,0.0001999600079984003,0.0001999600079984003,0.0782838646513019,0.12993057858475174,0.11034189958604838,True,True
0.75,dense_Q_0.580000,0.58,8.7,15.0,17.4,11.43556338838444,19.716488600662828,22.87112677676888,271.7903687605674,0.0001999600079984003,0.0001999600079984003,0.07765947609451855,0.13160559359216745,0.10000004951753495,True,True
0.75,dense_Q_0.575000,0.575,8.625,15.0,17.25,11.336980945381127,19.716488600662828,22.673961890762254,265.28145512524384,0.0001999600079984003,0.0001999600079984003,0.07556606139660987,0.13280788858588438,0.1058687969364449,True,True
0.75,dense_Q_0.570000,0.57,8.549999999999999,15.0,17.099999999999998,11.23839850237781,19.716488600662828,22.47679700475562,257.14417175282233,0.0001999600079984003,0.0001999600079984003,0.07488644807846363,0.1344745354080807,0.1017249777892885,True,True
0.75,dense_Q_0.565000,0.565,8.475,15.0,16.95,11.139816059374498,19.716488600662828,22.279632118748996,250.54248599580797,0.0001999600079984003,0.0001999600079984003,0.07462546034414408,0.13681800262240718,0.09827798988040616,True,True
0.75,dense_Q_0.560000,0.56,8.4,15.0,16.8,11.041233616371185,19.716488600662828,22.08246723274237,247.96301762814687,0.0001999600079984003,0.0001999600079984003,0.0748178110235813,0.14012114810442483,0.09734712804642012,True,True
0.75,dense_Q_0.555000,0.555,8.325000000000001,15.0,16.650000000000002,10.94265117336787,19.716488600662828,21.88530234673574,250.8028693569122,0.0001999600079984003,0.0001999600079984003,0.07545884533990083,0.14142135623730953,0.09940351031078605,True,True
0.75,dense_Q_0.550000,0.55,8.25,15.0,16.5,10.844068730364556,19.716488600662828,21.688137460729113,258.22739244794593,0.0001999600079984003,0.0001999600079984003,0.07672978686564882,0.13928552676966408,0.1004484314910987,True,True
0.75,spin1_Qhalf,0.5,7.5,15.0,15.0,9.858244300331414,19.716488600662828,19.716488600662828,197.9021035873418,0.0001999600079984003,0.0001999600079984003,0.10616546095590863,0.06266580072223484,0.06266580072223484,False,True
0.75,spin32_Q4over9,0.4444444444444444,6.666666666666666,15.0,13.333333333333332,8.762883822516812,19.716488600662828,17.525767645033625,389.7253883236699,0.0001999600079984003,0.0001999600079984003,0.10236703614328622,0.11819143343875137,0.10151406404141658,True,True
0.75,neutrino_like_Qthird,0.3333333333333333,5.0,15.0,10.0,6.57216286688761,19.716488600662828,13.14432573377522,335.132479634161,0.0001999600079984003,0.0001999600079984003,0.11851572842679466,0.1314975695365307,0.12808023436926658,True,True
1.0,threshold_Q1,1.0,15.0,15.0,30.0,19.716488600662828,19.716488600662828,39.432977201325656,156.95574144134844,0.0001999600079984003,0.0001999600079984003,0.07246695364214319,0.07246692815882926,0.027015780398978513,False,True
1.0,near_075,0.75,11.25,15.0,22.5,14.787366450497123,19.716488600662828,29.574732900994245,400.3290868425172,0.0001999600079984003,0.0001999600079984003,0.12219867531614735,0.13546550329139573,0.07352497428277506,True,True
1.0,dense_Q_0.745000,0.745,11.175,15.0,22.35,14.688784007493808,19.716488600662828,29.377568014987617,415.4543347972083,0.0001999600079984003,0.0001999600079984003,0.14142135623730953,0.1378004303172592,0.0699608937612585,True,True
1.0,dense_Q_0.740000,0.74,11.1,15.0,22.2,14.590201564490492,19.716488600662828,29.180403128980984,416.98588574531095,0.0001999600079984003,0.0001999600079984003,0.14142135623730953,0.1405094046885094,0.06245693696096463,True,True
1.0,dense_Q_0.735000,0.735,11.025,15.0,22.05,14.49161912148718,19.716488600662828,28.98323824297436,401.2337908990819,0.0001999600079984003,0.0001999600079984003,0.1343087862900661,0.1407343051224737,0.05905370990901426,True,True
1.0,dense_Q_0.730000,0.73,10.95,15.0,21.9,14.393036678483863,19.716488600662828,28.786073356967727,385.13272704859514,0.0001999600079984003,0.0001999600079984003,0.11246884209093912,0.13673442181158701,0.06362563014153605,True,True
1.0,dense_Q_0.725000,0.725,10.875,15.0,21.75,14.29445423548055,19.716488600662828,28.5889084709611,377.4195730374163,0.0001999600079984003,0.0001999600079984003,0.10061926219391731,0.13338429989606107,0.06987296187811962,True,True
1.0,dense_Q_0.720000,0.72,10.799999999999999,15.0,21.599999999999998,14.195871792477238,19.716488600662828,28.391743584954476,379.6792963708781,0.0001999600079984003,0.0001999600079984003,0.10461087236347293,0.13143385362292898,0.07583415382293354,True,True
1.0,dense_Q_0.715000,0.715,10.725,15.0,21.45,14.097289349473924,19.716488600662828,28.194578698947847,390.3798708349527,0.0001999600079984003,0.0001999600079984003,0.12324309510843819,0.1314205845532299,0.08016775219517719,True,True
1.0,dense_Q_0.710000,0.71,10.649999999999999,15.0,21.299999999999997,13.998706906470607,19.716488600662828,27.997413812941215,403.2928301792613,0.0001999600079984003,0.0001999600079984003,0.14142135623730953,0.133350874695081,0.08019905429644235,True,True
1.0,dense_Q_0.705000,0.705,10.575,15.0,21.15,13.900124463467295,19.716488600662828,27.80024892693459,403.07551556731414,0.0001999600079984003,0.0001999600079984003,0.14142135623730953,0.13504274265551677,0.07527989885216022,True,True
1.0,dense_Q_0.700000,0.7,10.5,15.0,21.0,13.801542020463982,19.716488600662828,27.603084040927964,390.98389259857777,0.0001999600079984003,0.0001999600079984003,0.1279390541977053,0.1330777465048864,0.07591940106886436,True,True
1.0,dense_Q_0.695000,0.695,10.424999999999999,15.0,20.849999999999998,13.702959577460666,19.716488600662828,27.40591915492133,380.8923731566042,0.0001999600079984003,0.0001999600079984003,0.11094813168648096,0.12992028082837653,0.08091897472578664,True,True
1.0,dense_Q_0.690000,0.69,10.35,15.0,20.7,13.604377134457351,19.716488600662828,27.208754268914703,375.54006780568125,0.0001999600079984003,0.0001999600079984003,0.10115417318157181,0.12777967108049332,0.08646350067514272,True,True
1.0,dense_Q_0.685000,0.685,10.275,15.0,20.55,13.505794691454039,19.716488600662828,27.011589382908078,374.8956188028551,0.0001999600079984003,0.0001999600079984003,0.10162726106599332,0.12708039427498405,0.09095386573505566,True,True
1.0,dense_Q_0.680000,0.68,10.200000000000001,15.0,20.400000000000002,13.407212248450726,19.716488600662828,26.814424496901452,377.23892809958306,0.0001999600079984003,0.0001999600079984003,0.11192251928543764,0.12800737364497716,0.09331360827424641,True,True
1.0,dense_Q_0.675000,0.675,10.125,15.0,20.25,13.30862980544741,19.716488600662828,26.61725961089482,379.38733284062937,0.0001999600079984003,0.0001999600079984003,0.12690962603860187,0.13028346905317223,0.09318140738232954,True,True
1.0,dense_Q_0.670000,0.67,10.05,15.0,20.1,13.210047362444095,19.716488600662828,26.42009472488819,377.637114649365,0.0001999600079984003,0.0001999600079984003,0.1404006725673013,0.13296571227381396,0.09131610194128692,True,True
1.0,koide_lepton,0.6666666666666666,10.0,15.0,20.0,13.14432573377522,19.716488600662828,26.28865146755044,373.077171046471,0.0001999600079984003,0.0001999600079984003,0.13595411505586577,0.1326216068906595,0.09094541951333819,True,True
1.0,dense_Q_0.665000,0.665,9.975000000000001,15.0,19.950000000000003,13.111464919440783,19.716488600662828,26.222929838881566,370.58233738695935,0.0001999600079984003,0.0001999600079984003,0.1308692315067616,0.13182274335957142,0.09181582654295671,True,True
