mc,delta_chi2_vs_const,delta_chi2_vs_charm,p_local_rough_vs_const,p_local_rough_vs_charm,best_k,wct_aic_minus_charm_aic,wct_bic_minus_charm_bic,wct_preferred_over_charm_by_aic,wct_preferred_over_charm_by_bic,hit_delta_vs_const,hit_delta_vs_charm,hit_k_window,hit_delta_vs_charm_and_k
60,50.918399464768555,-5.215046915174716,2.3215962485778618e-10,1.0,2.0,9.215046915174716,10.76022435965428,False,False,True,False,False,False
61,38.394111746969074,-12.757856737621271,9.292073410716029e-08,1.0,2.0,16.75785673762127,18.303034182100838,False,False,True,False,False,False
62,49.39692702824149,-10.325200158411175,4.825038146805127e-10,1.0,2.0,14.325200158411175,15.870377602890734,False,False,True,False,False,False
63,58.83793695698133,-0.8939002511297911,5.089151322579255e-12,1.0,2.0,4.893900251129791,6.439077695609356,False,False,True,False,False,False
64,66.89949705982485,-20.52708696211405,1.0236256287043943e-13,1.0,2.0,24.52708696211405,26.072264406593618,False,False,True,False,False,False
65,48.65994559545621,-10.86662211501458,6.874827374048209e-10,1.0,2.0,14.866622115014579,16.411799559494145,False,False,True,False,False,False
66,47.57085572960945,-20.76554482450328,1.1596217319720381e-09,1.0,2.0,24.76554482450328,26.310722268982843,False,False,True,False,False,False
67,45.785697083645736,-9.230404525071743,2.729167114523534e-09,1.0,2.0,13.230404525071743,14.775581969551308,False,False,True,False,False,False
68,39.38340094079571,-4.884322748566451,5.804961311639545e-08,1.0,2.0,8.88432274856645,10.42950019304601,False,False,True,False,False,False
69,55.03984568028569,-5.472151564470819,3.187117236791437e-11,1.0,2.0,9.47215156447082,11.017329008950384,False,False,True,False,False,False
70,64.98009291014515,-6.768313284205952,2.5979218776228663e-13,1.0,2.0,10.768313284205952,12.313490728685515,False,False,True,False,False,False
71,53.67452031061163,-6.539226167711837,6.156763987519298e-11,1.0,2.0,10.539226167711837,12.084403612191402,False,False,True,False,False,False
72,28.228213672405914,-9.515250510080392,1.1212533969851002e-05,1.0,2.0,13.515250510080392,15.060427954559955,False,False,True,False,False,False
73,48.09283461579841,-11.099633161514674,9.026497327369043e-10,1.0,2.0,15.099633161514674,16.644810605994238,False,False,True,False,False,False
74,56.67451416981518,-7.884574165955279,1.4477863352624354e-11,1.0,2.0,11.884574165955279,13.429751610434842,False,False,True,False,False,False
75,40.36878672347399,-14.509934112358437,3.631159906092307e-08,1.0,2.0,18.50993411235844,20.055111556838,False,False,True,False,False,False
76,93.25709035310965,-5.693499844926798,0.0,1.0,2.0,9.693499844926798,11.238677289406361,False,False,True,False,False,False
77,56.01132114837142,-6.891513989319206,1.9942492102131837e-11,1.0,2.0,10.891513989319208,12.43669143379877,False,False,True,False,False,False
78,37.33986859414485,3.7738198170120203,1.5330399294466446e-07,0.1515393565584192,2.0,0.22618018298798148,1.771357627467541,False,False,True,False,False,False
79,26.298697195007783,-5.318044736627995,2.754526214843178e-05,1.0,2.0,9.318044736627996,10.86322218110756,False,False,True,False,False,False
80,53.812164578096834,-2.4198165395583118,5.76150238629225e-11,1.0,2.0,6.419816539558312,7.964993984037875,False,False,True,False,False,False
81,67.93109638579355,-11.110443335362095,6.206146707654625e-14,1.0,2.0,15.110443335362095,16.655620779841662,False,False,True,False,False,False
82,40.00327710068438,-1.524963395653609,4.321673252594138e-08,1.0,2.0,5.524963395653609,7.070140840133174,False,False,True,False,False,False
83,66.16320617126881,-11.825120468912374,1.4632739464559563e-13,1.0,2.0,15.825120468912374,17.370297913391937,False,False,True,False,False,False
84,33.581572428701065,-18.902911154908608,9.079236756859288e-07,1.0,2.0,22.902911154908608,24.44808859938817,False,False,True,False,False,False
85,44.56485284766746,-6.660019039348159,4.896586136560188e-09,1.0,2.0,10.660019039348157,12.205196483827724,False,False,True,False,False,False
86,63.77147982448609,-12.634882567687427,4.668487818548783e-13,1.0,2.0,16.634882567687423,18.18006001216699,False,False,True,False,False,False
87,61.57810518735593,-15.954187302707595,1.3513634655737405e-12,1.0,2.0,19.9541873027076,21.49936474718716,False,False,True,False,False,False
88,32.361525153046045,-11.722762892254257,1.6137138867389211e-06,1.0,2.0,15.722762892254257,17.26794033673382,False,False,True,False,False,False
89,52.925760717307654,-6.203601115178014,8.832079512188784e-11,1.0,2.0,10.203601115178014,11.74877855965758,False,False,True,False,False,False
90,37.65329096559126,-8.356743262240357,1.3211161298265495e-07,1.0,2.0,12.356743262240357,13.90192070671992,False,False,True,False,False,False
91,50.08900355314452,-8.231851171762282,3.4596103759554353e-10,1.0,2.0,12.23185117176228,13.777028616241846,False,False,True,False,False,False
92,23.93416553150455,-5.401137372264078,8.233875068242025e-05,1.0,2.0,9.401137372264078,10.946314816743637,False,False,True,False,False,False
93,40.39562920745145,-14.824086919190314,3.5850206470122714e-08,1.0,14.082505085450686,18.824086919190314,20.369264363669878,False,False,True,False,False,False
94,47.72017099098357,-5.655298415069314,1.0794416471782142e-09,1.0,2.0,9.655298415069314,11.200475859548881,False,False,True,False,False,False
95,82.50558364809777,-15.566413055330393,0.0,1.0,2.0,19.566413055330393,21.111590499809957,False,False,True,False,False,False
96,55.743847216159025,-14.5024616878916,2.2690960221893874e-11,1.0,2.0,18.5024616878916,20.047639132371167,False,False,True,False,False,False
97,53.303343709368114,-5.877591912829832,7.36287697478133e-11,1.0,2.0,9.877591912829832,11.422769357309399,False,False,True,False,False,False
98,44.858081227694825,-10.959753466504846,4.255454322255048e-09,1.0,2.0,14.959753466504846,16.504930910984406,False,False,True,False,False,False
99,41.633479431152125,-9.63675518988753,1.9869853318255082e-08,1.0,2.0,13.63675518988753,15.181932634367094,False,False,True,False,False,False
100,52.14798299538651,-6.418345242032267,1.284581330196488e-10,1.0,2.0,10.418345242032267,11.96352268651183,False,False,True,False,False,False
101,52.95280439206538,-5.727739015730516,8.717748745112885e-11,1.0,2.0,9.727739015730517,11.27291646021008,False,False,True,False,False,False
102,38.57055131220861,-4.631813804975659,8.544607421612227e-08,1.0,2.0,8.631813804975657,10.176991249455224,False,False,True,False,False,False
103,47.06460425268946,-7.931009475641674,1.4783910762261598e-09,1.0,2.0,11.931009475641673,13.476186920121236,False,False,True,False,False,False
104,49.22399991639902,-13.463798029819124,5.243094847173779e-10,1.0,2.0,17.463798029819124,19.008975474298687,False,False,True,False,False,False
105,47.45362610072446,3.226321857340256,1.2267163951307225e-09,0.19925678111924472,2.0067592115591832,0.7736781426597439,2.3188555871393106,False,False,True,False,False,False
106,53.313301353835634,-13.88131554397708,7.327627393749481e-11,1.0,2.0,17.88131554397708,19.426492988456644,False,False,True,False,False,False
107,48.19083065313866,-19.445454017503756,8.611691360016493e-10,1.0,2.0,23.44545401750376,24.99063146198332,False,False,True,False,False,False
108,38.951424053590706,-7.785698459185085,7.129264845140426e-08,1.0,2.0,11.785698459185085,13.330875903664648,False,False,True,False,False,False
109,43.95877631879972,0.2452091377378558,6.5435205032216e-09,0.8846133970844752,2.0,3.7547908622621406,5.299968306741707,False,False,True,False,False,False
110,49.168625505533946,-11.161329428994232,5.384462875568374e-10,1.0,2.0,15.161329428994232,16.7065068734738,False,False,True,False,False,False
111,72.46706449496011,-13.14644285285841,6.8833827526759706e-15,1.0,2.0,17.146442852858414,18.69162029733797,False,False,True,False,False,False
112,48.048659871282524,-6.877124170649637,9.219949248517878e-10,1.0,2.0,10.877124170649637,12.4223016151292,False,False,True,False,False,False
113,36.30258036374397,-6.676848612151847,2.507222470748971e-07,1.0,2.0,10.676848612151847,12.222026056631407,False,False,True,False,False,False
114,51.2299366202214,-9.570724115562873,1.9984192078936758e-10,1.0,2.0,13.570724115562875,15.115901560042438,False,False,True,False,False,False
115,59.884612234729914,-28.594814131680813,3.067435194736845e-12,1.0,2.0,32.59481413168081,34.13999157616037,False,False,True,False,False,False
116,40.01581929722463,-5.899990200917703,4.2959388046881486e-08,1.0,2.0,9.899990200917703,11.44516764539727,False,False,True,False,False,False
117,68.88066131620263,-12.722413354649058,3.907985046680551e-14,1.0,2.0,16.722413354649056,18.26759079912862,False,False,True,False,False,False
118,72.27814922886655,-16.406111844855776,7.549516567451064e-15,1.0,2.0,20.40611184485578,21.95128928933534,False,False,True,False,False,False
119,84.60583435245616,-3.828917359364599,0.0,1.0,2.0,7.828917359364599,9.374094803844166,False,False,True,False,False,False
120,33.5226071087952,-2.7801105887544253,9.335405640742422e-07,1.0,2.0,6.780110588754425,8.325288033233988,False,False,True,False,False,False
121,18.398935899889025,-11.323980383144814,0.0010310965898027158,1.0,16.986591721721698,15.323980383144814,16.869157827624377,False,False,True,False,False,False
122,76.48958665677463,-2.4758242144545353,9.992007221626409e-16,1.0,2.0,6.4758242144545335,8.021001658934097,False,False,True,False,False,False
123,44.18687299231313,-10.353110889825409,5.867201502418595e-09,1.0,2.0,14.353110889825409,15.898288334304972,False,False,True,False,False,False
124,54.31118073563496,-17.601619004793484,4.52941018025399e-11,1.0,2.0,21.601619004793484,23.146796449273047,False,False,True,False,False,False
125,35.74148531260959,-12.154592357833558,3.2705746710881556e-07,1.0,2.0,16.154592357833558,17.69976980231312,False,False,True,False,False,False
126,47.81699855212237,-2.9036696511789604,1.0304294084662047e-09,1.0,2.0,6.90366965117896,8.448847095658522,False,False,True,False,False,False
127,49.60681085532845,-13.369548200759914,4.362092909104831e-10,1.0,2.0,17.369548200759915,18.91472564523948,False,False,True,False,False,False
128,61.03183580551697,-1.5906076118876697,1.7604806501481107e-12,1.0,2.0,5.59060761188767,7.135785056367233,False,False,True,False,False,False
129,51.55404276576985,-14.535451932241351,1.7097956384048985e-10,1.0,2.0,18.53545193224135,20.080629376720914,False,False,True,False,False,False
130,40.69047812127498,-17.009670301710294,3.11512849959783e-08,1.0,2.0,21.009670301710294,22.554847746189857,False,False,True,False,False,False
131,59.29824031237807,-10.670284266390478,4.073519299652162e-12,1.0,2.0,14.670284266390478,16.215461710870045,False,False,True,False,False,False
132,26.620004796517513,-5.152088988018937,2.3723519045670827e-05,1.0,2.6410391466303533,9.152088988018939,10.697266432498498,False,False,True,False,False,False
133,28.753576136014203,1.3706635096495958,8.772147050084556e-06,0.5039230229463671,2.0,2.629336490350404,4.174513934829967,False,False,True,False,False,False
134,46.03931860723406,4.569851253103401,2.4168841372684824e-09,0.10178163167571408,2.0,-0.5698512531034012,0.9753261913761619,True,False,True,False,False,False
135,47.28938304526026,-1.2932038393817855,1.32728539270488e-09,1.0,2.0,5.2932038393817855,6.838381283861352,False,False,True,False,False,False
136,39.9304464386844,-8.804724072312082,4.47417757287738e-08,1.0,2.0,12.804724072312084,14.349901516791647,False,False,True,False,False,False
137,53.318681286823654,-2.4969992163091206,7.308653682258637e-11,1.0,2.0,6.496999216309121,8.042176660788684,False,False,True,False,False,False
138,48.75362280066123,-8.40319670713544,6.572375976787725e-10,1.0,2.0,12.403196707135436,13.948374151614999,False,False,True,False,False,False
139,49.148448493022116,-5.0862329961827015,5.436914252143765e-10,1.0,2.0,9.086232996182702,10.631410440662265,False,False,True,False,False,False
140,35.01903463744474,-5.999219060544714,4.6037140577492863e-07,1.0,2.0,9.999219060544714,11.544396505024281,False,False,True,False,False,False
141,38.839581248452156,-11.40202506995762,7.51871074289312e-08,1.0,2.0,15.40202506995762,16.947202514437187,False,False,True,False,False,False
142,39.343976967113036,-6.756223215798785,5.9148836717426434e-08,1.0,2.0,10.756223215798785,12.301400660278347,False,False,True,False,False,False
143,57.399362093122726,-14.561251427571664,1.0200951194860863e-11,1.0,2.0,18.561251427571662,20.10642887205123,False,False,True,False,False,False
144,41.67193376745941,-4.569977518177712,1.9508639481635726e-08,1.0,2.0,8.569977518177712,10.115154962657279,False,False,True,False,False,False
145,50.209096427617034,-16.017593416839226,3.2654978721069483e-10,1.0,2.0,20.017593416839226,21.56277086131879,False,False,True,False,False,False
146,53.37580140556665,-9.728208980142423,7.11020131660689e-11,1.0,2.0,13.72820898014242,15.273386424621982,False,False,True,False,False,False
147,33.344368304120124,-4.979928876583557,1.0154362188874444e-06,1.0,21.842089515839874,8.979928876583557,10.52510632106312,False,False,True,False,False,False
148,28.731980644883876,-9.472765069853233,8.861152916428416e-06,1.0,2.0,13.472765069853232,15.017942514332798,False,False,True,False,False,False
149,90.05693269416804,-3.373567113130834,0.0,1.0,2.0,7.373567113130836,8.918744557610395,False,False,True,False,False,False
150,31.087826503512158,-10.763070063364768,2.937666506830361e-06,1.0,2.0,14.763070063364768,16.308247507844328,False,False,True,False,False,False
151,44.049903847175486,-24.922564121384013,6.264460061800037e-09,1.0,2.0,28.922564121384013,30.467741565863577,False,False,True,False,False,False
152,49.317868458537795,-10.453810662012579,5.011867587612073e-10,1.0,2.0,14.453810662012579,15.998988106492144,False,False,True,False,False,False
153,63.82125445096161,-8.620657873224772,4.557465516086268e-13,1.0,2.0,12.620657873224772,14.165835317704335,False,False,True,False,False,False
154,45.57355567916436,-7.659194815497397,3.0210904888861023e-09,1.0,2.0,11.659194815497397,13.204372259976964,False,False,True,False,False,False
155,67.75799748277367,-2.38111767296337,6.750155989720952e-14,1.0,2.0,6.38111767296337,7.926295117442933,False,False,True,False,False,False
156,43.79294577551623,-11.202054433654443,7.083554520725954e-09,1.0,2.0,15.202054433654446,16.747231878134002,False,False,True,False,False,False
157,58.53717887118644,-13.769096195212633,5.885847365050267e-12,1.0,2.0,17.769096195212633,19.314273639692196,False,False,True,False,False,False
158,35.67341670499209,-1.7582433749982442,3.3776994323719833e-07,1.0,2.0,5.758243374998244,7.303420819477807,False,False,True,False,False,False
159,51.77274162908423,-14.688814514899839,1.5389489682604562e-10,1.0,2.0,18.68881451489984,20.233991959379402,False,False,True,False,False,False
160,46.11792069205043,-11.24501385813456,2.3275424920754517e-09,1.0,2.0,15.24501385813456,16.790191302614126,False,False,True,False,False,False
161,50.10717509541958,-11.382224733144671,3.429515560426921e-10,1.0,2.0,15.382224733144671,16.927402177624238,False,False,True,False,False,False
162,46.732695316026636,1.9794621225084352,1.7334630397769502e-09,0.3716766358302044,2.0,2.0205378774915665,3.565715321971126,False,False,True,False,False,False
163,35.22097887529119,1.7274859774390308,4.184267184959012e-07,0.4215811519650764,2.0,2.2725140225609692,3.8176914670405324,False,False,True,False,False,False
164,36.2127819964958,-3.649544930779303,2.616212180228672e-07,1.0,2.0,7.649544930779303,9.19472237525887,False,False,True,False,False,False
165,40.17713122150356,-6.73355999073264,3.978266260862284e-08,1.0,2.0,10.73355999073264,12.278737435212207,False,False,True,False,False,False
166,43.66300343965074,-8.184417906701714,7.537611534935706e-09,1.0,8.249265215080044,12.18441790670171,13.729595351181274,False,False,True,False,False,False
167,28.91466344374765,-2.432329674163073,8.135703962630636e-06,1.0,2.0,6.432329674163075,7.977507118642638,False,False,True,False,False,False
168,42.446139286814606,-11.652800564795765,1.348161782210866e-08,1.0,2.0,15.652800564795765,17.19797800927533,False,False,True,False,False,False
169,35.27965507657694,-12.201578718749886,4.0696974890064297e-07,1.0,2.0,16.201578718749886,17.746756163229453,False,False,True,False,False,False
170,111.63524221128513,-2.236299863227474,0.0,1.0,2.0,6.236299863227476,7.781477307707036,False,False,True,False,False,False
171,43.47814723603153,-1.9661049045012398,8.234041559695982e-09,1.0,2.0,5.96610490450124,7.511282348980799,False,False,True,False,False,False
172,51.62063315992961,-13.897922574224648,1.6558610038686083e-10,1.0,2.0,17.897922574224648,19.443100018704214,False,False,True,False,False,False
173,66.13663338732192,-10.149541814117525,1.482147737874584e-13,1.0,2.0,14.149541814117526,15.69471925859709,False,False,True,False,False,False
174,38.987123995488524,-8.53586343035249,7.00924178698159e-08,1.0,2.0,12.535863430352492,14.081040874832055,False,False,True,False,False,False
175,46.28364106103144,-1.9243600054055943,2.149834643638826e-09,1.0,2.0,5.924360005405596,7.469537449885159,False,False,True,False,False,False
176,51.51618836067434,-11.791685240457891,1.741233823793209e-10,1.0,2.0,15.791685240457891,17.336862684937454,False,False,True,False,False,False
177,62.94309974202612,-1.7216826606649605,6.975531263719859e-13,1.0,2.0,5.7216826606649605,7.266860105144524,False,False,True,False,False,False
178,42.32177120360207,-8.05855232282667,1.430642959654449e-08,1.0,2.0,12.05855232282667,13.603729767306234,False,False,True,False,False,False
179,53.801793053017704,-6.942646486107556,5.79037928716275e-11,1.0,2.0,10.942646486107556,12.487823930587119,False,False,True,False,False,False
180,56.98526281120369,4.805035756570732,1.2460033005368132e-11,0.09048982384634063,2.0,-0.8050357565707316,0.7401416879088316,True,False,True,False,False,False
181,48.34576603095476,-11.257177625609692,7.994351847173675e-10,1.0,2.0,15.257177625609692,16.802355070089256,False,False,True,False,False,False
182,29.863334296270466,-34.57047693821414,5.218198267820107e-06,1.0,19.331344312218018,38.57047693821414,40.1156543826937,False,False,True,False,False,False
183,48.15302339334995,-6.205440928573342,8.769421855348014e-10,1.0,2.0,10.205440928573342,11.750618373052909,False,False,True,False,False,False
184,63.3339109652571,-14.007770231269072,5.772049505026189e-13,1.0,2.0,18.00777023126907,19.552947675748637,False,False,True,False,False,False
185,17.767058320525265,-9.749013702452189,0.0013703905458152255,1.0,2.0,13.749013702452189,15.294191146931752,False,False,True,False,False,False
186,75.31866717879706,1.6781151585067349,1.6653345369377348e-15,0.4321175681564702,2.0,2.321884841493265,3.8670622859728283,False,False,True,False,False,False
187,32.004924744571206,-6.93874997588858,1.908669427841403e-06,1.0,2.0,10.93874997588858,12.483927420368147,False,False,True,False,False,False
188,49.26477447249395,-9.655554512114328,5.141373993211573e-10,1.0,2.0,13.655554512114328,15.200731956593891,False,False,True,False,False,False
189,52.35667920419794,-10.97290713069613,1.1617551365361578e-10,1.0,2.0,14.97290713069613,16.518084575175696,False,False,True,False,False,False
190,27.090717923366356,-4.123879382126429,1.905679188274334e-05,1.0,2.0,8.123879382126429,9.669056826605996,False,False,True,False,False,False
191,54.920603952667534,-0.8336039928481931,3.375844048747467e-11,1.0,2.0,4.833603992848193,6.378781437327753,False,False,True,False,False,False
192,71.47191890923918,-9.732190939128511,1.1102230246251565e-14,1.0,2.0,13.732190939128511,15.277368383608078,False,False,True,False,False,False
193,41.9434118136964,-7.931962780184936,1.713829544947032e-08,1.0,2.0,11.931962780184936,13.477140224664502,False,False,True,False,False,False
194,38.62299645245841,-6.624025126636759,8.334217738159566e-08,1.0,2.0,10.62402512663676,12.169202571116323,False,False,True,False,False,False
195,42.17551120724517,-3.1014031905058044,1.534107152423303e-08,1.0,2.0,7.101403190505804,8.64658063498537,False,False,True,False,False,False
196,26.707005086304143,-17.6718385546338,2.278271209488203e-05,1.0,15.871162213433184,21.6718385546338,23.217015999113364,False,False,True,False,False,False
197,46.926827047462666,-2.6418307142138815,1.5793778507244838e-09,1.0,2.0,6.6418307142138815,8.187008158693445,False,False,True,False,False,False
198,37.93621031271202,-2.032945264878525,1.155030502353327e-07,1.0,2.0,6.032945264878524,7.578122709358087,False,False,True,False,False,False
199,64.17261329929495,-1.8218430432731765,3.843592111252292e-13,1.0,2.0,5.8218430432731765,7.36702048775274,False,False,True,False,False,False
