mc,delta_chi2_vs_const,delta_chi2_vs_charm,p_local_rough_vs_const,p_local_rough_vs_charm,best_k,wct_aic_minus_charm_aic,wct_bic_minus_charm_bic,wct_preferred_over_charm_by_aic,wct_preferred_over_charm_by_bic,hit_delta_vs_const,hit_delta_vs_charm,hit_k_window,hit_delta_vs_charm_and_k
40,190.2227000138991,-45.97216837035639,0.0,1.0,2.0,49.97216837035639,51.51734581483595,False,False,True,False,False,False
41,178.6683341599693,-45.23783244676407,0.0,1.0,2.0,49.237832446764074,50.78300989124363,False,False,True,False,False,False
42,173.95563104067116,-58.61881078358339,0.0,1.0,2.0,62.61881078358339,64.16398822806295,False,False,True,False,False,False
43,183.54165285613325,-29.782628120872925,0.0,1.0,2.0,33.78262812087293,35.32780556535249,False,False,True,False,False,False
44,194.54484934588072,-46.88859282786696,0.0,1.0,2.0,50.88859282786696,52.43377027234652,False,False,True,False,False,False
45,193.89561735621865,-37.03387583902206,0.0,1.0,2.0,41.03387583902206,42.579053283501615,False,False,True,False,False,False
46,169.2381699761886,-15.224050588224522,0.0,1.0,2.0,19.22405058822452,20.769228032704085,False,False,True,False,False,False
47,161.73131274657172,-57.364762965804076,0.0,1.0,2.0,61.364762965804076,62.90994041028363,False,False,True,False,False,False
48,187.76417702678535,-18.397272257614656,0.0,1.0,2.0,22.397272257614656,23.942449702094223,False,False,True,False,False,False
49,238.35467452282774,-40.45006705933369,0.0,1.0,2.0,44.45006705933369,45.995244503813254,False,False,True,False,False,False
50,219.56540139452923,-15.594837311152464,0.0,1.0,2.0,19.594837311152464,21.14001475563203,False,False,True,False,False,False
51,190.99950265347414,-34.88791893887951,0.0,1.0,2.0,38.88791893887951,40.43309638335908,False,False,True,False,False,False
52,176.03834537022627,-42.1356925712211,0.0,1.0,2.0,46.13569257122111,47.68087001570066,False,False,True,False,False,False
53,235.48820065554338,-31.897096094530202,0.0,1.0,2.0,35.8970960945302,37.44227353900976,False,False,True,False,False,False
54,201.72432123447624,-56.83239011511705,0.0,1.0,2.0,60.83239011511705,62.37756755959661,False,False,True,False,False,False
55,226.32812561109293,-27.774334523374176,0.0,1.0,2.0,31.774334523374176,33.31951196785374,False,False,True,False,False,False
56,164.31819501009863,-45.77303090844191,0.0,1.0,2.0,49.77303090844191,51.31820835292147,False,False,True,False,False,False
57,176.53784218045735,-33.52814653737789,0.0,1.0,2.0,37.52814653737789,39.073323981857456,False,False,True,False,False,False
58,197.17616869606633,-26.97516970024487,0.0,1.0,2.0,30.97516970024487,32.52034714472443,False,False,True,False,False,False
59,164.03225959539313,-18.604872323699055,0.0,1.0,2.0,22.604872323699055,24.15004976817862,False,False,True,False,False,False
60,197.22345665606525,-29.31995772456561,0.0,1.0,2.0,33.31995772456561,34.865135169045175,False,False,True,False,False,False
61,167.45454794733985,-48.1841051101738,0.0,1.0,2.0,52.1841051101738,53.72928255465336,False,False,True,False,False,False
62,193.407538923139,-40.05243974623648,0.0,1.0,2.0,44.05243974623648,45.59761719071605,False,False,True,False,False,False
63,210.3723802989544,-21.13074182905896,0.0,1.0,2.0,25.13074182905896,26.675919273538526,False,False,True,False,False,False
64,227.25028215113176,-57.56007685922782,0.0,1.0,2.0,61.56007685922782,63.105254303707376,False,False,True,False,False,False
65,193.07912379957418,-40.71554268703035,0.0,1.0,2.0,44.71554268703035,46.26072013150991,False,False,True,False,False,False
66,191.30289386608064,-58.91287458841079,0.0,1.0,2.0,62.91287458841079,64.45805203289035,False,False,True,False,False,False
67,186.87568226091145,-37.18636868943102,0.0,1.0,2.0,41.18636868943102,42.731546133910584,False,False,True,False,False,False
68,173.40167762044126,-26.959829013184667,0.0,1.0,2.0,30.959829013184667,32.50500645766423,False,False,True,False,False,False
69,203.10785502674187,-31.649383915320147,0.0,1.0,2.0,35.64938391532014,37.194561359799714,False,False,True,False,False,False
70,224.52780711787912,-32.48366699355802,0.0,1.0,2.0,36.48366699355802,38.02884443803758,False,False,True,False,False,False
71,201.87198891345324,-31.888770424072302,0.0,1.0,2.0,35.888770424072305,37.43394786855187,False,False,True,False,False,False
72,148.1053129528317,-38.16133682770233,0.0,1.0,2.0,42.16133682770233,43.70651427218189,False,False,True,False,False,False
73,191.33921579057778,-41.836549348563025,0.0,1.0,2.0,45.836549348563025,47.38172679304259,False,False,True,False,False,False
74,207.4004778324636,-35.45506291160504,0.0,1.0,2.0,39.45506291160504,41.00024035608461,False,False,True,False,False,False
75,176.86282308492542,-47.70277326160704,0.0,1.0,2.0,51.70277326160705,53.247950706086606,False,False,True,False,False,False
76,274.9640723794664,-30.562022382328045,0.0,1.0,2.0,34.562022382328045,36.107199826807616,False,False,True,False,False,False
77,207.4828814112572,-32.92267257087249,0.0,1.0,2.0,36.92267257087249,38.46785001535206,False,False,True,False,False,False
78,170.1747626035602,-8.207388236774783,0.0,1.0,2.0,12.207388236774783,13.752565681254346,False,False,True,False,False,False
79,141.92071462832826,-30.141984444960986,0.0,1.0,2.0,34.14198444496098,35.68716188944055,False,False,True,False,False,False
80,202.68118732071943,-23.374394810819318,0.0,1.0,2.0,27.374394810819318,28.91957225529888,False,False,True,False,False,False
81,229.69683381998783,-41.43463809252344,0.0,1.0,2.0,45.43463809252344,46.979815537003,False,False,True,False,False,False
82,173.64329196332744,-22.421858342323176,0.0,1.0,2.0,26.421858342323176,27.96703578680274,False,False,True,False,False,False
83,225.17994658518833,-43.50975179550136,0.0,1.0,2.0,47.50975179550136,49.054929239980915,False,False,True,False,False,False
84,161.70719325379872,-57.2949862190636,0.0,1.0,2.0,61.2949862190636,62.84016366354316,False,False,True,False,False,False
85,183.7066420575166,-33.12343047691347,0.0,1.0,2.0,37.12343047691347,38.66860792139304,False,False,True,False,False,False
86,215.67611711286025,-50.241097806880475,0.0,1.0,2.0,54.241097806880475,55.78627525136003,False,False,True,False,False,False
87,217.85674087817762,-50.3076398368494,0.0,1.0,2.0,54.3076398368494,55.85281728132895,False,False,True,False,False,False
88,158.8037146221571,-42.78055198939826,0.0,1.0,2.0,46.78055198939826,48.325729433877825,False,False,True,False,False,False
89,201.17353079407346,-31.769115909275982,0.0,1.0,2.0,35.76911590927598,37.314293353755545,False,False,True,False,False,False
90,169.28884662502156,-36.206791257484326,0.0,1.0,2.0,40.206791257484326,41.75196870196389,False,False,True,False,False,False
91,185.89171656086071,-39.19751447926346,0.0,1.0,2.0,43.19751447926346,44.742691923743024,False,False,True,False,False,False
92,136.354106037425,-31.15791714844742,0.0,1.0,2.0,35.157917148447424,36.70309459292699,False,False,True,False,False,False
93,171.0902024967555,-54.165622147529916,0.0,1.0,2.0,58.165622147529916,59.71079959200947,False,False,True,False,False,False
94,191.23180654015368,-30.20282304805803,0.0,1.0,2.0,34.20282304805803,35.74800049253759,False,False,True,False,False,False
95,247.68337291520535,-54.009042626577106,0.0,1.0,2.0,58.009042626577106,59.55422007105666,False,False,True,False,False,False
96,205.29772612609776,-48.28016915305224,0.0,1.0,2.0,52.280169153052235,53.825346597531805,False,False,True,False,False,False
97,201.32063160671322,-31.846396123270008,0.0,1.0,2.0,35.84639612327001,37.391573567749575,False,False,True,False,False,False
98,184.50059352352892,-41.95877550268419,0.0,1.0,2.0,45.95877550268419,47.50395294716376,False,False,True,False,False,False
99,175.2187898237428,-41.03876420176245,0.0,1.0,2.0,45.03876420176245,46.58394164624202,False,False,True,False,False,False
100,194.1629270044515,-33.23826242871247,0.0,1.0,2.0,37.23826242871247,38.78343987319203,False,False,True,False,False,False
101,200.46733123894788,-30.214698529793626,0.0,1.0,2.0,34.21469852979362,35.75987597427319,False,False,True,False,False,False
102,172.9654194166114,-26.341732221994064,0.0,1.0,2.0,30.341732221994064,31.886909666473628,False,False,True,False,False,False
103,190.05987426028156,-34.691039646406736,0.0,1.0,2.0,38.691039646406736,40.236217090886306,False,False,True,False,False,False
104,192.6975331950235,-47.081679844268734,0.0,1.0,2.0,51.081679844268734,52.62685728874829,False,False,True,False,False,False
105,188.20018301466573,-11.818805921360067,0.0,1.0,2.0,15.818805921360067,17.36398336583963,False,False,True,False,False,False
106,202.59496371093925,-46.08903078146905,0.0,1.0,2.0,50.08903078146905,51.63420822594861,False,False,True,False,False,False
107,191.11831581727031,-58.55374299510777,0.0,1.0,2.0,62.55374299510777,64.09892043958732,False,False,True,False,False,False
108,169.8562337999095,-36.925925572617246,0.0,1.0,2.0,40.925925572617246,42.4711030170968,False,False,True,False,False,False
109,183.2495829345392,-13.16439843111053,0.0,1.0,2.0,17.16439843111053,18.709575875590097,False,False,True,False,False,False
110,188.8871772200053,-42.616695519660524,0.0,1.0,2.0,46.61669551966052,48.16187296414009,False,False,True,False,False,False
111,237.14303432417358,-45.800070747301206,0.0,1.0,2.0,49.800070747301206,51.34524819178076,False,False,True,False,False,False
112,188.61569262048116,-34.96826575324036,0.0,1.0,2.0,38.96826575324036,40.51344319771992,False,False,True,False,False,False
113,162.99505667374083,-35.16222419736166,0.0,1.0,2.0,39.16222419736166,40.70740164184122,False,False,True,False,False,False
114,194.3584930841606,-39.5253557870826,0.0,1.0,2.0,43.5253557870826,45.070533231562166,False,False,True,False,False,False
115,213.27490783566398,-74.96796753874773,0.0,1.0,2.0,78.96796753874773,80.51314498322729,False,False,True,False,False,False
116,172.2272862704899,-30.09387067026185,0.0,1.0,2.0,34.09387067026185,35.63904811474141,False,False,True,False,False,False
117,231.2242870487046,-44.68213069636772,0.0,1.0,2.0,48.68213069636771,50.227308140847285,False,False,True,False,False,False
118,236.21415389907014,-52.30234750233843,0.0,1.0,2.0,56.30234750233843,57.847524946817984,False,False,True,False,False,False
119,256.81172943215233,-28.00600688958437,0.0,1.0,2.0,32.00600688958437,33.55118433406393,False,False,True,False,False,False
120,158.6963084565142,-21.407309704683698,0.0,1.0,2.0,25.407309704683698,26.95248714916326,False,False,True,False,False,False
121,141.35606302931066,-27.621780034371547,0.0,1.0,2.0,31.621780034371547,33.16695747885111,False,False,True,False,False,False
122,244.81726376111794,-25.67742123486451,0.0,1.0,2.0,29.67742123486451,31.222598679344078,False,False,True,False,False,False
123,182.95076837703465,-40.582800995374484,0.0,1.0,2.0,44.582800995374484,46.127978439854054,False,False,True,False,False,False
124,201.28334109945138,-56.5462568388279,0.0,1.0,2.0,60.5462568388279,62.091434283307464,False,False,True,False,False,False
125,166.33313936530823,-43.62018618289525,0.0,1.0,2.0,47.62018618289525,49.165363627374816,False,False,True,False,False,False
126,189.27137293541915,-26.36127771819639,0.0,1.0,2.0,30.36127771819639,31.906455162675954,False,False,True,False,False,False
127,188.36188123184576,-51.83486005957171,0.0,1.0,2.0,55.83486005957171,57.38003750405128,False,False,True,False,False,False
128,214.55249945108466,-21.929909231015927,0.0,1.0,2.0,25.929909231015927,27.47508667549549,False,False,True,False,False,False
129,198.65710456736346,-47.75317973977075,0.0,1.0,2.0,51.75317973977075,53.29835718425031,False,False,True,False,False,False
130,172.82298375957748,-57.402671316111636,0.0,1.0,2.0,61.402671316111636,62.9478487605912,False,False,True,False,False,False
131,211.52664262985348,-35.32987439850188,0.0,1.0,2.0,39.32987439850188,40.87505184298144,False,False,True,False,False,False
132,133.86260402855652,-40.702331005374454,0.0,1.0,2.0,44.702331005374454,46.24750844985402,False,False,True,False,False,False
133,148.7155990614026,-12.850457309423454,0.0,1.0,2.0,16.850457309423454,18.395634753903018,False,False,True,False,False,False
134,187.559539251383,-8.882903341952101,0.0,1.0,2.0,12.882903341952101,14.428080786431664,False,False,True,False,False,False
135,191.1107991135725,-20.36406755510692,0.0,1.0,2.0,24.36406755510692,25.909244999586484,False,False,True,False,False,False
136,171.85294075648974,-37.013836492824645,0.0,1.0,2.0,41.013836492824645,42.55901393730421,False,False,True,False,False,False
137,199.8389592485686,-21.723507523393433,0.0,1.0,2.0,25.723507523393437,27.268684967872993,False,False,True,False,False,False
138,190.28233121140016,-37.93524959360526,0.0,1.0,2.0,41.93524959360526,43.48042703808483,False,False,True,False,False,False
139,191.92435927578788,-29.394332339109077,0.0,1.0,2.0,33.394332339109084,34.93950978358864,False,False,True,False,False,False
140,160.6416613195351,-32.00609269692873,0.0,1.0,2.0,36.00609269692873,37.5512701414083,False,False,True,False,False,False
141,171.35310729849553,-43.29946747361629,0.0,1.0,2.0,47.29946747361629,48.84464491809585,False,False,True,False,False,False
142,171.32378896333094,-33.74088774418796,0.0,1.0,2.0,37.74088774418796,39.28606518866752,False,False,True,False,False,False
143,208.1322265850336,-48.49002425321275,0.0,1.0,2.0,52.49002425321275,54.03520169769231,False,False,True,False,False,False
144,175.06307519438928,-28.89056618159327,0.0,1.0,2.0,32.89056618159327,34.435743626072835,False,False,True,False,False,False
145,195.08955755266763,-51.24243292149829,0.0,1.0,2.0,55.24243292149829,56.78761036597785,False,False,True,False,False,False
146,202.49870736681578,-38.40881855399046,0.0,1.0,2.0,42.40881855399046,43.95399599847002,False,False,True,False,False,False
147,153.39505126059782,-35.116941170646214,0.0,1.0,2.0,39.116941170646214,40.66211861512577,False,False,True,False,False,False
148,149.6898139200311,-39.60735293506053,0.0,1.0,2.0,43.60735293506053,45.1525303795401,False,False,True,False,False,False
149,269.3129462522864,-27.91960201118978,0.0,1.0,2.0,31.91960201118978,33.464779455669344,False,False,True,False,False,False
150,155.8806472845556,-41.38183142633866,0.0,1.0,2.0,45.38183142633866,46.92700887081821,False,False,True,False,False,False
151,181.9750760498115,-69.5035793378308,0.0,1.0,2.0,73.5035793378308,75.04875678231036,False,False,True,False,False,False
152,193.2399900408524,-40.55718647641228,0.0,1.0,2.0,44.55718647641227,46.10236392089184,False,False,True,False,False,False
153,221.755146953492,-35.84317162039745,0.0,1.0,2.0,39.84317162039745,41.38834906487701,False,False,True,False,False,False
154,186.97784515716057,-32.507650070387854,0.0,1.0,2.0,36.507650070387854,38.05282751486742,False,False,True,False,False,False
155,212.49723079518577,-27.88737600648065,0.0,1.0,2.0,31.88737600648065,33.432553450960214,False,False,True,False,False,False
156,184.43147396367425,-39.861319306136714,0.0,1.0,2.0,43.861319306136714,45.40649675061627,False,False,True,False,False,False
157,212.2023707984631,-46.059273568824835,0.0,1.0,2.0,50.059273568824835,51.6044510133044,False,False,True,False,False,False
158,165.9769784364823,-20.661170622870976,0.0,1.0,2.0,24.661170622870976,26.206348067350543,False,False,True,False,False,False
159,197.04289099368944,-49.88520387073042,0.0,1.0,2.0,53.88520387073042,55.43038131520999,False,False,True,False,False,False
160,185.12681909744663,-44.42938628298338,0.0,1.0,2.0,48.42938628298337,49.97456372746295,False,False,True,False,False,False
161,195.4772883539623,-42.253572276632546,0.0,1.0,2.0,46.25357227663254,47.79874972111211,False,False,True,False,False,False
162,186.47313261929014,-16.904408631017702,0.0,1.0,2.0,20.90440863101771,22.449586075497265,False,False,True,False,False,False
163,164.78307835038632,-13.790198191711923,0.0,1.0,2.0,17.790198191711923,19.335375636191486,False,False,True,False,False,False
164,166.68673289789882,-25.562807563350805,0.0,1.0,2.0,29.562807563350805,31.107985007830372,False,False,True,False,False,False
165,173.76292060090975,-32.92863926803797,0.0,1.0,2.0,36.92863926803797,38.47381671251754,False,False,True,False,False,False
166,172.8206139048898,-45.56384065706658,0.0,1.0,2.0,49.56384065706658,51.10901810154614,False,False,True,False,False,False
167,151.15393480845077,-22.431084631131164,0.0,1.0,2.0,26.431084631131164,27.976262075610727,False,False,True,False,False,False
168,179.20930745823853,-43.73461856882443,0.0,1.0,2.0,47.73461856882443,49.27979601330399,False,False,True,False,False,False
169,164.91369355767404,-44.41485486659803,0.0,1.0,2.0,48.41485486659802,49.96003231107758,False,False,True,False,False,False
170,300.55250284943196,-28.36117502772301,0.0,1.0,2.0,32.36117502772301,33.90635247220258,False,False,True,False,False,False
171,182.2446586472758,-22.77727185831833,0.0,1.0,2.0,26.77727185831833,28.322449302797892,False,False,True,False,False,False
172,194.69460104199123,-50.82001104604275,0.0,1.0,2.0,54.82001104604275,56.36518849052231,False,False,True,False,False,False
173,225.56978317981495,-39.61123432346963,0.0,1.0,2.0,43.61123432346963,45.156411767949194,False,False,True,False,False,False
174,173.16550333752542,-36.20426149841379,0.0,1.0,2.0,40.20426149841379,41.749438942893356,False,False,True,False,False,False
175,188.0280100384088,-22.78806159719214,0.0,1.0,2.0,26.78806159719214,28.333239041671707,False,False,True,False,False,False
176,194.55107564672647,-45.91521105399149,0.0,1.0,2.0,49.91521105399149,51.460388498471055,False,False,True,False,False,False
177,217.16008649150996,-23.95602397008821,0.0,1.0,2.0,27.95602397008821,29.501201414567774,False,False,True,False,False,False
178,179.69010404129577,-35.33428344849666,0.0,1.0,2.0,39.33428344849666,40.879460892976226,False,False,True,False,False,False
179,202.50257942745782,-32.09042848992674,0.0,1.0,2.0,36.09042848992675,37.63560593440631,False,False,True,False,False,False
180,208.2878219872233,-10.785190496607978,0.0,1.0,2.0,14.785190496607981,16.330367941087538,False,False,True,False,False,False
181,190.98691939394905,-41.852584807742886,0.0,1.0,2.0,45.852584807742886,47.39776225222244,False,False,True,False,False,False
182,191.0961501759558,-51.287796905098844,0.0,1.0,2.0,55.287796905098844,56.8329743495784,False,False,True,False,False,False
183,191.7124447752938,-31.733805030887527,0.0,1.0,2.0,35.73380503088754,37.278982475367094,False,False,True,False,False,False
184,221.14356932170963,-46.89238860535541,0.0,1.0,2.0,50.89238860535542,52.43756604983498,False,False,True,False,False,False
185,125.11457279123914,-39.314590441478636,0.0,1.0,2.0,43.314590441478636,44.8597678859582,False,False,True,False,False,False
186,243.19155448014433,-16.94425892185935,0.0,1.0,2.0,20.94425892185935,22.489436366338914,False,False,True,False,False,False
187,156.79595363293214,-33.518621525474344,0.0,1.0,2.0,37.518621525474344,39.063798969953915,False,False,True,False,False,False
188,192.1250189363649,-40.36266917022165,0.0,1.0,2.0,44.36266917022165,45.907846614701214,False,False,True,False,False,False
189,200.503789532347,-40.83441235093113,0.0,1.0,2.0,44.83441235093113,46.379589795410695,False,False,True,False,False,False
190,141.60554039710485,-28.570871554260275,0.0,1.0,2.0,32.57087155426028,34.11604899873984,False,False,True,False,False,False
191,194.4437528906239,-17.402989726539058,0.0,1.0,2.0,21.402989726539058,22.948167171018625,False,False,True,False,False,False
192,230.65382280740016,-40.23384527320663,0.0,1.0,2.0,44.23384527320663,45.779022717686196,False,False,True,False,False,False
193,178.1751024860914,-34.49643374236963,0.0,1.0,2.0,38.49643374236963,40.041611186849195,False,False,True,False,False,False
194,171.7000167168933,-32.65293438894338,0.0,1.0,2.0,36.65293438894338,38.19811183342295,False,False,True,False,False,False
195,174.56945503323587,-30.081986437841703,0.0,1.0,2.0,34.08198643784171,35.62716388232127,False,False,True,False,False,False
196,173.1820859082229,-25.337924569767463,0.0,1.0,2.0,29.337924569767463,30.88310201424703,False,False,True,False,False,False
197,188.0817919901515,-22.91067557821792,0.0,1.0,2.0,26.91067557821792,28.455853022697482,False,False,True,False,False,False
198,171.01900270196415,-22.163258656703825,0.0,1.0,2.0,26.163258656703825,27.708436101183388,False,False,True,False,False,False
199,222.84450782118986,-23.293964656550717,0.0,1.0,2.0,27.293964656550717,28.839142101030284,False,False,True,False,False,False
