"k1","k2","k3","n1","n2","n3","delta1","delta2","delta3","Q_low","Q_high","Q_mean","koide_error","integer_error_10_15_20","score"
12.38,16.2,20.06,9.41851278699581,12.3247097858911,15.2613381669738,1.75974044122682,1.13901909304616,2.03665629726879,0.764197530864197,0.619135802469136,0.691666666666667,0.108496324926153,5.47267951522588,0.323809340173336
6.76,8.78,12.38,5.14290358966815,6.67968839013112,9.41851278699581,4.97945444767726,5.30354933194093,1.75974044122682,0.769931662870159,0.70501138952164,0.7374715261959,0.110154333603958,14.3103753432099,0.547537919814834
14.82,22.32,24.76,11.2748271004263,16.9807112605611,18.8370255739916,1.8994793132656,2.31901513468904,2.73534815998619,0.663978494623656,0.554659498207885,0.609318996415771,0.112039421879473,2.62695845974855,0.519984398270942
16.2,24.76,27.46,12.3247097858911,18.8370255739916,20.8911438716401,1.13901909304616,2.73534815998619,1.87051231893349,0.654281098546042,0.554523424878837,0.604402261712439,0.11282512564298,4.57396745113534,0.385760186263336
8.78,14.82,22.32,6.67968839013112,11.2748271004263,16.9807112605611,5.30354933194093,1.8994793132656,2.31901513468904,0.592442645074224,0.753036437246964,0.672739541160594,0.11388126558591,5.83245118371776,0.598289948905642
10.26,18.6,24.76,7.80564953106438,14.1505927171343,18.8370255739916,2.17616350497894,1.93054374631475,2.73534815998619,0.551612903225806,0.665591397849462,0.608602150537634,0.115058787951789,2.62472402897007,0.50316807647577
10.26,18.6,26.08,7.80564953106438,14.1505927171343,19.8412611861753,2.17616350497894,1.93054374631475,3.52641783163119,0.551612903225806,0.701075268817204,0.626344086021505,0.120088802075212,2.35836060086616,0.554111541125926
12.38,20.06,22.32,9.41851278699581,15.2613381669738,16.9807112605611,1.75974044122682,2.03665629726879,2.31901513468904,0.617148554336989,0.556331006979063,0.586739780658026,0.120938005802119,3.08585960609149,0.425131749904642
6.76,12.38,16.2,5.14290358966815,9.41851278699581,12.3247097858911,4.97945444767726,1.75974044122682,1.13901909304616,0.546042003231018,0.654281098546042,0.60016155088853,0.121258862466354,10.6608848093853,0.392144513696658
10.26,14.82,16.2,7.80564953106438,11.2748271004263,12.3247097858911,2.17616350497894,1.8994793132656,1.13901909304616,0.692307692307692,0.546558704453441,0.619433198380567,0.12281443230719,8.80920921439782,0.277110472260389
