"k","n_eff","delta_chi2","amp","phase"
23.52,17.8936527261827,0.171956242577437,0.200606346458359,-2.36095384808613
23.54,17.9088684172764,0.178393014486062,0.204306749318202,-2.35976971216767
23.56,17.9240841083701,0.183776428666079,0.207353486529447,-2.35417015329377
23.58,17.9392997994638,0.188091221888158,0.209765865194089,-2.34425144561598
23.6,17.9545154905574,0.191358380232259,0.211576371420778,-2.33004272340411
23.62,17.9697311816511,0.193635060496547,0.212830889447077,-2.31151799421947
23.64,17.9849468727448,0.195014073394361,0.21358916674971,-2.28860791621966
23.66,18.0001625638385,0.195622925967427,0.213925427024374,-2.2612125052405
23.68,18.0153782549322,0.195622424945213,0.213929012270629,-2.22921595831228
23.7,18.0305939460259,0.195204847409514,0.213704899186352,-2.19250473404635
23.72,18.0458096371196,0.194591690033974,0.213373885753427,-2.15098981996899
23.74,18.0610253282133,0.194031013323638,0.213072187952411,-2.10463360789194
23.76,18.076241019307,0.193794402597973,0.212950138489597,-2.0534808449128
23.78,18.0914567104007,0.194173572871307,0.213169664210478,-1.99769164187645
23.8,18.1066724014944,0.195476650186549,0.213900270929885,-1.93757259697233
23.82,18.1218880925881,0.198024167249059,0.215313418811474,-1.87360015301264
23.84,18.1371037836818,0.202144816267094,0.217575444349799,-1.8064291734753
23.86,18.1523194747754,0.208171006615999,0.220839547315237,-1.7368804314188
23.88,18.1675351658691,0.216434279177179,0.225237720955992,-1.66590397335203
23.9,18.1827508569628,0.227260632831417,0.23087372235639,-1.59452082751987
23.92,18.1979665480565,0.240965821495649,0.237818130694572,-1.52375156784192
23.94,18.2131822391502,0.257850682160836,0.24610618970225,-1.45454430621912
23.96,18.2283979302439,0.278196555526961,0.25573857616018,-1.38771484369707
23.98,18.2436136213376,0.302260860953822,0.266684672587844,-1.32390788573875
24,18.2588293124313,0.33027288650095,0.278887536459548,-1.26358223727678
24.02,18.274045003525,0.362429852785453,0.292269639283179,-1.20701726345629
24.04,18.2892606946187,0.398893306250443,0.306738566069921,-1.15433443008866
24.06,18.3044763857124,0.439785893240185,0.322192115255727,-1.10552684303108
24.08,18.3196920768061,0.485188561096379,0.338522510768103,-1.06049072391562
24.1,18.3349077678998,0.535138226427932,0.355619658642669,-1.01905465423935
24.12,18.3501234589935,0.589625943895669,0.373373523346274,-0.981004342353251
24.14,18.3653391500871,0.648595601461409,0.391675769429309,-0.946102164037574
24.16,18.3805548411808,0.711943160260716,0.410420832532903,-0.914101681616397
24.18,18.3957705322745,0.779516449262474,0.429506571724337,-0.884757835624275
24.2,18.4109862233682,0.851115516889593,0.448834629389106,-0.857833668781679
24.22,18.4262019144619,0.926493533979396,0.468310596106972,-0.833104418584374
24.24,18.4414176055556,1.0053582350597,0.487844051674441,-0.810359701022462
24.26,18.4566332966493,1.0873738780619,0.507348531939299,-0.789404365705798
24.28,18.471848987743,1.17216369643137,0.526741454713928,-0.770058465331317
24.3,18.4870646788367,1.25931281222654,0.545944026161531,-0.75215666469741
24.32,18.5022803699304,1.34837157429132,0.564881140823776,-0.735547320376758
24.34,18.5174960610241,1.43885928196414,0.583481282992316,-0.720091390391309
24.36,18.5327117521178,1.53026825204591,0.601676433657052,-0.705661280322173
24.38,18.5479274432115,1.6220681848331,0.619401985183429,-0.692139694301945
24.4,18.5631431343052,1.71371078386335,0.636596664722673,-0.679418532673576
24.42,18.5783588253988,1.80463458351124,0.653202466809367,-0.66739785976812
24.44,18.5935745164925,1.89426993859797,0.669164595414769,-0.65598495291466
24.46,18.6087902075862,1.98204413061444,0.684431415739032,-0.645093435686517
24.48,18.6240058986799,2.06738654587866,0.698954416132854,-0.634642493216761
24.5,18.6392215897736,2.14973388184211,0.712688180668069,-0.62455616425452
24.52,18.6544372808673,2.22853533872097,0.725590372986071,-0.614762702824702
24.54,18.669652971961,2.3032577545859,0.737621732119473,-0.605194001439471
24.56,18.6848686630547,2.37339064293701,0.748746080998189,-0.595785067475072
24.58,18.7000843541484,2.43845109260047,0.758930348317376,-0.586473544357352
24.6,18.7153000452421,2.49798849050387,0.768144604369284,-0.577199269450988
24.62,18.7305157363358,2.55158902855027,0.776362111336221,-0.56790386092637
24.64,18.7457314274295,2.59887995646091,0.783559388422155,-0.558530326325838
24.66,18.7609471185232,2.63953354316254,0.789716292080733,-0.549022686031263
24.68,18.7761628096168,2.67327071012943,0.794816111492779,-0.539325605330817
24.7,18.7913785007105,2.6998643011392,0.798845679369376,-0.529384029288422
24.72,18.8065941918042,2.71914195424648,0.801795498118671,-0.519142815140348
24.74,18.8218098828979,2.73098854348865,0.803659881422837,-0.508546357494436
24.76,18.8370255739916,2.73534815998619,0.804437111330982,-0.497538202212765
24.78,18.8522412650853,2.73222560472459,0.804129611083886,-0.486060645553222
24.8,18.867456956179,2.72168736844026,0.802744134043501,-0.474054315978249
24.82,18.8826726472727,2.70386207768934,0.800291969294796,-0.461457737074336
24.84,18.8978883383664,2.67894039033871,0.796789164705083,-0.448206871350317
24.86,18.9131040294601,2.64717432836528,0.792256768444946,-0.434234646408225
24.88,18.9283197205538,2.60887604092477,0.786721090166082,-0.419470467253806
24.9,18.9435354116475,2.56441599610412,0.78021398315406,-0.403839721520842
24.92,18.9587511027412,2.51422060552756,0.772773148775322,-0.387263288359506
24.94,18.9739667938349,2.4587692919651,0.764442464344821,-0.369657066973233
24.96,18.9891824849285,2.39859101621369,0.755272335058047,-0.350931547627319
24.98,19.0043981760222,2.33426028569266,0.745320069730858,-0.33099145679334
25,19.0196138671159,2.26639267333098,0.734650278604887,-0.309735519362591
25.02,19.0348295582096,2.19563988133422,0.723335289189302,-0.287056394966428
25.04,19.0500452493033,2.12268439021244,0.711455572749131,-0.262840862674536
25.06,19.065260940397,2.04823373893959,0.699100169288392,-0.236970348721818
25.08,19.0804766314907,1.97301448721157,0.686367092338048,-0.209321914923802
25.1,19.0956923225844,1.89776591538134,0.673363686159869,-0.17976984963753
25.12,19.1109080136781,1.82323352169601,0.660206896792106,-0.148188025602865
25.14,19.1261237047718,1.75016237984585,0.647023404557959,-0.114453204709539
25.16,19.1413393958655,1.67929042248653,0.63394954949994,-0.0784494707661212
25.18,19.1565550869592,1.61134171823386,0.621130963664692,-0.040073946407226
