null_best_deltaD_add,null_best_k2,null_reference_deltaD_add
4.1365462608966155,19.25,3.9114784771188695
3.1728441194312396,18.0,1.1161423979977911
5.2513178938917235,18.39,0.3827296975911665
4.2203051052253215,22.77,3.505197330458298
4.601450062606894,23.32,0.7181098774016021
1.5809888191195185,18.41,0.6056468747278387
9.584420237353662,22.71,0.38239281337942543
13.870425562536951,18.2,4.477297871263261
4.362473116102542,21.69,0.018363604423239366
1.4513149631363262,24.0,0.1022648066911529
6.0175711580200115,21.17,2.9368918155808643
4.852856810241253,21.39,4.63006376884676
5.73280611591364,23.87,0.4918156500810156
2.9907415922456977,24.0,0.543704767413054
4.809028281396543,22.560000000000002,0.47353678029917745
3.5914743206124626,22.95,2.958591344416078
2.289438936953637,24.0,0.9870707278200257
6.6245313576184515,18.0,0.20561741641637354
3.176269033453856,20.07,1.2897868368307037
1.946291939721469,21.62,0.37403054812473613
2.4055315186390054,20.15,2.213485719011011
3.295703490895349,23.3,1.0092368239719605
3.4059711372427586,18.0,0.9855841797821157
4.253841506592153,19.69,4.071493173061441
4.746730164160208,24.0,1.4580250366623915
6.044656495519568,24.0,1.2508564630217762
7.499476910492007,21.56,1.1779544820712218
3.272571907881101,24.0,1.3995469162403609
8.38788949144444,22.67,4.751940455243606
3.6923674032682,24.0,0.8692570372357125
4.841451236124271,18.0,0.18986568606834453
4.1126650130773115,21.5,1.535570502879203
5.559699717442051,18.0,0.048863834476996715
4.637216587118047,21.96,1.320658241368065
3.4353633772150403,19.34,3.233624650427652
4.7250194433287085,21.34,1.5055835135249858
3.5207722942927546,18.6,0.7979976970522955
4.491077595845461,24.0,0.11404961147812998
7.103926508143189,19.23,6.722538012176628
4.848343172357424,22.16,1.172353633503711
7.287808158935867,23.73,6.248155107575272
6.2737985793994255,22.82,2.035271742288792
13.277512463009444,22.490000000000002,0.507132196367742
3.5423386495880678,19.35,3.4472798444216295
4.0895619528362275,19.16,3.806713252000449
4.2145951449012955,18.53,1.0767139453847179
7.87628468069709,18.0,1.6067071207652148
1.5754076417454002,24.0,0.841862145824468
6.193953631021117,20.55,0.3942132765721169
5.554432062018812,23.59,0.24894410595496197
5.995439093185247,20.94,1.6248052604145506
6.045893518738737,22.83,0.3309974121911452
2.5170275780134403,22.98,0.14206523344853395
4.3662995826361595,20.5,1.2210911598159555
7.0435276436818555,22.509999999999998,0.7242321066911686
3.448752671148714,19.67,3.3447364930243673
2.6537576846974957,23.98,1.1755536582591688
3.4235550455749966,18.09,0.8065173543295359
2.64103862955438,22.98,1.0552649646067778
5.327985804725362,20.39,2.843363094950181
