veto_label,region,active_intervals,delta_ell_A,well_rank,k,n_eff,deltaD,prominence,A2,phi2,bound_active,nearest_integer_n,distance_to_integer,distance_to_n10,distance_to_n15,distance_to_n20
tight,B_high_sideband_Kst_signal,"[[0.1, 8.5], [10.5, 12.8], [14.2, 19.0]]",4.931918184811636,4,14.48,11.365919008384154,98.17497253332635,10.109140037794305,0.07071067811865477,2.356194490192345,True,11.0,0.3659190083841537,1.3659190083841537,3.6340809916158463,8.634080991615846
tight,B_high_sideband_Kst_signal,"[[0.1, 8.5], [10.5, 12.8], [14.2, 19.0]]",4.931918184811636,5,19.700000000000003,15.463301413340321,86.86413412284128,3.399315061184552,0.07071067811865477,2.356194490192345,True,15.0,0.4633014133403215,5.4633014133403215,0.4633014133403215,4.5366985866596785
tight,B_high_sideband_Kst_signal,"[[0.1, 8.5], [10.5, 12.8], [14.2, 19.0]]",4.931918184811636,6,21.04,16.515119885110675,74.82330807791823,5.711266559541627,0.07019331747599614,-0.7780002199145226,True,17.0,0.48488011488932514,6.515119885110675,1.5151198851106749,3.484880114889325
tight,B_high_sideband_Kst_signal,"[[0.1, 8.5], [10.5, 12.8], [14.2, 19.0]]",4.931918184811636,7,30.38,23.84645162118167,37.837612394294865,35.53309821917742,0.050711206802254175,-0.344180178881589,False,24.0,0.1535483788183285,13.846451621181671,8.846451621181671,3.8464516211816715
tight,B_high_sideband_Kst_signal,"[[0.1, 8.5], [10.5, 12.8], [14.2, 19.0]]",4.931918184811636,8,28.46,22.339368437749517,24.659021273158487,7.535908319008968,0.04116649672142673,-1.6698901374333845,False,22.0,0.33936843774951697,12.339368437749517,7.339368437749517,2.339368437749517
tight,B_high_sideband_Kst_signal,"[[0.1, 8.5], [10.5, 12.8], [14.2, 19.0]]",4.931918184811636,9,8.36,6.562091361194165,9.35685264828453,9.285041117477704,0.041467125434127255,1.9819347438112975,False,7.0,0.4379086388058351,3.437908638805835,8.437908638805835,13.437908638805835
tight,B_high_sideband_Kst_signal,"[[0.1, 8.5], [10.5, 12.8], [14.2, 19.0]]",4.931918184811636,10,34.86,27.362979049190027,8.951981811072528,6.557240516096044,0.024870109241196346,-0.15621816965622706,False,27.0,0.3629790491900273,17.362979049190027,12.362979049190027,7.362979049190027
tight,B_high_sideband_Kst_signal,"[[0.1, 8.5], [10.5, 12.8], [14.2, 19.0]]",4.931918184811636,11,7.42,5.82424855263884,7.23771806702166,3.4389604889352086,0.06163416330475295,0.9462669663482817,True,6.0,0.17575144736115966,4.17575144736116,9.17575144736116,14.17575144736116
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,1,17.880000000000003,13.602827837761318,314.0346624460103,309.76396010938515,0.07071067811865477,0.7853981633974483,True,14.0,0.39717216223868235,3.6028278377613177,1.3971721622386823,6.397172162238682
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,2,15.94,12.126905801673121,289.23536170406305,72.67170062489595,0.07071067811865477,-0.7853981633974483,True,12.0,0.1269058016731215,2.1269058016731215,2.8730941983268785,7.8730941983268785
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,3,25.0,19.019613867115932,271.8143907417111,144.18594431594056,0.07071067811865477,0.7853981633974483,True,19.0,0.019613867115932493,9.019613867115932,4.0196138671159325,0.9803861328840675
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4,19.14,14.56141637666396,270.20507237627453,53.67160060579545,0.07071067811865477,-2.356194490192345,True,15.0,0.43858362333604006,4.56141637666396,0.43858362333604006,5.43858362333604
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,5,14.5,11.031376042927242,257.82470160794855,50.012544204634196,0.07071067811865477,2.356194490192345,True,11.0,0.031376042927242054,1.031376042927242,3.968623957072758,8.968623957072758
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,6,10.06,7.653492620127453,245.15208557694086,69.57632466272298,0.07071067811865477,-0.7853981633974483,True,8.0,0.34650737987254665,2.3465073798725467,7.346507379872547,12.346507379872547
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,7,26.26,19.97820240601858,244.02528901888854,54.02797369666905,0.07071067811865477,-2.356194490192345,True,20.0,0.02179759398142167,9.978202406018578,4.978202406018578,0.02179759398142167
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,8,13.719999999999999,10.437964090273224,234.80632127376202,48.24114718156443,0.07071067811865477,-2.356194490192345,True,10.0,0.43796409027322447,0.43796409027322447,4.5620359097267755,9.562035909726776
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,9,23.76,18.076241019306984,232.4894249732556,41.77435349645748,0.07071067811865477,-2.356194490192345,True,18.0,0.07624101930698401,8.076241019306984,3.076241019306984,1.923758980693016
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10,12.9,9.814120755431823,229.8106228987367,49.19557788559223,0.07071067811865477,-0.7853981633974483,True,10.0,0.18587924456817717,0.18587924456817717,5.185879244568177,10.185879244568177
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,11,11.42,8.68815961449856,226.2144276619706,49.27114984527452,0.07071067811865477,2.356194490192345,True,9.0,0.31184038550144066,1.3118403855014407,6.311840385501441,11.31184038550144
