veto_label,region,active_intervals,delta_ell_A,n1,n2,n3,k1,k2,k3,deltaD1,deltaD2,deltaD3,Q_low,Q_high,Q_mean,koide_error,integer_error_10_15_20,mean_deltaD,score
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,7.653492620127453,9.814120755431823,18.076241019306984,10.06,12.9,23.76,245.15208557694086,229.8106228987367,232.4894249732556,0.7798449612403101,0.9209302325581394,0.8503875968992247,0.2783150863723448,6.008351607457437,235.81737781631105,24.927933273684953
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10.437964090273224,11.031376042927242,14.56141637666396,13.719999999999999,14.5,19.14,234.80632127376202,257.82470160794855,270.20507237627453,0.9462068965517241,0.66,0.8031034482758621,0.2796197141988297,6.74684967114576,254.27869841932838,26.276046777178728
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,7.653492620127453,18.076241019306984,19.019613867115932,10.06,23.76,25.0,245.15208557694086,232.4894249732556,271.8143907417111,0.4234006734006735,0.5260942760942761,0.4747474747474748,0.28096074542705596,3.9913046315978655,249.8186337639692,27.690415816270324
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10.437964090273224,11.031376042927242,13.602827837761318,13.719999999999999,14.5,17.880000000000003,234.80632127376202,257.82470160794855,314.0346624460103,0.9462068965517241,0.6165517241379311,0.7813793103448277,0.28399691475234234,7.5409283467184745,268.88856177590696,26.928832148780703
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,9.814120755431823,10.437964090273224,12.126905801673121,12.9,13.719999999999999,15.94,229.8106228987367,234.80632127376202,289.23536170406305,0.9402332361516036,0.5809037900874636,0.7605685131195337,0.28669485335264816,9.101227114566816,251.28410195885394,24.063185636170953
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,11.031376042927242,18.076241019306984,6.14,14.5,23.76,204.9339602498917,257.82470160794855,232.4894249732556,0.42344827586206896,0.8193103448275862,0.6213793103448276,0.2871502709524621,6.917134610725789,231.74936227703196,23.390029945513735
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,12.126905801673121,14.56141637666396,6.14,15.94,19.14,204.9339602498917,289.23536170406305,270.20507237627453,0.38519447929736506,0.6003764115432872,0.49278544542032615,0.28917294165737906,8.138107187481022,254.79146477674308,24.824160171730124
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,11.031376042927242,12.126905801673121,19.97820240601858,14.5,15.94,26.26,257.82470160794855,289.23536170406305,244.02528901888854,0.9096612296110412,0.8237139272271016,0.8666875784190714,0.2893271499013958,3.0526843841915925,263.69511744363336,29.31134538211965
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,7.653492620127453,14.56141637666396,6.14,10.06,19.14,204.9339602498917,245.15208557694086,270.20507237627453,0.6103379721669979,0.9512922465208746,0.7808151093439363,0.2901458986981914,10.580420076962564,240.0970394010357,22.029772645459417
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,12.126905801673121,18.076241019306984,6.14,15.94,23.76,204.9339602498917,289.23536170406305,232.4894249732556,0.38519447929736506,0.7452948557089083,0.5652446675031366,0.2922481554681256,6.352278755116807,242.21958230907012,24.480784815702044
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,8.68815961449856,10.437964090273224,19.019613867115932,11.42,13.719999999999999,25.0,226.2144276619706,234.80632127376202,271.8143907417111,0.8323615160349855,0.9110787172011661,0.8717201166180758,0.29528297200087344,4.847087146753249,244.27837989248124,25.461986536438946
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,10.437964090273224,18.076241019306984,6.14,13.719999999999999,23.76,204.9339602498917,234.80632127376202,232.4894249732556,0.44752186588921283,0.8658892128279884,0.6567055393586005,0.29616560672500425,7.2738536383326675,224.0765688323031,21.91971615928954
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,9.814120755431823,11.031376042927242,19.019613867115932,12.9,14.5,25.0,229.8106228987367,257.82470160794855,271.8143907417111,0.8896551724137931,0.8620689655172413,0.8758620689655172,0.29648934566258117,4.092149090119329,253.1499050827988,26.830168141186565
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,7.653492620127453,10.437964090273224,19.97820240601858,10.06,13.719999999999999,26.26,245.15208557694086,234.80632127376202,244.02528901888854,0.7332361516034986,0.9569970845481051,0.8451166180758019,0.2978644790369704,5.13017969086233,241.32789862319714,24.804605490218307
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,7.653492620127453,19.019613867115932,19.97820240601858,10.06,25.0,26.26,245.15208557694086,271.8143907417111,244.02528901888854,0.4024000000000001,0.5252000000000001,0.4638000000000001,0.29974937679482966,4.65444600995762,253.66392177918019,26.26642183250982
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,12.126905801673121,13.602827837761318,6.14,15.94,17.880000000000003,204.9339602498917,289.23536170406305,314.0346624460103,0.38519447929736506,0.560853199498118,0.4730238393977415,0.30070431007334886,8.807633532353218,269.40132813332167,25.131855276159932
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10.437964090273224,11.031376042927242,12.126905801673121,13.719999999999999,14.5,15.94,234.80632127376202,257.82470160794855,289.23536170406305,0.9462068965517241,0.5496551724137931,0.7479310344827585,0.3030419606448602,8.827649795542925,260.62212819525786,24.169809846861302
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,12.126905801673121,19.019613867115932,6.14,15.94,25.0,204.9339602498917,289.23536170406305,271.8143907417111,0.38519447929736506,0.7841907151819321,0.5846925972396486,0.30502212090580855,6.132842223346585,255.32790423188862,25.133757888875408
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,9.814120755431823,10.437964090273224,11.031376042927242,12.9,13.719999999999999,14.5,229.8106228987367,234.80632127376202,257.82470160794855,0.9402332361516036,0.5284256559766765,0.7343294460641401,0.3065114108419894,10.063942488834943,240.81388192681575,21.542071505557224
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,11.031376042927242,19.019613867115932,6.14,14.5,25.0,204.9339602498917,257.82470160794855,271.8143907417111,0.42344827586206896,0.8620689655172413,0.6427586206896552,0.3119891729237848,6.716178941679186,244.85768419985047,23.367016297187355
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,18.076241019306984,19.019613867115932,19.97820240601858,23.76,25.0,26.26,232.4894249732556,271.8143907417111,244.02528901888854,0.9504000000000001,0.5252000000000001,0.7378000000000001,0.31704482683403346,9.021277059139177,249.44303491128508,22.30866832422018
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,9.814120755431823,18.076241019306984,6.14,12.9,23.76,204.9339602498917,229.8106228987367,232.4894249732556,0.475968992248062,0.9209302325581394,0.6984496124031008,0.31782945736434104,7.680502499803758,222.41133604062802,20.46881644840977
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10.437964090273224,11.031376042927242,18.076241019306984,13.719999999999999,14.5,23.76,234.80632127376202,257.82470160794855,232.4894249732556,0.9462068965517241,0.8193103448275862,0.8827586206896552,0.3185009146088676,4.432001497384418,241.7068159516554,24.00141583527381
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,12.126905801673121,19.97820240601858,6.14,15.94,26.26,204.9339602498917,289.23536170406305,244.02528901888854,0.38519447929736506,0.8237139272271016,0.6044542032622333,0.3223203907791072,6.054012875937306,246.0648703242811,23.276220782478532
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,7.653492620127453,9.814120755431823,19.019613867115932,10.06,12.9,25.0,245.15208557694086,229.8106228987367,271.8143907417111,0.7798449612403101,0.9689922480620153,0.8744186046511627,0.3228158662901098,5.775863346080022,248.92569973912956,23.674825733520088
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,13.602827837761318,18.076241019306984,6.14,17.880000000000003,23.76,204.9339602498917,314.0346624460103,232.4894249732556,0.34340044742729303,0.6644295302013422,0.5039149888143176,0.3232739601033205,5.835140543395976,250.4860158897192,23.76384689953585
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,13.602827837761318,19.019613867115932,6.14,17.880000000000003,25.0,204.9339602498917,314.0346624460103,271.8143907417111,0.34340044742729303,0.6991051454138701,0.5212527964205815,0.3248896788215217,5.595460080720604,263.59433781253773,25.05385964091828
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,9.814120755431823,11.031376042927242,19.97820240601858,12.9,14.5,26.26,229.8106228987367,257.82470160794855,244.02528901888854,0.8896551724137931,0.9055172413793103,0.8975862068965517,0.3267621011315364,3.973034399714713,243.88687117519126,23.999154139062423
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,10.437964090273224,19.019613867115932,6.14,13.719999999999999,25.0,204.9339602498917,234.80632127376202,271.8143907417111,0.44752186588921283,0.9110787172011661,0.6793002915451894,0.3282707634777557,7.083025843920078,237.18489075512161,21.606407538716997
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,13.602827837761318,19.97820240601858,6.14,17.880000000000003,26.26,204.9339602498917,314.0346624460103,244.02528901888854,0.34340044742729303,0.7343400447427293,0.5388702460850112,0.3302737267805971,5.508946512763564,254.3313039049302,23.916625485526193
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,8.68815961449856,10.437964090273224,19.97820240601858,11.42,13.719999999999999,26.26,226.2144276619706,234.80632127376202,244.02528901888854,0.8323615160349855,0.9569970845481051,0.8946793002915453,0.3342851098305166,4.746953967943291,235.01534598487373,22.289295092105867
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,8.68815961449856,9.814120755431823,18.076241019306984,11.42,12.9,23.76,226.2144276619706,229.8106228987367,232.4894249732556,0.8852713178294573,0.9209302325581394,0.9031007751937984,0.33531769182351945,5.684638717814229,229.50482517798764,21.24237865471509
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,9.814120755431823,10.437964090273224,18.076241019306984,12.9,13.719999999999999,23.76,229.8106228987367,234.80632127376202,232.4894249732556,0.9402332361516036,0.8658892128279884,0.903061224489796,0.33842028727420703,4.954550570031038,232.36878971525144,21.718445121532177
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,11.031376042927242,19.97820240601858,6.14,14.5,26.26,204.9339602498917,257.82470160794855,244.02528901888854,0.42344827586206896,0.9055172413793103,0.6644827586206896,0.3408882260597133,6.644274056825694,235.59465029224293,21.066697176650315
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10.437964090273224,11.031376042927242,19.019613867115932,13.719999999999999,14.5,25.0,234.80632127376202,257.82470160794855,271.8143907417111,0.9462068965517241,0.8620689655172413,0.9041379310344827,0.3410642146580026,4.111319207574628,254.8151378744739,24.14294406191907
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,14.56141637666396,19.019613867115932,6.14,19.14,25.0,204.9339602498917,270.20507237627453,271.8143907417111,0.32079414838035525,0.6530825496342737,0.4869383490073145,0.34613917308109543,5.435939574596252,248.98447445595912,22.60933333962424
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,14.56141637666396,19.97820240601858,6.14,19.14,26.26,204.9339602498917,270.20507237627453,244.02528901888854,0.32079414838035525,0.6859979101358412,0.5033960292580982,0.34641232062352995,5.346845539588149,239.72144054835158,21.798764903313067
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,14.56141637666396,18.076241019306984,6.14,19.14,23.76,204.9339602498917,270.20507237627453,232.4894249732556,0.32079414838035525,0.6206896551724138,0.47074190177638453,0.34891501041322004,5.682352567810918,235.8761525331406,21.167220999246158
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,13.602827837761318,14.56141637666396,6.14,17.880000000000003,19.14,204.9339602498917,314.0346624460103,270.20507237627453,0.34340044742729303,0.535234899328859,0.43931767337807603,0.34896326162915536,7.7412019979719835,263.05789835739216,22.561907436424146
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,9.814120755431823,19.019613867115932,6.14,12.9,25.0,204.9339602498917,229.8106228987367,271.8143907417111,0.475968992248062,0.9689922480620153,0.7224806201550387,0.35744420570866686,7.5000284668290504,235.51965796344652,19.940514728028973
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,10.437964090273224,19.97820240601858,6.14,13.719999999999999,26.26,204.9339602498917,234.80632127376202,244.02528901888854,0.44752186588921283,0.9569970845481051,0.702259475218659,0.3637529316101804,7.014882270657985,227.92185684751408,19.2378993976181
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,9.814120755431823,10.437964090273224,19.019613867115932,12.9,13.719999999999999,25.0,229.8106228987367,234.80632127376202,271.8143907417111,0.9402332361516036,0.9110787172011661,0.9256559766763848,0.3668459055056163,4.669890759402111,245.47711163806994,21.649645596025554
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10.437964090273224,11.031376042927242,19.97820240601858,13.719999999999999,14.5,26.26,234.80632127376202,257.82470160794855,244.02528901888854,0.9462068965517241,0.9055172413793103,0.9258620689655173,0.36768510598710813,3.9927764515589987,245.55210396686638,21.943256787151412
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,7.653492620127453,9.814120755431823,19.97820240601858,10.06,12.9,26.26,245.15208557694086,229.8106228987367,244.02528901888854,0.7798449612403101,1.0178294573643412,0.8988372093023256,0.36895071748565167,5.69209237083717,239.66266583152205,20.577570698853407
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,8.68815961449856,9.814120755431823,19.019613867115932,11.42,12.9,25.0,226.2144276619706,229.8106228987367,271.8143907417111,0.8852713178294573,0.9689922480620153,0.9271317829457364,0.3730800861424274,5.438329312006303,242.61314710080615,20.759970330388068
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,8.68815961449856,18.076241019306984,6.14,11.42,23.76,204.9339602498917,226.2144276619706,232.4894249732556,0.5376532399299474,1.040280210157618,0.7889667250437827,0.39526136183317473,8.481515440196743,221.2126042950393,17.013850646163185
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,9.814120755431823,10.437964090273224,19.97820240601858,12.9,13.719999999999999,26.26,229.8106228987367,234.80632127376202,244.02528901888854,0.9402332361516036,0.9569970845481051,0.9486151603498543,0.39891154343659635,4.565873177202935,236.21407773046244,19.498849996835933
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,9.814120755431823,19.97820240601858,6.14,12.9,26.26,204.9339602498917,229.8106228987367,244.02528901888854,0.475968992248062,1.0178294573643412,0.7468992248062016,0.39960093668464153,7.435707442388931,226.25662405583898,17.608957865475208
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,8.68815961449856,9.814120755431823,19.97820240601858,11.42,12.9,26.26,226.2144276619706,229.8106228987367,244.02528901888854,0.8852713178294573,1.0178294573643412,0.9515503875968992,0.41364634542152573,5.349275079053138,233.3501131931986,18.405215842055664
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,18.076241019306984,19.97820240601858,6.14,23.76,26.26,204.9339602498917,232.4894249732556,244.02528901888854,0.25841750841750843,0.5526094276094277,0.40551346801346805,0.4238825650961672,6.153020432147287,227.14955808067862,17.29303673623676
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,7.653492620127453,8.68815961449856,18.076241019306984,10.06,11.42,23.76,245.15208557694086,226.2144276619706,232.4894249732556,0.8809106830122593,1.040280210157618,0.9605954465849387,0.4306826887857877,7.003304545115851,234.61864607072235,17.356154534827017
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,18.076241019306984,19.019613867115932,6.14,23.76,25.0,204.9339602498917,232.4894249732556,271.8143907417111,0.25841750841750843,0.5260942760942761,0.39225589225589225,0.43177305636454777,6.230597264538127,236.41259198828615,17.70618797195956
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,19.019613867115932,19.97820240601858,6.14,25.0,26.26,204.9339602498917,271.8143907417111,244.02528901888854,0.2456,0.5252000000000001,0.3854000000000001,0.4441958526996346,6.674855599207059,240.25788000349712,17.443348273487207
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,8.68815961449856,19.019613867115932,6.14,11.42,25.0,204.9339602498917,226.2144276619706,271.8143907417111,0.5376532399299474,1.0945709281961469,0.8161120840630471,0.44693010786189,8.31843810556105,234.32092621785782,16.4402716137085
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,7.653492620127453,8.68815961449856,19.019613867115932,10.06,11.42,25.0,245.15208557694086,226.2144276619706,271.8143907417111,0.8809106830122593,1.0945709281961469,0.9877408056042031,0.4785421147349316,6.804894040717657,247.72696799354085,16.89265227090967
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,8.68815961449856,19.97820240601858,6.14,11.42,26.26,204.9339602498917,226.2144276619706,244.02528901888854,0.5376532399299474,1.1497373029772329,0.8436952714535901,0.5000017039409428,8.260492157347654,225.05789231025028,14.459074676521446
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,7.653492620127453,18.076241019306984,6.14,10.06,23.76,204.9339602498917,245.15208557694086,232.4894249732556,0.6103379721669979,1.180914512922465,0.8956262425447314,0.5173236600067352,9.277281163830843,227.52515693336272,13.99947034676987
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,7.653492620127453,8.68815961449856,19.97820240601858,10.06,11.42,26.26,245.15208557694086,226.2144276619706,244.02528901888854,0.8809106830122593,1.1497373029772329,1.015323992994746,0.5284484253031566,6.733936521155117,238.46393408593335,15.00273755762958
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,7.653492620127453,19.019613867115932,6.14,10.06,25.0,204.9339602498917,245.15208557694086,271.8143907417111,0.6103379721669979,1.2425447316103377,0.9264413518886678,0.5786263626100215,9.128431088994697,240.63347885618123,13.558521534537366
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4.671217165763673,7.653492620127453,19.97820240601858,6.14,10.06,26.26,204.9339602498917,245.15208557694086,244.02528901888854,0.6103379721669979,1.3051689860834987,0.9577534791252483,0.6409821633436544,9.075658230237458,231.3704449485737,11.992164252678103
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10.13365026839937,14.926592962912586,20.023849479299656,13.32,19.62,26.32,97.38763308913462,119.4724174850503,75.13095363252478,0.6788990825688073,0.6707441386340468,0.6748216106014271,0.012894098512409243,0.1543365964379194,97.3303347355699,71.5171697808009
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10.13365026839937,14.926592962912586,19.034829558209626,13.32,19.62,25.02,97.38763308913462,119.4724174850503,102.55029953203575,0.6788990825688073,0.6376146788990825,0.6582568807339448,0.031522214263131954,0.9771412226710127,106.47011670207355,52.387928205110825
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,6.999217903098664,10.13365026839937,13.085494340575764,9.2,13.32,17.200000000000003,92.27007036213763,97.38763308913462,162.54902540576404,0.6906906906906908,0.6456456456456457,0.6681681681681683,0.031922359798001954,8.971980908224387,117.40224295234543,29.05238002326584
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,6.999217903098664,10.13365026839937,14.028867188384712,9.2,13.32,18.439999999999998,92.27007036213763,97.38763308913462,140.81542682317195,0.6906906906906908,0.6921921921921922,0.6914414414414415,0.03505290549528165,8.266830103327502,110.1577100914814,27.93732371595483
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,6.999217903098664,11.168317262770477,14.926592962912586,9.2,14.68,19.62,92.27007036213763,142.92469529665254,119.4724174850503,0.6267029972752043,0.6682561307901907,0.6474795640326976,0.03999526556268972,7.030358792823763,118.22239438128015,31.46328574979224
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10.13365026839937,15.83953442853415,20.023849479299656,13.32,20.82,26.32,97.38763308913462,117.54791839329437,75.13095363252478,0.6397694524495677,0.6320845341018252,0.6359269932756965,0.04381077521994759,0.8504406202670776,96.68883503831792,41.89509614704736
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,11.168317262770477,15.83953442853415,20.023849479299656,14.68,20.82,26.32,142.92469529665254,117.54791839329437,75.13095363252478,0.7050912584053795,0.6320845341018252,0.6685878962536023,0.0516950011414936,1.4388718083430951,111.86785577415723,42.18097049820391
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,6.999217903098664,11.168317262770477,14.028867188384712,9.2,14.68,18.439999999999998,92.27007036213763,142.92469529665254,140.81542682317195,0.6267029972752043,0.6280653950953677,0.627384196185286,0.055562154729197386,7.703305319524535,125.33673082732071,29.047557538721367
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10.13365026839937,14.028867188384712,19.034829558209626,13.32,18.439999999999998,25.02,97.38763308913462,140.81542682317195,102.55029953203575,0.7223427331887202,0.678416485900217,0.7003796095444685,0.05690239569112399,1.3756872150837423,113.58445314811411,41.057366585989094
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,6.999217903098664,11.168317262770477,15.83953442853415,9.2,14.68,20.82,92.27007036213763,142.92469529665254,117.54791839329437,0.6267029972752043,0.7091280653950953,0.6679155313351498,0.05831007848738252,6.402808724553543,117.58089468402818,28.97184261092974
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,11.168317262770477,16.72204451196833,20.023849479299656,14.68,21.98,26.32,142.92469529665254,80.01957632606013,75.13095363252478,0.6678798908098271,0.5987261146496815,0.6333030027297544,0.06795138351199488,2.0810985861680398,99.35840841841248,30.86566639048683
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10.13365026839937,14.028867188384712,17.604554595402508,13.32,18.439999999999998,23.14,97.38763308913462,140.81542682317195,108.78327016476533,0.7223427331887202,0.6274403470715835,0.6748915401301518,0.0681067436627515,2.5882658322603342,115.66211002569064,34.52873385861744
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10.13365026839937,15.83953442853415,19.034829558209626,13.32,20.82,25.02,97.38763308913462,117.54791839329437,102.55029953203575,0.6397694524495677,0.600864553314121,0.6203170028818443,0.07108711735822297,1.2861704524063722,105.82861700482158,34.15235914233256
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,6.999217903098664,10.13365026839937,12.142121492766814,9.2,13.32,15.96,92.27007036213763,97.38763308913462,161.42149031458416,0.6906906906906908,0.5990990990990992,0.6448948948948949,0.07171143505260984,9.71762869931602,117.02639792195214,22.409435418384263
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,10.13365026839937,14.028867188384712,20.023849479299656,13.32,18.439999999999998,26.32,97.38763308913462,140.81542682317195,75.13095363252478,0.7223427331887202,0.7136659436008678,0.718004338394794,0.07286121338343103,0.9805764272619969,104.44467118161045,34.05795860544162
