mc,delta_chi2_vs_const,delta_chi2_vs_charm,p_local_rough_vs_const,p_local_rough_vs_charm,best_k,wct_aic_minus_charm_aic,wct_bic_minus_charm_bic,wct_preferred_over_charm_by_aic,wct_preferred_over_charm_by_bic,hit_delta_vs_const,hit_delta_vs_charm,hit_k_window,hit_delta_vs_charm_and_k
14,43.22328434639709,-3.6012781879862716,9.300689884916835e-09,1.0,2.0,7.601278187986271,9.146455632465837,False,False,True,False,False,False
15,39.55022235353023,-12.920551710008695,5.3619368389767885e-08,1.0,2.605194166822166,16.92055171000869,18.46572915448826,False,False,True,False,False,False
16,31.80994030449658,-10.757048814461818,2.0920575937166674e-06,1.0,2.0,14.757048814461818,16.30222625894138,False,False,True,False,False,False
17,46.07191516483718,-8.413510589017406,2.379425767529142e-09,1.0,2.0,12.413510589017406,13.95868803349697,False,False,True,False,False,False
18,32.27249611084151,-2.1152043677485093,1.6827990224621558e-06,1.0,2.0,6.115204367748511,7.660381812228074,False,False,True,False,False,False
19,57.972506117966184,2.9045017424855075,7.733036433421603e-12,0.23404289434829706,2.0,1.0954982575144925,2.6406757019940557,False,False,True,False,False,False
20,28.773449275275265,-3.560856545405553,8.691026194718177e-06,1.0,2.0,7.560856545405553,9.106033989885113,False,False,True,False,False,False
21,47.53295818731001,-11.136862069355718,1.1809011546404236e-09,1.0,2.0,15.136862069355718,16.682039513835285,False,False,True,False,False,False
22,53.52120638793797,2.574715156792495,6.628975146583116e-11,0.2759991264251547,2.0,1.4252848432075051,2.9704622876870683,False,False,True,False,False,False
23,66.46729417953716,-12.397886536600744,1.262323578998803e-13,1.0,2.0,16.397886536600744,17.943063981080307,False,False,True,False,False,False
24,43.49222695753378,-7.399708041218604,8.178809962622324e-09,1.0,2.0,11.399708041218602,12.944885485698169,False,False,True,False,False,False
25,40.39592556724936,-13.495130903210036,3.584514507437575e-08,1.0,2.0,17.495130903210036,19.040308347689603,False,False,True,False,False,False
26,40.46602472291771,-9.980342306976851,3.4667776760421987e-08,1.0,2.0,13.980342306976851,15.525519751456411,False,False,True,False,False,False
27,72.02813949086504,-12.084556271429879,8.43769498715119e-15,1.0,2.0,16.08455627142988,17.629733715909445,False,False,True,False,False,False
28,30.061371222116982,1.5726498015953947,4.7556323957698154e-06,0.4555157885797826,2.0,2.4273501984046035,3.9725276428841667,False,False,True,False,False,False
29,38.06310009832279,-4.830154996312974,1.0874702582874818e-07,1.0,2.0,8.830154996312974,10.375332440792533,False,False,True,False,False,False
30,13.612855150459595,-2.748609881315888,0.008638899017904933,1.0,2.0,6.74860988131589,8.29378732579545,False,False,True,False,False,False
31,40.88493326012147,-6.510544211417352,2.8393850382002483e-08,1.0,2.0,10.510544211417354,12.055721655896914,False,False,True,False,False,False
32,30.22687275368331,-4.507473717024595,4.400541768867505e-06,1.0,2.0,8.507473717024595,10.052651161504158,False,False,True,False,False,False
33,25.74712634225712,-2.3236225820681664,3.5585294827278346e-05,1.0,2.0,6.323622582068168,7.868800026547731,False,False,True,False,False,False
34,32.39726246831566,-5.263042151041422,1.586783680451731e-06,1.0,2.0,9.263042151041422,10.808219595520988,False,False,True,False,False,False
35,37.51498088118347,-7.958616691254896,1.4107731571844084e-07,1.0,2.0,11.958616691254896,13.50379413573446,False,False,True,False,False,False
36,48.60916112336924,2.2158141112445993,7.044560490498952e-10,0.33024943195642076,2.0,1.7841858887554025,3.3293633332349657,False,False,True,False,False,False
37,36.56165440009866,-4.497973199238025,2.2174982450273717e-07,1.0,2.0,8.497973199238025,10.043150643717588,False,False,True,False,False,False
38,53.32689015713766,-9.543487183493951,7.279798985848629e-11,1.0,2.0,13.543487183493951,15.088664627973515,False,False,True,False,False,False
39,79.9791647742086,-6.517486155793584,2.220446049250313e-16,1.0,2.0,10.517486155793584,12.062663600273147,False,False,True,False,False,False
40,42.600187430937524,-12.014448794535959,1.2525455339584823e-08,1.0,2.0,16.01444879453596,17.55962623901552,False,False,True,False,False,False
41,37.17407801924692,-11.879197194450814,1.6585184670070419e-07,1.0,2.0,15.87919719445081,17.424374638930374,False,False,True,False,False,False
42,34.73460743915152,-17.95996943781192,5.266489668809271e-07,1.0,2.0,21.95996943781192,23.505146882291484,False,False,True,False,False,False
43,40.78067043323359,-4.550348896189004,2.984059799260308e-08,1.0,2.0,8.550348896189004,10.09552634066857,False,False,True,False,False,False
44,44.84309775998439,-12.150419072294504,4.2860838211922214e-09,1.0,2.0,16.1504190722945,17.695596516774067,False,False,True,False,False,False
45,45.7476484622953,-6.961029281905876,2.7793698453848492e-09,1.0,2.0,10.961029281905876,12.506206726385443,False,False,True,False,False,False
46,33.167090310488724,1.9713462870756224,1.103987839701226e-06,0.3731879333221084,2.040110547186179,2.0286537129243776,3.5738311574039443,False,False,True,False,False,False
47,17.8561274141705,-28.460725243540033,0.0013166057675596532,1.0,23.38608809751563,32.46072524354003,34.005902688019596,False,False,True,False,False,False
48,40.99057811150558,0.3059437156169942,2.6999290247964325e-08,0.8581538718021746,2.0,3.6940562843830076,5.239233728862569,False,False,True,False,False,False
49,67.08201815892639,-8.837480896100029,9.370282327836321e-14,1.0,2.0,12.837480896100029,14.382658340579592,False,False,True,False,False,False
50,60.111686676791635,1.9832727015332718,2.7482460751571125e-12,0.3709691584226079,2.0,2.0167272984667264,3.5619047429462896,False,False,True,False,False,False
51,43.91605497784533,-6.198457925914223,6.6785841301708615e-09,1.0,2.0,10.198457925914223,11.74363537039379,False,False,True,False,False,False
52,35.650512937726575,-10.36406451898554,3.4145256433415483e-07,1.0,2.0,14.364064518985536,15.9092419634651,False,False,True,False,False,False
53,66.49379482038952,-4.777404996977854,1.2467804566540508e-13,1.0,2.0,8.777404996977857,10.32258244145742,False,False,True,False,False,False
54,52.28103114587089,-13.081157954328667,1.2048595454672295e-10,1.0,2.0,17.081157954328667,18.62633539880823,False,False,True,False,False,False
55,60.04667298863476,-3.18546673975359,2.8360647164049624e-12,1.0,2.0,7.18546673975359,8.730644184233155,False,False,True,False,False,False
56,29.830137305575047,-12.349857638247006,5.300007733022305e-06,1.0,2.0,16.349857638247002,17.895035082726565,False,False,True,False,False,False
57,36.61412450803291,-5.935150027593206,2.1630177338138878e-07,1.0,2.0,9.935150027593206,11.480327472072773,False,False,True,False,False,False
58,46.05192887532374,-3.791949613161062,2.4023237843451284e-09,1.0,2.0,7.791949613161064,9.337127057640625,False,False,True,False,False,False
59,31.665029057977517,-0.011418899306931962,2.2396249830247683e-06,1.0,2.0,4.011418899306932,5.556596343786495,False,False,True,False,False,False
60,45.869462974010574,-4.329481579092519,2.621810102354516e-09,1.0,2.0,8.32948157909252,9.874659023572086,False,False,True,False,False,False
61,33.108461608646884,-12.028686974746504,1.134934279778399e-06,1.0,2.0,16.028686974746506,17.57386441922607,False,False,True,False,False,False
62,44.37836131422283,-9.259939677226603,5.353609444647134e-09,1.0,2.0,13.259939677226603,14.805117121706164,False,False,True,False,False,False
63,53.71633531549261,-0.21170270977194505,6.033906707614278e-11,1.0,2.0,4.211702709771945,5.756880154251512,False,False,True,False,False,False
64,60.61581470857867,-18.888542218483913,2.153277556260491e-12,1.0,2.0,22.888542218483913,24.433719662963476,False,False,True,False,False,False
65,43.66842435265526,-9.607490533027129,7.518101252657061e-09,1.0,2.0,13.607490533027129,15.152667977506695,False,False,True,False,False,False
66,42.30040693254017,-19.090702704112147,1.4453101826461534e-08,1.0,2.0,23.090702704112147,24.63588014859171,False,False,True,False,False,False
67,40.664737937813726,-8.135927702943533,3.153576999537222e-08,1.0,2.0,12.135927702943533,13.681105147423093,False,False,True,False,False,False
68,34.86069060343165,-4.408576496973537,4.961702146921709e-07,1.0,2.0,8.408576496973538,9.953753941453101,False,False,True,False,False,False
69,49.94475473504937,-4.486447991217151,3.7080538639600036e-10,1.0,2.0,8.486447991217151,10.031625435696718,False,False,True,False,False,False
70,59.07837946753,-5.914833925821201,4.530598118890339e-12,1.0,2.0,9.914833925821199,11.460011370300766,False,False,True,False,False,False
71,48.703667922682484,-5.508154761547413,6.731971646800616e-10,1.0,2.0,9.508154761547413,11.053332206026973,False,False,True,False,False,False
72,28.057590839508997,-5.086180082794387,1.2142153925087662e-05,1.0,24.844875342100032,9.086180082794385,10.631357527273952,False,False,True,False,False,False
73,43.209019937961855,-9.727428660921692,9.364306774450881e-09,1.0,2.0,13.727428660921692,15.272606105401259,False,False,True,False,False,False
74,50.74848137825211,-7.058943224724173,2.519342512385947e-10,1.0,2.0,11.058943224724171,12.604120669203734,False,False,True,False,False,False
75,35.63690452392056,-13.176702773756835,3.4365954304504953e-07,1.0,2.0,17.17670277375683,18.721880218236397,False,False,True,False,False,False
76,86.02721786907794,-5.13209333778644,0.0,1.0,2.0,9.13209333778644,10.677270782266007,False,False,True,False,False,False
77,50.60281767781538,-5.883320611511964,2.7021951343186856e-10,1.0,2.0,9.883320611511966,11.428498055991525,False,False,True,False,False,False
78,32.97821384066916,3.9628332237142274,1.2068116272967444e-06,0.13787378526474448,2.0,0.037166776285772585,1.5823442207653358,False,False,True,False,False,False
79,22.921963799389445,-4.5443436364967695,0.00013125355314325127,1.0,2.0,8.54434363649677,10.089521080976333,False,False,True,False,False,False
80,48.69055642326745,-1.7204078912390202,6.774497629535858e-10,1.0,2.0,5.72040789123902,7.265585335718583,False,False,True,False,False,False
81,61.930249625130955,-9.745307730953954,1.1394218901727982e-12,1.0,2.0,13.745307730953954,15.290485175433517,False,False,True,False,False,False
82,35.76324925850693,-0.7006878534947258,3.2370429037253956e-07,1.0,2.0,4.700687853494726,6.245865297974287,False,False,True,False,False,False
83,59.82744879893869,-11.111064415937236,3.1534774791452946e-12,1.0,2.0,15.111064415937236,16.6562418604168,False,False,True,False,False,False
84,41.62185193369848,-4.801259728108992,1.9980382237605454e-08,1.0,20.027151396947595,8.801259728108988,10.346437172588551,False,False,True,False,False,False
85,40.01155395700472,-5.496534979583014,4.304673351107624e-08,1.0,2.0,9.496534979583014,11.041712424062581,False,False,True,False,False,False
86,56.87303721921617,-12.22595464634804,1.315414444036378e-11,1.0,2.0,16.225954646348043,17.7711320908276,False,False,True,False,False,False
87,55.97699286429703,-14.217283688012547,2.0275670031821846e-11,1.0,2.0,18.21728368801255,19.762461132492106,False,False,True,False,False,False
88,27.94326385963549,-10.609082422823285,1.2807562720484889e-05,1.0,2.0,14.609082422823285,16.154259867302848,False,False,True,False,False,False
89,47.769917732463796,-5.155791256350977,1.0539769057515969e-09,1.0,2.0,9.15579125635098,10.700968700830536,False,False,True,False,False,False
90,33.56930102557021,-7.129297746882081,9.131964969766315e-07,1.0,2.0,11.12929774688208,12.674475191361644,False,False,True,False,False,False
91,36.726459803453665,-16.252479444945877,2.0508239739758238e-07,1.0,25.0,20.252479444945884,21.79765688942544,False,False,True,False,False,False
92,20.78953563167372,-4.455981420861388,0.0003485902029308763,1.0,2.0,8.455981420861388,10.001158865340948,False,False,True,False,False,False
93,33.209758609316665,-15.935240603795044,1.081995855689577e-06,1.0,2.0,19.935240603795044,21.480418048274608,False,False,True,False,False,False
94,42.86351426631998,-4.483092273802882,1.1045094394646071e-08,1.0,2.0,8.483092273802882,10.028269718282445,False,False,True,False,False,False
95,76.93748034134592,-13.683254513087672,7.771561172376096e-16,1.0,2.0,17.68325451308767,19.22843195756724,False,False,True,False,False,False
96,50.805725440974854,-12.867637036608077,2.450912806040151e-10,1.0,2.0,16.867637036608077,18.412814481087644,False,False,True,False,False,False
97,47.484782594589646,-5.36791765072034,1.2085152878427152e-09,1.0,2.0,9.36791765072034,10.913095095199907,False,False,True,False,False,False
98,40.329498533075494,-9.389372518507045,3.699762041176058e-08,1.0,2.0,13.389372518507045,14.934549962986608,False,False,True,False,False,False
99,37.34571381514269,-8.33703806053617,1.5287931098839636e-07,1.0,2.0,12.33703806053617,13.882215505015736,False,False,True,False,False,False
100,47.69647331458225,-5.329710667889197,1.0917872161897435e-09,1.0,2.0,9.329710667889197,10.874888112368758,False,False,True,False,False,False
101,47.80315975670916,-4.963208621852938,1.0372959158289063e-09,1.0,2.0,8.963208621852939,10.508386066332502,False,False,True,False,False,False
102,33.92134328091174,-4.176894843083112,7.733862923409163e-07,1.0,2.0,8.176894843083112,9.722072287562675,False,False,True,False,False,False
103,42.12738511740461,-6.756601903068411,1.5697581678963957e-08,1.0,2.0,10.756601903068413,12.301779347547974,False,False,True,False,False,False
104,44.171069838923515,-12.174419176760619,5.911721889795274e-09,1.0,2.0,16.174419176760622,17.71959662124018,False,False,True,False,False,False
105,42.975609010815106,3.7127621117098393,1.0469167088800191e-08,0.1562370215563358,2.0972753902631855,0.2872378882901607,1.8324153327697275,False,False,True,False,False,False
106,47.9187149496091,-12.653030476787896,9.813335699604409e-10,1.0,2.0,16.653030476787897,18.19820792126746,False,False,True,False,False,False
107,43.07707223346867,-17.847086718517083,9.973746384339677e-09,1.0,2.0,21.847086718517087,23.392264162996646,False,False,True,False,False,False
108,35.07895856169217,-6.344546855705808,4.475055901398406e-07,1.0,2.0,10.344546855705808,11.889724300185371,False,False,True,False,False,False
109,39.28087628083131,0.227179847518995,6.095158522345656e-08,0.8926239247029455,2.0,3.772820152481003,5.317997596960566,False,False,True,False,False,False
110,30.55437117937778,-24.076851953039657,3.773826368402844e-06,1.0,24.54287156728076,28.076851953039657,29.62202939751922,False,False,True,False,False,False
111,66.6005398857998,-11.554022919640964,1.1834977442504169e-13,1.0,2.0,15.554022919640964,17.099200364120527,False,False,True,False,False,False
112,42.389171179613584,-6.309424921882318,1.3853371227945388e-08,1.0,2.0,10.309424921882318,11.854602366361881,False,False,True,False,False,False
113,32.43663307969196,-5.55132266436447,1.5576336060973972e-06,1.0,2.0,9.55132266436447,11.096500108844033,False,False,True,False,False,False
114,46.48942988072359,-8.41784613801429,1.9478955115559415e-09,1.0,2.0,12.41784613801429,13.963023582493854,False,False,True,False,False,False
115,54.19791119945167,-26.662629898172796,4.783695661814136e-11,1.0,2.0,30.662629898172796,32.20780734265235,False,False,True,False,False,False
116,35.87854030437024,-5.117684627402303,3.06504745140046e-07,1.0,2.0,9.117684627402305,10.662862071881868,False,False,True,False,False,False
117,62.93574465384937,-11.207096507677129,7.001066393286237e-13,1.0,2.0,15.207096507677132,16.752273952156692,False,False,True,False,False,False
118,66.55753043794118,-14.527514676118663,1.2090328738167955e-13,1.0,2.0,18.527514676118667,20.072692120598223,False,False,True,False,False,False
119,78.34485756518984,-3.008091208966345,4.440892098500626e-16,1.0,2.0,7.008091208966341,8.553268653445905,False,False,True,False,False,False
120,29.72177295220185,-2.3957814181189896,5.5760474902966095e-06,1.0,2.0,6.39578141811899,7.940958862598549,False,False,True,False,False,False
121,17.787167838663102,-7.7376459346573405,0.001358060824277918,1.0,17.041086565285003,11.73764593465734,13.282823379136907,False,False,True,False,False,False
122,69.64257069440234,-2.228766793601059,2.6978419498391304e-14,1.0,2.0,6.228766793601057,7.77394423808062,False,False,True,False,False,False
123,39.35864182345227,-9.2907234142298,5.873754538310294e-08,1.0,2.0,13.2907234142298,14.835900858709365,False,False,True,False,False,False
124,49.19755254266338,-15.78670989893665,5.310145656522991e-10,1.0,2.0,19.78670989893665,21.331887343416213,False,False,True,False,False,False
125,31.353182873835255,-10.804995588265417,2.5932843127352e-06,1.0,2.0,14.804995588265417,16.350173032744976,False,False,True,False,False,False
126,42.33058193587941,-2.456024129647667,1.4246374635540349e-08,1.0,2.0,6.456024129647666,8.00120157412723,False,False,True,False,False,False
127,41.21437554420952,-15.13056270900832,2.4266677001172354e-08,1.0,2.0,19.130562709008323,20.67574015348788,False,False,True,False,False,False
128,55.966356325159595,-0.7851543834741364,2.0380142018439074e-11,1.0,2.0,4.785154383474136,6.3303318279536995,False,False,True,False,False,False
129,46.48637931067175,-12.827646535320845,1.950746120193969e-09,1.0,2.0,16.827646535320845,18.37282397980041,False,False,True,False,False,False
130,36.460446710253116,-15.048464551938494,2.3264778470366565e-07,1.0,2.0,19.048464551938494,20.593641996418057,False,False,True,False,False,False
131,54.10115064632469,-10.027655730339852,5.012179560281993e-11,1.0,2.0,14.027655730339852,15.572833174819415,False,False,True,False,False,False
132,22.260192304440736,-4.907977268637175,0.00017787909100652755,1.0,2.0,8.907977268637175,10.453154713116739,False,False,True,False,False,False
133,25.39910849552044,1.8075158386705539,4.1817696276980065e-05,0.4050446709422205,2.0,2.192484161329446,3.7376616058090093,False,False,True,False,False,False
134,40.9595070706618,4.688339114446649,2.7402194402448288e-08,0.09592683080612552,2.0,-0.6883391144466486,0.8568383300329145,True,False,True,False,False,False
135,42.342186934960544,-0.6453739344926799,1.4167657380603771e-08,1.0,2.0,4.645373934492678,6.190551378972245,False,False,True,False,False,False
136,34.835601673820406,-8.003223910962555,5.020916303832834e-07,1.0,2.0,12.003223910962557,13.548401355442117,False,False,True,False,False,False
137,48.35870209639003,-2.099183317147613,7.944851443397738e-10,1.0,2.0,6.099183317147613,7.644360761627176,False,False,True,False,False,False
138,44.332581536265025,-6.90305162090095,5.4721593922835154e-09,1.0,2.0,10.903051620900946,12.44822906538051,False,False,True,False,False,False
139,44.53531170459982,-4.089101959241251,4.96629559698647e-09,1.0,2.0,8.089101959241251,9.634279403720818,False,False,True,False,False,False
140,31.291566498375733,-5.0146656154796325,2.669481436012866e-06,1.0,2.0,9.014665615479633,10.559843059959192,False,False,True,False,False,False
141,34.62434845135263,-9.993070150263959,5.548277516309597e-07,1.0,2.0,13.99307015026396,15.538247594743524,False,False,True,False,False,False
142,35.400431057952815,-5.48145525952949,3.8436220772819496e-07,1.0,2.0,9.48145525952949,11.026632704009053,False,False,True,False,False,False
143,52.33669033379489,-13.00068284965175,1.1729928139914136e-10,1.0,2.0,17.00068284965175,18.545860294131316,False,False,True,False,False,False
144,37.4790330931474,-3.717561805047742,1.435052805476289e-07,1.0,2.0,7.717561805047744,9.262739249527307,False,False,True,False,False,False
145,45.24357723909982,-14.529412755899926,3.5383013186063295e-09,1.0,2.0,18.529412755899926,20.07459020037949,False,False,True,False,False,False
146,47.87413773762219,-8.705418479708232,1.0025555940984532e-09,1.0,2.0,12.705418479708229,14.250595924187792,False,False,True,False,False,False
147,26.037193970580653,-7.109995604378291,3.1102816472339256e-05,1.0,2.0,11.109995604378291,12.655173048857854,False,False,True,False,False,False
148,24.45298707265276,-8.729589260837841,6.47956794388449e-05,1.0,2.0,12.729589260837841,14.274766705317404,False,False,True,False,False,False
149,82.95017727831544,-2.6048746437262693,0.0,1.0,2.0,6.604874643726269,8.150052088205832,False,False,True,False,False,False
150,26.953535959463817,-9.588747696013552,2.031354153730902e-05,1.0,2.0,13.588747696013552,15.133925140493112,False,False,True,False,False,False
151,38.1011801229083,-23.896450469312477,1.067974829682683e-07,1.0,2.0,27.896450469312477,29.44162791379204,False,False,True,False,False,False
152,44.237618926472344,-9.401891442404727,5.726490837076881e-09,1.0,2.0,13.401891442404727,14.947068886884292,False,False,True,False,False,False
153,58.16358924450522,-7.621265934394009,7.050804384789444e-12,1.0,2.0,11.62126593439401,13.166443378873574,False,False,True,False,False,False
154,40.747374283558344,-6.903791657477399,3.031793005536798e-08,1.0,2.0,10.903791657477399,12.448969101956962,False,False,True,False,False,False
155,63.63195327802005,-1.2668670270831228,4.996003610813204e-13,1.0,2.0,5.266867027083123,6.812044471562686,False,False,True,False,False,False
156,38.75480896601107,-10.359995168933214,7.827967707374484e-08,1.0,2.0,14.359995168933217,15.905172613412773,False,False,True,False,False,False
157,53.071044539646095,-12.137119433834496,8.234979365084882e-11,1.0,2.0,16.137119433834492,17.682296878314055,False,False,True,False,False,False
158,31.493403973842177,-1.2117643060574004,2.4278592782867037e-06,1.0,2.0,5.2117643060574,6.756941750536967,False,False,True,False,False,False
159,46.82446291192129,-13.141868379527983,1.6588401763328875e-09,1.0,2.0,17.141868379527978,18.687045824007544,False,False,True,False,False,False
160,40.29622833583941,-10.85005015630976,3.758865985137305e-08,1.0,2.0,14.85005015630976,16.395227600789326,False,False,True,False,False,False
161,45.21778904500346,-9.820322584329407,3.582263374823924e-09,1.0,2.0,13.820322584329404,15.365500028808967,False,False,True,False,False,False
162,41.293460448501904,2.0702686461614093,2.336852489293051e-08,0.3551786690275943,2.0,1.9297313538385907,3.474908798318154,False,False,True,False,False,False
163,31.08292665662195,2.235934194631124,2.9444362935615587e-06,0.32694376435766925,2.0468181858629997,1.764065805368876,3.3092432498484428,False,False,True,False,False,False
164,31.972279019652184,-2.96550240148299,1.9382175008297864e-06,1.0,2.0,6.96550240148299,8.510679845962557,False,False,True,False,False,False
165,35.99193896619583,-5.663493773182042,2.904766452926921e-07,1.0,2.0,9.663493773182042,11.208671217661603,False,False,True,False,False,False
166,38.232316901096766,-7.749616009947623,1.0034665898217554e-07,1.0,11.29609920237941,11.74961600994762,13.294793454427186,False,False,True,False,True,False
167,25.117227109139606,-1.6656397016119264,4.76517347460792e-05,1.0,2.0,5.665639701611926,7.210817146091493,False,False,True,False,False,False
168,37.732095244268216,-10.310930169286955,1.2725975850891302e-07,1.0,2.0,14.310930169286955,15.856107613766518,False,False,True,False,False,False
169,30.92048403286327,-10.93681171035669,3.1778867758402995e-06,1.0,2.0,14.93681171035669,16.481989154836256,False,False,True,False,False,False
170,104.80880168892237,-1.008871398197087,0.0,1.0,2.0,5.008871398197087,6.55404884267665,False,False,True,False,False,False
171,38.77871390025085,-1.1552871290803584,7.739498097958375e-08,1.0,2.0,5.15528712908036,6.70046457355992,False,False,True,False,False,False
172,46.881200512326515,-12.075670236260049,1.6143159031756227e-09,1.0,2.0,16.075670236260052,17.620847680739608,False,False,True,False,False,False
173,60.39090711000602,-8.99236593841712,2.400857290751901e-12,1.0,2.0,12.99236593841712,14.537543382896686,False,False,True,False,False,False
174,34.570682068704485,-7.3763264180752195,5.690819823156446e-07,1.0,2.0,11.37632641807522,12.92150386255478,False,False,True,False,False,False
175,41.20813150906412,-1.2960654111516074,2.4339039117471373e-08,1.0,2.0,5.296065411151606,6.841242855631169,False,False,True,False,False,False
176,46.93173787284378,-10.110376940524116,1.5756627114171806e-09,1.0,2.0,14.110376940524116,15.65555438500368,False,False,True,False,False,False
177,57.789227257872355,-0.8228514244970242,8.449352328909754e-12,1.0,2.0,4.822851424497021,6.368028868976587,False,False,True,False,False,False
178,37.82177513897324,-6.906885188217682,1.2195412668614125e-07,1.0,2.0,10.906885188217682,12.452062632697247,False,False,True,False,False,False
179,48.572325352297,-6.173065180136042,7.170286586699604e-10,1.0,2.0,10.173065180136042,11.718242624615606,False,False,True,False,False,False
180,51.49418515470995,5.213513769124798,1.7597723278584e-10,0.07377341190624953,2.0,-1.2135137691247984,0.33166367535476127,True,False,True,False,False,False
181,42.84548460779109,-10.25971907813635,1.1140635303164004e-08,1.0,2.0,14.25971907813635,15.804896522615913,False,False,True,False,False,False
182,45.419044869511836,-12.737451718682575,3.2531383142853088e-09,1.0,2.0,16.73745171868258,18.282629163162134,False,False,True,False,False,False
183,42.83509841456738,-5.442499458386987,1.1196046534323045e-08,1.0,2.0,9.442499458386987,10.987676902866554,False,False,True,False,False,False
184,57.65660883995074,-12.474329693267372,9.008571666413445e-12,1.0,2.0,16.47432969326737,18.019507137746935,False,False,True,False,False,False
185,14.358994003527954,-8.913151243584117,0.006233194328575498,1.0,2.0,12.913151243584117,14.45832868806368,False,False,True,False,False,False
186,68.75355175785842,1.8741453986156849,4.163336342344337e-14,0.3917729957880526,2.0,2.125854601384315,3.671032045863882,False,False,True,False,False,False
187,28.207447089919675,-5.85593162431638,1.1321780165052253e-05,1.0,2.0,9.85593162431638,11.401109068795947,False,False,True,False,False,False
188,43.59783528171249,-8.953944931876652,7.776149280047662e-09,1.0,2.0,12.953944931876652,14.499122376356214,False,False,True,False,False,False
189,47.119534775802705,-9.716145032376328,1.4399496039985138e-09,1.0,2.0,13.716145032376328,15.261322476855893,False,False,True,False,False,False
190,15.86346971150116,-11.336089387623637,0.0032079466899234133,1.0,19.37462238618477,15.336089387623637,16.8812668321032,False,False,True,False,False,False
191,50.926425826468915,-0.33519654172670243,2.3126489612224077e-10,1.0,2.0,4.335196541726702,5.880373986206266,False,False,True,False,False,False
192,66.02041601815435,-8.509501480149886,1.5687451337953462e-13,1.0,2.0,12.509501480149886,14.05467892462945,False,False,True,False,False,False
193,37.259286432954596,-7.215166718498049,1.5927996710463077e-07,1.0,2.0,11.215166718498049,12.760344162977614,False,False,True,False,False,False
194,34.353866552658246,-5.529365297087743,6.304828462644352e-07,1.0,2.0,9.529365297087743,11.074542741567306,False,False,True,False,False,False
195,36.85525340542925,-2.908207986616702,1.9293150776977797e-07,1.0,2.0,6.9082079866167,8.453385431096265,False,False,True,False,False,False
196,37.32140806310946,-2.287230197323961,1.5465297409367196e-07,1.0,2.0,6.287230197323961,7.8324076418035204,False,False,True,False,False,False
197,42.22567792493111,-2.092832052216181,1.49780420288792e-08,1.0,2.0,6.092832052216181,7.638009496695744,False,False,True,False,False,False
198,33.26747260619772,-1.5877446151601573,1.0529420069183004e-06,1.0,2.0,5.587744615160158,7.13292205963972,False,False,True,False,False,False
199,58.11667608534654,-1.380961426542994,7.2125638794773295e-12,1.0,2.0,5.380961426542996,6.926138871022559,False,False,True,False,False,False
