mc,delta_chi2_vs_const,delta_chi2_vs_charm,p_local_rough_vs_const,p_local_rough_vs_charm,best_k,wct_aic_minus_charm_aic,wct_bic_minus_charm_bic,wct_preferred_over_charm_by_aic,wct_preferred_over_charm_by_bic,hit_delta_vs_const,hit_delta_vs_charm,hit_k_window,hit_delta_vs_charm_and_k
15,153.21237871796896,-52.249054617882294,0.0,1.0,2.0,56.249054617882294,57.79423206236185,False,False,True,False,False,False
16,144.68600409968622,-39.926940600221315,0.0,1.0,2.0,43.926940600221315,45.47211804470087,False,False,True,False,False,False
17,177.33471617774038,-31.06899165886712,0.0,1.0,2.0,35.06899165886712,36.61416910334668,False,False,True,False,False,False
18,146.70629117834517,-14.572098044395002,0.0,1.0,2.0,18.572098044395002,20.11727548887457,False,False,True,False,False,False
19,197.83575902903917,-11.776570501333051,0.0,1.0,2.0,15.776570501333051,17.321747945812618,False,False,True,False,False,False
20,140.6531493340649,-22.545124313591252,0.0,1.0,2.0,26.545124313591252,28.090301758070815,False,False,True,False,False,False
21,174.2173674662787,-43.04229915840607,0.0,1.0,2.0,47.04229915840607,48.58747660288562,False,False,True,False,False,False
22,184.49555515409648,-7.262133713330568,0.0,1.0,2.0,11.262133713330568,12.80731115781013,False,False,True,False,False,False
23,214.371096378381,-40.334303311006266,0.0,1.0,2.0,44.334303311006266,45.87948075548583,False,False,True,False,False,False
24,167.8281524138557,-33.157845950041875,0.0,1.0,2.0,37.157845950041875,38.703023394521445,False,False,True,False,False,False
25,164.29473762236964,-43.92444369650243,0.0,1.0,2.0,47.92444369650242,49.46962114098199,False,False,True,False,False,False
26,164.33890709826466,-36.90229559233666,0.0,1.0,2.0,40.90229559233666,42.44747303681623,False,False,True,False,False,False
27,221.23494133253052,-40.38644039277854,0.0,1.0,2.0,44.38644039277854,45.931617837258095,False,False,True,False,False,False
28,141.774159707012,-12.539933865795852,0.0,1.0,2.0,16.539933865795852,18.085111310275416,False,False,True,False,False,False
29,159.22786664004025,-26.819051798849117,0.0,1.0,2.0,30.819051798849117,32.36422924332868,False,False,True,False,False,False
30,101.64168950722643,-21.07121155178635,0.0,1.0,2.0,25.07121155178635,26.61638899626592,False,False,True,False,False,False
31,163.98686487468817,-25.01596720586732,0.0,1.0,2.0,29.01596720586732,30.561144650346883,False,False,True,False,False,False
32,141.4234108454896,-26.950361187007353,0.0,1.0,2.0,30.950361187007353,32.495538631486916,False,False,True,False,False,False
33,132.23757522939687,-21.043954562912297,0.0,1.0,2.0,25.043954562912297,26.58913200739186,False,False,True,False,False,False
34,145.76302385737293,-28.39493263819583,0.0,1.0,2.0,32.394932638195826,33.940110082675396,False,False,True,False,False,False
35,155.93021340281865,-34.41377875550855,0.0,1.0,2.0,38.41377875550855,39.958956199988116,False,False,True,False,False,False
36,174.84677203237783,-16.479385808993207,0.0,1.0,2.0,20.479385808993207,22.02456325347277,False,False,True,False,False,False
37,151.77959872242295,-27.939333588530143,0.0,1.0,2.0,31.939333588530143,33.48451103300971,False,False,True,False,False,False
38,185.98302787402832,-39.46263023127454,0.0,1.0,2.0,43.46263023127454,45.007807675754094,False,False,True,False,False,False
39,230.59125442266108,-24.668492216255128,0.0,1.0,2.0,28.668492216255128,30.213669660734695,False,False,True,False,False,False
40,167.74178547731827,-41.18961335258107,0.0,1.0,2.0,45.18961335258107,46.73479079706063,False,False,True,False,False,False
41,157.709297085478,-40.07736820629674,0.0,1.0,2.0,44.07736820629674,45.622545650776296,False,False,True,False,False,False
42,152.5741298370501,-53.19683745268375,0.0,1.0,2.0,57.196837452683766,58.74201489716332,False,False,True,False,False,False
43,161.27333217504435,-26.128795715279463,0.0,1.0,2.0,30.128795715279463,31.67397315975903,False,False,True,False,False,False
44,171.64105912097563,-42.24683882228905,0.0,1.0,2.0,46.24683882228905,47.792016266768606,False,False,True,False,False,False
45,170.96303974694717,-32.97197344713051,0.0,1.0,2.0,36.97197344713051,38.517150891610065,False,False,True,False,False,False
46,148.1239476386474,-12.514648751827512,0.0,1.0,2.0,16.51464875182751,18.05982619630708,False,False,True,False,False,False
47,141.01034505152572,-52.05165186508823,0.0,1.0,2.0,56.05165186508823,57.596829309567795,False,False,True,False,False,False
48,165.52241159898804,-15.229219555105658,0.0,1.0,2.0,19.229219555105658,20.77439699958522,False,False,True,False,False,False
49,212.88321278999715,-36.239538102228735,0.0,1.0,2.0,40.239538102228735,41.7847155467083,False,False,True,False,False,False
50,195.13313708282126,-12.84395653633673,0.0,1.0,2.0,16.843956536336734,18.38913398081629,False,False,True,False,False,False
51,168.24917047144953,-30.95905420849029,0.0,1.0,2.0,34.959054208490286,36.50423165296986,False,False,True,False,False,False
52,154.36068427690202,-37.903426392848424,0.0,1.0,2.0,41.903426392848424,43.44860383732798,False,False,True,False,False,False
53,210.13921485095034,-28.124417711960035,0.0,1.0,2.0,32.12441771196003,33.6695951564396,False,False,True,False,False,False
54,181.25718609901506,-48.9627893814005,0.0,1.0,2.0,52.9627893814005,54.50796682588006,False,False,True,False,False,False
55,201.69024445194208,-24.130361797616295,0.0,1.0,2.0,28.130361797616292,29.67553924209586,False,False,True,False,False,False
56,143.33071142101196,-41.22539939445525,0.0,1.0,2.0,45.22539939445525,46.77057683893481,False,False,True,False,False,False
57,154.754735716501,-29.637265834735587,0.0,1.0,2.0,33.63726583473559,35.18244327921515,False,False,True,False,False,False
58,174.16035406205543,-23.399884664840798,0.0,1.0,2.0,27.399884664840798,28.94506210932036,False,False,True,False,False,False
59,142.97795584848055,-15.73661352017364,0.0,1.0,2.0,19.73661352017364,21.281790964653204,False,False,True,False,False,False
60,174.23741125026854,-25.603425109988535,0.0,1.0,2.0,29.603425109988535,31.1486025544681,False,False,True,False,False,False
61,147.6767721611681,-42.31344849852291,0.0,1.0,2.0,46.31344849852292,47.85862594300248,False,False,True,False,False,False
62,170.52609519978327,-35.80109517627657,0.0,1.0,2.0,39.80109517627657,41.34627262075613,False,False,True,False,False,False
63,186.42791637328594,-18.036822716842302,0.0,1.0,2.0,22.036822716842305,23.582000161321865,False,False,True,False,False,False
64,203.02442021689785,-52.244163979629406,0.0,1.0,2.0,56.244163979629406,57.78934142410896,False,False,True,False,False,False
65,170.46462413955106,-36.24790169211535,0.0,1.0,2.0,40.24790169211535,41.79307913659492,False,False,True,False,False,False
66,169.02905893686463,-53.414889076707695,0.0,1.0,2.0,57.414889076707695,58.96006652118725,False,False,True,False,False,False
67,164.84305449911585,-32.9778666482902,0.0,1.0,2.0,36.9778666482902,38.523044092769766,False,False,True,False,False,False
68,151.84510807751423,-23.419813686835255,0.0,1.0,2.0,27.419813686835255,28.96499113131482,False,False,True,False,False,False
69,179.60696501240182,-27.930394204126415,0.0,1.0,2.0,31.930394204126415,33.47557164860598,False,False,True,False,False,False
70,200.10623841887084,-28.411050162072343,0.0,1.0,2.0,32.41105016207234,33.956227606551906,False,False,True,False,False,False
71,178.54269411346814,-28.048831369153277,0.0,1.0,2.0,32.04883136915328,33.59400881363284,False,False,True,False,False,False
72,128.229684525913,-33.869843836458585,0.0,1.0,2.0,37.869843836458585,39.41502128093815,False,False,True,False,False,False
73,168.6710182623613,-37.47454508503532,0.0,1.0,2.0,41.47454508503532,43.01972252951489,False,False,True,False,False,False
74,184.50094673159418,-31.01857016683006,0.0,1.0,2.0,35.01857016683006,36.56374761130962,False,False,True,False,False,False
75,155.3360170689197,-42.75635976022102,0.0,1.0,2.0,46.75635976022102,48.30153720470058,False,False,True,False,False,False
76,247.95079730629226,-26.392444309489626,0.0,1.0,2.0,30.392444309489626,31.93762175396919,False,False,True,False,False,False
77,183.9723641623973,-28.950315839538078,0.0,1.0,2.0,32.95031583953808,34.49549328401764,False,False,True,False,False,False
78,148.8942167616771,-5.8978056624509705,0.0,1.0,2.0,9.89780566245097,11.442983106930534,False,False,True,False,False,False
79,122.46028838964622,-26.40711170597401,0.0,1.0,2.0,30.40711170597401,31.952289150453574,False,False,True,False,False,False
80,179.31698082983058,-20.03918026182151,0.0,1.0,2.0,24.03918026182151,25.584357706301077,False,False,True,False,False,False
81,204.9246114813563,-37.08385548380524,0.0,1.0,2.0,41.08385548380524,42.62903292828479,False,False,True,False,False,False
82,151.96054265101512,-19.322373966567426,0.0,1.0,2.0,23.32237396656743,24.86755141104699,False,False,True,False,False,False
83,201.20507374030598,-38.32957232548636,0.0,1.0,2.0,42.32957232548636,43.87474976996592,False,False,True,False,False,False
84,141.2937115528584,-51.760326988173034,0.0,1.0,2.0,55.760326988173034,57.30550443265259,False,False,True,False,False,False
85,161.46413648905175,-29.282720186315974,0.0,1.0,2.0,33.28272018631597,34.82789763079554,False,False,True,False,False,False
86,193.52295014782544,-43.65226323450608,0.0,1.0,2.0,47.65226323450608,49.19744067898564,False,False,True,False,False,False
87,193.69738697291163,-45.56365743180339,0.0,1.0,2.0,49.56365743180339,51.10883487628295,False,False,True,False,False,False
88,138.66333723111444,-38.03454953906804,0.0,1.0,2.0,42.03454953906804,43.57972698354761,False,False,True,False,False,False
89,177.96426384898552,-27.932877866745162,0.0,1.0,2.0,31.932877866745162,33.47805531122473,False,False,True,False,False,False
90,148.01518893372915,-32.079376345600295,0.0,1.0,2.0,36.079376345600295,37.62455379007986,False,False,True,False,False,False
91,163.7454569327925,-34.75430608778895,0.0,1.0,2.0,38.75430608778895,40.29948353226851,False,False,True,False,False,False
92,117.25459417264271,-27.38979564024723,0.0,1.0,2.0,31.38979564024723,32.93497308472679,False,False,True,False,False,False
93,149.8330983009759,-48.899304137792264,0.0,1.0,2.0,52.899304137792264,54.44448158227182,False,False,True,False,False,False
94,168.58870602077477,-26.61378104334811,0.0,1.0,2.0,30.61378104334811,32.158958487827675,False,False,True,False,False,False
95,221.81677367089443,-48.90195539954121,0.0,1.0,2.0,52.90195539954121,54.44713284402077,False,False,True,False,False,False
96,181.84855830008203,-43.40519306262615,0.0,1.0,2.0,47.40519306262614,48.95037050710571,False,False,True,False,False,False
97,178.80389811421432,-27.392642196342727,0.0,1.0,2.0,31.392642196342727,32.93781964082229,False,False,True,False,False,False
98,162.17918417393128,-37.67606395210397,0.0,1.0,2.0,41.67606395210397,43.22124139658354,False,False,True,False,False,False
99,153.458201366403,-36.71136683914793,0.0,1.0,2.0,40.71136683914793,42.25654428362749,False,False,True,False,False,False
100,171.2828359877845,-29.34966192501654,0.0,1.0,2.0,33.34966192501654,34.894839369496104,False,False,True,False,False,False
101,177.21331636679253,-26.483943326367687,0.0,1.0,2.0,30.48394332636769,32.02912077084725,False,False,True,False,False,False
102,151.65242583853853,-22.644365668437235,0.0,1.0,2.0,26.644365668437235,28.1895431129168,False,False,True,False,False,False
103,167.58261524352108,-30.72243600801231,0.0,1.0,2.0,34.72243600801231,36.26761345249187,False,False,True,False,False,False
104,169.87035842270745,-42.43254133164773,0.0,1.0,2.0,46.43254133164773,47.97771877612728,False,False,True,False,False,False
105,165.57002836054366,-9.374392711459603,0.0,1.0,2.0,13.374392711459603,14.91957015593917,False,False,True,False,False,False
106,179.5256193978891,-41.18287017490465,0.0,1.0,2.0,45.18287017490465,46.72804761938421,False,False,True,False,False,False
107,168.39277790600156,-53.28708843314959,0.0,1.0,2.0,57.28708843314959,58.83226587762915,False,False,True,False,False,False
108,148.37526936374474,-32.914396572155425,0.0,1.0,2.0,36.914396572155425,38.45957401663498,False,False,True,False,False,False
109,161.1142245332264,-10.486578560337108,0.0,1.0,2.0,14.486578560337104,16.03175600481667,False,False,True,False,False,False
110,166.41003849322732,-38.06745624590626,0.0,1.0,2.0,42.06745624590625,43.61263369038582,False,False,True,False,False,False
111,211.79319138062607,-41.231099640629964,0.0,1.0,2.0,45.231099640629964,46.77627708510952,False,False,True,False,False,False
112,167.1293616505571,-30.287889398043156,0.0,1.0,2.0,34.287889398043156,35.83306684252272,False,False,True,False,False,False
113,142.0417188342463,-31.165812877059835,0.0,1.0,2.0,35.165812877059835,36.7109903215394,False,False,True,False,False,False
114,171.43042256554128,-35.2710473430101,0.0,1.0,2.0,39.2710473430101,40.816224787489666,False,False,True,False,False,False
115,189.25282667510774,-68.79887670589025,0.0,1.0,2.0,72.79887670589025,74.34405415036981,False,False,True,False,False,False
116,150.69374825078455,-26.413169721518567,0.0,1.0,2.0,30.413169721518567,31.958347165998134,False,False,True,False,False,False
117,206.30917288872632,-40.1838807158279,0.0,1.0,2.0,44.1838807158279,45.72905816030745,False,False,True,False,False,False
118,210.8746846117773,-47.42278848599627,0.0,1.0,2.0,51.42278848599627,52.96796593047583,False,False,True,False,False,False
119,230.29156002305763,-24.450846439650515,0.0,1.0,2.0,28.450846439650515,29.996023884130082,False,False,True,False,False,False
120,138.06148272150196,-18.316619938353192,0.0,1.0,2.0,22.316619938353192,23.861797382832755,False,False,True,False,False,False
121,122.38924383164232,-23.631528656449742,0.0,1.0,2.0,27.631528656449742,29.17670610092931,False,False,True,False,False,False
122,219.75866021246316,-21.479872036083744,0.0,1.0,2.0,25.479872036083744,27.02504948056331,False,False,True,False,False,False
123,160.73917491068192,-36.291310873688985,0.0,1.0,2.0,40.291310873688985,41.836488318168556,False,False,True,False,False,False
124,177.89842099588066,-51.47249010924712,0.0,1.0,2.0,55.47249010924712,57.01766755372668,False,False,True,False,False,False
125,145.35550383960776,-39.12352818710025,0.0,1.0,2.0,43.12352818710025,44.66870563157981,False,False,True,False,False,False
126,167.6399629640981,-22.20607417886758,0.0,1.0,2.0,26.20607417886758,27.751251623347144,False,False,True,False,False,False
127,166.28399300947837,-46.65586702544894,0.0,1.0,2.0,50.65586702544894,52.2010444699285,False,False,True,False,False,False
128,190.28688616580155,-18.864970693584734,0.0,1.0,2.0,22.864970693584734,24.4101481380643,False,False,True,False,False,False
129,175.59848934972644,-43.15821917983262,0.0,1.0,2.0,47.15821917983262,48.703396624312184,False,False,True,False,False,False
130,151.19925866361092,-52.18517472361913,0.0,1.0,2.0,56.18517472361913,57.73035216809868,False,False,True,False,False,False
131,187.61414664908364,-31.381135275377076,0.0,1.0,2.0,35.381135275377076,36.92631271985664,False,False,True,False,False,False
132,115.11049752266561,-36.24589926902779,0.0,1.0,2.0,40.24589926902779,41.79107671350735,False,False,True,False,False,False
133,128.69247915992014,-10.422818362344753,0.0,1.0,2.0,14.422818362344753,15.96799580682432,False,False,True,False,False,False
134,165.51245635584772,-6.186738319188088,0.0,1.0,2.0,10.186738319188088,11.73191576366765,False,False,True,False,False,False
135,168.51044113916558,-17.231899034633514,0.0,1.0,2.0,21.23189903463352,22.777076479113077,False,False,True,False,False,False
136,151.25729182771826,-32.58817018095043,0.0,1.0,2.0,36.58817018095043,38.13334762542999,False,False,True,False,False,False
137,176.57870675742686,-18.577790011725455,0.0,1.0,2.0,22.577790011725455,24.122967456205018,False,False,True,False,False,False
138,167.5256415261917,-33.86979948015064,0.0,1.0,2.0,37.86979948015064,39.414976924630196,False,False,True,False,False,False
139,169.12246498559705,-25.77777992479527,0.0,1.0,2.0,29.77777992479527,31.322957369274825,False,False,True,False,False,False
140,139.85059469495826,-28.205925721075022,0.0,1.0,2.0,32.20592572107502,33.75110316555459,False,False,True,False,False,False
141,149.936526311617,-38.75470860665618,0.0,1.0,2.0,42.75470860665618,44.29988605113574,False,False,True,False,False,False
142,149.7997555251827,-29.873101777816295,0.0,1.0,2.0,33.873101777816295,35.418279222295865,False,False,True,False,False,False
143,184.48591647754682,-43.63242687993978,0.0,1.0,2.0,47.63242687993978,49.177604324419335,False,False,True,False,False,False
144,153.3357530276789,-25.29069545436549,0.0,1.0,2.0,29.29069545436549,30.835872898845054,False,False,True,False,False,False
145,172.12810612338214,-46.31808257658254,0.0,1.0,2.0,50.31808257658254,51.86326002106211,False,False,True,False,False,False
146,179.49352379602186,-33.97079312682342,0.0,1.0,2.0,37.97079312682342,39.51597057130298,False,False,True,False,False,False
147,133.24593685419356,-31.302694490543118,0.0,1.0,2.0,35.30269449054312,36.847871935022674,False,False,True,False,False,False
148,130.36094413603837,-34.692958802896506,0.0,1.0,2.0,38.692958802896506,40.238136247376076,False,False,True,False,False,False
149,242.6258005446614,-23.95627799611883,0.0,1.0,2.0,27.95627799611883,29.501455440598395,False,False,True,False,False,False
150,135.49560949335088,-37.04244807379756,0.0,1.0,2.0,41.04244807379756,42.58762551827712,False,False,True,False,False,False
151,160.82496573513805,-62.80202134090615,0.0,1.0,2.0,66.80202134090615,68.34719878538571,False,False,True,False,False,False
152,170.39244541987628,-36.26428728115144,0.0,1.0,2.0,40.26428728115144,41.809464725631,False,False,True,False,False,False
153,197.4026015314185,-31.637528746115397,0.0,1.0,2.0,35.63752874611539,37.18270619059496,False,False,True,False,False,False
154,164.75738442920235,-28.42430559917303,0.0,1.0,2.0,32.42430559917303,33.9694830436526,False,False,True,False,False,False
155,189.1314167007078,-23.999519012586504,0.0,1.0,2.0,27.999519012586504,29.544696457066067,False,False,True,False,False,False
156,162.2818621726664,-35.448460772917194,0.0,1.0,2.0,39.448460772917194,40.99363821739675,False,False,True,False,False,False
157,188.40001359683393,-41.53782691038684,0.0,1.0,2.0,45.53782691038684,47.083004354866404,False,False,True,False,False,False
158,144.93617730407072,-17.52663188748297,0.0,1.0,2.0,21.52663188748297,23.071809331962534,False,False,True,False,False,False
159,173.92850048251432,-45.08819042780091,0.0,1.0,2.0,49.08819042780091,50.63336787228048,False,False,True,False,False,False
160,163.70133405762084,-39.090204684593495,0.0,1.0,2.0,43.090204684593495,44.63538212907306,False,False,True,False,False,False
161,172.54366568905465,-37.94335675802167,0.0,1.0,2.0,41.94335675802167,43.48853420250123,False,False,True,False,False,False
162,165.12692685055853,-13.175262668549664,0.0,1.0,2.0,17.175262668549667,18.720440113029227,False,False,True,False,False,False
163,143.82062135023818,-11.19844007283562,0.0,1.0,2.0,15.19844007283562,16.743617517315187,False,False,True,False,False,False
164,145.56555517153635,-22.143569416672083,0.0,1.0,2.0,26.143569416672083,27.68874686115165,False,False,True,False,False,False
165,152.13414646248197,-29.06031581954845,0.0,1.0,2.0,33.06031581954845,34.60549326402801,False,False,True,False,False,False
166,152.38052399817894,-39.889330511132115,0.0,1.0,2.0,43.889330511132115,45.43450795561168,False,False,True,False,False,False
167,131.16164081931873,-19.274144612753503,0.0,1.0,2.0,23.274144612753503,24.819322057233066,False,False,True,False,False,False
168,157.22995909691704,-39.37339638428279,0.0,1.0,2.0,43.37339638428279,44.91857382876236,False,False,True,False,False,False
169,143.90868515187563,-39.885590998483934,0.0,1.0,2.0,43.885590998483934,45.4307684429635,False,False,True,False,False,False
170,271.79478986045575,-24.743754665517184,0.0,1.0,2.0,28.743754665517184,30.28893210999675,False,False,True,False,False,False
171,160.22632915843195,-19.54486266652429,0.0,1.0,2.0,23.54486266652429,25.09004011100385,False,False,True,False,False,False
172,171.6585969401528,-46.07840836315317,0.0,1.0,2.0,50.07840836315317,51.62358580763273,False,False,True,False,False,False
173,200.8070680029179,-35.3975593666655,0.0,1.0,2.0,39.3975593666655,40.94273681114506,False,False,True,False,False,False
174,151.73055181425548,-32.06506435808509,0.0,1.0,2.0,36.06506435808509,37.61024180256465,False,False,True,False,False,False
175,165.8919443337594,-19.32961744843857,0.0,1.0,2.0,23.32961744843857,24.874794892918132,False,False,True,False,False,False
176,171.5483259872878,-41.36668931072769,0.0,1.0,2.0,45.36668931072769,46.91186675520726,False,False,True,False,False,False
177,192.84835305261197,-20.656787628647162,0.0,1.0,2.0,24.656787628647162,26.20196507312673,False,False,True,False,False,False
178,157.77379717395593,-31.273297445299107,0.0,1.0,2.0,35.27329744529911,36.81847488977867,False,False,True,False,False,False
179,179.1565575875449,-28.214561566101708,0.0,1.0,2.0,32.21456156610171,33.759739010581264,False,False,True,False,False,False
180,184.88719630318224,-8.04031345338003,0.0,1.0,2.0,12.04031345338003,13.585490897859593,False,False,True,False,False,False
181,169.06087527094576,-37.074317260620624,0.0,1.0,2.0,41.074317260620624,42.61949470510019,False,False,True,False,False,False
182,168.3652595027803,-46.34509226730337,0.0,1.0,2.0,50.34509226730337,51.89026971178293,False,False,True,False,False,False
183,169.5089844142131,-27.577021636692944,0.0,1.0,2.0,31.577021636692944,33.122199081172504,False,False,True,False,False,False
184,196.79232407102398,-42.22387173650678,0.0,1.0,2.0,46.223871736506794,47.76904918098635,False,False,True,False,False,False
185,107.30489986598681,-34.59568560344818,0.0,1.0,2.0,38.59568560344818,40.140863047927745,False,False,True,False,False,False
186,217.99643142599723,-13.444791586357258,0.0,1.0,2.0,17.44479158635726,18.989969030836825,False,False,True,False,False,False
187,136.3294406984065,-29.577229519530306,0.0,1.0,2.0,33.577229519530306,35.12240696400987,False,False,True,False,False,False
188,170.3803644381783,-35.24021957330714,0.0,1.0,2.0,39.24021957330714,40.7853970177867,False,False,True,False,False,False
189,177.39948342356166,-36.435869759323204,0.0,1.0,2.0,40.435869759323204,41.981047203802774,False,False,True,False,False,False
190,122.18316941836014,-24.9324703986008,0.0,1.0,2.0,28.9324703986008,30.477647843080362,False,False,True,False,False,False
191,171.8161154208186,-14.512691210673664,0.0,1.0,2.0,18.512691210673665,20.057868655153225,False,False,True,False,False,False
192,205.64760658521922,-35.94162721184996,0.0,1.0,2.0,39.94162721184996,41.486804656329525,False,False,True,False,False,False
193,156.2643118545492,-30.52896376541532,0.0,1.0,2.0,34.52896376541532,36.07414120989488,False,False,True,False,False,False
194,150.25083495044277,-28.80795113313846,0.0,1.0,2.0,32.80795113313846,34.35312857761802,False,False,True,False,False,False
195,154.58145434827432,-24.85577523582729,0.0,1.0,2.0,28.85577523582729,30.400952680306858,False,False,True,False,False,False
196,151.59909352085918,-21.959558769135924,0.0,1.0,2.0,25.959558769135924,27.504736213615487,False,False,True,False,False,False
197,165.52833072786882,-19.68895682412194,0.0,1.0,2.0,23.68895682412194,25.234134268601508,False,False,True,False,False,False
198,149.9765970497484,-18.685427098834314,0.0,1.0,2.0,22.685427098834314,24.230604543313877,False,False,True,False,False,False
199,198.74015634886405,-19.541994253599157,0.0,1.0,2.0,23.541994253599157,25.08717169807872,False,False,True,False,False,False
