k_peak,amp_peak,median_amp,robust_sigma,snr_like,prominence,in_band,band,iter
4.789903930890434,0.007381276763913079,0.00734076171374575,2.1649594095409687e-06,18.71399989707825,4.828949896287793e-05,False,"[8.0, 20.0]",45
4.789903930890434,0.019302458169818078,0.01919650901141146,5.6614894826874686e-06,18.714007812008756,0.0001262797837807035,False,"[8.0, 20.0]",90
4.789903930890434,0.007381276763913079,0.00734076171374575,2.1649594095409687e-06,18.71399989707825,4.828949896287793e-05,False,"[8.0, 20.0]",182
