region,k,n_eff,delta_chi2,amp,phase
B_high_sideband_Kst_signal,15.08,11.472631084644332,9.334683474342455,1.514890018670338,0.06341492237143864
B_high_sideband_Kst_signal,15.1,11.487846775738024,12.390486460855755,1.7414900029344673,0.06136551049466478
B_high_sideband_Kst_signal,15.120000000000001,11.503062466831718,15.775687102272059,1.9608294779863398,0.058428565649248046
B_high_sideband_Kst_signal,15.14,11.518278157925412,19.4482725053349,2.172652977385652,0.05478151539801628
B_high_sideband_Kst_signal,15.16,11.533493849019102,23.365102500840294,2.3767505986250277,0.05054184171894875
B_high_sideband_Kst_signal,15.18,11.548709540112796,27.4823328620987,2.572951973709192,0.04579590401696198
B_high_sideband_Kst_signal,15.200000000000001,11.56392523120649,31.75579544064385,2.7611198463620394,0.04061334608242052
B_high_sideband_Kst_signal,15.22,11.579140922300182,36.141334763400664,2.941143328056195,0.03505475144311962
B_high_sideband_Kst_signal,15.24,11.594356613393874,40.595102624210995,3.112930971098269,0.029175860997724318
B_high_sideband_Kst_signal,15.26,11.609572304487568,45.073813980736304,3.2764038293049342,0.023029912837858824
B_high_sideband_Kst_signal,15.28,11.624787995581258,49.53496897053628,3.43148869246767,0.01666889312823494
B_high_sideband_Kst_signal,15.3,11.640003686674953,53.937047035480646,3.578111685399635,0.01014412358861543
B_high_sideband_Kst_signal,15.32,11.655219377768644,58.239679951773724,3.716192417836659,0.003506429899890376
B_high_sideband_Kst_signal,15.34,11.670435068862338,62.4038109785979,3.8456388587214487,-0.00319395949612427
B_high_sideband_Kst_signal,15.36,11.685650759956031,66.3918473533704,3.966343088205274,-0.009907686629273906
B_high_sideband_Kst_signal,15.38,11.700866451049725,70.16781298208662,4.078178054036042,-0.016586641452892358
B_high_sideband_Kst_signal,15.4,11.716082142143415,73.69750742318865,4.18099542715317,-0.023184393791138652
B_high_sideband_Kst_signal,15.42,11.73129783323711,76.94867617994532,4.274624615843276,-0.029656641920440034
B_high_sideband_Kst_signal,15.44,11.746513524330801,79.89119595173179,4.358872960468885,-0.035961648448822166
B_high_sideband_Kst_signal,15.46,11.761729215424495,82.49727691051157,4.4335270933645985,-0.042060640872162276
B_high_sideband_Kst_signal,15.48,11.776944906518187,84.74168233757882,4.498355412711208,-0.04791815986983634
B_high_sideband_Kst_signal,15.5,11.792160597611879,86.60196415350947,4.553111586555743,-0.053502343409119024
B_high_sideband_Kst_signal,15.52,11.807376288705573,88.05871108176507,4.597538974848779,-0.058785139181907
