region,ell,q2_center,counts,active,in_charm_window,fit_model,fit_continuum,fit_charm_jpsi,fit_charm_psi2s,subtract_component,corrected
signal_B_signal_Kst,-0.7183874404378988,0.4875378061677184,12.0,True,False,1e-09,-6850.05267136593,109.94172765136754,59.58619523302451,169.52792288439207,-157.52792288439207
signal_B_signal_Kst,-0.698206578621897,0.4974766895675162,11.0,True,False,1e-09,-6672.091252067874,110.18207273902564,59.67666758514277,169.85874032416842,-158.85874032416842
signal_B_signal_Kst,-0.6780257168058951,0.5076181857739213,14.0,True,False,1e-09,-6492.676162308212,110.42813064876172,59.769196819411015,170.19732746817274,-156.19732746817274
signal_B_signal_Kst,-0.6578448549898932,0.5179664252257112,12.0,True,False,1e-09,-6312.003395767031,110.68005511923312,59.863834307059044,170.54388942629217,-158.54388942629217
signal_B_signal_Kst,-0.6376639931738913,0.5285256225642607,10.0,True,False,1e-09,-6130.26894612444,110.93800481753642,59.96063290107947,170.8986377186159,-160.8986377186159
signal_B_signal_Kst,-0.6174831313578895,0.5393000783500848,16.0,True,False,1e-09,-5947.668807060526,111.20214353182531,60.059646987439606,171.26179051926493,-155.26179051926493
signal_B_signal_Kst,-0.5973022695418876,0.5502941808143753,16.0,True,False,1e-09,-5764.398972255399,111.47264037298217,60.16093253841937,171.63357291140153,-155.63357291140153
signal_B_signal_Kst,-0.5771214077258857,0.5615124076462444,17.0,True,False,1e-09,-5580.655435389148,111.74966998584323,60.264547168179035,172.01421715402228,-155.01421715402228
signal_B_signal_Kst,-0.5569405459098838,0.5729593278164022,18.0,True,False,1e-09,-5396.634190141875,112.03341277050419,60.37055019066628,172.40396296117046,-154.40396296117046
signal_B_signal_Kst,-0.536759684093882,0.5846396034380117,20.0,True,False,1e-09,-5212.531230193676,112.3240551142697,60.4790026799779,172.8030577942476,-152.8030577942476
signal_B_signal_Kst,-0.5165788222778801,0.5965579916654787,14.0,True,False,1e-09,-5028.542549224654,112.6217896348444,60.589967533298214,173.2117571681426,-159.2117571681426
signal_B_signal_Kst,-0.49639796046187823,0.6087193466319509,19.0,True,False,1e-09,-4844.864140914902,112.92681543540165,60.70350953654318,173.63032497194484,-154.63032497194484
signal_B_signal_Kst,-0.47621709864587636,0.6211286214263139,29.0,True,False,1e-09,-4661.691998944521,113.23933837220844,60.81969543284667,174.0590338050551,-145.0590338050551
signal_B_signal_Kst,-0.4560362368298745,0.63379087011049,10.0,True,False,1e-09,-4479.222116993608,113.55957133552694,60.9385939940329,174.49816532955984,-164.49816532955984
signal_B_signal_Kst,-0.4358553750138726,0.646711249777862,13.0,True,False,1e-09,-4297.650488742263,113.8877345445628,61.06027609522757,174.94801063979037,-161.94801063979037
signal_B_signal_Kst,-0.41567451319787074,0.6598950226536593,17.0,True,False,1e-09,-4117.173107870582,114.22405585727958,61.1848147927695,175.4088706500491,-158.4088706500491
signal_B_signal_Kst,-0.39549365138186887,0.6733475582381621,21.0,True,False,1e-09,-3937.9859680586646,114.56877109595396,61.312285405593315,175.88105650154728,-154.88105650154728
signal_B_signal_Kst,-0.3753127895658671,0.6870743354935969,18.0,True,False,1e-09,-3760.28506298661,114.92212438940524,61.442765600264444,176.36488998966968,-158.36488998966968
signal_B_signal_Kst,-0.35513192774986524,0.701080945075614,16.0,True,False,1e-09,-3584.2663863345124,115.28436853289512,61.57633547985836,176.86070401275347,-160.86070401275347
signal_B_signal_Kst,-0.33495106593386337,0.7153730916102554,12.0,True,False,1e-09,-3410.1259317824743,115.65576536676295,61.71307767688723,177.36884304365017,-165.36884304365017
signal_B_signal_Kst,-0.3147702041178615,0.7299565960173398,21.0,True,False,1e-09,-3238.059693010591,116.03658617493328,61.853077450489955,177.88966362542322,-156.88966362542322
signal_B_signal_Kst,-0.2945893423018596,0.7448373978812138,22.0,True,False,1e-09,-3068.2636636989632,116.42711210451294,61.99642278811391,178.42353489262686,-156.42353489262686
