region,k1,k2,k3,n1,n2,n3,delta1,delta2,delta3,Q_low,Q_high,Q_mean,koide_error,integer_error_10_15_20,score
B_high_sideband_Kst_signal,7.72,11.68,15.58,5.873256762165401,8.885963598716565,11.85302336198665,830.1202133497918,66.79364555425127,89.86455472516536,0.660958904109589,0.6669520547945206,0.6639554794520548,0.005714892806649757,10.99020833321952,84.54762354023062
B_high_sideband_Kst_signal,9.46,14.3,18.14,7.19702188731667,10.879219131990316,13.800631821979321,60.61370064960283,135.76366050170327,49.339857142938854,0.6615384615384615,0.6342657342657341,0.6479020979020977,0.032804251375191454,7.9542244794192145,21.505119314421155
B_high_sideband_Kst_signal,11.68,18.14,25.94,8.885963598716565,13.800631821979321,19.734751348519495,66.79364555425127,49.339857142938854,87.03984987386139,0.6438809261300993,0.714994487320838,0.6794377067254687,0.053430031077864114,1.658287664111814,24.624183565809563
B_high_sideband_Kst_signal,7.72,11.68,14.3,5.873256762165401,8.885963598716565,10.879219131990316,830.1202133497918,66.79364555425127,135.76366050170327,0.660958904109589,0.6121575342465755,0.6365582191780823,0.0548071534619251,11.73030666732477,64.91452219182057
B_high_sideband_Kst_signal,7.72,11.68,16.86,5.873256762165401,8.885963598716565,12.826827591982985,830.1202133497918,66.79364555425127,83.77701308120231,0.660958904109589,0.7217465753424657,0.6913527397260273,0.05537485795144164,10.289113337035856,65.95119115468218
B_high_sideband_Kst_signal,9.46,12.98,16.86,7.19702188731667,9.874983519806593,12.826827591982985,60.61370064960283,181.05499122765104,83.77701308120231,0.728813559322034,0.6494607087827426,0.6891371340523883,0.06448473659263187,9.250777406119576,22.02761948517983
B_high_sideband_Kst_signal,12.98,18.14,25.94,9.874983519806593,13.800631821979321,19.734751348519495,181.05499122765104,49.339857142938854,87.03984987386139,0.7155457552370452,0.714994487320838,0.7152701212789416,0.06873676998996005,1.2346942916693255,34.954846871290364
B_high_sideband_Kst_signal,9.46,12.98,18.14,7.19702188731667,9.874983519806593,13.800631821979321,60.61370064960283,181.05499122765104,49.339857142938854,0.728813559322034,0.6987673343605547,0.7137904468412943,0.06994776002926169,8.517901503838328,19.88509257937962
B_high_sideband_Kst_signal,7.72,12.98,16.86,5.873256762165401,9.874983519806593,12.826827591982985,830.1202133497918,181.05499122765104,83.77701308120231,0.5947611710323575,0.6494607087827426,0.6221109399075501,0.073935412956979,9.733971751983063,69.10118985214756
B_high_sideband_Kst_signal,9.46,14.3,16.86,7.19702188731667,10.879219131990316,12.826827591982985,60.61370064960283,135.76366050170327,83.77701308120231,0.6615384615384615,0.5895104895104893,0.6255244755244754,0.07732641308888162,8.734524810055385,18.250653924072687
B_high_sideband_Kst_signal,7.72,12.98,18.14,5.873256762165401,9.874983519806593,13.800631821979321,830.1202133497918,181.05499122765104,49.339857142938854,0.5947611710323575,0.6987673343605547,0.6467642526964561,0.0787454961811092,9.040352287379239,67.60825791502576
B_high_sideband_Kst_signal,11.68,18.14,27.26,8.885963598716565,13.800631821979321,20.73898696070322,66.79364555425127,49.339857142938854,79.6540674525204,0.6438809261300993,0.7513781697905184,0.6976295479603088,0.08772245284590553,1.7960130450312912,17.91910107759076
B_high_sideband_Kst_signal,16.86,25.94,29.96,12.826827591982985,19.734751348519495,22.793105258351734,83.77701308120231,87.03984987386139,63.916094772925135,0.6499614494988434,0.5774865073245952,0.6137239784117192,0.09073127961679693,6.181444940411231,16.254698484465703
B_high_sideband_Kst_signal,9.46,12.98,15.58,7.19702188731667,9.874983519806593,11.85302336198665,60.61370064960283,181.05499122765104,89.86455472516536,0.728813559322034,0.6001540832049307,0.6644838212634823,0.09102834737306911,10.02475478816171,19.113290138448562
B_high_sideband_Kst_signal,18.14,25.94,29.96,13.800631821979321,19.734751348519495,22.793105258351734,49.339857142938854,87.03984987386139,63.916094772925135,0.6993060909791826,0.5774865073245952,0.6383962991518889,0.09496542970855086,6.683121244058134,13.234168131281546
B_high_sideband_Kst_signal,12.98,18.14,27.26,9.874983519806593,13.800631821979321,20.73898696070322,181.05499122765104,49.339857142938854,79.6540674525204,0.7155457552370452,0.7513781697905184,0.7334619625137818,0.09780186123470895,1.4142895300672957,27.207161593269564
B_high_sideband_Kst_signal,7.72,12.98,15.58,5.873256762165401,9.874983519806593,11.85302336198665,830.1202133497918,181.05499122765104,89.86455472516536,0.5947611710323575,0.6001540832049307,0.597457627118644,0.09795062052468091,10.472298315728162,60.4949607262372
B_high_sideband_Kst_signal,9.46,15.58,18.14,7.19702188731667,11.85302336198665,13.800631821979321,60.61370064960283,89.86455472516536,49.339857142938854,0.6071887034659821,0.5821566110397945,0.5946726572528883,0.10334204182499492,7.496153284654673,12.204296261500513
B_high_sideband_Kst_signal,11.68,16.86,25.94,8.885963598716565,12.826827591982985,19.734751348519495,66.79364555425127,83.77701308120231,87.03984987386139,0.6927639383155398,0.7692763938315541,0.7310201660735469,0.10587645487249622,2.456443010831565,18.587911661067707
B_high_sideband_Kst_signal,7.72,11.68,18.14,5.873256762165401,8.885963598716565,13.800631821979321,830.1202133497918,66.79364555425127,49.339857142938854,0.660958904109589,0.7765410958904109,0.71875,0.11002258291210747,9.635539251847192,51.20878273275163
B_high_sideband_Kst_signal,15.58,25.94,29.96,11.85302336198665,19.734751348519495,22.793105258351734,89.86455472516536,87.03984987386139,63.916094772925135,0.6006168080185043,0.5774865073245952,0.5890516576715497,0.11097605438886123,5.801120831064251,15.364285603582147
B_high_sideband_Kst_signal,7.72,11.68,12.98,5.873256762165401,8.885963598716565,9.874983519806593,830.1202133497918,66.79364555425127,181.05499122765104,0.660958904109589,0.5556506849315068,0.608304794520548,0.11116261401221778,12.527067078587095,51.994165652859536
B_high_sideband_Kst_signal,16.86,25.94,28.66,12.826827591982985,19.734751348519495,21.804085337261707,83.77701308120231,87.03984987386139,89.97207749040172,0.6499614494988434,0.5524286815728604,0.6011950655358519,0.11545294071142939,5.80202968548302,16.288626678681105
B_high_sideband_Kst_signal,18.14,27.26,29.96,13.800631821979321,20.73898696070322,22.793105258351734,49.339857142938854,79.6540674525204,63.916094772925135,0.6654438738077768,0.5495231107850329,0.6074834922964049,0.11714993771645461,7.428472963240529,11.113864750872766
B_high_sideband_Kst_signal,11.68,15.58,18.14,8.885963598716565,11.85302336198665,13.800631821979321,66.79364555425127,89.86455472516536,49.339857142938854,0.7496790757381258,0.5821566110397945,0.6659178433889601,0.11846100439344706,7.041072707353744,12.000786414409673
B_high_sideband_Kst_signal,18.14,25.94,28.66,13.800631821979321,19.734751348519495,21.804085337261707,49.339857142938854,87.03984987386139,89.97207749040172,0.6993060909791826,0.5524286815728604,0.6258673862760216,0.11880929785898557,6.333829527440071,13.585669558063666
B_high_sideband_Kst_signal,9.46,14.3,15.58,7.19702188731667,10.879219131990316,11.85302336198665,60.61370064960283,135.76366050170327,89.86455472516536,0.6615384615384615,0.5447552447552447,0.6031468531468531,0.1220192332392794,9.550431906603583,14.820232340644749
B_high_sideband_Kst_signal,11.68,18.14,28.66,8.885963598716565,13.800631821979321,21.804085337261707,66.79364555425127,49.339857142938854,89.97207749040172,0.6438809261300993,0.7899669239250277,0.7169239250275634,0.12538797155938755,2.436038799764051,14.482730754124397
B_high_sideband_Kst_signal,16.86,27.26,29.96,12.826827591982985,20.73898696070322,22.793105258351734,83.77701308120231,79.6540674525204,63.916094772925135,0.6184886280264121,0.5495231107850329,0.5840058694057225,0.12666387050700487,6.980570360232035,12.8189670158321
B_high_sideband_Kst_signal,7.72,14.3,18.14,5.873256762165401,10.879219131990316,13.800631821979321,830.1202133497918,135.76366050170327,49.339857142938854,0.5398601398601398,0.6342657342657341,0.587062937062937,0.1308805396580569,8.51134598755236,52.87747540146333
B_high_sideband_Kst_signal,14.3,18.14,25.94,10.879219131990316,13.800631821979321,19.734751348519495,135.76366050170327,49.339857142938854,87.03984987386139,0.7883131201764059,0.714994487320838,0.751653803748622,0.13089475887398588,1.510585037533033,19.508421226278248
B_high_sideband_Kst_signal,11.68,16.86,18.14,8.885963598716565,12.826827591982985,13.800631821979321,66.79364555425127,83.77701308120231,49.339857142938854,0.6927639383155398,0.5379596678529063,0.6153618030842231,0.13132615554854407,6.663026431360336,11.20151977936152
B_high_sideband_Kst_signal,9.46,12.98,14.3,7.19702188731667,9.874983519806593,10.879219131990316,60.61370064960283,181.05499122765104,135.76366050170327,0.728813559322034,0.5508474576271187,0.6398305084745763,0.1314394364308682,10.831025983935561,17.989050326587993
B_high_sideband_Kst_signal,15.58,25.94,28.66,11.85302336198665,19.734751348519495,21.804085337261707,89.86455472516536,87.03984987386139,89.97207749040172,0.6006168080185043,0.5524286815728604,0.5765227447956823,0.13195795188519305,5.395024542715091,15.751323488301232
