region,k,n_eff,delta_chi2,amp,phase
B_low_sideband_Kst_signal,6.0,4.564707328107824,190.4640424455356,8.964329410163408,2.6302089919770237
B_low_sideband_Kst_signal,6.02,4.579923019201517,192.44942807633925,9.076816333037025,2.631512045971383
B_low_sideband_Kst_signal,6.04,4.59513871029521,193.75061878742054,9.173372775190849,2.6321910400076303
B_low_sideband_Kst_signal,6.06,4.610354401388903,194.33429987507225,9.252610951373855,2.63232481801305
B_low_sideband_Kst_signal,6.08,4.6255700924825955,194.17390150104256,9.313198782697985,2.6319852232020673
B_low_sideband_Kst_signal,6.1,4.640785783576288,193.25058955612258,9.353890206129039,2.6312365771109247
B_low_sideband_Kst_signal,6.12,4.656001474669981,191.5541667337784,9.373557189422263,2.6301351125944357
B_low_sideband_Kst_signal,6.14,4.671217165763673,189.08383305169264,9.371222062134501,2.6287283461824176
B_low_sideband_Kst_signal,6.16,4.686432856857366,185.84875516758257,9.346088543991081,2.627054373142201
B_low_sideband_Kst_signal,6.18,4.701648547951058,181.86839811608843,9.297569722268802,2.625141065876304
B_low_sideband_Kst_signal,6.2,4.716864239044752,177.17258183262493,9.225311229717649,2.6230051526283473
B_low_sideband_Kst_signal,6.22,4.732079930138445,171.80123781159818,9.129208023532174,2.6206511485073487
B_low_sideband_Kst_signal,6.24,4.747295621232137,165.8038576889321,9.009413468936561,2.6180701040627334
B_low_sideband_Kst_signal,6.26,4.76251131232583,159.23864412724652,8.866339875461444,2.6152381273479017
B_low_sideband_Kst_signal,6.28,4.777727003419523,152.17139339785354,8.700650189660601,2.612114622625115
B_low_sideband_Kst_signal,6.3,4.792942694513216,144.67415658499158,8.513241169880258,2.6086401712377576
B_low_sideband_Kst_signal,6.32,4.808158385606908,136.82374055038417,8.305219003188956,2.6047339558326064
B_low_sideband_Kst_signal,6.34,4.823374076700601,128.70011920280558,8.077868917781593,2.600290595449674
B_low_sideband_Kst_signal,6.36,4.838589767794295,120.3848292989187,7.832620850897019,2.5951762123909687
B_low_sideband_Kst_signal,6.38,4.853805458887987,111.9594227365651,7.57101362456587,2.5892234872101705
B_low_sideband_Kst_signal,6.4,4.86902114998168,103.50403957347044,7.294660355278523,2.5822253686999974
B_low_sideband_Kst_signal,6.42,4.884236841075372,95.09615389726423,7.005218003239744,2.573926981946103
B_low_sideband_Kst_signal,6.44,4.899452532169065,86.80952967720805,6.704364107602155,2.5640151068377124
B_low_sideband_Kst_signal,6.46,4.914668223262757,78.71340750200397,6.393783944610761,2.5521043661973506
B_low_sideband_Kst_signal,6.48,4.92988391435645,70.87192724169472,6.075171712124739,2.5377189497566817
B_low_sideband_Kst_signal,6.5,4.945099605450143,63.34377749665873,5.750250058489211,2.520268295571716
B_low_sideband_Kst_signal,6.52,4.960315296543835,56.18205116259196,5.420813567457041,2.499014666900427
B_low_sideband_Kst_signal,6.54,4.975530987637528,49.43427807254557,5.088803987996288,2.4730300892754427
B_low_sideband_Kst_signal,6.5600000000000005,4.990746678731222,43.14260059558001,4.756428426051711,2.44113994372676
B_low_sideband_Kst_signal,6.58,5.005962369824914,37.34405606785003,4.426336715923769,2.4018514523331786
B_low_sideband_Kst_signal,6.6,5.021178060918606,32.070930562797,4.101880601557789,2.3532693413168784
B_low_sideband_Kst_signal,6.62,5.0363937520123,27.351151200875393,3.787483187948815,2.293012712649432
B_low_sideband_Kst_signal,6.64,5.051609443105992,23.208688345095652,3.4891449103607304,2.218176013505729
B_low_sideband_Kst_signal,6.66,5.066825134199685,19.663944047439145,3.2150809180806976,2.1254383067508056
B_low_sideband_Kst_signal,6.68,5.082040825293378,16.73410850162145,2.9763769834207787,2.0115288260776043
B_low_sideband_Kst_signal,6.7,5.09725651638707,14.43347161832935,2.787297170263705,1.8743502168376807
B_low_sideband_Kst_signal,6.72,5.112472207480764,12.77368187425418,2.664490726998411,1.7148939673989436
B_low_sideband_Kst_signal,6.74,5.1276878985744565,11.763949096917713,2.6242441280592215,1.5392179201308909
B_low_sideband_Kst_signal,6.76,5.1429035896681485,11.411191716295434,2.6780282660679102,1.3584832523341308
B_low_sideband_Kst_signal,6.78,5.158119280761842,11.720132187640047,2.828813164397119,1.1855951584622955
B_low_sideband_Kst_signal,6.8,5.173334971855534,12.693346760639542,3.0710640063139483,1.0304408715874085
B_low_sideband_Kst_signal,6.82,5.188550662949227,14.33127756083013,3.3942320607856065,0.897490641611611
B_low_sideband_Kst_signal,6.84,5.20376635404292,16.6322161036569,3.786825873938947,0.7866364338858084
B_low_sideband_Kst_signal,6.86,5.218982045136613,19.592267934116535,4.238935197425431,0.695308451625907
B_low_sideband_Kst_signal,6.88,5.234197736230305,23.20530813662299,4.743087166017304,0.6201801559988919
B_low_sideband_Kst_signal,6.9,5.249413427323999,27.462937056374358,5.2941688413261385,0.5580692019466253
B_low_sideband_Kst_signal,6.92,5.264629118417691,32.354444783264626,5.889031342263207,0.5062700903059852
B_low_sideband_Kst_signal,6.94,5.279844809511384,37.866791843855026,6.5260783320352065,0.46260324117777873
B_low_sideband_Kst_signal,6.96,5.295060500605076,43.9846121994251,7.2049405932421875,0.4253548206033401
B_low_sideband_Kst_signal,6.98,5.31027619169877,50.690243134788034,7.926250980372283,0.3931894331341553
B_low_sideband_Kst_signal,7.0,5.325491882792462,57.96378501927211,8.691506268562991,0.3650676540419989
B_low_sideband_Kst_signal,7.02,5.340707573886154,65.78319230284978,9.502998448400184,0.340177824236071
B_low_sideband_Kst_signal,7.04,5.355923264979847,74.12439554806042,10.363801539687202,0.3178827229740474
B_low_sideband_Kst_signal,7.0600000000000005,5.3711389560735405,82.96145285615785,11.277804975149355,0.29767890425343174
B_low_sideband_Kst_signal,7.08,5.386354647167233,92.26672777902604,12.249789270087257,0.27916599390146835
B_low_sideband_Kst_signal,7.1,5.401570338260925,102.01108975973875,13.285543823697045,0.2620235481978302
B_low_sideband_Kst_signal,7.12,5.416786029354618,112.16413234384527,14.392030567000678,0.24599356370091335
B_low_sideband_Kst_signal,7.140000000000001,5.432001720448311,122.6944038661677,15.577601209490606,0.2308671882224224
B_low_sideband_Kst_signal,7.16,5.447217411542003,133.56964504418465,16.852280553853472,0.21647455639466923
B_low_sideband_Kst_signal,7.18,5.462433102635697,144.7570278872663,18.228134382855643,0.20267695795505283
B_low_sideband_Kst_signal,7.2,5.477648793729389,156.2233905368921,19.71974864306259,0.18936075754338363
B_low_sideband_Kst_signal,7.22,5.492864484823082,167.93546305364725,21.344858333284172,0.17643263860276814
B_low_sideband_Kst_signal,7.24,5.508080175916774,179.8600797235722,23.12518162958359,0.16381585568718057
B_low_sideband_Kst_signal,7.26,5.523295867010468,191.9643741267355,25.087540523812937,0.15144726062016792
B_low_sideband_Kst_signal,7.28,5.538511558104161,204.21595395290933,27.26538888944095,0.1392749270596884
B_low_sideband_Kst_signal,7.3,5.553727249197853,216.5830533221124,29.700931402771225,0.12725624129227464
B_low_sideband_Kst_signal,7.32,5.568942940291547,229.03466113587092,32.44811791675647,0.11535635893927122
B_low_sideband_Kst_signal,7.34,5.584158631385239,241.5406247176943,35.576966306506705,0.10354695087204811
B_low_sideband_Kst_signal,7.36,5.599374322478932,254.0717286743311,39.17995618380672,0.09180517925775862
B_low_sideband_Kst_signal,7.38,5.614590013572624,266.59974950614014,43.38175115938843,0.08011285790577258
B_low_sideband_Kst_signal,7.4,5.6298057046663175,279.0974870037571,48.35446312196145,0.0684557611151752
