region,ell,q2_center,counts,active,in_charm_window,fit_model,fit_continuum,fit_charm_jpsi,fit_charm_psi2s,subtract_component,corrected
B_high_sideband_Kst_signal,-0.9807386440459231,0.37503397990159476,15.0,True,False,15.127998120490508,13.138085019783814,1.6493023087971082,0.34061079190958704,1.9899131007066952,13.010086899293304
B_high_sideband_Kst_signal,-0.9605577822299213,0.38267937467929086,18.0,True,False,15.292613411181739,13.299567336106401,1.652040949714032,0.34100512536130695,1.993046075075339,16.006953924924662
B_high_sideband_Kst_signal,-0.9403769204139194,0.3904806274976961,18.0,True,False,15.464097888370903,13.467847228237508,1.6548424563140993,0.34140820381929443,1.9962506601333938,16.003749339866605
B_high_sideband_Kst_signal,-0.9201960585979175,0.39844091565890666,14.0,True,False,15.642739183149722,13.643210521936604,1.657708424830642,0.3418202363824769,1.999528661213119,12.00047133878688
B_high_sideband_Kst_signal,-0.9000151967819157,0.4065634812370933,26.0,True,False,15.82882497942198,13.82594304296315,1.6606404986627639,0.3422414377960673,2.0028819364588313,23.99711806354117
B_high_sideband_Kst_signal,-0.8798343349659138,0.4148516323989363,17.0,True,False,16.02264301576116,14.01633061707659,1.6636403700533118,0.3426720286312597,2.0063123986845715,14.993687601315429
B_high_sideband_Kst_signal,-0.8596534731499119,0.423308744750979,18.0,True,False,16.22448108734678,14.2146590700364,1.6667097818386127,0.34311223547176756,2.0098220173103805,15.99017798268962
B_high_sideband_Kst_signal,-0.83947261133391,0.4319382627144483,19.0,True,False,16.434627047983113,14.421214227602034,1.6698505292735721,0.34356229110750797,2.01341282038108,16.98658717961892
B_high_sideband_Kst_signal,-0.8192917495179082,0.44074370092810206,11.0,True,False,16.653368812204636,14.636281915532937,1.67306446193594,0.34402243473575916,2.017086896671699,8.9829131033283
B_high_sideband_Kst_signal,-0.7991108877019063,0.44972864567967447,14.0,True,False,16.880994357472467,14.860147959588579,1.6763534857137643,0.34449291217012357,2.0208463978838878,11.979153602116112
B_high_sideband_Kst_signal,-0.7789300258859044,0.4588967563665031,21.0,True,False,17.11779172646638,15.093098185528424,1.6797195648802914,0.34497397605766134,2.0246935409379527,18.975306459062047
B_high_sideband_Kst_signal,-0.7587491640699026,0.46825176698593207,15.0,True,False,17.3640490294773,15.335418419111917,1.6831647242608219,0.34546588610456086,2.028630610365383,12.971369389634617
B_high_sideband_Kst_signal,-0.7385683022539007,0.47779748765609786,13.0,True,False,17.620054446905556,15.587394486098514,1.6866910514962925,0.34596890931074953,2.032659960807042,10.967340039192958
B_high_sideband_Kst_signal,-0.7183874404378988,0.4875378061677184,20.0,True,False,17.886096231870184,15.849312212247689,1.690300699408643,0.3464833202138531,2.036784019622496,17.963215980377505
B_high_sideband_Kst_signal,-0.698206578621897,0.4974766895675162,24.0,True,False,18.16246271293514,16.121457423318883,1.6939958884733097,0.3470094011429492,2.041005289616259,21.95899471038374
B_high_sideband_Kst_signal,-0.6780257168058951,0.5076181857739213,24.0,True,False,18.44944229695869,16.404115945071567,1.6977789094045508,0.34754744248257036,2.045326351887121,21.95467364811288
B_high_sideband_Kst_signal,-0.6578448549898932,0.5179664252257112,14.0,True,False,18.747323472072242,16.69757360326519,1.7016521258596013,0.3480977429474474,2.049749868807049,11.950250131192952
B_high_sideband_Kst_signal,-0.6376639931738913,0.5285256225642607,23.0,True,False,19.05639481079577,17.002116223659208,1.705617977268058,0.34866060986850295,2.0542785871365608,20.94572141286344
B_high_sideband_Kst_signal,-0.6174831313578895,0.5393000783500848,18.0,True,False,19.37694497329702,17.318029632013097,1.7096789817932843,0.3492363594906401,2.0589153412839245,15.941084658716075
B_high_sideband_Kst_signal,-0.5973022695418876,0.5502941808143753,27.0,True,False,19.709262710802204,17.645599654086297,1.7138377394330144,0.34982531728289235,2.0636630567159067,24.936336943284093
B_high_sideband_Kst_signal,-0.5771214077258857,0.5615124076462444,28.0,True,False,20.053636869166645,17.98511211563827,1.718096935266837,0.35042781826154124,2.0685247535283784,25.93147524647162
B_high_sideband_Kst_signal,-0.5569405459098838,0.5729593278164022,27.0,True,False,20.41035639261398,18.336852842428485,1.722459342858661,0.3510442073268348,2.073503550185496,24.926496449814504
B_high_sideband_Kst_signal,-0.536759684093882,0.5846396034380117,20.0,True,False,20.77971032765319,18.701107660216383,1.7269278278228273,0.3516748396139811,2.0786026674368085,17.921397332563192
B_high_sideband_Kst_signal,-0.5165788222778801,0.5965579916654787,21.0,True,False,21.1619878271836,19.078162394761428,1.7315053515630525,0.3523200808591237,2.0838254324221763,18.916174567577823
B_high_sideband_Kst_signal,-0.49639796046187823,0.6087193466319509,22.0,True,False,21.557478154798122,19.468302871823088,1.736194975193987,0.3529803077810508,2.0891752829750376,19.910824717024962
B_high_sideband_Kst_signal,-0.47621709864587636,0.6211286214263139,27.0,True,False,21.966470689296052,19.8718149171608,1.7409998636558175,0.35365590847943107,2.0946557721352486,24.905344227864752
B_high_sideband_Kst_signal,-0.4560362368298745,0.63379087011049,30.0,True,False,22.389254929417454,20.28898435653405,1.7459232900329926,0.3543472828504132,2.1002705728834057,27.899729427116593
B_high_sideband_Kst_signal,-0.4358553750138726,0.646711249777862,22.0,True,False,22.82612049881166,20.720097015702276,1.7509686400889102,0.35505484302047696,2.106023483109387,19.893976516890614
B_high_sideband_Kst_signal,-0.41567451319787074,0.6598950226536593,25.0,True,False,23.277357151253586,21.165438720424948,1.7561394170291627,0.35577901379947513,2.111918430828638,22.888081569171362
