region,k,n_eff,deltaD,A2,phi2,bound_active,success
signal_B_signal_Kst,6.0,4.564707328107824,108.96535344354152,0.1195962796316855,-2.5610158546127697,True,True
signal_B_signal_Kst,6.02,4.579923019201517,107.63093647463711,0.11647236291071099,-2.603275691257243,True,True
signal_B_signal_Kst,6.04,4.59513871029521,106.28234154169968,0.11353141974651805,-2.6483738469516798,True,True
signal_B_signal_Kst,6.06,4.610354401388903,104.95125825859168,0.11080202752049967,-2.6963601566046447,True,True
signal_B_signal_Kst,6.08,4.6255700924825955,103.66552963413733,0.10831285941606955,-2.747255442896443,True,True
signal_B_signal_Kst,6.1,4.640785783576288,102.44917894595733,0.1060949096807817,-2.800986324361277,True,True
signal_B_signal_Kst,6.12,4.656001474669981,101.32243833778557,0.10417722022605509,-2.8574514232542554,True,True
signal_B_signal_Kst,6.14,4.671217165763673,100.30177086185131,0.10258930403575826,-2.9164420140166616,True,True
signal_B_signal_Kst,6.16,4.686432856857366,99.39987972472909,0.10135842747898859,-2.9776886607767286,True,True
signal_B_signal_Kst,6.18,4.701648547951058,98.62569897290564,0.10051012968502016,-3.040798756851834,True,True
signal_B_signal_Kst,6.2,4.716864239044752,97.98436117799474,0.10006583785153121,-3.105315456907127,True,True
signal_B_signal_Kst,6.22,4.732079930138445,97.47713869789436,0.10004239543269322,3.1124789248681197,True,True
signal_B_signal_Kst,6.24,4.747295621232137,97.10135658205263,0.10045092547736072,3.046804729916649,True,True
signal_B_signal_Kst,6.26,4.76251131232583,96.85027680498774,0.10129596764440053,2.981459921229186,True,True
signal_B_signal_Kst,6.28,4.777727003419523,96.71295565161086,0.10257494438930774,2.917054059041847,True,True
signal_B_signal_Kst,6.3,4.792942694513216,96.67407874440983,0.104277795587668,2.854167309704452,True,True
signal_B_signal_Kst,6.32,4.808158385606908,96.713781626328,0.10638740721691553,2.793311962649398,True,True
signal_B_signal_Kst,6.34,4.823374076700601,96.80746815323141,0.10887862703665728,2.7349499552456584,True,True
signal_B_signal_Kst,6.36,4.838589767794295,96.92564424936745,0.11172063663715802,2.679428839444256,True,True
signal_B_signal_Kst,6.38,4.853805458887987,97.03379114809104,0.1148754221823664,2.627030363320812,True,True
signal_B_signal_Kst,6.4,4.86902114998168,97.0923096778181,0.11829922582607223,2.5779490689708005,True,True
signal_B_signal_Kst,6.42,4.884236841075372,97.0565756126116,0.12194178442313121,2.532318204277541,True,True
signal_B_signal_Kst,6.44,4.899452532169065,96.87715469731165,0.12574818550096484,2.490199820673702,True,True
signal_B_signal_Kst,6.46,4.914668223262757,96.51662804399689,0.12835032877749122,2.446144767038406,True,True
signal_B_signal_Kst,6.48,4.92988391435645,96.1034238579939,0.12886056946913024,2.3943346947112056,True,True
signal_B_signal_Kst,6.5,4.945099605450143,95.67721598852677,0.12940040226728583,2.342620083270348,True,True
signal_B_signal_Kst,6.52,4.960315296543835,95.2380120585101,0.12998293846449852,2.2910129958205623,True,True
signal_B_signal_Kst,6.54,4.975530987637528,94.75697185237277,0.12855841382187203,2.25034486273683,True,True
