region,k1,k2,k3,n1,n2,n3,deltaD1,deltaD2,deltaD3,Q_low,Q_high,Q_mean,koide_error,target_label_best,target_Q_best,target_error_best,integer_error_10_15_20,score
B_low_sideband_Kst_signal,10.02,11.4,25.0,7.623061237940067,8.672943923404866,19.019613867115932,397.75820667236167,327.50612059982177,399.3611829218071,0.8789473684210527,1.0964912280701753,0.987719298245614,0.4793873693820616,koide_2over3,0.6666666666666666,0.4793873693820616,6.829541232360619,25.515477515039002
B_low_sideband_Kst_signal,6.12,11.4,26.26,4.656001474669981,8.672943923404866,19.97820240601858,335.909708786824,327.50612059982177,342.87446764660035,0.536842105263158,1.1517543859649124,0.8442982456140352,0.5021598472175838,koide_2over3,0.6666666666666666,0.5021598472175838,8.281934192579183,21.468241172691688
B_low_sideband_Kst_signal,6.12,10.02,23.76,4.656001474669981,7.623061237940067,18.076241019306984,335.909708786824,397.75820667236167,319.5968850665208,0.6107784431137725,1.18562874251497,0.8982035928143712,0.5219627665846277,koide_2over3,0.6666666666666666,0.5219627665846277,9.310123219040056,21.438410139982555
B_low_sideband_Kst_signal,10.02,11.4,26.26,7.623061237940067,8.672943923404866,19.97820240601858,397.75820667236167,327.50612059982177,342.87446764660035,0.8789473684210527,1.1517543859649124,1.0153508771929824,0.5295027778504172,koide_2over3,0.6666666666666666,0.5295027778504172,6.758842475606737,22.354492638809763
B_low_sideband_Kst_signal,6.12,10.02,25.0,4.656001474669981,7.623061237940067,19.019613867115932,335.909708786824,397.75820667236167,399.3611829218071,0.6107784431137725,1.24750499001996,0.9291417165668663,0.5835209091435912,koide_2over3,0.6666666666666666,0.5835209091435912,9.161806738163774,21.124641700391155
B_low_sideband_Kst_signal,6.12,10.02,26.26,4.656001474669981,7.623061237940067,19.97820240601858,335.909708786824,397.75820667236167,342.87446764660035,0.6107784431137725,1.3103792415169662,0.9605788423153694,0.6461341753477375,koide_2over3,0.6666666666666666,0.6461341753477375,9.109227237972227,18.468103450905446
B_high_sideband_Kst_signal,16.42,24.46,30.2,12.492082387921748,18.60879020758623,22.97569355147605,342.6091121272693,109.12949597614124,124.72961726991116,0.6713000817661489,0.6173344235486508,0.6443172526573998,0.04954935667129427,empirical_0p65,0.65,0.03899658149304334,5.2998673099292,53.92037348637997
B_high_sideband_Kst_signal,15.16,24.46,30.2,11.533493849019102,18.60879020758623,22.97569355147605,328.74865716890463,109.12949597614124,124.72961726991116,0.6197874080130825,0.6173344235486508,0.6185609157808667,0.06805391320831349,quark_like_0p63026,0.63026,0.016635675806053817,4.922369577718219,47.695517418235205
B_high_sideband_Kst_signal,17.68,24.46,30.2,13.45067092682439,18.60879020758623,22.97569355147605,279.79716376900797,109.12949597614124,124.72961726991116,0.7228127555192151,0.6173344235486508,0.6700735895339329,0.07473990570299972,koide_2over3,0.6666666666666666,0.07473990570299972,5.812507954394343,39.61907236689458
B_high_sideband_Kst_signal,8.26,13.9,17.68,6.284080421695105,10.57490531011646,13.45067092682439,67.65936389674971,290.0452965837908,279.79716376900797,0.5942446043165468,0.6359712230215828,0.6151079136690648,0.07865853657177434,quark_like_0p63026,0.63026,0.0364654191616929,8.734027286172653,41.26249247120641
