mc,delta_chi2_vs_const,delta_chi2_vs_charm,p_local_rough_vs_const,p_local_rough_vs_charm,best_k,wct_aic_minus_charm_aic,wct_bic_minus_charm_bic,wct_preferred_over_charm_by_aic,wct_preferred_over_charm_by_bic,hit_delta_vs_const,hit_delta_vs_charm,hit_k_window,hit_delta_vs_charm_and_k
44,99.19140368931913,-25.579528684908247,0.0,1.0,2.0,29.579528684908247,31.12470612938781,False,False,True,False,False,False
45,99.35170029195645,-18.074045635767842,0.0,1.0,2.0,22.074045635767842,23.61922308024741,False,False,True,False,False,False
46,81.44999664549185,-3.6226375088347638,1.1102230246251565e-16,1.0,2.0,7.622637508834764,9.167814953314327,False,False,True,False,False,False
47,76.00572643726139,-33.06780100044932,1.2212453270876722e-15,1.0,2.0,37.06780100044932,38.612978444928885,False,False,True,False,False,False
48,94.25729982281695,-5.556395220291792,0.0,1.0,2.0,9.556395220291792,11.101572664771354,False,False,True,False,False,False
49,130.8751523323051,-21.145415821388895,0.0,1.0,2.0,25.145415821388898,26.690593265868454,False,False,True,False,False,False
50,118.19881578392105,-3.6205495090051265,0.0,1.0,2.0,7.6205495090051265,9.165726953484693,False,False,True,False,False,False
51,97.0554569243372,-16.719107072507246,0.0,1.0,2.0,20.719107072507242,22.264284516986805,False,False,True,False,False,False
52,85.77490020229902,-22.795227720096342,0.0,1.0,2.0,26.795227720096342,28.340405164575905,False,False,True,False,False,False
53,129.13302493394917,-14.847767712476049,0.0,1.0,2.0,18.84776771247605,20.392945156955612,False,False,True,False,False,False
54,109.89462362767375,-27.529816651529224,0.0,1.0,2.0,31.529816651529224,33.07499409600879,False,False,True,False,False,False
55,121.92187174520404,-12.002215961534816,0.0,1.0,2.0,16.002215961534816,17.54739340601438,False,False,True,False,False,False
56,77.8549737521484,-24.78764645208038,4.440892098500626e-16,1.0,2.0,28.78764645208038,30.332823896559944,False,False,True,False,False,False
57,86.4315074608386,-16.125511223494932,0.0,1.0,2.0,20.125511223494936,21.670688667974495,False,False,True,False,False,False
58,100.93828369598364,-11.781886252434601,0.0,1.0,2.0,15.781886252434601,17.327063696914166,False,False,True,False,False,False
59,77.89415104385589,-6.069659075367365,4.440892098500626e-16,1.0,2.0,10.069659075367365,11.614836519846932,False,False,True,False,False,False
60,100.93513474846878,-13.246014952632866,0.0,1.0,2.0,17.246014952632866,18.791192397112432,False,False,True,False,False,False
61,82.32548589232658,-24.72323296838969,1.1102230246251565e-16,1.0,2.0,28.72323296838969,30.268410412869258,False,False,True,False,False,False
62,98.68332232445213,-20.465123309874937,0.0,1.0,2.0,24.465123309874937,26.010300754354503,False,False,True,False,False,False
63,110.81956911008449,-7.356100437270355,0.0,1.0,2.0,11.356100437270356,12.901277881749916,False,False,True,False,False,False
64,123.30949423567967,-34.01923037527497,0.0,1.0,2.0,38.01923037527497,39.564407819754535,False,False,True,False,False,False
65,97.9923583979335,-21.305343805190223,0.0,1.0,2.0,25.305343805190223,26.85052124966979,False,False,True,False,False,False
66,96.91444245862843,-34.65512686022659,0.0,1.0,2.0,38.65512686022659,40.20030430470616,False,False,True,False,False,False
67,93.91232433618808,-18.88579099293456,0.0,1.0,2.0,22.88579099293456,24.430968437414126,False,False,True,False,False,False
68,84.17714588067174,-11.950672138155591,0.0,1.0,2.0,15.950672138155591,17.495849582635156,False,False,True,False,False,False
69,105.65276902029206,-14.473165283565178,0.0,1.0,2.0,18.47316528356518,20.018342728044743,False,False,True,False,False,False
70,120.74465496521648,-15.339471624388011,0.0,1.0,2.0,19.33947162438801,20.884649068867574,False,False,True,False,False,False
71,104.35081962079174,-15.146016215730114,0.0,1.0,2.0,19.146016215730114,20.691193660209677,False,False,True,False,False,False
72,67.1471703456047,-19.26849624855305,9.08162434143378e-14,1.0,2.0,23.26849624855305,24.813673693032612,False,False,True,False,False,False
73,96.77952109144427,-22.081976208908248,0.0,1.0,2.0,26.081976208908248,27.627153653387815,False,False,True,False,False,False
74,109.16656716042687,-17.112672843518286,0.0,1.0,2.0,21.112672843518286,22.657850287997853,False,False,True,False,False,False
75,86.49613324802651,-26.27341648357481,0.0,1.0,2.0,30.27341648357481,31.818593928054376,False,False,True,False,False,False
76,158.48668459375156,-13.698365153613317,0.0,1.0,2.0,17.69836515361332,19.24354259809288,False,False,True,False,False,False
77,108.29530482703802,-15.736935849388013,0.0,1.0,2.0,19.73693584938801,21.282113293867578,False,False,True,False,False,False
78,81.70835250010275,0.9031545899894375,1.1102230246251565e-16,0.636623216677502,2.0,3.0968454100105625,4.642022854490122,False,False,True,False,False,False
79,63.17951838706731,-13.687363864358325,6.220579606974752e-13,1.0,2.0,17.687363864358325,19.232541308837888,False,False,True,False,False,False
80,104.8475446594493,-9.112952758183201,0.0,1.0,2.0,13.112952758183198,14.658130202662761,False,False,True,False,False,False
81,124.56978202279628,-21.90199308163683,0.0,1.0,2.0,25.90199308163683,27.447170526116395,False,False,True,False,False,False
82,84.4946602928659,-8.367463062854213,0.0,1.0,2.0,12.367463062854213,13.912640507333776,False,False,True,False,False,False
83,122.1213638223006,-22.49984019392153,0.0,1.0,2.0,26.49984019392153,28.04501763840109,False,False,True,False,False,False
84,76.2825999141167,-32.90099630341466,1.1102230246251565e-15,1.0,2.0,36.90099630341466,38.44617374789423,False,False,True,False,False,False
85,91.445977456625,-15.834305979331745,0.0,1.0,2.0,19.83430597933175,21.37948342381131,False,False,True,False,False,False
86,117.78564589540107,-25.032511652406377,0.0,1.0,2.0,29.032511652406377,30.57768909688594,False,False,True,False,False,False
87,115.83108496776701,-28.56028079739813,0.0,1.0,2.0,32.56028079739813,34.10545824187769,False,False,True,False,False,False
88,74.41648599860063,-22.522019291522398,2.6645352591003757e-15,1.0,2.0,26.5220192915224,28.06719673600196,False,False,True,False,False,False
89,103.76704162465352,-14.92177450101373,0.0,1.0,2.0,18.92177450101373,20.466951945493292,False,False,True,False,False,False
90,81.32868980150167,-18.087228039191103,1.1102230246251565e-16,1.0,2.0,22.087228039191103,23.632405483670667,False,False,True,False,False,False
91,95.30890797100054,-19.175540110243652,0.0,1.0,2.0,23.175540110243652,24.720717554723215,False,False,True,False,False,False
92,59.65737968089248,-14.024032160130865,3.4239278079439828e-12,1.0,2.0,18.024032160130865,19.56920960461043,False,False,True,False,False,False
93,82.346249310875,-30.9036610420335,0.0,1.0,2.0,34.903661042033505,36.44883848651306,False,False,True,False,False,False
94,96.53775051372654,-14.08643520485563,0.0,1.0,2.0,18.08643520485563,19.631612649335196,False,False,True,False,False,False
95,140.30715533999938,-29.593628754211622,0.0,1.0,2.0,33.59362875421162,35.138806198691185,False,False,True,False,False,False
96,106.92385100296698,-26.774407135062226,0.0,1.0,2.0,30.774407135062226,32.31958457954179,False,False,True,False,False,False
97,104.71712874636509,-14.197073606949395,0.0,1.0,2.0,18.1970736069494,19.74225105142896,False,False,True,False,False,False
98,91.91568075845458,-22.180598729876944,0.0,1.0,2.0,26.180598729876944,27.72577617435651,False,False,True,False,False,False
99,86.066426150348,-20.91437686777112,0.0,1.0,2.0,24.91437686777112,26.459554312250688,False,False,True,False,False,False
100,100.25890145925484,-15.419402151731145,0.0,1.0,2.0,19.419402151731145,20.96457959621071,False,False,True,False,False,False
101,103.38966529494695,-13.917614864477759,0.0,1.0,2.0,17.91761486447776,19.462792308957326,False,False,True,False,False,False
102,83.77629564454371,-11.382751754085113,0.0,1.0,2.0,15.382751754085117,16.927929198564676,False,False,True,False,False,False
103,95.76641094858398,-17.186389952173663,0.0,1.0,2.0,21.186389952173666,22.731567396653222,False,False,True,False,False,False
104,98.09842125603248,-25.49945389061069,0.0,1.0,2.0,29.49945389061069,31.04463133509025,False,False,True,False,False,False
105,94.94945921158823,-0.9949031766206176,0.0,1.0,2.0,4.994903176620618,6.540080621100181,False,False,True,False,False,False
106,104.84886912237619,-25.150553140553527,0.0,1.0,2.0,29.150553140553527,30.695730585033086,False,False,True,False,False,False
107,96.98689188552999,-33.737194325700415,0.0,1.0,2.0,37.737194325700415,39.28237177017998,False,False,True,False,False,False
108,82.11135034499041,-18.243352165793734,1.1102230246251565e-16,1.0,2.0,22.243352165793734,23.7885296102733,False,False,True,False,False,False
109,91.01754658408899,-2.9873390199687755,0.0,1.0,2.0,6.9873390199687755,8.532516464448335,False,False,True,False,False,False
110,96.08330201210984,-22.374538630667363,0.0,1.0,2.0,26.374538630667363,27.91971607514693,False,False,True,False,False,False
111,130.09801949258025,-24.991939706554398,0.0,1.0,2.0,28.991939706554398,30.53711715103396,False,False,True,False,False,False
112,96.4519891384155,-16.120675973230124,0.0,1.0,2.0,20.120675973230124,21.66585341770969,False,False,True,False,False,False
113,77.81238664379404,-16.67755208334425,5.551115123125783e-16,1.0,2.0,20.677552083344253,22.22272952782381,False,False,True,False,False,False
114,99.6092425285449,-20.205601596124747,0.0,1.0,2.0,24.205601596124747,25.750779040604314,False,False,True,False,False,False
115,113.14872018967938,-45.85980039744243,0.0,1.0,2.0,49.85980039744243,51.40497784192198,False,False,True,False,False,False
116,83.79553751875866,-14.02818996977334,0.0,1.0,2.0,18.02818996977334,19.573367414252907,False,False,True,False,False,False
117,125.69263486611693,-24.253174018938584,0.0,1.0,2.0,28.253174018938584,29.79835146341815,False,False,True,False,False,False
118,129.5034476356306,-29.7184937566877,0.0,1.0,2.0,33.7184937566877,35.26367120116727,False,False,True,False,False,False
119,145.28052109140282,-11.945703628615142,0.0,1.0,2.0,15.945703628615142,17.490881073094705,False,False,True,False,False,False
120,74.46375377820534,-8.377595703309554,2.55351295663786e-15,1.0,2.0,12.377595703309554,13.922773147789119,False,False,True,False,False,False
121,62.52882306746271,-12.039306669344938,8.526512829121202e-13,1.0,2.0,16.03930666934494,17.5844841138245,False,False,True,False,False,False
122,136.40997628206804,-9.537502822548028,0.0,1.0,2.0,13.537502822548031,15.082680267027591,False,False,True,False,False,False
123,91.07778159295678,-20.940364386294675,0.0,1.0,2.0,24.940364386294675,26.485541830774242,False,False,True,False,False,False
124,104.64963909473319,-31.99570634090341,0.0,1.0,2.0,35.99570634090341,37.54088378538297,False,False,True,False,False,False
125,79.2079372644416,-23.431546405404827,2.220446049250313e-16,1.0,2.0,27.431546405404827,28.976723849884394,False,False,True,False,False,False
126,96.56417149947876,-10.14207073427535,0.0,1.0,2.0,14.14207073427535,15.687248178754915,False,False,True,False,False,False
127,96.59785144996556,-27.589920391572186,0.0,1.0,2.0,31.589920391572186,33.13509783605175,False,False,True,False,False,False
128,113.74159866458263,-8.166674053834246,0.0,1.0,2.0,12.166674053834246,13.711851498313813,False,False,True,False,False,False
129,101.90906487438893,-26.680537416112067,0.0,1.0,2.0,30.680537416112067,32.22571486059163,False,False,True,False,False,False
130,84.58492841246556,-32.180893752932846,0.0,1.0,2.0,36.180893752932846,37.72607119741241,False,False,True,False,False,False
131,111.7508611730784,-18.61169019540154,0.0,1.0,2.0,22.61169019540154,24.156867639881106,False,False,True,False,False,False
132,62.47059111908965,-15.828528048448685,8.770761894538737e-13,1.0,2.0,19.82852804844869,21.373705492928245,False,False,True,False,False,False
133,67.49662098087987,-2.4736517287327473,7.66053886991358e-14,1.0,2.0,6.473651728732747,8.01882917321231,False,False,True,False,False,False
134,94.36009430368233,1.2759730348338607,0.0,0.528355187724078,2.0,2.7240269651661393,4.2692044096457025,False,False,True,False,False,False
135,96.31014696957774,-7.203968823178798,0.0,1.0,2.0,11.203968823178798,12.749146267658361,False,False,True,False,False,False
136,84.50939423934116,-18.385706863750535,0.0,1.0,2.0,22.385706863750528,23.930884308230095,False,False,True,False,False,False
137,103.24185587879944,-8.368216379225444,0.0,1.0,2.0,12.368216379225444,13.913393823705007,False,False,True,False,False,False
138,96.41720940042453,-19.01970986996877,0.0,1.0,2.0,23.01970986996877,24.564887314448335,False,False,True,False,False,False
139,97.45018855083553,-13.301257295283875,0.0,1.0,2.0,17.301257295283875,18.84643473976344,False,False,True,False,False,False
140,76.35603082634303,-14.59758058371321,9.992007221626409e-16,1.0,2.0,18.597580583713206,20.142758028192773,False,False,True,False,False,False
141,82.80509097238155,-22.96306899091883,0.0,1.0,2.0,26.96306899091883,28.508246435398398,False,False,True,False,False,False
142,83.01746546559352,-16.21171426090314,0.0,1.0,2.0,20.21171426090314,21.756891705382706,False,False,True,False,False,False
143,109.00953529712899,-26.945803731659776,0.0,1.0,2.0,30.945803731659776,32.49098117613934,False,False,True,False,False,False
144,86.14204543857932,-12.607692677541532,0.0,1.0,2.0,16.607692677541536,18.152870122021092,False,False,True,False,False,False
145,99.89331399556619,-28.471127176641104,0.0,1.0,2.0,32.471127176641104,34.01630462112067,False,False,True,False,False,False
146,104.89491629896557,-19.545586045484182,0.0,1.0,2.0,23.545586045484182,25.09076348996375,False,False,True,False,False,False
147,70.31575267012161,-17.810175626250523,1.942890293094024e-14,1.0,2.0,21.810175626250523,23.35535307073009,False,False,True,False,False,False
148,68.63520857874583,-19.57486950074908,4.4075854077618715e-14,1.0,2.0,23.57486950074908,25.120046945228644,False,False,True,False,False,False
149,154.27232743349668,-11.426233679997761,0.0,1.0,2.0,15.426233679997758,16.97141112447732,False,False,True,False,False,False
150,72.08399356128683,-21.642558839605407,8.215650382226158e-15,1.0,2.0,25.642558839605407,27.18773628408497,False,False,True,False,False,False
151,91.37028732240115,-41.0962598817309,0.0,1.0,2.0,45.0962598817309,46.641437326210465,False,False,True,False,False,False
152,98.38331015694041,-20.96485436811411,0.0,1.0,2.0,24.96485436811411,26.510031812593674,False,False,True,False,False,False
153,118.77124720606488,-17.880518683330568,0.0,1.0,2.0,21.880518683330568,23.425696127810134,False,False,True,False,False,False
154,93.64954918203506,-15.763143285420563,0.0,1.0,2.0,19.76314328542056,21.308320729900128,False,False,True,False,False,False
155,116.33686056504601,-11.180848129998328,0.0,1.0,2.0,15.180848129998328,16.726025574477895,False,False,True,False,False,False
156,91.55057737040337,-21.0275430241073,0.0,1.0,2.0,25.0275430241073,26.572720468586866,False,False,True,False,False,False
157,111.71542640156295,-25.486235604421093,0.0,1.0,2.0,29.486235604421093,31.03141304890066,False,False,True,False,False,False
158,78.92275011594282,-7.548299872068997,3.3306690738754696e-16,1.0,2.0,11.548299872068997,13.093477316548562,False,False,True,False,False,False
159,101.5391346627973,-27.231971472131878,0.0,1.0,2.0,31.231971472131878,32.777148916611445,False,False,True,False,False,False
160,93.77026247071532,-22.555998926329153,0.0,1.0,2.0,26.555998926329153,28.101176370808716,False,False,True,False,False,False
161,99.64689338081845,-22.529207659117006,0.0,1.0,2.0,26.529207659117006,28.07438510359657,False,False,True,False,False,False
162,94.83387565471968,-3.193535513429131,0.0,1.0,2.0,7.193535513429133,8.738712957908692,False,False,True,False,False,False
163,78.15006604183358,-2.7653098284581255,4.440892098500626e-16,1.0,2.0,6.765309828458129,8.310487272937685,False,False,True,False,False,False
164,79.51029077859064,-10.757494759584873,2.220446049250313e-16,1.0,2.0,14.757494759584876,16.302672204064436,False,False,True,False,False,False
165,84.61629881511645,-15.761845521380415,0.0,1.0,2.0,19.76184552138042,21.30702296585998,False,False,True,False,False,False
166,85.9060618516094,-22.476325562546172,0.0,1.0,2.0,26.476325562546172,28.021503007025736,False,False,True,False,False,False
167,68.81611150230502,-8.815028233740122,4.030109579389318e-14,1.0,2.0,12.815028233740122,14.360205678219685,False,False,True,False,False,False
168,88.48762930485313,-23.178381731477316,0.0,1.0,2.0,27.178381731477316,28.72355917595688,False,False,True,False,False,False
169,78.28492900316674,-23.761269804844417,4.440892098500626e-16,1.0,2.0,27.761269804844417,29.30644724932398,False,False,True,False,False,False
170,179.39664173718924,-11.114112836308383,0.0,1.0,2.0,15.11411283630838,16.659290280787943,False,False,True,False,False,False
171,90.35171715514383,-8.70691032612066,0.0,1.0,2.0,12.70691032612066,14.25208777060022,False,False,True,False,False,False
172,100.17789674860168,-27.531930711365227,0.0,1.0,2.0,31.531930711365227,33.07710815584479,False,False,True,False,False,False
173,121.92278288859832,-20.190273782693044,0.0,1.0,2.0,24.190273782693044,25.73545122717261,False,False,True,False,False,False
174,83.93444591833085,-18.111340836091628,0.0,1.0,2.0,22.111340836091628,23.65651828057119,False,False,True,False,False,False
175,94.64201710647637,-8.486115285196542,0.0,1.0,2.0,12.48611528519654,14.031292729676107,False,False,True,False,False,False
176,99.76598058283355,-24.410113091031413,0.0,1.0,2.0,28.410113091031413,29.95529053551098,False,False,True,False,False,False
177,116.17808753653371,-8.903334853150966,0.0,1.0,2.0,12.903334853150966,14.44851229763053,False,False,True,False,False,False
178,88.51805001551537,-17.500279020064326,0.0,1.0,2.0,21.500279020064326,23.04545646454389,False,False,True,False,False,False
179,104.78617038735982,-15.351926389424278,0.0,1.0,2.0,19.35192638942428,20.89710383390384,False,False,True,False,False,False
180,109.27365867131317,0.39524963824557346,0.0,0.8206776979641055,2.0,3.6047503617544265,5.14992780623399,False,False,True,False,False,False
181,97.43422636586106,-21.76922621893067,0.0,1.0,2.0,25.76922621893067,27.314403663410232,False,False,True,False,False,False
182,97.87845078598971,-27.73058792562412,0.0,1.0,2.0,31.73058792562412,33.275765370103684,False,False,True,False,False,False
183,97.43594938497185,-14.602468872824002,0.0,1.0,2.0,18.602468872824,20.14764631730357,False,False,True,False,False,False
184,118.22882903734721,-25.883882000234607,0.0,1.0,2.0,29.883882000234607,31.42905944471417,False,False,True,False,False,False
185,51.79217045158731,-19.73102292988171,1.5246215401276686e-10,1.0,2.0,23.731022929881718,25.276200374361274,False,False,True,False,False,False
186,134.82715798174468,-3.6163957317847633,0.0,1.0,2.0,7.61639573178476,9.161573176264326,False,False,True,False,False,False
187,72.76964508493239,-16.1596525235567,5.88418203051333e-15,1.0,2.0,20.1596525235567,21.704829968036265,False,False,True,False,False,False
188,98.67717772918834,-19.854667340768177,0.0,1.0,2.0,23.854667340768174,25.399844785247737,False,False,True,False,False,False
189,103.24605452052106,-21.470207088956343,0.0,1.0,2.0,25.470207088956336,27.015384533435903,False,False,True,False,False,False
190,63.61205488198108,-12.177657550393533,5.043743200872086e-13,1.0,2.0,16.177657550393533,17.722834994873097,False,False,True,False,False,False
191,101.35168768939354,-5.819509315245016,0.0,1.0,2.0,9.819509315245014,11.36468675972458,False,False,True,False,False,False
192,126.84398871025302,-20.282649986716294,0.0,1.0,2.0,24.282649986716294,25.827827431195853,False,False,True,False,False,False
193,87.76773052424141,-16.833287158232128,0.0,1.0,2.0,20.833287158232128,22.378464602711695,False,False,True,False,False,False
194,82.98280733521757,-15.573530053183557,0.0,1.0,2.0,19.57353005318356,21.118707497663117,False,False,True,False,False,False
195,87.80525923016077,-11.012650432509322,0.0,1.0,2.0,15.012650432509322,16.55782787698888,False,False,True,False,False,False
196,85.01170122283023,-10.295285891735226,0.0,1.0,2.0,14.295285891735226,15.840463336214789,False,False,True,False,False,False
197,94.87249695496541,-8.775245004022295,0.0,1.0,2.0,12.775245004022295,14.320422448501859,False,False,True,False,False,False
198,82.68471288036687,-8.165329654147696,0.0,1.0,2.0,12.165329654147696,13.71050709862726,False,False,True,False,False,False
199,119.77675413173287,-8.407700964379988,0.0,1.0,2.0,12.407700964379988,13.952878408859554,False,False,True,False,False,False
